Accession,ClosestGenotype,ClosestGenotypePident,ClosestGenotypeAlignedNT,ClosestSubtype,ClosestSubtypePident,ClosestSubtypeAlignedNT,ReferenceOverlapAA,FullyCover,CoveredRASPositions
LC368416,2,90.193,1397,2a,90.394,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368417,1,75.133,1319,1b,90.709,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368418,1,76.042,1319,1b,90.409,636,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368419,1,75.532,1316,1b,90.709,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368420,3,74.537,1351,3b,86.151,621,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368421,6,69.513,1335,6v,73.968,630,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368422,1,74.754,1319,1b,87.717,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368423,6,69.983,1146,6n,97.143,630,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368424,1,76.368,1316,1b,90.551,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368425,1,75.513,1315,1b,89.449,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368426,2,89.979,1397,2a,90.394,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368427,1,74.424,1345,1b,91.024,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368428,1,75.148,1348,1b,91.811,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368429,1,75.512,1319,1b,90.394,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368430,2,72.171,1290,2b,93.049,633,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368431,2,88.690,1397,2a,90.551,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368432,2,90.193,1397,2a,90.551,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368433,1,75.055,1355,1b,92.756,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368434,1,76.130,1349,1b,90.079,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368435,6,70.070,1146,6n,96.667,630,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368436,1,76.003,1321,1b,90.252,636,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368437,1,75.493,1318,1b,90.094,636,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368438,2,73.946,1067,2b,92.767,636,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368439,2,73.607,1023,2b,92.259,633,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368440,1,75.477,1309,1b,91.496,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368441,1,75.569,1318,1b,89.606,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368442,2,76.638,1404,2c,89.573,633,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368443,1,74.071,1346,1b,90.566,636,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368444,2,76.605,1402,2c,89.573,633,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368445,1,75.686,1349,1b,89.764,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368446,1,74.867,1313,1b,90.881,636,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368447,1,75.208,1319,1b,89.449,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368448,1,76.130,1349,1b,92.283,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC368449,2,90.050,1397,2a,90.394,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC435021,6,76.240,1351,6a,92.925,636,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC435022,1,75.589,1315,1b,93.228,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC435023,6,70.401,1098,6e,86.541,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC435024,6,70.420,1048,6r,96.244,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC435025,1,74.659,1318,1b,89.937,636,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC435026,1,74.359,1326,1b,89.764,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC435027,6,69.185,1337,6e,86.541,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC435028,6,70.448,1049,6r,97.027,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC435029,1,74.431,1318,1b,90.866,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC435030,1,73.982,1326,1b,89.921,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
LC633988,4,97.189,498,4a,97.189,498,31-93,,31;32;38;58;62;92;93
LC633989,4,97.189,498,4a,97.189,498,31-93,,31;32;38;58;62;92;93
LC633990,4,97.189,498,4a,97.189,498,31-93,,31;32;38;58;62;92;93
LC633991,4,97.189,498,4a,97.189,498,31-93,,31;32;38;58;62;92;93
LC633992,4,97.189,498,4a,97.189,498,31-93,,31;32;38;58;62;92;93
LC633993,4,97.189,498,4a,97.189,498,31-93,,31;32;38;58;62;92;93
LC633994,4,97.189,498,4a,97.189,498,31-93,,31;32;38;58;62;92;93
LC633995,4,97.189,498,4a,97.189,498,31-93,,31;32;38;58;62;92;93
LC633996,4,97.791,498,4a,97.791,498,31-93,,31;32;38;58;62;92;93
LC633997,4,97.791,498,4a,97.791,498,31-93,,31;32;38;58;62;92;93
LC633998,4,97.791,498,4a,97.791,498,31-93,,31;32;38;58;62;92;93
LC633999,4,97.791,498,4a,97.791,498,31-93,,31;32;38;58;62;92;93
LC634000,4,97.791,498,4a,97.791,498,31-93,,31;32;38;58;62;92;93
LC634001,4,97.791,498,4a,97.791,498,31-93,,31;32;38;58;62;92;93
LC634002,4,97.791,498,4a,97.791,498,31-93,,31;32;38;58;62;92;93
LC634003,4,97.791,498,4a,97.791,498,31-93,,31;32;38;58;62;92;93
LC650200,1,71.903,1324,1g,90.079,635,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KR870888,1,73.507,1306,1e,91.667,636,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT148638,1,92.274,686,1a,92.513,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148639,1,93.003,686,1a,93.761,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148640,1,94.169,686,1a,93.405,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148641,1,92.711,686,1a,93.226,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148642,1,94.461,686,1a,93.583,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148643,1,94.737,684,1a,94.474,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148644,1,90.816,686,1a,91.250,560,27-93,,28;29;30;31;32;38;58;62;92;93
KT148645,1,92.857,686,1a,92.870,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148646,1,93.586,686,1a,93.583,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148647,1,92.274,686,1a,93.178,557,27-93,,28;29;30;31;32;38;58;62;92;93
KT148648,1,92.128,686,1a,93.048,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148649,1,93.878,686,1a,94.118,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148650,1,90.103,778,1a,91.979,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148651,1,93.586,686,1a,92.870,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148652,1,92.566,686,1a,92.500,560,27-93,,28;29;30;31;32;38;58;62;92;93
KT148653,1,94.606,686,1a,93.939,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148654,1,91.983,686,1a,93.048,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148655,1,93.149,686,1a,93.048,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148656,1,92.420,686,1a,93.048,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148657,1,94.315,686,1a,93.761,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148658,1,95.335,686,1a,94.831,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148659,1,94.023,686,1a,93.583,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148660,1,95.190,686,1a,95.009,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148661,1,93.149,686,1a,93.405,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148662,1,92.857,686,1a,93.048,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148663,1,91.254,686,1a,91.266,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148664,1,91.983,686,1a,93.226,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148665,1,92.857,686,1a,92.832,558,27-93,,28;29;30;31;32;38;58;62;92;93
KT148666,1,92.566,686,1a,94.652,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148667,1,94.169,686,1a,94.286,560,27-93,,28;29;30;31;32;38;58;62;92;93
KT148668,1,92.857,686,1a,93.048,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148669,1,93.732,686,1a,94.296,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148670,1,94.461,686,1a,94.652,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148671,1,94.752,686,1a,94.296,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148672,1,92.711,686,1a,93.048,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148673,1,91.545,686,1a,91.622,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148674,1,91.399,686,1a,91.087,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148675,1,91.108,686,1a,92.513,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148676,1,93.294,686,1a,92.692,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148677,1,95.029,684,1a,95.187,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148678,1,91.254,686,1a,91.087,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148679,1,94.315,686,1a,94.118,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148680,1,93.149,686,1a,93.226,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148681,1,93.294,686,1a,93.583,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148682,1,90.962,686,1a,90.731,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148683,1,92.566,686,1a,92.692,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148684,1,92.566,686,1a,91.964,560,27-93,,28;29;30;31;32;38;58;62;92;93
KT148685,1,92.711,686,1a,92.857,560,27-93,,28;29;30;31;32;38;58;62;92;93
KT148686,1,92.420,686,1a,92.692,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148687,1,92.857,686,1a,92.692,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148688,1,93.440,686,1a,92.870,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148689,1,92.566,686,1a,91.979,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148690,1,94.023,686,1a,93.761,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148691,1,92.711,686,1a,93.939,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148692,1,91.399,686,1a,92.335,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148693,1,93.586,686,1a,93.939,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148694,1,93.586,686,1a,93.761,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148695,1,91.399,686,1a,91.786,560,27-93,,28;29;30;31;32;38;58;62;92;93
KT148696,1,92.128,686,1a,91.800,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148697,1,92.711,686,1a,92.857,560,27-93,,28;29;30;31;32;38;58;62;92;93
KT148698,1,90.816,686,1a,90.893,560,27-93,,28;29;30;31;32;38;58;62;92;93
KT148699,1,91.399,686,1a,91.429,560,27-93,,28;29;30;31;32;38;58;62;92;93
KT148700,1,89.942,686,1a,89.840,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148701,1,90.962,686,1a,91.444,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148702,1,91.399,686,1a,91.087,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148703,1,91.545,686,1a,91.786,560,27-93,,28;29;30;31;32;38;58;62;92;93
KT148704,1,90.962,686,1a,91.429,560,27-93,,28;29;30;31;32;38;58;62;92;93
KT148705,1,91.983,686,1a,92.335,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148706,1,90.233,686,1a,91.087,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148707,1,91.254,686,1a,91.444,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148708,1,89.504,686,1a,89.840,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148709,1,89.796,686,1a,90.018,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148710,1,90.816,686,1a,91.087,561,27-93,,28;29;30;31;32;38;58;62;92;93
KT148711,1,76.806,720,1b,91.023,557,27-93,,28;29;30;31;32;38;58;62;92;93
KT148712,1,75.108,695,1b,88.689,557,35-93,,38;58;62;92;93
KT148713,1,75.641,702,1b,90.664,557,33-93,,38;58;62;92;93
KT148714,1,77.469,719,1b,90.485,557,27-93,,28;29;30;31;32;38;58;62;92;93
KT148715,1,76.078,719,1b,90.305,557,27-93,,28;29;30;31;32;38;58;62;92;93
KT148716,1,76.111,720,1b,89.068,558,27-93,,28;29;30;31;32;38;58;62;92;93
KT148717,1,77.051,719,1b,88.330,557,27-93,,28;29;30;31;32;38;58;62;92;93
KT148718,1,77.635,702,1b,88.510,557,33-93,,38;58;62;92;93
KT148719,1,77.066,702,1b,91.203,557,33-93,,38;58;62;92;93
KT148720,1,78.720,719,1b,89.587,557,27-93,,28;29;30;31;32;38;58;62;92;93
KT148721,1,78.442,719,1b,92.819,557,27-93,,28;29;30;31;32;38;58;62;92;93
KT148722,1,76.217,719,1b,89.946,557,27-93,,28;29;30;31;32;38;58;62;92;93
KT148723,1,79.137,695,1b,92.101,557,35-93,,38;58;62;92;93
KT148724,1,77.330,719,1b,91.741,557,27-93,,28;29;30;31;32;38;58;62;92;93
KT148725,1,78.063,702,1b,90.664,557,33-93,,38;58;62;92;93
KT148726,1,77.608,719,1b,89.587,557,27-93,,28;29;30;31;32;38;58;62;92;93
KT148727,1,77.075,964,1b,92.460,557,27-93,,28;29;30;31;32;38;58;62;92;93
KT148728,1,78.849,695,1b,91.203,557,35-93,,38;58;62;92;93
KT148729,1,75.900,722,1b,89.228,557,27-93,,28;29;30;31;32;38;58;62;92;93
KT148730,1,77.778,720,1b,91.039,558,27-93,,28;29;30;31;32;38;58;62;92;93
KT148731,1,77.051,719,1b,91.382,557,27-93,,28;29;30;31;32;38;58;62;92;93
KT148732,1,77.191,719,1b,91.741,557,27-93,,28;29;30;31;32;38;58;62;92;93
KT148733,1,77.175,701,1b,89.587,557,33-93,,38;58;62;92;93
KT148734,1,78.705,695,1b,92.639,557,35-93,,38;58;62;92;93
KT148735,1,77.493,702,1b,91.023,557,33-93,,38;58;62;92;93
KT148736,1,76.691,695,1b,90.485,557,35-93,,38;58;62;92;93
KT148737,1,76.748,701,1b,90.126,557,33-93,,38;58;62;92;93
KT148738,1,76.536,716,1b,89.068,558,28-93,,28;29;30;31;32;38;58;62;92;93
KT148739,1,77.443,696,1b,91.203,557,35-93,,38;58;62;92;93
KT148740,1,76.346,706,1b,89.228,557,31-93,,31;32;38;58;62;92;93
KT148741,1,77.350,702,1b,91.741,557,33-93,,38;58;62;92;93
KT148742,1,77.083,720,1b,90.126,557,27-93,,28;29;30;31;32;38;58;62;92;93
KT148743,1,78.750,720,1b,90.485,557,27-93,,28;29;30;31;32;38;58;62;92;93
KT148744,1,78.442,719,1b,91.023,557,27-93,,28;29;30;31;32;38;58;62;92;93
KT148745,1,78.750,720,1b,90.485,557,27-93,,28;29;30;31;32;38;58;62;92;93
KT148746,1,79.403,704,1b,90.844,557,32-93,,32;38;58;62;92;93
KT148747,1,77.778,702,1b,92.294,558,33-93,,38;58;62;92;93
KT148748,1,78.490,702,1b,91.921,557,33-93,,38;58;62;92;93
KT148749,1,78.129,695,1b,90.664,557,35-93,,38;58;62;92;93
KT148750,1,79.424,695,1b,90.860,558,35-93,,38;58;62;92;93
KT148751,1,77.469,719,1b,90.126,557,27-93,,28;29;30;31;32;38;58;62;92;93
KT148752,1,78.056,720,1b,89.767,557,27-93,,28;29;30;31;32;38;58;62;92;93
KT148753,1,77.122,695,1b,90.485,557,35-93,,38;58;62;92;93
KT148754,1,78.472,720,1b,90.502,558,27-93,,28;29;30;31;32;38;58;62;92;93
KT148755,1,78.056,720,1b,90.502,558,27-93,,28;29;30;31;32;38;58;62;92;93
KT148756,1,77.747,719,1b,89.427,558,27-93,,28;29;30;31;32;38;58;62;92;93
KT595242,5,75.805,1335,5a,77.865,637,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721915,1,89.955,1344,1a,89.984,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721916,1,88.021,1344,1a,88.106,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721917,1,88.542,1344,1a,88.732,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721918,1,88.616,1344,1a,88.576,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721919,1,87.798,1344,1a,87.950,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721920,1,92.188,1344,1a,92.801,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721921,1,92.262,1344,1a,92.801,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721922,1,92.262,1344,1a,92.801,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721923,1,92.262,1344,1a,92.801,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721924,1,92.262,1344,1a,92.801,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721925,1,92.262,1344,1a,92.801,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721926,1,92.262,1344,1a,92.801,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721927,1,90.997,1344,1a,91.080,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721928,1,90.774,1344,1a,90.923,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721929,1,90.923,1344,1a,91.393,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721930,1,91.667,1344,1a,93.740,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721931,1,91.592,1344,1a,93.740,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721932,1,91.592,1344,1a,93.740,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721933,1,91.518,1344,1a,93.584,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721934,1,91.667,1344,1a,93.584,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721935,1,90.551,1344,1a,91.549,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721936,1,92.113,1344,1a,94.366,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721937,1,91.741,1344,1a,92.801,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721938,1,91.369,1344,1a,92.801,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721939,1,91.741,1344,1a,92.958,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721940,1,92.039,1344,1a,93.271,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721941,1,91.443,1344,1a,92.488,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721942,1,92.039,1344,1a,93.271,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721943,1,90.848,1344,1a,91.549,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721944,1,94.122,1344,1a,94.836,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721945,1,94.271,1344,1a,94.992,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721946,1,94.643,1344,1a,95.149,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721947,1,94.717,1344,1a,95.462,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721948,1,94.048,1344,1a,94.679,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721949,1,93.527,1344,1a,93.427,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721950,1,90.625,1344,1a,91.393,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721951,1,90.583,1338,1a,91.456,632,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721952,1,91.480,1338,1a,92.575,633,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721953,1,91.779,1338,1a,92.417,633,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721954,1,91.928,1338,1a,92.733,633,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721955,1,91.854,1338,1a,92.733,633,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721956,1,91.928,1338,1a,92.733,633,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721957,1,91.629,1338,1a,92.101,633,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721958,1,90.179,1344,1a,90.610,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721959,1,90.551,1344,1a,91.080,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721960,1,91.295,1344,1a,92.947,638,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721961,1,92.188,1344,1a,93.271,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721962,1,90.997,1344,1a,92.019,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721963,1,92.336,1344,1a,93.427,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721964,1,92.336,1344,1a,93.427,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721965,1,92.336,1344,1a,93.427,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721966,1,90.923,1344,1a,92.019,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721967,1,90.253,1344,1a,91.393,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721968,1,90.997,1344,1a,91.693,638,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721969,1,91.964,1344,1a,93.427,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721970,1,88.616,1344,1a,89.984,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721971,1,90.923,1344,1a,92.645,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721972,1,92.560,1344,1a,94.210,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721973,1,88.542,1344,1a,90.610,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721974,1,91.741,1344,1a,93.427,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721975,1,93.452,1344,1a,94.366,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721976,1,92.932,1344,1a,94.053,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721977,1,93.155,1344,1a,93.897,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721978,1,93.155,1344,1a,94.210,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721979,1,92.485,1344,1a,93.897,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721980,1,93.378,1344,1a,93.740,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721981,1,92.857,1344,1a,93.740,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721982,1,92.852,1343,1a,92.947,638,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721983,1,93.001,1343,1a,93.417,638,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721984,1,92.628,1343,1a,92.947,638,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721985,1,92.783,1344,1a,92.958,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721986,1,93.452,1344,1a,94.210,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721987,1,91.369,1344,1a,92.958,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721988,1,90.699,1344,1a,92.019,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721989,1,91.369,1344,1a,92.801,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721990,1,91.369,1344,1a,92.801,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721991,1,91.369,1344,1a,92.801,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721992,1,91.295,1344,1a,92.801,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721993,1,91.220,1344,1a,92.958,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721994,1,91.369,1344,1a,92.958,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721995,1,91.443,1344,1a,92.958,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721996,1,90.253,1344,1a,92.332,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721997,1,90.997,1344,1a,92.801,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721998,1,91.220,1344,1a,92.958,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT721999,1,90.699,1344,1a,92.332,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT722000,1,91.964,1344,1a,93.427,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT722001,1,90.551,1344,1a,91.549,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT722002,1,93.378,1344,1a,94.053,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT722003,1,93.155,1344,1a,94.053,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT722004,1,90.699,1344,1a,91.862,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT722005,1,90.327,1344,1a,91.236,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT722006,1,91.369,1344,1a,92.175,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT722007,1,90.104,1344,1a,91.236,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT722008,1,93.229,1344,1a,93.574,638,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT722009,1,89.732,1344,1a,91.066,638,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT722010,1,93.155,1344,1a,93.417,638,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT722011,1,92.560,1344,1a,93.103,638,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT722012,1,91.288,1343,1a,92.332,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT722013,1,91.139,1343,1a,92.019,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT722014,1,91.065,1343,1a,92.019,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
KT722015,1,91.065,1343,1a,92.019,639,26-93,Yes,26;28;29;30;31;32;38;58;62;92;93
