Accession,ClosestGenotype,ClosestGenotypePident,ClosestGenotypeAlignedNT,ClosestSubtype,ClosestSubtypePident,ClosestSubtypeAlignedNT,ReferenceOverlapAA,FullyCover
KY620451,3,93.316,9425,3a,92.990,9429,2111-2179,
KY620452,3,92.843,9417,3a,92.579,9419,2111-2179,
KY620453,3,93.128,9430,3a,93.311,9433,2111-2179,
KY620454,3,93.318,9414,3a,93.139,9415,2111-2179,
KY620455,3,93.073,9427,3a,93.117,9429,2111-2179,
KY620457,3,93.015,9435,3a,92.816,9438,2111-2179,
KY620458,3,93.347,9409,3a,93.160,9415,2111-2179,
KY620459,3,92.825,9421,3a,92.891,9425,2111-2179,
KY620460,3,92.892,9384,3a,92.904,9386,2111-2179,
KY620461,3,93.214,9431,3a,92.776,9441,2111-2179,
KY620462,3,93.084,9427,3a,92.928,9431,2111-2179,
KY620463,3,93.146,9425,3a,92.893,9427,2111-2179,
KY620464,3,93.306,9412,3a,93.079,9420,2111-2179,
KY620465,3,93.095,9428,3a,92.756,9429,2111-2179,
KY620466,3,93.191,9458,3a,92.904,9456,2111-2179,
KY620467,3,93.048,9422,3a,92.711,9425,2111-2179,
KY620468,3,92.934,9425,3a,92.873,9429,2111-2179,
KY620469,3,92.995,9422,3a,92.659,9426,2111-2179,
KY620470,3,93.167,9469,3a,93.292,9436,2111-2179,
KY620471,3,93.086,9416,3a,92.941,9420,2111-2179,
KY620472,3,92.914,9441,3a,92.848,9452,2111-2179,
KY620473,3,92.724,9415,3a,92.719,9422,2111-2179,
KY620474,3,92.715,9458,3a,92.889,9464,2111-2179,
KY620475,3,93.037,9464,3a,93.013,9460,2111-2179,
KY620476,3,92.776,9455,3a,92.788,9457,2111-2179,
KY620477,3,92.773,9423,3a,92.850,9427,2111-2179,
KY620478,3,91.853,8617,3a,92.376,8618,2111-2179,
KY620479,3,92.990,9430,3a,92.652,9431,2111-2179,
KY620480,3,92.900,9408,3a,92.809,9415,2111-2179,
KY620481,3,92.735,9429,3a,92.739,9434,2111-2179,
KY620482,3,92.871,9454,3a,92.594,9452,2111-2179,
KY620483,3,92.569,9420,3a,92.515,9419,2111-2179,
KY620485,3,92.226,9416,3a,92.068,9418,2111-2179,
KY620486,3,94.106,9434,3a,92.648,9439,2111-2179,
KY620487,3,93.592,9425,3a,92.334,9431,2111-2179,
KY620488,3,94.011,9434,3a,92.579,9433,2111-2179,
KY620489,3,93.676,9425,3a,92.149,9425,2111-2179,
KY620490,3,94.509,9433,3a,93.184,9434,2111-2179,
KY620491,3,94.122,9425,3a,92.809,9429,2111-2179,
KY620492,3,94.111,9408,3a,92.595,9412,2111-2179,
KY620493,3,94.452,9426,3a,92.843,9431,2111-2179,
KY620494,3,94.742,9433,3a,93.314,9437,2111-2179,
KY620495,3,93.912,9445,3a,92.389,9434,2111-2179,
KY620496,3,93.159,9414,3a,91.561,9420,2111-2179,
KY620497,3,94.335,9408,3a,92.849,9411,2111-2179,
KY620498,3,93.890,9411,3a,92.310,9415,2111-2179,
KY620499,3,93.926,9401,3a,92.609,9403,2111-2179,
KY620500,3,94.399,9427,3a,92.579,9433,2111-2179,
KY620501,3,94.572,9432,3a,93.132,9435,2111-2179,
KY620502,3,94.031,9415,3a,92.355,9418,2111-2179,
KY620503,3,94.612,9429,3a,93.162,9432,2111-2179,
KY620504,3,94.240,9410,3a,92.779,9417,2111-2179,
KY620505,3,94.251,9427,3a,92.758,9431,2111-2179,
KY620506,3,94.016,9442,3a,92.687,9449,2111-2179,
KY620507,3,94.127,9416,3a,92.751,9422,2111-2179,
KY620509,3,94.906,9462,3a,92.483,9459,2111-2179,
KY620510,3,94.722,9435,3a,92.258,9455,2111-2179,
KY620511,3,94.941,9428,3a,92.654,9434,2111-2179,
KY620512,3,95.221,9458,3a,92.939,9460,2111-2179,
KY620513,3,95.364,9448,3a,92.919,9448,2111-2179,
KY620518,3,93.608,9434,3a,92.506,9434,2111-2179,
KY620520,3,93.784,9428,3a,92.459,9428,2111-2179,
KY620521,3,93.801,9437,3a,92.521,9440,2111-2179,
KY620522,3,93.554,9432,3a,92.553,9440,2111-2179,
KY620523,3,93.911,9410,3a,92.192,9413,2111-2179,
KY620524,3,94.313,9442,3a,92.651,9443,2111-2179,
KY620525,3,94.021,9416,3a,92.154,9419,2111-2179,
KY620527,3,93.932,9427,3a,92.020,9436,2111-2179,
KY620528,3,93.921,9426,3a,92.428,9430,2111-2179,
KY620529,3,94.365,9458,3a,93.063,9456,2111-2179,
KY620530,3,93.938,9419,3a,92.436,9426,2111-2179,
KY620531,3,94.121,9441,3a,92.548,9447,2111-2179,
KY620532,3,94.187,9410,3a,92.756,9415,2111-2179,
KY620533,3,93.976,9429,3a,92.377,9432,2111-2179,
KY620534,3,93.928,9420,3a,92.626,9425,2111-2179,
KY620535,3,94.226,9421,3a,92.615,9425,2111-2179,
KY620536,3,93.841,9434,3a,92.571,9436,2111-2179,
KY620537,3,93.869,9427,3a,92.608,9429,2111-2179,
KY620538,3,93.962,9457,3a,92.461,9458,2111-2179,
KY620539,3,93.859,9429,3a,92.503,9431,2111-2179,
KY620540,3,93.282,9408,3a,91.914,9411,2111-2179,
KY620541,3,93.189,9426,3a,91.898,9430,2111-2179,
KY620542,3,93.940,9423,3a,92.573,9425,2111-2179,
KY620543,3,92.513,9457,3a,92.039,9459,2111-2179,
KY620545,3,94.040,5604,3a,90.964,9429,2111-2179,
KY620546,3,93.815,9410,3a,92.948,9416,2111-2179,
KY620547,3,91.727,8570,3a,91.369,8574,2111-2179,
KY620548,3,93.399,9408,3a,91.656,9408,2111-2179,
KY620550,3,93.521,9430,3a,92.109,9429,2111-2179,
KY620551,3,93.391,9426,3a,92.131,9430,2111-2179,
KY620553,3,93.894,9434,3a,92.518,9436,2111-2179,
KY620554,3,93.871,9463,3a,92.431,9460,2111-2179,
KY620555,3,93.688,9410,3a,92.554,9414,2111-2179,
KY620556,3,93.538,9363,3a,91.997,9371,2111-2179,
KY620557,3,93.776,9447,3a,92.466,9451,2111-2179,
KY620558,3,93.306,9427,3a,91.897,9429,2111-2179,
KY620559,3,93.434,5285,3a,91.906,5288,2111-2179,
KY620560,3,93.963,9458,3a,92.345,9458,2111-2179,
KY620561,3,93.343,9449,3a,91.792,9454,2111-2179,
KY620562,3,93.762,4104,3a,91.170,4292,2111-2179,
KY620563,3,93.299,9416,3a,91.963,9419,2111-2179,
KY620564,3,93.403,9398,3a,92.206,9392,2111-2179,
KY620565,3,93.707,9455,3a,92.071,9459,2111-2179,
KY620566,3,93.567,9436,3a,92.339,9438,2111-2179,
KY620567,3,93.720,9443,3a,92.159,9437,2111-2179,
KY620569,3,93.651,9434,3a,92.250,9432,2111-2179,
KY620570,3,93.389,9409,3a,92.076,9414,2111-2179,
KY620571,3,92.810,9402,3a,92.067,9404,2111-2179,
KY620572,3,91.040,3694,3a,89.800,3696,2111-2179,
KY620573,3,93.101,9407,3a,92.648,9412,2111-2179,
KY620575,3,93.075,9415,3a,92.174,9417,2111-2179,
KY620576,3,92.865,9419,3a,92.203,9427,2111-2179,
KY620577,3,93.600,9469,3a,91.984,9469,2111-2179,
KY620578,3,92.332,8073,3a,91.602,8073,2111-2179,
KY620579,3,92.995,9436,3a,91.619,9438,2111-2179,
KY620581,3,92.782,9421,3a,91.417,9426,2111-2179,
KY620582,3,93.295,9441,3a,91.914,9448,2111-2179,
KY620583,3,92.964,9466,3a,91.907,9465,2111-2179,
KY620584,3,93.568,9421,3a,91.890,9420,2111-2179,
KY620585,3,93.270,9436,3a,91.860,9435,2111-2179,
KY620586,3,93.474,9455,3a,92.143,9457,2111-2179,
KY620587,3,93.143,9421,3a,91.700,9422,2111-2179,
KY620588,3,93.011,9358,3a,92.809,9359,2111-2179,
KY620589,3,92.665,9434,3a,92.763,9438,2111-2179,
KY620590,3,92.734,9414,3a,92.334,9418,2111-2179,
KY620591,3,92.745,9428,3a,92.666,9435,2111-2179,
KY620592,3,92.712,9427,3a,91.898,9430,2111-2179,
KY620593,3,93.035,9462,3a,92.252,9461,2111-2179,
KY620594,3,92.906,9416,3a,92.051,9422,2111-2179,
KY620595,3,93.238,9420,3a,92.344,9418,2111-2179,
KY620596,3,93.319,9430,3a,92.622,9433,2111-2179,
KY620597,3,93.561,9458,3a,92.905,9458,2111-2179,
KY620598,3,93.666,9457,3a,92.918,9460,2111-2179,
KY620599,3,93.937,9435,3a,93.292,9437,2111-2179,
KY620600,3,93.082,9425,3a,92.649,9427,2111-2179,
KY620601,3,94.085,9433,3a,93.554,9432,2111-2179,
KY620602,3,95.624,9416,3a,93.906,9419,2111-2179,
KY620603,3,95.637,9420,3a,94.546,9425,2111-2179,
KY620604,3,94.878,9429,3a,93.276,9429,2111-2179,
KY620605,3,94.529,9413,3a,94.030,9414,2111-2179,
KY620607,3,92.751,9436,3a,92.224,9439,2111-2179,
KY620608,3,92.715,9417,3a,92.196,9418,2111-2179,
KY620609,3,93.210,9426,3a,92.457,9426,2111-2179,
KY620610,3,92.715,5916,3a,92.041,5918,,
KY620611,3,94.459,9457,3a,92.923,9453,2111-2179,
KY620612,3,93.913,9414,3a,93.309,9416,2111-2179,
KY620613,3,94.279,9457,3a,93.456,9459,2111-2179,
KY620614,3,92.753,9439,3a,91.910,9444,2111-2179,
KY620615,3,92.392,9451,3a,91.667,9456,2111-2179,
KY620616,3,93.874,9419,3a,93.178,9425,2111-2179,
KY620617,3,94.052,9432,3a,93.106,9429,2111-2179,
KY620618,3,93.401,9425,3a,92.903,9427,2111-2179,
KY620619,3,93.692,9432,3a,92.929,9433,2111-2179,
KY620620,3,93.581,9410,3a,93.024,9418,2111-2179,
KY620621,3,93.283,9439,3a,92.554,9441,2111-2179,
KY620622,3,93.708,9441,3a,92.958,9444,2111-2179,
KY620623,3,93.650,9323,3a,92.904,9329,2111-2179,
KY620624,3,93.060,9423,3a,92.465,9423,2111-2179,
KY620625,3,93.899,9458,3a,93.012,9459,2111-2179,
KY620626,3,92.675,7877,3a,91.476,8705,2111-2179,
KY620627,3,92.672,9430,3a,92.006,9432,2111-2179,
KY620628,3,93.507,9425,3a,92.777,9428,2111-2179,
KY620629,3,93.261,9452,3a,92.609,9458,2111-2179,
KY620630,3,93.098,9418,3a,92.581,9422,2111-2179,
KY620631,3,93.306,9441,3a,92.797,9440,2111-2179,
KY620632,3,93.231,9426,3a,92.587,9430,2111-2179,
KY620633,3,93.338,9427,3a,92.544,9429,2111-2179,
KY620634,3,93.095,9443,3a,92.405,9441,2111-2179,
KY620635,3,93.624,9426,3a,93.090,9435,2111-2179,
KY620636,3,92.648,8691,3a,92.342,8697,2111-2179,
KY620637,3,92.843,9445,3a,92.249,9444,2111-2179,
KY620638,3,92.550,7839,3a,92.208,7841,2111-2179,
KY620639,3,93.485,9409,3a,92.599,9418,2111-2179,
KY620640,3,93.297,9444,3a,92.706,9446,2111-2179,
KY620642,3,93.480,9433,3a,92.837,9437,2111-2179,
KY620643,3,92.963,9436,3a,92.531,9453,2111-2179,
KY620644,3,93.378,9423,3a,92.828,9426,2111-2179,
KY620645,3,93.387,9451,3a,92.643,9460,2111-2179,
KY620646,3,93.498,9428,3a,92.736,9430,2111-2179,
KY620647,3,93.527,9439,3a,93.030,9441,2111-2179,
KY620648,3,93.439,9435,3a,92.498,9437,2111-2179,
KY620649,3,93.396,9433,3a,92.623,9435,2111-2179,
KY620650,3,93.511,9462,3a,92.697,9462,2111-2179,
KY620651,3,93.274,8831,3a,92.587,8836,2111-2179,
KY620652,3,93.153,9420,3a,92.189,9423,2111-2179,
KY620653,3,93.149,9459,3a,92.356,9459,2111-2179,
KY620654,3,93.216,9419,3a,92.580,9421,2111-2179,
KY620655,3,92.034,7369,3a,91.688,7363,2111-2179,
KY620656,3,92.646,9451,3a,92.035,9454,2111-2179,
KY620657,3,92.843,9418,3a,92.368,9421,2111-2179,
KY620658,3,93.530,9428,3a,93.111,9435,2111-2179,
KY620659,3,93.039,9410,3a,92.594,9411,2111-2179,
KY620660,3,93.624,9411,3a,92.946,9413,2111-2179,
KY620661,3,92.950,9433,3a,92.339,9438,2111-2179,
KY620662,3,93.517,9424,3a,92.627,9426,2111-2179,
KY620663,3,93.496,9425,3a,92.777,9428,2111-2179,
KY620664,3,92.940,9419,3a,92.147,9423,2111-2179,
KY620665,3,93.360,9428,3a,92.809,9429,2111-2179,
KY620666,3,93.128,9459,3a,92.461,9457,2111-2179,
KY620667,3,93.169,9427,3a,92.503,9431,2111-2179,
KY620668,3,93.618,3118,3a,92.552,3115,2111-2179,
KY620669,3,92.865,9418,3a,92.178,9422,2111-2179,
KY620670,3,92.967,9427,3a,92.509,9438,2111-2179,
KY620672,3,92.759,9460,3a,92.174,9456,2111-2179,
KY620673,3,92.322,9443,3a,91.531,9446,2111-2179,
KY620674,3,93.031,9427,3a,92.408,9431,2111-2179,
KY620676,3,93.010,9413,3a,92.371,9412,2111-2179,
KY620677,3,93.252,9425,3a,92.543,9427,2111-2179,
KY620678,3,92.913,9440,3a,92.218,9445,2111-2179,
KY620679,3,92.991,9416,3a,92.387,9418,2111-2179,
KY620680,3,93.135,9425,3a,92.404,9426,2111-2179,
KY620681,3,93.090,9435,3a,92.540,9437,2111-2179,
KY620682,3,92.561,9464,3a,92.032,9463,2111-2179,
KY620683,3,92.372,2399,3a,91.125,2400,,
KY620684,3,92.851,9428,3a,92.036,9430,2111-2179,
KY620685,3,93.570,9456,3a,92.798,9456,2111-2179,
KY620686,3,92.555,9429,3a,91.920,9431,2111-2179,
KY620687,3,92.713,9428,3a,92.120,9429,2111-2179,
KY620688,3,93.808,9318,3a,93.036,9319,2111-2179,
KY620689,3,93.010,9414,3a,92.459,9415,2111-2179,
KY620690,3,93.012,9430,3a,92.459,9429,2111-2179,
KY620691,3,93.168,9426,3a,92.565,9428,2111-2179,
KY620692,3,93.215,9418,3a,92.578,9418,2111-2179,
KY620693,3,93.646,9427,3a,92.820,9429,2111-2179,
KY620694,3,92.998,9426,3a,92.142,9430,2111-2179,
KY620695,3,93.225,9432,3a,92.513,9430,2111-2179,
KY620696,3,93.587,9449,3a,92.760,9448,2111-2179,
KY620697,3,92.968,9428,3a,92.346,9433,2111-2179,
KY620698,3,92.965,9453,3a,92.216,9455,2111-2179,
KY620699,3,92.625,9424,3a,92.129,9427,2111-2179,
KY620700,3,92.950,9432,3a,92.619,9429,2111-2179,
KY620701,3,93.139,9459,3a,92.461,9458,2111-2179,
KY620702,3,93.022,9429,3a,92.249,9431,2111-2179,
KY620703,3,92.816,9424,3a,92.291,9418,2111-2179,
KY620704,3,93.267,9417,3a,92.462,9419,2111-2179,
KY620705,3,92.959,9445,3a,92.430,9445,2111-2179,
KY620706,3,93.081,9423,3a,92.467,9425,2111-2179,
KY620707,3,92.791,9433,3a,92.344,9431,2111-2179,
KY620708,3,92.726,7300,3a,92.357,7301,2111-2179,
KY620709,3,93.223,9444,3a,92.610,9445,2111-2179,
KY620710,3,92.424,9425,3a,91.815,9432,2111-2179,
KY620711,3,93.025,9362,3a,92.355,9366,2111-2179,
KY620712,3,91.694,9415,3a,90.729,9416,2111-2179,
KY620713,3,93.052,7427,3a,92.531,7431,2111-2179,
KY620714,3,91.750,9454,3a,91.012,9457,2111-2179,
KY620715,3,93.706,9422,3a,92.696,9419,2111-2179,
KY620716,3,93.100,9449,3a,92.041,9448,2111-2179,
KY620717,3,93.231,9426,3a,92.480,9428,2111-2179,
KY620718,3,93.510,9414,3a,92.788,9415,2111-2179,
KY620719,3,93.314,9437,3a,92.688,9436,2111-2179,
KY620720,3,93.128,9430,3a,92.428,9430,2111-2179,
KY620722,3,92.868,9464,3a,92.130,9466,2111-2179,
KY620723,3,92.681,9441,3a,92.335,9445,2111-2179,
KY620725,3,92.444,9396,3a,91.637,9399,2111-2179,
KY620726,3,92.840,9413,3a,92.554,9415,2111-2179,
KY620727,3,93.255,9444,3a,92.451,9445,2111-2179,
KY620728,3,93.063,9428,3a,92.386,9430,2111-2179,
KY620729,3,92.782,9435,3a,92.359,9436,2111-2179,
KY620730,3,93.116,9428,3a,92.375,9456,2111-2179,
KY620731,3,92.390,9304,3a,91.737,9307,2111-2179,
KY620732,3,92.693,9429,3a,91.986,9433,2111-2179,
KY620733,3,92.783,9408,3a,92.126,9411,2111-2179,
KY620734,3,92.950,9461,3a,92.313,9457,2111-2179,
KY620735,3,93.000,9428,3a,92.259,9443,2111-2179,
KY620736,3,92.953,9436,3a,92.425,9439,2111-2179,
KY620737,3,92.643,9461,3a,92.018,9459,2111-2179,
KY620739,3,92.484,7823,3a,92.038,7825,2111-2179,
KY620740,3,92.658,9452,3a,91.858,9457,2111-2179,
KY620741,3,92.935,9427,3a,92.025,9429,2111-2179,
KY620742,3,92.966,9426,3a,92.240,9433,2111-2179,
KY620743,3,92.739,9448,3a,92.212,9451,2111-2179,
KY620744,3,93.149,9444,3a,92.357,9446,2111-2179,
KY620745,3,93.013,9418,3a,92.444,9423,2111-2179,
KY620746,3,93.052,9427,3a,92.396,9429,2111-2179,
KY620747,3,93.053,9428,3a,92.207,9431,2111-2179,
KY620749,3,93.009,9426,3a,92.416,9428,2111-2179,
KY620750,3,92.806,9439,3a,92.080,9444,2111-2179,
KY620751,3,92.897,9419,3a,91.939,9428,2111-2179,
KY620752,3,93.061,9411,3a,92.129,9414,2111-2179,
KY620753,3,92.845,9434,3a,92.232,9436,2111-2179,
KY620754,3,93.209,9453,3a,92.645,9449,2111-2179,
KY620755,3,92.674,9446,3a,91.828,9447,2111-2179,
KY620756,3,93.144,9422,3a,92.498,9424,2111-2179,
KY620757,3,92.626,9452,3a,92.087,9453,2111-2179,
KY620758,3,92.862,9415,3a,92.295,9422,2111-2179,
KY620760,3,92.565,9415,3a,91.676,9418,2111-2179,
KY620761,3,92.548,9420,3a,91.998,9423,2111-2179,
KY620762,3,92.759,9418,3a,92.005,9418,2111-2179,
KY620763,3,92.534,9429,3a,91.887,9429,2111-2179,
KY620764,3,92.798,9428,3a,92.227,9430,2111-2179,
KY620765,3,92.606,9427,3a,91.878,9431,2111-2179,
KY620766,3,92.897,9418,3a,92.218,9419,2111-2179,
KY620767,3,92.502,9429,3a,91.748,9428,2111-2179,
KY620768,3,92.715,9444,3a,92.068,9443,2111-2179,
KY620769,3,92.862,9428,3a,92.482,9431,2111-2179,
KY620770,3,92.701,9426,3a,92.376,9431,2111-2179,
KY620771,3,90.274,4226,3a,89.638,4227,,
KY620772,3,93.024,9418,3a,92.070,9420,2111-2179,
KY620773,3,92.874,9430,3a,91.813,9430,2111-2179,
KY620774,3,92.342,2664,3a,91.823,2666,,
KY620775,3,92.800,9458,3a,92.387,9458,2111-2179,
KY620776,3,92.731,9410,3a,91.944,9422,2111-2179,
KY620777,3,93.090,9407,3a,92.107,9413,2111-2179,
KY620778,3,92.785,9452,3a,92.305,9448,2111-2179,
KY620779,3,92.622,9433,3a,91.624,9432,2111-2179,
KY620780,3,93.017,9437,3a,92.605,9439,2111-2179,
KY620781,3,92.652,9431,3a,92.270,9431,2111-2179,
KY620782,3,92.890,9424,3a,91.958,9426,2111-2179,
KY620783,3,92.631,9458,3a,92.230,9459,2111-2179,
KY620784,3,92.779,9403,3a,92.114,9409,2111-2179,
KY620785,3,92.620,9404,3a,92.163,9404,2111-2179,
KY620786,3,92.514,9471,3a,92.162,9467,2111-2179,
KY620787,3,92.984,9435,3a,92.000,9437,2111-2179,
KY620788,3,92.643,9433,3a,92.032,9438,2111-2179,
KY620789,3,92.486,9423,3a,91.575,9424,2111-2179,
KY620792,3,91.332,9425,3a,90.877,9427,2111-2179,
KY620793,3,92.627,9413,3a,92.015,9418,2111-2179,
KY620794,3,92.476,9410,3a,91.946,9411,2111-2179,
KY620795,3,92.861,9413,3a,92.172,9415,2111-2179,
KY620796,3,91.907,8872,3a,91.344,8872,2111-2179,
KY620797,3,92.779,9431,3a,92.321,9428,2111-2179,
KY620798,3,92.386,9430,3a,91.839,9435,2111-2179,
KY620799,3,91.980,9414,3a,91.502,9414,2111-2179,
KY620800,3,91.989,9412,3a,91.374,9413,2111-2179,
KY620802,3,93.320,9356,3a,92.262,9357,2111-2179,
KY620803,3,93.323,9330,3a,92.521,9333,2111-2179,
KY620804,3,92.797,9330,3a,92.094,9335,2111-2179,
KY620805,3,91.083,8871,3a,90.469,8876,2111-2179,
KY620806,3,92.722,9412,3a,92.086,9414,2111-2179,
KY620807,3,92.441,9432,3a,92.006,9432,2111-2179,
KY620808,3,92.532,9413,3a,91.760,9418,2111-2179,
KY620809,3,91.987,9447,3a,91.594,9446,2111-2179,
KY620810,3,92.625,9451,3a,92.065,9452,2111-2179,
KY620812,3,92.722,9440,3a,92.003,9441,2111-2179,
KY620813,3,92.148,9424,3a,91.335,9429,2111-2179,
KY620814,3,92.273,9422,3a,91.769,9428,2111-2179,
KY620816,3,91.961,9442,3a,91.162,9448,2111-2179,
KY620817,3,92.899,9449,3a,91.473,9429,2111-2179,
KY620818,3,91.744,7837,3a,91.177,7843,2111-2179,
KY620819,3,92.592,9409,3a,91.947,9413,2111-2179,
KY620820,3,92.232,9411,3a,91.608,9414,2111-2179,
KY620821,3,92.687,9463,3a,92.456,9464,2111-2179,
KY620822,3,92.111,9418,3a,91.879,9420,2111-2179,
KY620825,3,91.193,9424,3a,91.157,9431,2111-2179,
KY620826,3,91.546,9463,3a,90.891,9463,2111-2179,
KY620827,3,91.371,9433,3a,90.993,9437,2111-2179,
KY620828,3,91.417,9426,3a,90.705,9424,2111-2179,
KY620829,3,91.295,9431,3a,90.947,9433,2111-2179,
KY620830,3,91.780,9416,3a,91.262,9419,2111-2179,
KY620831,3,91.105,9421,3a,90.398,9425,2111-2179,
KY620833,3,91.147,9432,3a,90.555,9434,2111-2179,
KY620834,3,90.125,9408,3a,89.790,9412,2111-2179,
KY620835,3,91.009,9432,3a,90.385,9433,2111-2179,
KY620837,3,91.555,9449,3a,91.048,9450,2111-2179,
KY620838,3,89.708,7870,3a,89.284,7876,2111-2179,
KY620839,3,91.027,9439,3a,90.198,9437,2111-2179,
KY620840,3,91.645,9432,3a,90.843,9435,2111-2179,
KY620841,3,91.486,9432,3a,90.873,9434,2111-2179,
KY620842,3,91.394,9435,3a,91.078,9437,2111-2179,
KY620843,3,91.879,9432,3a,91.446,9434,2111-2179,
KY620844,3,92.180,9425,3a,91.546,9427,2111-2179,
KY620845,3,91.455,9468,3a,90.726,9467,2111-2179,
KY620846,3,91.691,9423,3a,90.813,9426,2111-2179,
KY620847,3,91.036,9427,3a,90.395,9433,2111-2179,
KY620848,3,91.348,4843,3a,90.564,4843,2111-2179,
KY620849,3,91.577,9427,3a,90.881,9431,2111-2179,
KY620850,3,91.602,9419,3a,90.989,9422,2111-2179,
KY620851,3,91.223,9445,3a,91.016,9450,2111-2179,
KY620852,3,91.548,9418,3a,90.710,9419,2111-2179,
KY620853,3,91.405,9424,3a,90.919,9426,2111-2179,
KY620854,3,90.858,9462,3a,89.786,9477,2111-2179,
KY620855,3,91.068,9427,3a,90.285,9429,2111-2179,
KY620856,3,91.100,9348,3a,90.788,9346,2111-2179,
KY620857,3,92.135,9421,3a,91.405,9424,2111-2179,
KY620858,3,91.540,9433,3a,90.811,9435,2111-2179,
KY620859,3,91.388,9429,3a,90.917,9435,2111-2179,
KY620861,3,91.852,2332,3a,92.670,2333,,
KY620862,3,91.598,9438,3a,90.835,9449,2111-2179,
KY620863,3,92.636,8799,3a,92.124,8799,2111-2179,
KY620864,3,90.792,9437,3a,90.095,9440,2111-2179,
KY620865,3,90.173,2025,3a,89.333,2025,2111-2179,
KY620866,3,90.890,9363,3a,90.719,9374,2111-2179,
KY620867,3,90.347,9406,3a,90.265,9409,2111-2179,
KY620869,3,79.009,9442,3b,89.875,9442,2111-2179,
KY620870,3,79.307,9467,3b,89.994,9434,2111-2179,
KY620871,3,78.970,9434,3b,89.676,9425,2111-2179,
KY620873,3,78.849,9470,3b,89.194,9439,2111-2179,
KY620874,3,79.667,9438,3b,89.417,9440,2111-2179,
KY620876,3,79.273,9432,3g,93.679,9429,2111-2179,
KY620877,3,79.483,9436,3g,93.916,9353,2111-2179,
KY620878,3,79.069,9426,3i,94.198,9410,2111-2179,
KY620879,3,78.406,9484,3i,82.043,9439,2111-2179,
KY926904,4,87.563,394,4c,87.277,393,2111-2179,
KY926905,3,89.567,393,3a,89.567,393,2111-2179,
KY926906,4,86.768,393,4c,87.277,393,2111-2179,
KY926908,4,78.934,394,4d,92.366,393,2111-2179,
KY926913,3,91.094,393,3a,90.840,393,2111-2179,
KY926916,4,86.802,394,4c,87.277,393,2111-2179,
KY926918,4,87.563,394,4a,87.563,394,2111-2179,
KY926920,4,86.514,393,4a,86.514,393,2111-2179,
KY926921,3,93.367,392,3a,92.347,392,2111-2179,
KY926922,4,80.501,359,4o,90.026,391,2111-2179,
KY926923,4,87.056,394,4a,87.056,394,2111-2179,
KY926925,4,86.548,394,4a,86.548,394,2111-2179,
KY926926,4,87.310,394,4a,87.310,394,2111-2179,
KY926928,4,86.768,393,4a,86.768,393,2111-2179,
KY926929,4,88.071,394,4a,88.071,394,2111-2179,
KY926930,4,85.496,393,4c,87.500,392,2111-2179,
KY926931,4,87.786,393,4a,87.786,393,2111-2179,
KY926932,4,88.041,393,4a,88.041,393,2111-2179,
KY926933,4,86.260,393,4c,86.735,392,2111-2179,
KY926934,4,85.242,393,4c,85.751,393,2111-2179,
KY926936,4,85.496,393,4c,85.204,392,2111-2179,
KY926938,4,86.735,392,4a,86.735,392,2111-2179,
KY926939,4,86.005,393,4a,86.005,393,2111-2179,
KY926940,4,86.294,394,4c,86.260,393,2111-2179,
KY926941,4,78.316,392,4r,92.112,393,2111-2179,
KY926942,4,86.768,393,4a,86.768,393,2111-2179,
KY926944,4,85.787,394,4c,85.496,393,2111-2179,
KY926945,4,87.056,394,4a,87.056,394,2111-2179,
KY926947,4,82.222,360,4o,92.092,392,2111-2179,
KY926948,4,84.518,394,4a,84.518,394,2111-2179,
KY926950,4,87.310,394,4a,87.310,394,2111-2179,
KY926951,4,87.500,392,4a,87.500,392,2111-2179,
KY926952,4,84.722,360,4o,92.347,392,2111-2179,
KY926953,4,83.056,360,4o,92.092,392,2111-2179,
KY926954,4,85.787,394,4c,86.260,393,2111-2179,
KY926955,4,87.532,393,4a,87.532,393,2111-2179,
KY926956,4,88.832,394,4a,88.832,394,2111-2179,
KY926957,4,84.439,392,4c,84.655,391,2111-2179,
KY926959,4,82.222,360,4o,91.582,392,2111-2179,
KY926960,4,86.802,394,4a,86.802,394,2111-2179,
KY926961,4,87.277,393,4a,87.277,393,2111-2179,
KY926962,4,87.817,394,4a,87.817,394,2111-2179,
KY926963,4,85.025,394,4v,84.987,393,2111-2179,
KY926964,4,86.802,394,4a,86.802,394,2111-2179,
KY926965,4,86.514,393,4c,86.990,392,2111-2179,
KY926967,4,86.005,393,4c,87.245,392,2111-2179,
KY926968,4,88.295,393,4a,88.295,393,2111-2179,
KY926969,4,87.056,394,4a,87.056,394,2111-2179,
KY926970,4,88.041,393,4c,88.265,392,2111-2179,
KY926971,4,85.496,393,4a,85.496,393,2111-2179,
KY926973,4,80.612,392,4n,93.095,391,2111-2179,
KY926974,4,87.023,393,4a,87.023,393,2111-2179,
KY926975,4,84.733,393,4c,85.751,393,2111-2179,
KY926976,4,85.242,393,4c,89.031,392,2111-2179,
KY926977,4,86.005,393,4c,86.480,392,2111-2179,
KY926978,4,88.010,392,4a,88.010,392,2111-2179,
KY926979,4,88.550,393,4a,88.550,393,2111-2179,
KY926980,4,78.680,394,4d,93.130,393,2111-2179,
KY926981,4,78.061,392,4r,91.327,392,2111-2179,
KY926982,4,86.294,394,4c,86.260,393,2111-2179,
KY926983,4,79.188,394,4d,93.893,393,2111-2179,
