Accession,ClosestGenotype,ClosestGenotypePident,ClosestGenotypeAlignedNT,ClosestSubtype,ClosestSubtypePident,ClosestSubtypeAlignedNT,ReferenceOverlapAA,FullyCover
KT235164,1,94.112,2055,1a,94.550,2055,1175-1315,
KT235168,1,80.545,2056,1b,90.409,2054,1175-1315,
KT235170,1,80.633,2055,1b,90.506,2054,1175-1315,
KT235173,1,91.776,2055,1a,92.165,2055,1175-1315,
KT235176,1,91.192,2055,1a,91.922,2055,1175-1315,
KT235178,1,93.431,2055,1a,93.966,2055,1175-1315,
KT235179,1,80.379,2059,1b,90.750,2054,1175-1315,
KT235180,1,91.095,2055,1a,91.776,2055,1175-1315,
KT235181,1,80.126,2058,1b,90.608,2055,1175-1315,
KT235183,1,93.723,2055,1a,94.015,2055,1175-1315,
KT235184,1,93.625,2055,1a,94.209,2055,1175-1315,
KT235187,1,92.360,2055,1a,92.749,2055,1175-1315,
KT235189,1,94.015,2055,1a,93.820,2055,1175-1315,
KT235191,1,93.771,2055,1a,94.063,2055,1175-1315,
KT235193,1,90.706,2055,1a,91.582,2055,1175-1315,
KT235194,1,90.852,2055,1a,91.144,2055,1175-1315,
KT235195,1,93.966,2055,1a,93.966,2055,1175-1315,
KT235196,1,92.165,2055,1a,92.701,2055,1175-1315,
KT235197,1,93.771,2055,1a,94.063,2055,1175-1315,
KT235199,1,93.723,2055,1a,93.966,2055,1175-1315,
KT235201,1,79.961,2056,1b,91.290,2055,1175-1315,
KT235203,1,81.195,2058,1b,90.608,2055,1175-1315,
KT235204,1,93.577,2055,1a,94.258,2055,1175-1315,
KT235205,1,92.847,2055,1a,93.041,2055,1175-1315,
KT235206,1,94.112,2055,1a,94.793,2055,1175-1315,
KT235207,1,92.165,2055,1a,92.409,2055,1175-1315,
KT235208,1,93.723,2055,1a,93.479,2055,1175-1315,
KT235210,1,91.630,2055,1a,92.019,2055,1175-1315,
KT235213,1,92.944,2055,1a,93.236,2055,1175-1315,
KT235214,1,78.825,2059,1b,89.289,2054,1175-1315,
KT235217,1,91.533,2055,1a,91.727,2055,1175-1315,
KT235219,1,92.847,2055,1a,93.090,2055,1175-1315,
KT235221,1,91.144,2055,1a,91.582,2055,1175-1315,
KT235222,1,80.767,2059,1b,90.798,2054,1175-1315,
KT235223,1,80.185,2059,1b,90.604,2054,1175-1315,
KT235225,1,93.674,2055,1a,94.939,2055,1175-1315,
KT235230,1,92.165,2055,1a,92.068,2055,1175-1315,
KT235232,1,92.165,2055,1a,92.360,2055,1175-1315,
KT235233,1,92.117,2055,1a,91.922,2055,1175-1315,
KT235235,1,93.090,2055,1a,94.501,2055,1175-1315,
KT235236,1,91.971,2055,1a,92.117,2055,1175-1315,
KT235237,1,91.971,2055,1a,92.847,2055,1175-1315,
KT235241,1,79.290,2057,1b,89.873,2054,1175-1315,
KT235242,1,91.873,2055,1a,92.019,2055,1175-1315,
KT235243,1,91.046,2055,1a,91.971,2055,1175-1315,
KT235244,1,93.917,2055,1a,93.723,2055,1175-1315,
KT235246,1,92.701,2055,1a,93.771,2055,1175-1315,
KT235247,1,94.696,2055,1a,94.599,2055,1175-1315,
KT235250,1,79.621,2056,1b,90.409,2054,1175-1315,
KT235254,1,93.187,2055,1a,93.431,2055,1175-1315,
KT235255,1,94.307,2055,1a,94.404,2055,1175-1315,
KT235256,1,94.793,2055,1a,96.058,2055,1175-1315,
KT235259,1,93.187,2055,1a,93.382,2055,1175-1315,
KT235260,1,93.577,2055,1a,94.063,2055,1175-1315,
KT235262,1,92.457,2055,1a,92.652,2055,1175-1315,
KT235263,1,92.603,2055,1a,93.236,2055,1175-1315,
KT235264,1,93.236,2055,1a,93.528,2055,1175-1315,
KT235265,1,91.582,2055,1a,92.360,2055,1175-1315,
KT235270,1,93.041,2055,1a,92.944,2055,1175-1315,
KT235275,1,94.842,2055,1a,94.550,2055,1175-1315,
KT235276,1,93.236,2055,1a,93.674,2055,1175-1315,
KT235278,1,92.311,2055,1a,93.431,2055,1175-1315,
KT235279,1,80.165,2057,1b,90.701,2054,1175-1315,
KT235282,1,91.533,2055,1a,91.971,2055,1175-1315,
KT235283,1,80.895,2057,1b,92.113,2054,1175-1315,
KT235284,1,80.797,2057,1b,91.091,2054,1175-1315,
KT235286,1,93.187,2055,1a,93.090,2055,1175-1315,
KT235287,1,93.966,2055,1a,94.550,2055,1175-1315,
KT235291,1,80.311,2057,1b,90.852,2055,1175-1315,
KT235293,1,93.869,2055,1a,93.869,2055,1175-1315,
KT235298,1,95.815,2055,1a,95.523,2055,1175-1315,
KT235301,1,93.966,2055,1a,93.771,2055,1175-1315,
KT235303,1,80.233,2059,1b,91.383,2054,1175-1315,
KT235304,1,94.015,2055,1a,93.820,2055,1175-1315,
KT235308,1,80.282,2059,1b,90.652,2054,1175-1315,
KT235311,1,80.311,2057,1b,90.409,2054,1175-1315,
KT235313,1,94.015,2055,1a,93.966,2055,1175-1315,
KT235314,1,92.409,2055,1a,92.263,2055,1175-1315,
KT235315,1,93.479,2055,1a,94.599,2055,1175-1315,
KT235318,1,80.243,2055,1b,90.073,2055,1175-1315,
KT235320,1,96.399,2055,1a,96.107,2055,1175-1315,
KT235321,1,90.316,2055,1a,91.290,2055,1175-1315,
KT235322,1,90.316,2055,1a,90.852,2055,1175-1315,
KT235323,1,94.209,2055,1a,94.355,2055,1175-1315,
KT235324,1,93.577,2055,1a,94.501,2055,1175-1315,
KT235326,1,80.379,2059,1b,91.188,2054,1175-1315,
KT235328,1,91.533,2055,1a,91.922,2055,1175-1315,
KT235329,1,93.771,2055,1a,94.309,2056,1175-1315,
KT235331,1,95.377,2055,1a,95.182,2055,1175-1315,
KT235332,1,79.116,2059,1b,89.435,2054,1175-1315,
KT235335,1,79.699,2059,1b,91.383,2054,1175-1315,
KT235336,1,93.139,2055,1a,93.577,2055,1175-1315,
KT235337,1,91.727,2055,1a,92.311,2055,1175-1315,
KT235340,1,91.484,2055,1a,91.776,2055,1175-1315,
KT235343,1,90.414,2055,1a,90.949,2055,1175-1315,
KT235345,1,91.679,2055,1a,92.117,2055,1175-1315,
KT235346,1,93.479,2055,1a,94.355,2055,1175-1315,
KT235349,1,80.253,2056,1b,91.290,2055,1175-1315,
KT235350,1,79.747,2059,1b,90.896,2054,1175-1315,
KT235353,1,93.285,2055,1a,93.236,2055,1175-1315,
KT235355,1,93.187,2055,1a,93.382,2055,1175-1315,
KT235360,1,94.307,2055,1a,94.307,2055,1175-1315,
KT235362,1,93.771,2055,1a,94.063,2055,1175-1315,
KT235363,1,79.893,2059,1b,90.701,2054,1175-1315,
KT235364,1,94.599,2055,1a,96.107,2055,1175-1315,
KT235366,1,90.803,2055,1a,90.852,2055,1175-1315,
KT235367,1,94.599,2055,1a,94.453,2055,1175-1315,
KT235368,1,93.820,2055,1a,95.036,2055,1175-1315,
KT235369,1,92.360,2055,1a,92.555,2055,1175-1315,
KT235370,1,94.501,2055,1a,94.647,2055,1175-1315,
KT235371,1,93.333,2055,1a,93.625,2055,1175-1315,
KT235373,1,79.942,2059,1b,91.675,2054,1175-1315,
KT235374,1,80.029,2058,1b,91.144,2055,1175-1315,
KT235375,1,93.479,2055,1a,93.528,2055,1175-1315,
KT235376,1,80.214,2057,1b,90.409,2054,1175-1315,
KT235378,1,79.047,2057,1b,89.971,2054,1175-1315,
KT235381,1,95.328,2055,1a,94.939,2055,1175-1315,
KT235382,1,94.599,2055,1a,95.182,2055,1175-1315,
KT235383,1,79.981,2058,1b,89.873,2054,1175-1315,
KT235384,1,94.501,2055,1a,94.939,2055,1175-1315,
KT235385,1,92.506,2055,1a,92.895,2055,1175-1315,
KT235386,1,80.399,2056,1b,91.095,2055,1175-1315,
KT235387,1,91.436,2055,1a,92.165,2055,1175-1315,
KT235388,1,93.090,2055,1a,93.577,2055,1175-1315,
KT235389,1,95.280,2055,1a,95.085,2055,1175-1315,
KT235392,1,94.453,2055,1a,94.599,2055,1175-1315,
KT235393,1,92.847,2055,1a,93.139,2055,1175-1315,
KT235395,1,94.206,2054,1a,95.521,2054,1175-1315,
KT235398,1,95.085,2055,1a,94.793,2055,1175-1315,
KT235399,1,80.253,2056,1b,90.122,2055,1175-1315,
KT235400,1,79.553,2059,1b,89.533,2054,1175-1315,
KT235401,1,92.263,2055,1a,92.749,2055,1175-1315,
KT235402,1,81.059,2059,1b,92.064,2054,1175-1315,
KT235406,1,79.864,2056,1b,89.533,2054,1175-1315,
KT235408,1,93.577,2055,1a,93.285,2055,1175-1315,
KT235409,1,93.674,2055,1a,95.426,2055,1175-1315,
KT235410,1,80.253,2056,1b,91.290,2055,1175-1315,
KT235412,1,93.038,2054,1a,92.795,2054,1175-1315,
KT235414,1,93.917,2055,1a,93.625,2055,1175-1315,
KT235415,1,93.038,2054,1a,92.746,2054,1175-1315,
KT235416,1,94.501,2055,1a,94.793,2055,1175-1315,
KT235417,1,94.063,2055,1a,94.842,2055,1175-1315,
KT235419,1,93.966,2055,1a,94.453,2055,1175-1315,
KT235420,1,81.138,2057,1b,91.095,2055,1175-1315,
KT235421,1,94.209,2055,1a,94.647,2055,1175-1315,
KT235423,1,91.776,2055,1a,92.117,2055,1175-1315,
KT235424,1,80.603,2057,1b,91.091,2054,1175-1315,
KT235427,1,94.161,2055,1a,95.036,2055,1175-1315,
KT235428,1,92.117,2055,1a,92.409,2055,1175-1315,
KT235429,1,93.577,2055,1a,94.258,2055,1175-1315,
KT235430,1,92.214,2055,1a,92.749,2055,1175-1315,
KT235432,1,92.019,2055,1a,92.263,2055,1175-1315,
KT235433,1,80.670,2059,1b,91.821,2054,1175-1315,
KT235437,1,80.185,2059,1b,90.511,2055,1175-1315,
KT235438,1,92.847,2055,1a,93.093,2056,1175-1315,
KT235441,1,91.679,2055,1a,91.971,2055,1175-1315,
KT235443,1,94.891,2055,1a,94.696,2055,1175-1315,
KT235446,1,79.864,2056,1b,90.852,2055,1175-1315,
KT235448,1,80.904,2058,1b,90.414,2055,1175-1315,
KT235450,1,80.738,2061,1b,90.263,2054,1175-1315,
KT235451,1,81.089,2057,1b,90.360,2054,1175-1315,
KT235453,1,94.939,2055,1a,94.696,2055,1175-1315,
KT235455,1,92.895,2055,1a,92.895,2055,1175-1315,
KT235459,1,91.484,2055,1a,91.533,2055,1175-1315,
KT235460,1,91.922,2055,1a,92.360,2055,1175-1315,
KT235461,1,91.436,2055,1a,92.165,2055,1175-1315,
KT235463,1,93.090,2055,1a,93.820,2055,1175-1315,
KT235469,1,94.453,2055,1a,94.891,2055,1175-1315,
KT235470,1,95.036,2055,1a,94.939,2055,1175-1315,
KT235471,1,79.367,2055,1b,89.241,2054,1175-1315,
KT235473,1,79.659,2055,1b,92.214,2055,1175-1315,
KT235475,1,80.058,2056,1b,89.440,2055,1175-1315,
KT235476,1,79.475,2056,1b,91.873,2055,1175-1315,
KT235477,1,79.728,2057,1b,89.046,2054,1175-1315,
KT235478,1,79.776,2057,1b,91.436,2055,1175-1315,
KT235479,1,79.708,2055,1b,92.506,2055,1175-1315,
KT235480,1,79.513,2055,1b,91.918,2054,1175-1315,
KT235484,1,79.183,2056,1b,89.435,2054,1175-1315,
KT235485,1,79.533,2057,1b,89.922,2054,1175-1315,
KT235489,1,79.562,2055,1b,90.117,2054,1175-1315,
KT235490,1,79.495,2058,1b,89.533,2054,1175-1315,
KT235491,1,79.290,2057,1b,90.263,2054,1175-1315,
KT235493,1,80.185,2054,1b,90.170,2055,1175-1315,
KT235494,1,79.699,2059,1b,89.635,2055,1175-1315,
KT235502,1,80.263,2057,1b,90.944,2054,1175-1315,
KT235503,1,80.525,2059,1b,91.144,2055,1175-1315,
KT235504,1,79.009,2058,1b,90.900,2055,1175-1315,
KT235506,1,79.485,2057,1b,89.586,2055,1175-1315,
KT235510,1,80.564,2058,1b,91.387,2055,1175-1315,
KT235511,1,80.010,2056,1b,89.781,2055,1175-1315,
KT235512,1,79.037,2056,1b,90.117,2054,1175-1315,
KT235514,1,80.087,2059,1b,91.144,2055,1175-1315,
KT235516,1,79.689,2058,1b,91.046,2055,1175-1315,
KT235518,1,78.735,2055,1b,89.241,2054,1175-1315,
KT235519,1,78.658,2057,1b,91.091,2054,1175-1315,
KT235521,1,78.686,2055,1b,91.971,2055,1175-1315,
KT235522,1,78.842,2056,1b,90.458,2054,1175-1315,
KT235525,1,79.669,2056,1b,90.117,2054,1175-1315,
KT235526,1,80.369,2058,1b,89.971,2054,1175-1315,
KT235528,1,79.728,2057,1b,90.414,2055,1175-1315,
KT235529,1,79.757,2055,1b,89.046,2054,1175-1315,
KT235531,1,79.669,2056,1b,89.051,2055,1175-1315,
KT235532,1,80.466,2058,1b,90.555,2054,1175-1315,
KT235533,1,80.457,2057,1b,90.219,2055,1175-1315,
KT235534,1,79.387,2057,1b,89.781,2055,1175-1315,
KT235536,1,79.407,2059,1b,91.630,2055,1175-1315,
KT235539,1,79.485,2057,1b,90.803,2055,1175-1315,
KT235540,1,78.842,2056,1b,90.117,2054,1175-1315,
KT235541,1,79.455,2054,1b,90.701,2054,1175-1315,
KT235545,1,79.698,2054,1b,90.219,2055,1175-1315,
KT235547,1,79.339,2057,1b,89.922,2054,1175-1315,
KT235548,1,90.365,2055,1a,91.196,2056,1175-1315,
KT235551,1,79.553,2059,1b,89.839,2047,1175-1315,
KT235552,1,92.603,2055,1a,92.993,2055,1175-1315,
KT235556,1,79.290,2057,1b,90.414,2055,1175-1315,
KT235557,1,78.950,2057,1b,90.754,2055,1175-1315,
KT235561,1,79.718,2056,1b,90.998,2055,1175-1315,
KT235562,1,79.339,2057,1b,90.409,2054,1175-1315,
KT235563,1,79.387,2057,1b,90.166,2054,1175-1315,
KT595242,5,77.099,9122,5a,78.228,9108,1175-1315,
KT870159,1,80.156,2056,1b,90.166,2054,1175-1315,
KT870161,1,80.408,2057,1b,90.555,2054,1175-1315,
KT870163,1,79.650,2059,1b,90.263,2054,1175-1315,
KT870164,1,79.621,2056,1b,89.684,2055,1175-1315,
KT870165,1,80.651,2057,1b,89.679,2054,1175-1315,
KT870167,1,79.845,2059,1b,90.409,2054,1175-1315,
KT870168,1,80.496,2056,1b,90.321,2056,1175-1315,
KT870169,1,80.964,2054,1b,91.582,2055,1175-1315,
KT870170,1,80.769,2054,1b,89.732,2055,1175-1315,
KT870176,1,79.990,2054,1b,90.316,2055,1175-1315,
KT870178,1,80.136,2054,1b,90.414,2055,1175-1315,
KT870179,1,93.479,2055,1a,93.479,2055,1175-1315,
KT870180,1,78.842,2056,1b,89.392,2055,1175-1315,
KT870181,1,79.650,2059,1b,89.971,2054,1175-1315,
KT870183,1,80.767,2059,1b,91.139,2054,1175-1315,
KT870185,1,92.019,2055,1a,92.117,2055,1175-1315,
KT870187,1,93.333,2055,1a,93.528,2055,1175-1315,
KT870188,1,80.457,2057,1b,90.657,2055,1175-1315,
KT870189,1,79.134,2056,1b,89.922,2054,1175-1315,
KT870191,1,91.091,2054,1a,91.577,2054,1175-1315,
KT870194,1,79.019,2059,1b,89.679,2054,1175-1315,
KT870196,1,79.144,2057,1b,89.630,2054,1175-1315,
KT870199,1,80.019,2057,1b,91.139,2054,1175-1315,
KT870200,1,79.300,2058,1b,90.117,2054,1175-1315,
KT870202,1,79.883,2058,1b,90.949,2055,1175-1315,
KT870203,1,79.582,2057,1b,90.166,2054,1175-1315,
KT870204,1,80.195,2055,1b,89.392,2055,1175-1315,
KT870207,1,79.835,2058,1b,89.971,2054,1175-1315,
KT870212,1,79.329,2056,1b,89.094,2054,1175-1315,
KT870213,1,80.175,2058,1b,90.608,2055,1175-1315,
KT870214,1,91.046,2055,1a,91.436,2055,1175-1315,
KT870217,1,79.981,2058,1b,90.263,2054,1175-1315,
KT870219,1,80.204,2056,1b,91.241,2055,1175-1315,
KT870220,1,80.302,2056,1b,90.414,2055,1175-1315,
KT870221,1,78.345,2055,1b,88.754,2054,1175-1315,
KT870223,1,80.427,2059,1b,90.896,2054,1175-1315,
KT870224,1,91.144,2055,1a,91.971,2055,1175-1315,
KT870226,1,80.466,2058,1b,89.294,2055,1175-1315,
KT870227,1,91.922,2055,1a,92.068,2055,1175-1315,
KT870228,1,80.360,2057,1b,91.334,2054,1175-1315,
KT870229,1,80.087,2059,1b,90.798,2054,1175-1315,
KT870231,1,79.144,2057,1b,88.559,2054,1175-1315,
KT870233,1,80.330,2059,1b,90.993,2054,1175-1315,
KT870236,1,80.165,2057,1b,91.577,2054,1175-1315,
KT870238,1,80.078,2058,1b,90.949,2055,1175-1315,
KT870239,1,80.554,2057,1b,89.873,2054,1175-1315,
KT870242,1,91.630,2055,1a,92.311,2055,1175-1315,
KT870244,1,80.233,2059,1b,90.555,2054,1175-1315,
KT870247,1,90.122,2055,1a,90.462,2055,1175-1315,
KT870251,1,80.341,2055,1b,89.684,2055,1175-1315,
KT870252,1,91.873,2055,1a,92.311,2055,1175-1315,
KT870253,1,79.990,2059,1b,89.976,2055,1175-1315,
KT870257,1,94.063,2055,1a,95.085,2055,1175-1315,
KT870258,1,80.476,2059,1b,89.727,2054,1175-1315,
KT870259,1,79.942,2059,1b,90.701,2054,1175-1315,
KT870260,1,80.019,2057,1b,89.971,2054,1175-1315,
KT870261,1,80.506,2057,1b,91.139,2054,1175-1315,
KT870262,1,93.723,2055,1a,94.063,2055,1175-1315,
KT870265,1,80.573,2059,1b,90.944,2054,1175-1315,
KT870266,1,80.000,2055,1b,90.214,2054,1175-1315,
KT870267,1,80.913,2059,1b,91.529,2054,1175-1315,
KT870270,1,80.068,2057,1b,90.117,2054,1175-1315,
KT870271,1,79.699,2059,1b,90.360,2054,1175-1315,
KT870275,1,78.140,2054,1b,87.981,2055,1175-1315,
KT870276,1,91.776,2055,1a,92.360,2055,1175-1315,
KT870277,1,80.369,2058,1b,89.781,2055,1175-1315,
KT870278,1,80.282,2059,1b,89.825,2054,1175-1315,
KT870280,1,79.806,2060,1b,90.312,2054,1175-1315,
KT870281,1,79.796,2059,1b,89.338,2054,1175-1315,
KT870282,1,80.097,2055,1b,90.117,2054,1175-1315,
KT870283,1,92.311,2055,1a,92.798,2055,1175-1315,
KT870284,1,79.922,2057,1b,90.652,2054,1175-1315,
KT870286,1,92.409,2055,1a,92.944,2055,1175-1315,
KT870288,1,79.505,2059,1b,90.019,2054,1175-1315,
KT870289,1,95.134,2055,1a,94.891,2055,1175-1315,
KT870290,1,81.447,2059,1b,91.241,2055,1175-1315,
KT870291,1,79.223,2060,1b,90.166,2054,1175-1315,
KT870292,1,78.950,2057,1b,89.484,2054,1175-1315,
KT870297,1,80.204,2056,1b,90.608,2055,1175-1315,
KT870298,1,80.311,2057,1b,90.701,2054,1175-1315,
KT870301,1,79.971,2057,1b,90.798,2054,1175-1315,
KT870302,1,80.633,2055,1b,90.852,2055,1175-1315,
KT870304,1,79.679,2057,1b,90.117,2054,1175-1315,
KT870305,1,80.340,2060,1b,89.192,2054,1175-1315,
KT870306,1,80.136,2059,1b,92.308,2054,1175-1315,
KT870311,1,78.561,2057,1b,87.244,2054,1175-1315,
KT870312,1,80.087,2059,1b,90.754,2055,1175-1315,
KT870313,1,79.893,2054,1b,91.046,2055,1175-1315,
KT870314,1,80.311,2057,1b,90.900,2055,1175-1315,
KT870315,1,92.847,2055,1a,92.895,2055,1175-1315,
KT870317,1,91.582,2055,1a,91.776,2055,1175-1315,
KT870318,1,94.550,2055,1a,94.307,2055,1175-1315,
KT870319,1,79.728,2057,1b,89.241,2054,1175-1315,
KT870321,1,80.825,2060,1b,90.068,2054,1175-1315,
KT870322,1,93.723,2055,1a,93.479,2055,1175-1315,
KT870325,1,79.942,2059,1b,89.878,2055,1175-1315,
KT870328,1,90.560,2055,1a,91.144,2055,1175-1315,
KT870330,1,79.455,2054,1b,89.927,2055,1175-1315,
KT870331,1,80.126,2058,1b,90.365,2055,1175-1315,
KT870332,1,78.026,2057,1b,89.289,2054,1175-1315,
KT870336,1,79.455,2054,1b,90.511,2055,1175-1315,
KT870341,1,79.805,2055,1b,90.166,2054,1175-1315,
KT870342,1,80.224,2058,1b,89.494,2056,1175-1315,
KT870343,1,80.272,2058,1b,89.630,2054,1175-1315,
KT870344,1,80.612,2058,1b,90.900,2055,1175-1315,
KT870345,1,80.029,2058,1b,89.440,2055,1175-1315,
KT870347,1,79.747,2059,1b,90.166,2054,1175-1315,
KT870352,1,79.213,2059,1b,89.343,2055,1175-1315,
KT870353,1,80.330,2059,1b,90.263,2054,1175-1315,
KT870354,1,79.738,2058,1b,90.122,2055,1175-1315,
KT870355,1,79.533,2057,1b,90.019,2054,1175-1315,
KT870357,1,91.582,2055,1a,91.727,2055,1175-1315,
KT870359,1,79.708,2055,1b,89.781,2055,1175-1315,
KT870362,1,79.805,2055,1b,89.148,2055,1175-1315,
KT870363,1,79.912,2056,1b,91.285,2054,1175-1315,
KT870369,1,79.922,2057,1b,90.117,2054,1175-1315,
KT870370,1,94.112,2055,1a,94.161,2055,1175-1315,
KT870372,1,91.436,2055,1a,91.630,2055,1175-1315,
KT870373,1,80.651,2057,1b,91.139,2054,1175-1315,
KT870377,1,80.399,2056,1b,89.100,2055,1175-1315,
KT870378,1,91.873,2055,1a,92.360,2055,1175-1315,
KT870380,1,79.971,2057,1b,90.604,2054,1175-1315,
KT870381,1,79.815,2056,1b,90.170,2055,1175-1315,
KT870382,1,80.564,2058,1b,89.484,2054,1175-1315,
KT870383,1,80.633,2055,1b,89.878,2055,1175-1315,
KT870384,1,79.912,2056,1b,89.538,2055,1175-1315,
KT870385,1,80.165,2057,1b,90.701,2054,1175-1315,
KT870387,1,80.670,2059,1b,92.064,2054,1175-1315,
KT870391,1,80.253,2056,1b,89.051,2055,1175-1315,
KT870393,1,79.183,2056,1b,90.365,2055,1175-1315,
KT870395,1,91.241,2055,1a,91.825,2055,1175-1315,
KT870397,1,90.998,2055,1a,91.679,2055,1175-1315,
KT870398,1,80.874,2060,1b,91.192,2055,1175-1315,
KT870399,1,80.447,2056,1b,90.657,2055,1175-1315,
KT870400,1,80.117,2057,1b,90.511,2055,1175-1315,
KT870404,1,79.116,2059,1b,89.776,2054,1175-1315,
KT870405,1,80.097,2055,1b,90.360,2054,1175-1315,
KT870406,1,79.845,2059,1b,89.825,2054,1175-1315,
KT870408,1,80.506,2057,1b,90.506,2054,1175-1315,
KT870412,1,91.436,2055,1a,91.825,2055,1175-1315,
KT870413,1,79.397,2058,1b,88.705,2054,1175-1315,
KT870415,1,80.749,2057,1b,90.706,2055,1175-1315,
KT870416,1,80.554,2057,1b,90.409,2054,1175-1315,
KT870417,1,80.719,2059,1b,91.480,2054,1175-1315,
KT870418,1,80.039,2059,1b,89.873,2054,1175-1315,
KT870419,1,79.990,2059,1b,91.821,2054,1175-1315,
KT870420,1,79.037,2056,1b,87.585,2054,1175-1315,
KT870422,1,79.086,2056,1b,90.414,2055,1175-1315,
KT870423,1,80.029,2058,1b,89.927,2055,1175-1315,
KT870425,1,79.835,2058,1b,90.068,2054,1175-1315,
KT870426,1,79.699,2059,1b,90.555,2054,1175-1315,
KT870430,1,80.807,2058,1b,89.976,2055,1175-1315,
KT870431,1,79.951,2055,1b,89.192,2054,1175-1315,
KT870435,1,80.195,2055,1b,90.798,2054,1175-1315,
KT870439,1,80.195,2055,1b,90.750,2054,1175-1315,
KT870440,1,91.679,2055,1a,92.360,2055,1175-1315,
KT870441,1,80.447,2056,1b,89.830,2055,1175-1315,
KT870442,1,90.852,2055,1a,91.679,2055,1175-1315,
KT870445,1,80.088,2054,1b,89.776,2054,1175-1315,
KT870448,1,79.728,2057,1b,90.068,2054,1175-1315,
KT870449,1,79.776,2057,1b,89.878,2055,1175-1315,
KT870450,1,79.290,2057,1b,89.294,2055,1175-1315,
KT870451,1,92.360,2055,1a,92.506,2055,1175-1315,
KT870452,1,80.282,2054,1b,89.830,2055,1175-1315,
KT870454,1,80.146,2055,1b,90.122,2055,1175-1315,
KT870455,1,80.350,2056,1b,90.754,2055,1175-1315,
KT870456,1,79.990,2054,1b,91.192,2055,1175-1315,
KT870458,1,79.553,2059,1b,90.019,2054,1175-1315,
KT870459,1,80.476,2059,1b,90.847,2054,1175-1315,
KT870462,1,78.755,2057,1b,89.338,2054,1175-1315,
KT870472,1,80.311,2057,1b,90.312,2054,1175-1315,
KT870474,1,79.796,2059,1b,89.971,2054,1175-1315,
KT870476,1,80.058,2056,1b,90.604,2054,1175-1315,
KT870477,1,80.603,2057,1b,90.117,2054,1175-1315,
KT870478,1,79.407,2059,1b,90.166,2054,1175-1315,
KT870479,1,80.253,2056,1b,90.360,2054,1175-1315,
KT870481,1,94.550,2055,1a,94.209,2055,1175-1315,
KT870483,1,91.290,2055,1a,91.630,2055,1175-1315,
KT870484,1,80.311,2057,1b,91.431,2054,1175-1315,
KT870488,1,79.776,2057,1b,90.701,2054,1175-1315,
KT870489,1,94.355,2055,1a,94.258,2055,1175-1315,
KT870491,1,80.360,2057,1b,90.458,2054,1175-1315,
KT870492,1,92.749,2055,1a,92.993,2055,1175-1315,
KT870494,1,78.950,2057,1b,89.873,2054,1175-1315,
KT870495,1,80.749,2057,1b,91.091,2054,1175-1315,
KT870496,1,79.426,2056,1b,90.312,2054,1175-1315,
KT870500,1,79.446,2058,1b,90.214,2054,1175-1315,
KT870501,1,80.330,2059,1b,89.635,2055,1175-1315,
KT870504,1,79.183,2056,1b,90.214,2054,1175-1315,
KT870505,1,79.699,2059,1b,89.878,2055,1175-1315,
KT870507,1,80.427,2059,1b,90.019,2054,1175-1315,
KT870508,1,81.089,2057,1b,89.825,2054,1175-1315,
KT870509,1,79.436,2057,1b,88.710,2055,1175-1315,
KT870512,1,79.359,2059,1b,89.776,2054,1175-1315,
KT870514,1,80.068,2057,1b,89.679,2054,1175-1315,
KT870517,1,78.950,2057,1b,89.971,2054,1175-1315,
KT870518,1,79.359,2059,1b,90.360,2054,1175-1315,
KT870521,1,92.263,2055,1a,92.311,2055,1175-1315,
KT870524,1,80.321,2058,1b,89.971,2054,1175-1315,
KT870530,1,79.903,2055,1b,90.316,2055,1175-1315,
KT870531,1,80.554,2057,1b,89.976,2055,1175-1315,
KT870532,1,79.523,2056,1b,90.560,2055,1175-1315,
KT870533,1,79.981,2058,1b,90.506,2054,1175-1315,
KT870534,1,80.195,2055,1b,89.630,2054,1175-1315,
KT870535,1,80.330,2059,1b,89.679,2054,1175-1315,
KT870539,1,79.019,2059,1b,89.353,2057,1175-1315,
KT870540,1,92.944,2055,1a,93.966,2055,1175-1315,
KT870541,1,80.525,2059,1b,90.701,2054,1175-1315,
KT870542,1,80.243,2055,1b,91.091,2054,1175-1315,
KT870543,1,92.457,2055,1a,92.749,2055,1175-1315,
KT870544,1,79.971,2057,1b,90.418,2056,1175-1315,
KT870550,1,90.900,2055,1a,90.608,2055,1175-1315,
KT870551,1,80.117,2057,1b,89.538,2055,1175-1315,
KT870552,1,79.835,2058,1b,89.343,2055,1175-1315,
KT870553,1,79.738,2058,1b,89.392,2055,1175-1315,
KT870555,1,79.416,2055,1b,89.937,2057,1175-1315,
KT870557,1,80.185,2059,1b,89.581,2054,1175-1315,
KT870558,1,91.144,2055,1a,91.582,2055,1175-1315,
KT870562,1,79.961,2056,1b,89.094,2054,1175-1315,
KT870563,1,90.998,2055,1a,91.484,2055,1175-1315,
KT870564,1,80.749,2057,1b,89.484,2054,1175-1315,
KT870567,1,79.747,2059,1b,91.577,2054,1175-1315,
KT870571,1,80.272,2058,1b,89.727,2054,1175-1315,
KT870575,1,80.506,2057,1b,90.944,2054,1175-1315,
KT870576,1,78.610,2057,1b,89.679,2054,1175-1315,
KT870579,1,80.292,2055,1b,91.290,2055,1175-1315,
KT870582,1,93.723,2055,1a,93.820,2055,1175-1315,
KT870584,1,80.330,2059,1b,90.750,2054,1175-1315,
