Accession,AssignedGenotype,Subtype2aDistance,Subtype2aDistance,Subtype2bDistance,Subtype2bDistance,Subtype2cDistance,Subtype2dDistance,Subtype2eDistance,Subtype2fDistance,Subtype2fDistance,Subtype2iDistance,Subtype2jDistance,Subtype2jDistance,Subtype2kDistance,Subtype2lDistance,Subtype2lDistance,Subtype2mDistance,Subtype2mDistance,Subtype2qDistance,Subtype2qDistance,Subtype2rDistance,Subtype2tDistance,Subtype2uDistance,Subtype2vDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
KY620339,2,21.036,21.036,9.448,9.448,21.868,21.721,22.611,21.815,21.815,22.665,20.507,20.507,21.497,25.596,25.596,21.338,21.338,21.550,21.550,22.877,20.754,22.293,22.877,2b,9.448,2j,20.507
KY620340,2,21.882,21.882,10.301,10.301,21.497,22.570,22.546,21.975,21.975,22.187,20.666,20.666,22.558,26.762,26.762,21.444,21.444,21.114,21.114,22.682,20.913,22.771,23.567,2b,10.301,2j,20.666
KY620341,2,21.723,21.723,9.033,9.033,21.209,22.570,21.444,21.921,21.921,22.611,21.036,21.036,21.815,26.179,26.179,21.072,21.072,21.379,21.379,22.134,20.276,22.399,22.718,2b,9.033,2t,20.276
KY620342,2,22.040,22.040,9.456,9.456,22.346,22.464,22.028,21.868,21.868,22.665,20.613,20.613,22.877,25.755,25.755,21.019,21.019,21.804,21.804,23.089,20.382,22.611,22.665,2b,9.456,2t,20.382
KY620343,2,21.776,21.776,9.183,9.183,21.875,22.464,21.969,22.028,22.028,22.505,20.549,20.549,22.440,26.126,26.126,21.432,21.432,20.997,20.997,22.081,21.072,22.293,22.552,2b,9.183,2j,20.549
KY620344,2,21.406,21.406,8.980,8.980,21.262,21.561,20.913,21.603,21.603,22.417,20.710,20.710,21.815,25.225,25.225,20.816,20.816,21.262,21.262,21.497,20.011,22.081,22.293,2b,8.980,2t,20.011
KY620345,2,21.512,21.512,9.183,9.183,22.004,21.827,21.444,21.656,21.656,22.523,20.708,20.708,21.656,25.861,25.861,21.081,21.081,21.156,21.156,22.081,20.860,21.868,22.240,2b,9.183,2j,20.708
KY620346,2,21.459,21.459,9.612,9.612,21.880,22.240,22.517,21.304,21.304,21.933,20.380,20.380,21.827,25.491,25.491,21.125,21.125,20.955,20.955,21.668,20.393,21.296,22.623,2b,9.612,2j,20.380
KY620347,2,21.564,21.564,8.864,8.864,22.205,21.698,22.440,22.281,22.281,22.187,21.342,21.342,22.747,25.742,25.742,21.751,21.751,21.834,21.834,22.641,21.231,22.440,23.077,2b,8.864,2t,21.231
KY620348,2,21.882,21.882,8.439,8.439,21.231,21.391,21.834,21.963,21.963,22.081,20.655,20.655,22.481,25.914,25.914,21.304,21.304,21.622,21.622,21.898,20.541,22.346,22.759,2b,8.439,2t,20.541
KY620349,2,21.987,21.987,8.970,8.970,21.868,22.983,22.375,22.546,22.546,22.452,20.761,20.761,23.224,26.645,26.645,21.622,21.622,21.315,21.315,21.810,20.594,22.718,23.342,2b,8.970,2t,20.594
KY620350,2,21.670,21.670,9.297,9.297,21.338,22.240,21.527,21.804,21.804,22.134,20.349,20.349,21.592,25.610,25.610,21.050,21.050,20.997,20.997,21.792,20.966,21.762,22.706,2b,9.297,2j,20.349
KY620351,2,21.459,21.459,8.068,8.068,21.622,21.986,21.656,21.444,21.444,22.081,21.036,21.036,22.983,26.179,26.179,21.285,21.285,21.114,21.114,22.081,20.170,21.497,22.028,2b,8.068,2t,20.170
KY620352,2,21.987,21.987,9.773,9.773,22.187,21.827,22.665,21.975,21.975,22.028,20.972,20.972,23.089,26.232,26.232,21.432,21.432,21.781,21.781,22.281,20.329,22.281,22.558,2b,9.773,2t,20.329
KY620353,2,21.776,21.776,9.773,9.773,22.081,21.933,22.399,21.975,21.975,22.028,20.814,20.814,23.036,25.967,25.967,21.485,21.485,21.887,21.887,22.334,20.170,22.440,22.240,2b,9.773,2t,20.170
KY620354,2,21.512,21.512,9.236,9.236,21.951,21.827,21.762,22.346,22.346,22.452,21.300,21.300,22.877,25.967,25.967,21.125,21.125,21.273,21.273,21.815,20.913,22.399,22.771,2b,9.236,2t,20.913
KY620355,2,21.300,21.300,10.512,10.512,21.868,22.092,22.505,22.293,22.293,22.399,21.089,21.089,23.461,26.285,26.285,21.178,21.178,21.910,21.910,22.069,20.276,22.399,22.493,2b,10.512,2t,20.276
KY620356,2,21.512,21.512,9.562,9.562,21.603,22.199,23.089,22.718,22.718,21.868,21.599,21.599,22.493,26.550,26.550,21.592,21.592,21.910,21.910,22.877,21.178,22.983,23.195,2b,9.562,2t,21.178
KY620357,2,21.882,21.882,9.984,9.984,22.240,23.048,22.293,22.134,22.134,23.408,21.617,21.617,22.824,26.416,26.416,21.868,21.868,21.497,21.497,22.611,20.276,22.163,22.558,2b,9.984,2t,20.276
KY620358,2,21.776,21.776,9.023,9.023,21.231,22.836,23.355,21.921,21.921,21.975,21.025,21.025,22.824,26.564,26.564,22.122,22.122,21.910,21.910,22.877,21.338,21.815,23.195,2b,9.023,2j,21.025
KY620359,2,22.357,22.357,9.766,9.766,22.505,22.677,22.134,21.762,21.762,22.134,21.395,21.395,22.399,26.575,26.575,21.868,21.868,21.220,21.220,23.248,20.913,23.195,23.301,2b,9.766,2t,20.913
KY620360,2,21.353,21.353,9.713,9.713,21.550,21.827,22.240,21.815,21.815,22.046,20.507,20.507,21.921,26.444,26.444,21.019,21.019,21.444,21.444,21.940,21.231,22.824,22.028,2b,9.713,2j,20.507
KY620361,2,23.414,23.414,10.354,10.354,22.665,22.358,21.975,22.081,22.081,22.877,21.195,21.195,22.505,26.073,26.073,22.028,22.028,22.081,22.081,22.452,21.338,23.301,22.718,2b,10.354,2j,21.195
LC368354,2,7.079,7.079,22.093,22.093,19.214,18.906,19.745,19.586,19.586,19.108,18.654,18.654,18.949,25.290,25.290,17.410,17.410,18.206,18.206,18.790,21.909,18.843,20.701,2a,7.079,2m,17.410
LC368362,2,10.935,10.935,22.040,22.040,19.533,19.756,19.639,19.639,19.639,20.701,21.300,21.300,19.904,25.726,25.726,19.321,19.321,18.631,18.631,19.268,22.346,20.011,22.240,2a,10.935,2q,18.631
LC368363,2,21.987,21.987,7.818,7.818,21.338,20.765,21.178,21.603,21.603,22.134,21.036,21.036,23.195,25.914,25.914,20.594,20.594,21.804,21.804,21.868,20.594,21.921,22.665,2b,7.818,2t,20.594
LC368367,2,21.353,21.353,8.705,8.705,22.028,22.623,22.665,21.762,21.762,22.152,21.292,21.292,22.081,26.285,26.285,21.167,21.167,21.868,21.868,22.240,20.944,22.346,22.134,2b,8.705,2t,20.944
LC368371,2,10.565,10.565,22.093,22.093,18.611,19.437,19.745,19.161,19.161,20.435,20.085,20.085,20.117,25.871,25.871,18.631,18.631,18.524,18.524,18.896,22.140,19.321,20.807,2a,10.565,2q,18.524
LC368373,2,9.720,9.720,21.934,21.934,18.365,18.800,19.745,19.161,19.161,19.798,19.873,19.873,19.268,25.079,25.079,17.781,17.781,17.941,17.941,18.047,22.399,19.161,20.807,2a,9.720,2m,17.781
LC368378,2,8.663,8.663,23.044,23.044,18.631,19.384,19.427,19.374,19.374,19.586,20.191,20.191,19.108,25.699,25.699,18.418,18.418,17.994,17.994,18.365,22.558,20.488,21.019,2a,8.663,2q,17.994
LC368388,2,8.716,8.716,21.723,21.723,18.577,19.278,19.480,19.108,19.108,19.639,19.979,19.979,19.958,25.461,25.461,17.728,17.728,18.631,18.631,18.418,22.240,18.896,21.019,2a,8.716,2m,17.728
LC368389,2,8.399,8.399,22.146,22.146,18.481,19.161,19.331,20.181,20.181,20.181,19.926,19.926,19.331,25.357,25.357,17.844,17.844,18.322,18.322,17.844,22.464,19.703,21.721,2a,8.399,2r,17.844
LC368392,2,8.875,8.875,21.247,21.247,19.374,19.596,18.790,19.639,19.639,18.631,19.820,19.820,19.002,25.451,25.451,17.304,17.304,17.516,17.516,18.312,21.909,19.321,21.550,2a,8.875,2m,17.304
LC368393,2,9.456,9.456,22.833,22.833,19.374,20.181,19.798,20.011,20.011,20.648,20.021,20.021,19.533,25.977,25.977,18.153,18.153,18.259,18.259,19.586,23.048,20.584,22.399,2a,9.456,2m,18.153
LC368397,2,21.353,21.353,8.280,8.280,21.603,22.092,21.921,22.240,22.240,22.505,20.602,20.602,22.346,25.066,25.066,20.860,20.860,21.072,21.072,21.656,21.497,22.028,22.346,2b,8.280,2j,20.602
LC368411,2,21.247,21.247,8.769,8.769,21.868,22.358,21.815,22.187,22.187,22.346,20.719,20.719,22.665,26.020,26.020,21.444,21.444,21.444,21.444,21.815,20.170,22.240,22.399,2b,8.769,2t,20.170
LC368415,2,8.294,8.294,22.463,22.463,18.365,18.428,19.586,19.055,19.055,19.745,19.756,19.756,19.745,25.398,25.398,17.887,17.887,18.471,18.471,19.055,22.258,18.418,21.444,2a,8.294,2m,17.887
LC368416,2,9.403,9.403,21.670,21.670,18.611,19.384,19.586,19.108,19.108,19.427,19.926,19.926,19.321,25.928,25.928,18.418,18.418,18.737,18.737,18.896,22.126,19.321,21.497,2a,9.403,2m,18.418
LC368426,2,9.403,9.403,21.723,21.723,18.664,19.490,19.586,19.108,19.108,19.427,19.926,19.926,19.214,25.928,25.928,18.365,18.365,18.631,18.631,18.790,22.126,19.214,21.391,2a,9.403,2m,18.365
LC368430,2,21.882,21.882,7.803,7.803,22.163,22.836,21.550,22.081,22.081,22.611,21.564,21.564,22.930,26.232,26.232,21.516,21.516,22.028,22.028,22.470,20.117,23.036,22.240,2b,7.803,2t,20.117
LC368431,2,9.297,9.297,21.670,21.670,18.611,19.490,19.586,19.108,19.108,19.427,19.820,19.820,19.108,26.034,26.034,18.259,18.259,18.631,18.631,18.790,22.126,19.108,21.391,2a,9.297,2m,18.259
LC368432,2,9.192,9.192,21.723,21.723,18.664,19.384,19.692,19.002,19.002,19.321,19.820,19.820,19.161,26.034,26.034,18.312,18.312,18.684,18.684,18.843,22.072,19.055,21.444,2a,9.192,2m,18.312
LC368438,2,22.992,22.992,9.720,9.720,22.481,23.367,21.231,21.762,21.762,23.036,21.776,21.776,22.771,25.955,25.955,21.675,21.675,21.698,21.698,22.824,21.285,22.918,22.771,2b,9.720,2e,21.231
LC368439,2,23.044,23.044,8.716,8.716,21.815,22.570,22.399,21.975,21.975,22.399,21.870,21.870,23.461,25.808,25.808,21.751,21.751,21.804,21.804,22.346,21.125,22.718,23.620,2b,8.716,2t,21.125
LC368442,2,18.816,18.816,21.923,21.923,8.970,17.472,18.896,17.781,17.781,18.631,17.706,17.706,19.161,25.993,25.993,18.737,18.737,18.737,18.737,17.038,21.632,19.161,18.949,2c,8.970,2r,17.038
LC368444,2,18.658,18.658,21.764,21.764,9.076,17.525,19.002,18.047,18.047,18.790,17.389,17.389,18.843,26.046,26.046,18.568,18.568,18.524,18.524,17.038,21.685,19.161,19.214,2c,9.076,2r,17.038
LC368449,2,9.826,9.826,21.776,21.776,18.717,19.649,19.904,19.321,19.321,19.533,20.244,20.244,19.586,26.246,26.246,18.524,18.524,19.108,19.108,18.790,22.343,19.480,21.444,2a,9.826,2m,18.524
KT162331,2,8.496,8.496,23.538,23.538,19.916,19.499,21.648,19.499,19.499,20.694,19.777,19.777,20.694,26.184,26.184,20.056,20.056,19.777,19.777,19.220,25.838,20.334,23.538,2a,8.496,2r,19.220
KT162332,2,9.053,9.053,23.677,23.677,19.916,19.499,21.508,19.359,19.359,20.752,20.474,20.474,21.448,25.348,25.348,19.359,19.359,19.638,19.638,19.081,25.978,19.886,22.841,2a,9.053,2r,19.081
KT162333,2,9.331,9.331,24.373,24.373,19.499,20.195,21.927,19.916,19.916,20.862,20.891,20.891,21.588,25.487,25.487,19.499,19.499,19.499,19.499,18.942,26.257,20.613,22.563,2a,9.331,2r,18.942
KT162334,2,8.914,8.914,23.398,23.398,19.499,18.802,21.089,20.251,20.251,21.588,19.916,19.916,21.309,25.070,25.070,19.220,19.220,19.499,19.499,18.663,25.838,20.613,22.841,2a,8.914,2d,18.802
KT162335,2,9.053,9.053,23.677,23.677,19.916,19.499,21.369,19.499,19.499,20.891,20.474,20.474,21.588,25.348,25.348,19.499,19.499,19.638,19.638,18.942,25.978,19.886,22.981,2a,9.053,2r,18.942
KT162336,2,9.471,9.471,23.677,23.677,21.031,19.220,21.508,20.195,20.195,21.309,20.474,20.474,21.031,26.741,26.741,20.195,20.195,19.638,19.638,19.777,26.536,20.474,22.981,2a,9.471,2d,19.220
KT162337,2,8.774,8.774,23.816,23.816,19.777,19.081,22.067,19.638,19.638,20.613,19.777,19.777,20.752,25.348,25.348,19.916,19.916,19.359,19.359,18.942,26.397,19.777,22.702,2a,8.774,2d,19.081
KT162338,2,9.192,9.192,23.538,23.538,19.359,19.220,21.229,19.081,19.081,20.891,20.334,20.334,20.752,25.766,25.766,19.638,19.638,19.359,19.359,19.359,25.978,20.056,21.866,2a,9.192,2d,19.220
KT162339,2,9.192,9.192,23.677,23.677,20.056,19.359,22.346,19.274,19.274,21.309,19.777,19.777,21.170,26.184,26.184,19.638,19.638,19.777,19.777,18.942,25.978,20.195,23.120,2a,9.192,2r,18.942
KT162340,2,9.610,9.610,24.373,24.373,19.499,19.638,21.927,19.499,19.499,20.891,21.031,21.031,20.613,25.348,25.348,18.942,18.942,19.916,19.916,20.056,24.860,20.056,22.702,2a,9.610,2m,18.942
KT162341,2,8.217,8.217,23.120,23.120,20.195,19.777,21.229,18.942,18.942,20.752,20.056,20.056,21.170,25.869,25.869,19.916,19.916,19.081,19.081,19.916,25.869,20.613,23.538,2a,8.217,2f,18.942
KT162342,2,9.471,9.471,23.538,23.538,19.499,19.359,22.067,19.916,19.916,20.752,20.195,20.195,21.031,26.462,26.462,19.220,19.220,19.359,19.359,18.942,26.676,20.891,22.284,2a,9.471,2r,18.942
KT162343,2,9.331,9.331,23.816,23.816,20.891,20.334,21.927,19.081,19.081,21.866,20.056,20.056,21.448,27.298,27.298,19.777,19.777,20.056,20.056,20.195,25.838,21.170,24.095,2a,9.331,2f,19.081
KT162344,2,8.217,8.217,23.538,23.538,19.499,19.081,21.508,19.081,19.081,20.334,19.916,19.916,20.195,26.184,26.184,19.638,19.638,19.359,19.359,19.359,25.978,20.195,22.841,2a,8.217,2d,19.081
KT162345,2,8.635,8.635,23.398,23.398,19.499,19.220,21.089,18.802,18.802,20.752,19.916,19.916,20.613,26.045,26.045,19.081,19.081,19.081,19.081,19.359,25.698,20.474,23.538,2a,8.635,2f,18.802
KT162346,2,9.749,9.749,23.398,23.398,19.359,19.220,21.508,19.359,19.359,20.474,20.613,20.613,20.474,25.627,25.627,18.802,18.802,19.638,19.638,19.777,25.140,19.638,22.563,2a,9.749,2m,18.802
KT162347,2,8.914,8.914,24.095,24.095,19.777,18.942,20.251,18.942,18.942,20.334,20.195,20.195,20.195,25.209,25.209,19.916,19.916,19.777,19.777,19.220,24.757,19.916,22.702,2a,8.914,2d,18.942
KT162348,2,8.357,8.357,23.816,23.816,19.081,18.384,21.089,19.777,19.777,21.170,20.334,20.334,21.170,25.905,25.905,19.499,19.499,18.802,18.802,19.359,26.117,20.195,22.981,2a,8.357,2d,18.384
KT162349,2,9.192,9.192,24.095,24.095,20.334,19.916,22.207,19.916,19.916,21.001,20.056,20.056,21.170,25.766,25.766,20.195,20.195,19.499,19.499,19.916,25.417,20.474,23.816,2a,9.192,2q,19.499
KT162350,2,9.388,9.388,23.699,23.699,19.780,19.505,21.633,19.728,19.728,20.952,20.192,20.192,21.233,26.022,26.022,19.592,19.592,18.639,18.639,18.767,25.616,20.000,23.129,2a,9.388,2q,18.639
KT162351,2,9.116,9.116,23.562,23.562,20.000,18.912,19.832,20.272,20.272,21.905,20.272,20.272,21.088,25.890,25.890,19.728,19.728,20.272,20.272,19.728,25.753,20.544,22.449,2a,9.116,2d,18.912
KT162352,2,10.748,10.748,23.842,23.842,21.905,19.728,22.585,20.544,20.544,21.088,19.320,19.320,21.088,26.294,26.294,20.136,20.136,20.408,20.408,20.680,25.749,19.320,24.762,2a,10.748,2j,19.320
KT162353,2,9.796,9.796,24.114,24.114,20.544,19.592,20.952,20.680,20.680,22.177,20.816,20.816,21.769,25.613,25.613,19.864,19.864,20.408,20.408,20.408,25.749,20.544,23.265,2a,9.796,2d,19.592
KU180723,2,21.670,21.670,9.350,9.350,22.028,22.836,21.603,22.187,22.187,22.028,21.036,21.036,22.611,25.808,25.808,20.913,20.913,22.134,22.134,23.142,20.913,22.240,22.665,2b,9.350,2m,20.913
KU180729,2,21.723,21.723,9.607,9.607,21.709,21.921,21.114,22.122,22.122,22.205,21.025,21.025,22.069,25.794,25.794,21.963,21.963,21.592,21.592,21.898,21.603,22.558,21.645,2b,9.607,2j,21.025
KU180730,2,21.195,21.195,8.174,8.174,21.444,21.508,21.410,21.709,21.709,21.410,19.905,19.905,22.110,25.517,25.517,20.424,20.424,20.732,20.732,21.804,20.382,21.178,22.016,2b,8.174,2j,19.905
KU871276,2,21.776,21.776,9.236,9.236,21.868,22.665,21.857,22.069,22.069,22.718,20.560,20.560,22.812,25.914,25.914,21.656,21.656,21.315,21.315,22.587,20.860,22.081,22.865,2b,9.236,2j,20.560
KU871277,2,21.353,21.353,9.347,9.347,21.485,22.718,21.986,21.986,21.986,22.252,21.342,21.342,22.718,26.129,26.129,22.081,22.081,22.028,22.028,21.933,21.243,22.730,22.889,2b,9.347,2t,21.243
KU871278,2,21.776,21.776,9.873,9.873,21.391,22.146,21.709,22.558,22.558,22.399,20.930,20.930,21.975,26.391,26.391,20.913,20.913,21.432,21.432,21.762,21.338,22.187,23.036,2b,9.873,2j,20.930
OR917741,2,18.138,18.138,22.976,22.976,13.302,17.381,17.857,16.310,16.310,18.019,16.786,16.786,18.571,24.167,24.167,16.468,16.468,14.916,14.916,16.983,21.234,17.402,20.669,2c,13.302,2q,14.916
OR917742,2,19.309,19.309,23.488,23.488,16.091,17.717,19.620,16.627,16.627,19.025,16.567,16.567,17.241,25.626,25.626,18.041,18.041,14.982,14.982,19.666,22.262,17.900,21.411,2q,14.982,2c,16.091
OR917743,2,18.193,18.193,22.830,22.830,17.640,16.885,18.906,16.409,16.409,17.717,15.852,15.852,15.933,25.626,25.626,17.324,17.324,15.339,15.339,18.713,21.310,16.706,20.574,2q,15.339,2j,15.852
OR917744,2,19.833,19.833,21.931,21.931,18.474,16.567,19.190,16.448,16.448,18.757,9.275,9.275,18.951,26.460,26.460,19.025,19.025,17.085,17.085,17.282,21.573,18.787,20.574,2j,9.275,2d,16.567
OR917745,2,21.071,21.071,22.328,22.328,17.759,16.687,19.785,17.282,17.282,19.355,10.345,10.345,20.143,26.460,26.460,19.501,19.501,18.041,18.041,17.998,22.143,18.646,19.976,2j,10.345,2d,16.687
OR917746,2,18.787,18.787,23.543,23.543,14.541,16.409,19.025,17.360,17.360,17.360,16.806,16.806,17.241,25.626,25.626,17.802,17.802,16.766,16.766,17.282,23.810,17.563,21.770,2c,14.541,2d,16.409
OR917747,2,18.906,18.906,22.592,22.592,15.137,16.766,20.809,18.193,18.193,18.312,16.210,16.210,17.479,25.745,25.745,18.280,18.280,17.479,17.479,17.163,22.619,17.204,20.933,2c,15.137,2j,16.210
OR917748,2,19.833,19.833,21.692,21.692,16.171,15.495,19.190,17.640,17.640,18.996,8.939,8.939,20.143,26.222,26.222,18.877,18.877,17.682,17.682,18.430,20.952,17.661,20.933,2j,8.939,2d,15.495
OR917749,2,20.095,20.095,24.437,24.437,18.095,17.836,19.620,17.458,17.458,19.620,17.521,17.521,16.647,26.579,26.579,18.160,18.160,16.033,16.033,19.048,23.095,17.998,21.890,2q,16.033,2k,16.647
OR917750,2,20.571,20.571,24.138,24.138,19.167,18.906,18.668,16.766,16.766,19.620,17.640,17.640,16.409,25.833,25.833,18.399,18.399,14.846,14.846,17.262,22.500,17.878,20.335,2q,14.846,2k,16.409
OR917751,2,19.474,19.474,23.424,23.424,19.190,18.312,18.668,17.479,17.479,19.025,17.044,17.044,17.122,25.476,25.476,18.996,18.996,15.458,15.458,19.190,20.952,17.900,19.976,2q,15.458,2j,17.044
OM525855,2,18.700,18.700,21.447,21.447,19.161,19.278,19.268,19.480,19.480,19.108,19.440,19.440,19.161,25.529,25.529,17.994,17.994,18.524,18.524,20.541,21.728,19.745,20.064,2m,17.994,2q,18.524
OM525857,2,18.278,18.278,21.994,21.994,17.038,8.072,17.038,15.180,15.180,17.410,17.479,17.479,18.896,25.092,25.092,17.675,17.675,18.577,18.577,16.561,21.125,18.949,17.410,2d,8.072,2f,15.180
OM525858,2,18.548,18.548,21.716,21.716,20.276,19.703,19.745,20.138,20.138,19.947,18.648,18.648,18.949,25.106,25.106,17.410,17.410,18.577,18.577,19.257,21.940,19.214,21.092,2m,17.410,2j,18.648
OM525860,2,18.384,18.384,21.089,21.089,17.251,8.869,17.251,15.764,15.764,18.047,16.949,16.949,18.631,24.617,24.617,17.834,17.834,18.524,18.524,16.083,20.966,18.418,17.410,2d,8.869,2f,15.764
OM525861,2,18.816,18.816,22.346,22.346,17.834,6.638,18.312,15.977,15.977,18.047,18.687,18.687,19.374,25.649,25.649,18.727,18.727,18.471,18.471,17.569,21.762,20.064,19.002,2d,6.638,2f,15.977
OM525870,2,18.489,18.489,21.656,21.656,16.561,7.223,16.826,14.915,14.915,16.932,17.613,17.613,19.055,25.531,25.531,17.569,17.569,18.896,18.896,16.507,21.471,18.737,17.675,2d,7.223,2f,14.915
OM525874,2,18.743,18.743,21.723,21.723,17.197,9.506,17.622,15.127,15.127,17.728,18.061,18.061,19.268,24.406,24.406,18.418,18.418,18.577,18.577,17.038,21.921,19.904,18.631,2d,9.506,2f,15.127
OM525877,2,16.860,16.860,21.670,21.670,17.463,17.844,17.781,18.524,18.524,18.471,17.912,17.912,18.312,24.220,24.220,17.251,17.251,16.552,16.552,17.251,20.594,17.569,19.958,2q,16.552,2a,16.860
OM525878,2,17.759,17.759,21.036,21.036,18.558,18.959,17.675,19.321,19.321,19.427,19.070,19.070,18.737,24.907,24.907,17.304,17.304,18.418,18.418,18.153,21.326,18.577,19.268,2m,17.304,2e,17.675
OM525879,2,17.600,17.600,21.553,21.553,17.728,18.003,16.985,17.463,17.463,18.206,17.230,17.230,18.153,25.304,25.304,17.038,17.038,17.994,17.994,17.038,21.463,17.869,17.410,2e,16.985,2r,17.038
OM525880,2,19.450,19.450,12.102,12.102,19.459,20.871,19.055,20.701,20.701,21.463,20.180,20.180,21.178,25.318,25.318,19.310,19.310,20.488,20.488,20.223,21.391,21.391,21.444,2b,12.102,2e,19.055
OM525881,2,18.965,18.965,21.670,21.670,16.941,7.484,16.994,15.560,15.560,17.516,18.408,18.408,18.959,25.066,25.066,17.738,17.738,18.587,18.587,16.835,21.561,19.225,18.481,2d,7.484,2f,15.560
OM525884,2,19.133,19.133,21.921,21.921,17.781,18.003,18.259,18.684,18.684,18.790,17.850,17.850,17.304,25.889,25.889,18.631,18.631,17.038,17.038,18.153,19.565,18.206,19.745,2q,17.038,2k,17.304
OM525885,2,18.067,18.067,21.700,21.700,17.357,18.322,18.355,18.577,18.577,17.082,17.274,17.274,17.347,25.093,25.093,17.709,17.709,16.348,16.348,17.560,20.531,17.575,19.586,2q,16.348,2i,17.082
OM525886,2,17.812,17.812,21.459,21.459,16.720,6.904,16.720,14.756,14.756,16.826,17.759,17.759,18.896,24.748,24.748,18.018,18.018,18.843,18.843,16.083,21.391,18.365,17.994,2d,6.904,2f,14.756
OM525887,2,19.123,19.123,21.934,21.934,17.091,9.028,16.932,15.074,15.074,17.144,17.569,17.569,19.533,25.729,25.729,18.047,18.047,18.896,18.896,16.348,22.240,19.161,18.418,2d,9.028,2f,15.074
OM525890,2,17.697,17.697,21.670,21.670,17.241,17.047,17.454,17.029,17.029,16.561,17.591,17.591,17.251,24.340,24.340,16.136,16.136,16.667,16.667,17.516,20.541,18.153,17.941,2m,16.136,2i,16.561
OM525893,2,17.812,17.812,19.757,19.757,17.516,19.065,17.463,18.524,18.524,18.471,18.542,18.542,17.622,25.225,25.225,16.454,16.454,16.720,16.720,18.206,20.106,17.994,18.737,2m,16.454,2q,16.720
OM525898,2,18.489,18.489,22.164,22.164,18.047,8.019,17.304,15.924,15.924,17.728,17.638,17.638,19.427,25.477,25.477,18.047,18.047,19.002,19.002,16.985,21.584,19.374,17.728,2d,8.019,2f,15.924
OM525899,2,21.987,21.987,12.898,12.898,23.264,22.995,22.665,22.983,22.983,23.635,21.723,21.723,23.514,26.165,26.165,22.706,22.706,22.340,22.340,22.240,21.527,23.514,24.416,2b,12.898,2t,21.527
OM525900,2,18.658,18.658,22.410,22.410,18.109,18.949,19.172,19.703,19.703,18.056,18.906,18.906,19.862,25.199,25.199,18.906,18.906,19.118,19.118,18.694,22.305,18.800,19.649,2i,18.056,2c,18.109
OM525901,2,17.495,17.495,20.497,20.497,18.418,17.791,17.038,19.480,19.480,18.992,17.628,17.628,18.206,25.914,25.914,16.985,16.985,17.038,17.038,17.251,21.529,17.994,19.374,2m,16.985,2q,17.038
OM525903,2,18.922,18.922,21.656,21.656,18.206,18.269,19.108,18.790,18.790,19.427,18.644,18.644,17.941,25.225,25.225,19.108,19.108,17.091,17.091,18.153,20.212,18.418,20.011,2q,17.091,2k,17.941
OM525904,2,19.133,19.133,21.762,21.762,18.631,18.163,19.692,19.214,19.214,19.268,18.552,18.552,18.896,25.926,25.926,19.161,19.161,17.675,17.675,18.524,20.701,19.639,19.639,2q,17.675,2d,18.163
OM525905,2,18.552,18.552,21.379,21.379,17.410,18.322,18.259,18.259,18.259,18.418,19.282,19.282,17.463,24.628,24.628,17.675,17.675,17.622,17.622,17.197,21.149,17.410,19.055,2r,17.197,2u,17.410
OM525907,2,18.384,18.384,22.046,22.046,17.569,6.638,17.675,15.605,15.605,17.781,18.485,18.485,18.737,25.515,25.515,18.047,18.047,19.055,19.055,16.932,21.444,19.480,18.312,2d,6.638,2f,15.605
OM525908,2,16.323,16.323,20.772,20.772,15.870,10.674,16.030,15.605,15.605,17.304,18.114,18.114,17.463,24.564,24.564,16.879,16.879,16.667,16.667,16.136,20.666,17.463,17.622,2d,10.674,2f,15.605
OM525910,2,18.446,18.446,21.645,21.645,16.773,8.391,16.773,15.021,15.021,16.879,17.373,17.373,18.471,24.801,24.801,17.834,17.834,18.206,18.206,15.711,21.391,18.471,17.781,2d,8.391,2f,15.021
PV555119,2,9.139,9.139,21.776,21.776,18.790,18.747,19.161,19.268,19.268,19.427,20.180,20.180,19.533,25.265,25.265,17.834,17.834,18.418,18.418,18.631,22.240,19.055,20.223,2a,9.139,2m,17.834
