Accession,ClosestSubtypeAlignedNT,Genotype1Distance,Genotype2Distance,Genotype3Distance,Genotype4Distance,Genotype5Distance,Genotype6Distance,Genotype7Distance,Genotype8Distance,FirstChoiceGenotype,FirstChoiceDistance,SecondChoiceGenotype,SecondChoiceDistance
KP165203,490,22.967,27.322,30.462,27.907,31.365,28.717,33.700,30.734,1,22.967,4,27.907
KP165204,490,7.755,,34.729,28.211,30.909,29.747,,32.041,1,7.755,4,28.211
KP165205,490,8.163,28.837,33.247,26.737,29.234,27.848,32.509,,1,8.163,4,26.737
KP165206,490,8.367,33.582,33.945,26.737,29.124,29.536,33.775,32.653,1,8.367,4,26.737
KP165207,490,6.327,33.249,33.724,28.753,29.960,30.061,33.333,32.041,1,6.327,4,28.753
KP165208,490,7.347,32.979,34.437,29.053,30.645,29.857,35.484,32.041,1,7.347,6,29.857
KP165209,490,10.612,32.918,,27.692,30.505,30.470,30.876,31.633,1,10.612,4,27.692
KP165210,490,8.571,33.494,32.990,27.579,29.675,29.448,33.922,31.020,1,8.571,4,27.579
KP165211,490,7.551,32.832,33.486,28.118,31.020,30.879,33.127,32.245,1,7.551,4,28.118
KP165212,490,12.041,34.752,35.463,28.964,32.383,31.697,33.968,33.264,1,12.041,4,28.964
KP165213,490,8.980,,33.498,26.039,29.293,29.039,32.803,32.041,1,8.980,4,26.039
KP165214,490,23.265,30.021,31.368,27.426,31.020,28.776,,31.447,1,23.265,4,27.426
KP165215,490,10.408,32.432,34.895,27.540,31.020,31.435,31.304,31.524,1,10.408,4,27.540
KP165216,490,23.984,30.858,29.231,28.390,31.365,30.737,,32.874,1,23.984,4,28.390
KP165217,490,6.531,32.412,31.698,26.536,28.831,29.243,32.919,31.368,1,6.531,6,29.243
KP165218,490,9.592,31.925,32.944,28.118,30.723,29.958,31.677,31.799,1,9.592,4,28.118
KP165219,490,8.776,33.995,34.192,29.263,30.200,30.266,34.034,31.633,1,8.776,6,30.266
KP165220,490,21.951,30.568,25.714,27.101,30.408,,33.772,31.350,1,21.951,4,27.101
KP165221,490,7.347,33.253,33.005,27.579,30.691,28.903,30.802,31.098,1,7.347,6,28.903
KP165222,490,23.780,31.323,32.059,28.330,31.772,30.000,,32.285,1,23.780,4,28.330
KP165223,490,7.143,33.494,33.019,28.211,29.899,29.243,31.889,31.224,1,7.143,6,29.243
KP165224,490,7.347,32.930,33.014,25.877,29.860,28.481,30.876,32.041,1,7.347,4,25.877
KP165225,490,5.918,31.328,32.759,27.673,29.352,29.098,33.125,31.158,1,5.918,4,27.673
KP165226,488,8.607,31.514,34.266,27.215,29.817,30.169,30.698,31.301,1,8.607,4,27.215
KP165227,490,22.561,28.935,31.471,27.848,31.161,28.992,,30.963,1,22.561,4,27.848
KP165228,490,11.837,32.870,34.434,28.326,31.313,31.646,31.224,32.777,1,11.837,4,28.326
KP165229,490,22.764,29.325,31.473,27.966,28.513,27.291,32.874,31.447,1,22.764,6,27.291
KP165230,490,11.020,,32.249,28.009,,29.857,33.193,33.469,1,11.020,6,29.857
KP165231,490,7.551,31.915,32.840,28.541,30.408,30.266,32.558,32.245,1,7.551,4,28.541
KP165232,490,23.577,32.823,28.909,27.813,,27.869,36.406,32.636,1,23.577,6,27.869
KP165233,490,22.857,29.950,31.840,28.059,29.735,28.803,,31.656,1,22.857,6,28.803
KP165234,490,7.551,33.753,30.088,28.333,30.200,29.039,32.292,31.772,1,7.551,6,29.039
KP165235,490,7.551,,33.867,27.962,30.346,29.652,33.062,31.158,1,7.551,6,29.652
KP165236,490,6.531,33.253,33.005,27.133,30.303,29.243,32.353,,1,6.531,4,27.133
KP165237,490,7.755,32.581,32.151,28.118,29.757,29.857,31.731,31.020,1,7.755,4,28.118
KP165238,490,9.388,33.333,33.679,28.059,31.111,29.652,,31.633,1,9.388,4,28.059
KP165239,490,9.388,31.925,33.568,27.426,29.592,29.114,31.560,32.353,1,9.388,4,27.426
KP165240,490,10.612,,33.333,27.253,31.224,32.558,32.362,31.590,1,10.612,4,27.253
KP165241,490,5.510,31.658,31.511,25.799,28.629,28.630,32.609,31.224,1,5.510,6,28.630
KP165242,490,23.984,,30.383,29.916,30.957,30.000,,32.914,1,23.984,6,30.000
KP165243,490,7.755,34.211,33.420,27.215,31.020,28.221,31.933,31.976,1,7.755,6,28.221
KP165244,490,24.286,31.106,,29.661,31.365,30.285,,33.181,1,24.286,4,29.661
KP165245,490,22.561,,28.024,27.292,28.776,30.061,,30.505,1,22.561,4,27.292
KP165246,490,8.571,30.673,33.042,27.637,30.321,29.857,33.119,30.753,1,8.571,4,27.637
KP165247,490,23.469,31.004,29.118,27.484,28.661,28.455,,30.335,1,23.469,4,27.484
KP165248,490,22.358,28.142,31.132,28.450,29.328,29.184,,31.651,1,22.358,4,28.450
KP165249,490,24.390,32.347,30.579,29.449,31.976,31.224,,31.881,1,24.390,4,29.449
KP165250,490,7.959,33.971,33.176,27.215,27.975,28.270,32.508,31.315,1,7.959,4,27.215
KP165251,490,5.918,31.658,33.007,27.158,29.293,29.857,31.298,31.368,1,5.918,4,27.158
KP165252,488,22.951,29.978,32.517,,30.675,29.209,,32.495,1,22.951,6,29.209
KP165253,490,5.714,32.331,32.518,27.061,29.757,29.243,33.333,31.020,1,5.714,4,27.061
KP165254,490,6.531,34.406,34.895,27.731,30.661,29.652,33.540,32.041,1,6.531,4,27.731
KP165255,490,5.918,34.158,34.426,27.521,30.461,29.448,33.230,31.633,1,5.918,4,27.521
KP165256,490,8.571,28.372,34.320,27.027,29.878,29.747,33.216,,1,8.571,6,29.747
KP165257,490,8.571,33.813,30.357,27.579,30.040,30.061,32.627,30.957,1,8.571,4,27.579
KP165258,490,23.577,,30.088,28.238,30.143,30.266,,32.106,1,23.577,4,28.238
KP165259,490,25.714,,32.861,29.661,30.143,29.857,36.283,32.773,1,25.714,6,29.857
KP165260,490,8.367,32.979,33.152,27.143,29.495,28.425,33.555,30.737,1,8.367,6,28.425
KP165261,490,10.612,,34.579,28.270,31.313,30.655,32.727,31.416,1,10.612,4,28.270
KP165262,490,10.408,32.870,32.861,27.473,31.866,31.013,29.787,31.315,1,10.408,4,27.473
KP165263,490,9.592,32.160,34.360,27.848,31.224,29.175,32.432,30.204,1,9.592,4,27.848
KP165264,490,6.735,32.289,31.635,27.158,30.242,30.233,33.645,31.772,1,6.735,4,27.158
KP165265,490,23.171,30.501,29.706,28.270,30.754,29.472,33.781,32.653,1,23.171,4,28.270
KP165266,490,25.102,29.508,31.951,29.832,31.568,30.957,,34.253,1,25.102,4,29.832
KP165267,490,9.796,,,27.477,30.769,29.536,31.933,31.799,1,9.796,4,27.477
KP165268,490,23.374,29.792,31.868,29.025,31.515,29.735,,31.651,1,23.374,4,29.025
KP165269,490,7.143,,33.505,27.101,30.707,29.958,32.353,31.633,1,7.143,4,27.101
KP165270,490,22.764,,29.794,28.692,28.921,29.857,35.845,32.845,1,22.764,5,28.921
KP165271,490,6.327,32.010,29.699,26.696,29.600,28.425,32.817,31.429,1,6.327,6,28.425
KP165272,490,23.577,29.167,30.969,27.813,30.972,29.184,33.480,31.315,1,23.577,4,27.813
KP165273,490,7.959,32.828,31.953,27.571,30.285,29.652,33.438,31.224,1,7.959,4,27.571
KP165274,490,10.408,33.412,35.129,28.903,32.186,30.802,32.766,32.845,1,10.408,4,28.903
KP165275,490,8.367,27.907,32.474,27.579,29.697,30.061,31.933,32.245,1,8.367,4,27.579
KP165276,490,7.551,33.501,32.266,27.368,30.143,30.169,32.967,31.352,1,7.551,4,27.368
KP165277,490,7.755,32.297,32.767,27.101,30.550,28.903,33.967,31.762,1,7.755,4,27.101
KP165278,490,6.735,32.160,32.634,27.907,30.612,29.857,33.436,31.557,1,6.735,4,27.907
KP165279,488,22.245,29.930,29.118,28.092,29.857,28.717,,31.590,1,22.245,4,28.092
KP165280,488,25.714,,29.643,30.252,31.288,31.020,,33.945,1,25.714,5,31.288
KP165281,490,23.673,,30.473,28.085,30.143,29.263,,33.962,1,23.673,4,28.085
KP165282,490,7.755,33.666,32.569,28.330,31.429,30.061,32.990,31.837,1,7.755,4,28.330
KP165283,490,8.571,32.540,,27.764,29.878,29.652,33.851,32.211,1,8.571,6,29.652
KP165284,490,10.204,31.019,34.216,26.160,29.555,29.039,32.258,31.579,1,10.204,4,26.160
KP165285,490,8.980,34.085,36.139,28.753,31.633,31.590,35.385,32.041,1,8.980,4,28.753
KP165286,490,6.327,32.181,32.892,27.215,30.769,30.266,35.196,31.224,1,6.327,4,27.215
KP165287,490,25.714,32.564,32.861,30.882,31.020,,,32.563,1,25.714,5,31.020
KP165288,490,22.653,30.599,31.071,29.873,31.224,30.526,33.638,32.285,1,22.653,4,29.873
KP165289,490,22.967,,30.088,27.907,29.388,30.285,35.824,32.704,1,22.967,5,29.388
KP165290,490,9.184,31.655,34.515,28.964,31.111,30.380,33.617,32.377,1,9.184,4,28.964
KP165291,490,9.184,,32.320,27.368,30.707,29.243,34.276,,1,9.184,4,27.368
KP165292,490,9.796,32.936,35.613,29.598,30.707,31.435,33.617,32.218,1,9.796,4,29.598
KP165293,490,22.561,29.630,30.294,28.118,30.754,,,32.184,1,22.561,4,28.118
KP165294,488,22.245,29.759,30.383,26.464,28.425,28.571,,29.707,1,22.245,4,26.464
KP165295,491,7.959,32.297,32.767,26.638,30.754,29.114,31.336,31.967,1,7.959,4,26.638
KP165296,490,7.551,32.080,33.496,28.330,29.757,28.834,32.609,30.252,1,7.551,6,28.834
KP165297,490,7.755,,32.740,28.421,31.325,30.470,33.746,32.927,1,7.755,4,28.421
KP165298,490,24.694,32.955,29.499,28.541,,30.675,,33.962,1,24.694,4,28.541
KP165299,490,5.918,32.918,33.010,27.521,29.600,28.834,33.540,30.816,1,5.918,6,28.834
KP165300,490,21.429,,30.383,26.813,30.000,29.592,,31.381,1,21.429,4,26.813
KP165301,490,11.633,33.097,35.211,29.449,31.224,30.591,,32.983,1,11.633,4,29.449
KP165302,490,23.780,29.517,28.446,29.299,31.976,,,32.704,1,23.780,4,29.299
KP165303,490,8.367,34.458,32.990,25.840,30.707,29.243,31.092,31.837,1,8.367,4,25.840
KP165304,490,6.939,32.581,32.225,27.789,29.495,28.834,33.518,31.789,1,6.939,6,28.834
KP165305,490,7.347,32.250,33.097,27.094,30.972,31.084,33.230,32.653,1,7.347,4,27.094
KP165306,490,22.449,30.435,31.604,27.813,31.020,28.921,,32.914,1,22.449,4,27.813
KP165307,490,23.780,32.898,33.255,28.118,,29.592,36.175,33.753,1,23.780,4,28.118
KP165308,490,7.755,35.167,,27.833,30.909,29.652,33.206,32.383,1,7.755,6,29.652
KP165309,490,24.286,28.922,31.696,,31.515,29.783,,32.151,1,24.286,6,29.783
KP165310,490,10.408,32.933,31.579,26.891,30.143,31.493,30.415,31.352,1,10.408,4,26.891
KP165311,490,6.939,32.754,33.086,27.061,29.352,29.039,33.540,30.737,1,6.939,4,27.061
KP165312,488,8.811,33.652,34.588,26.569,30.567,30.675,33.898,32.653,1,8.811,4,26.569
KP165313,469,23.241,27.596,31.077,27.692,31.788,29.237,33.718,31.002,1,23.241,4,27.692
KP165314,490,6.122,32.161,33.496,27.789,29.697,30.266,31.679,32.000,1,6.122,4,27.789
KP165315,490,12.041,33.803,34.346,29.598,31.062,31.224,31.579,33.054,1,12.041,4,29.598
KP165316,490,9.592,33.726,33.333,27.848,,29.958,32.390,31.381,1,9.592,4,27.848
KP165317,490,21.545,29.235,31.678,28.361,30.143,28.980,34.581,32.636,1,21.545,4,28.361
KP165318,490,10.408,32.134,32.732,28.000,30.909,31.078,33.068,31.429,1,10.408,4,28.000
KP165319,490,8.980,33.085,33.570,28.151,30.081,28.834,34.276,31.161,1,8.980,6,28.834
KP165320,490,6.531,32.840,30.868,28.059,30.060,28.425,33.438,30.816,1,6.531,6,28.425
KP165321,490,7.755,33.333,33.255,28.753,29.960,29.652,33.013,31.772,1,7.755,6,29.652
KP165322,490,8.980,,31.785,26.105,30.223,28.630,31.933,32.587,1,8.980,4,26.105
KP165323,490,22.967,30.394,31.176,27.542,31.161,,,31.447,1,22.967,4,27.542
KP165324,484,6.612,,33.247,26.891,30.879,29.747,32.353,31.524,1,6.612,4,26.891
KP165325,490,8.980,32.804,,28.256,29.472,30.266,34.472,32.632,1,8.980,5,29.472
KP165326,490,22.967,,30.303,27.907,28.513,30.020,35.092,32.495,1,22.967,5,28.513
KP165327,473,7.400,34.901,34.895,28.166,31.723,30.258,33.230,32.112,1,7.400,4,28.166
KP409203,562,21.390,,32.186,28.064,31.272,28.546,,30.880,1,21.390,4,28.064
KP409204,521,9.405,31.489,32.998,28.544,30.189,31.034,32.817,30.577,1,9.405,4,28.544
KP409205,561,8.200,33.397,34.200,29.433,30.000,30.071,31.988,31.306,1,8.200,4,29.433
KP409206,373,20.937,29.167,30.108,27.027,30.563,30.607,,33.140,1,20.937,4,27.027
KP409207,561,11.586,34.982,33.534,30.796,30.864,31.139,,32.200,1,11.586,6,31.139
KP409208,300,19.097,26.641,30.833,27.723,29.811,30.128,29.897,32.171,1,19.097,2,26.641
KP409209,523,23.077,30.876,32.932,30.857,32.500,29.310,,32.177,1,23.077,6,29.310
KP409210,561,6.417,33.969,32.998,28.246,29.359,30.605,33.775,30.481,1,6.417,4,28.246
KP409211,561,11.408,34.921,34.269,31.041,31.979,31.851,36.465,32.675,1,11.408,6,31.851
KP409212,550,13.273,,33.881,29.247,30.686,30.853,30.698,32.299,1,13.273,6,30.853
KP409213,561,6.239,34.286,33.333,29.787,28.622,29.537,32.609,30.769,1,6.239,5,28.622
KP409214,554,23.201,,32.389,29.137,31.485,28.777,,31.202,1,23.201,6,28.777
KP409215,564,10.993,,34.004,29.101,30.919,31.681,33.746,31.317,1,10.993,4,29.101
KP409216,564,9.220,33.779,34.400,29.682,29.825,30.442,31.988,31.317,1,9.220,4,29.682
KP409217,567,22.792,30.265,31.590,28.421,30.303,29.577,,31.380,1,22.792,4,28.421
KP409218,564,11.348,34.483,33.333,29.806,30.159,30.973,,31.495,1,11.348,4,29.806
KP409219,563,22.025,31.404,30.876,29.577,29.762,28.142,,30.961,1,22.025,6,28.142
KP409220,564,6.383,33.779,32.797,27.797,29.004,30.088,33.775,30.142,1,6.383,4,27.797
KP409221,564,5.319,34.226,32.465,28.596,30.175,29.381,34.681,30.961,1,5.319,6,29.381
KP409222,512,10.938,,32.661,29.903,30.326,31.384,31.163,31.569,1,10.938,4,29.903
KP409223,564,6.915,34.476,33.333,29.682,28.622,29.204,32.919,30.249,1,6.915,5,28.622
KP411614,1893,9.033,29.353,29.784,27.450,27.916,27.426,28.766,27.488,1,9.033,6,27.426
KP411615,1893,6.445,29.430,29.915,26.263,27.445,27.412,28.504,27.000,1,6.445,4,26.263
KP411616,1893,8.822,28.654,29.545,25.738,27.004,27.383,28.625,26.832,1,8.822,4,25.738
KP411617,612,5.229,34.146,32.848,27.273,29.173,28.385,32.450,30.428,1,5.229,4,27.273
KP411618,1893,9.192,29.303,30.148,27.172,27.954,28.571,29.391,27.158,1,9.192,4,27.172
KP411619,1830,6.011,29.929,30.916,26.965,28.052,27.845,29.598,26.405,1,6.011,8,26.405
KP411620,1893,6.762,29.905,30.201,27.363,27.177,27.590,29.817,27.182,1,6.762,8,27.182
KP411621,1893,9.614,28.602,29.393,26.407,27.460,27.268,29.116,27.479,1,9.614,4,26.407
KP411622,1893,7.132,30.237,30.920,27.842,28.076,27.939,29.558,27.311,1,7.132,8,27.311
KP411623,1892,9.619,28.956,30.237,26.923,27.177,28.466,29.078,27.000,1,9.619,4,26.923
KP411624,1893,5.652,28.918,29.831,25.560,26.705,27.552,29.263,25.630,1,5.652,8,25.630
KP411625,1893,9.086,28.617,29.694,26.530,28.051,27.857,29.415,27.028,1,9.086,4,26.530
KP411626,795,11.950,30.968,32.685,27.284,28.553,27.990,31.041,29.464,1,11.950,4,27.284
KP411627,1893,4.226,29.567,29.837,26.947,27.493,27.359,28.698,27.196,1,4.226,6,27.359
KP411628,1893,5.600,29.331,30.132,26.789,27.292,27.306,28.326,26.909,1,5.600,8,26.909
KP411629,1893,9.086,28.617,29.694,26.530,28.051,27.857,29.415,27.028,1,9.086,4,26.530
KP411630,1893,5.600,29.514,29.905,26.158,26.990,27.086,29.316,25.710,1,5.600,8,25.710
KP411631,1893,10.301,29.921,31.346,27.947,27.916,28.722,29.704,28.361,1,10.301,5,27.916
KP411632,615,5.041,34.142,33.764,28.387,30.064,28.455,,30.506,1,5.041,6,28.455
KP411633,1892,6.448,29.747,30.317,26.947,27.144,27.781,29.314,27.105,1,6.448,8,27.105
KP411634,1892,7.928,29.800,30.765,26.488,26.313,28.110,28.369,27.038,1,7.928,4,26.488
KP411635,1893,7.818,28.179,29.889,26.382,27.004,27.675,29.696,26.737,1,7.818,4,26.382
KP411636,1893,6.022,29.250,29.905,26.751,27.024,27.590,29.351,26.646,1,6.022,8,26.646
KP411637,1889,5.506,28.933,29.545,25.869,26.593,26.903,29.095,26.119,1,5.506,4,25.869
KP411638,1893,8.822,29.219,29.673,26.172,27.004,27.120,29.196,26.540,1,8.822,4,26.172
KP411639,1893,6.498,30.095,29.635,26.449,27.091,26.927,28.571,27.095,1,6.498,4,26.449
KP411640,1893,9.826,29.046,29.197,26.424,27.177,27.306,28.977,27.120,1,9.826,4,26.424
KP411641,605,8.926,33.055,33.558,27.823,29.819,29.048,,30.151,1,8.926,4,27.823
KP411642,1893,7.184,29.688,29.905,26.947,28.217,28.097,29.544,27.187,1,7.184,4,26.947
KP411643,1893,9.139,28.835,29.524,27.110,27.191,27.450,29.095,26.396,1,9.139,8,26.396
KP411644,1893,10.195,29.968,30.595,27.854,28.294,28.745,29.521,28.089,1,10.195,4,27.854
KP411645,1893,8.663,29.219,29.747,27.081,26.878,27.435,29.577,26.551,1,8.663,5,26.878
KP411646,1893,8.769,28.376,29.530,26.698,26.905,27.383,29.045,26.618,1,8.769,4,26.698
KP411647,1893,3.592,29.319,29.235,26.381,27.464,26.832,28.414,26.747,1,3.592,6,26.832
KP411648,1893,9.403,29.008,29.763,27.081,27.383,28.428,29.551,27.435,1,9.403,4,27.081
KP411649,1893,5.283,29.340,29.499,26.302,26.656,27.220,28.933,26.407,1,5.283,8,26.407
KP411650,1893,10.988,29.189,30.153,27.623,28.074,28.436,29.781,27.464,1,10.988,8,27.464
KP411651,1893,9.984,29.415,30.233,27.162,28.391,27.781,30.047,27.201,1,9.984,8,27.201
KP411652,1892,5.655,29.340,30.005,26.407,26.639,27.643,29.061,26.418,1,5.655,8,26.418
KP411653,1893,10.037,29.195,30.729,27.426,28.421,28.262,29.356,27.464,1,10.037,4,27.426
KP411654,1893,9.350,29.879,29.926,27.924,27.789,28.820,28.954,28.263,1,9.350,5,27.789
KP411655,1725,6.087,29.140,29.435,26.343,26.921,26.767,28.178,26.674,1,6.087,6,26.767
KP411656,594,8.249,34.233,34.233,29.500,29.130,29.293,34.164,29.522,1,8.249,6,29.293
KP411657,1893,8.294,28.361,29.715,26.357,27.441,27.804,28.884,26.554,1,8.294,4,26.357
KP411658,1893,8.663,28.601,29.046,26.291,26.951,27.593,28.867,27.038,1,8.663,4,26.291
KP411659,1893,7.977,28.466,29.281,26.751,27.321,27.570,29.088,26.512,1,7.977,8,26.512
KP411660,1893,7.132,29.606,29.753,27.038,27.455,27.842,28.554,26.712,1,7.132,8,26.712
KP411661,1893,7.977,29.852,30.396,26.761,27.628,28.624,30.142,26.344,1,7.977,8,26.344
KP411662,1893,9.297,29.409,30.396,27.239,27.871,28.413,29.751,27.760,1,9.297,4,27.239
KP411663,1893,3.592,29.266,29.235,26.327,27.412,26.832,28.356,26.747,1,3.592,6,26.832
KP411664,630,6.508,33.386,33.123,28.302,28.910,28.413,33.474,29.811,1,6.508,6,28.413
KP411665,615,9.593,32.686,33.119,28.110,29.984,29.756,32.558,30.619,1,9.593,4,28.110
KP411666,1374,8.534,31.204,31.693,27.352,28.395,29.322,30.638,28.240,1,8.534,4,27.352
KP411667,1892,9.725,28.835,30.100,27.004,27.960,28.270,29.728,27.561,1,9.725,4,27.004
KP411668,1443,6.791,30.705,30.687,26.588,28.237,27.569,29.198,27.398,1,6.791,4,26.588
KP411669,816,9.926,31.005,32.117,27.262,28.083,29.167,30.783,29.028,1,9.926,4,27.262
KP411670,1893,9.033,28.624,30.005,26.357,27.292,27.570,29.154,26.885,1,9.033,4,26.357
KP411671,1893,6.550,29.847,30.084,27.038,27.833,27.148,29.263,27.383,1,6.550,6,27.148
KP411672,1056,5.303,30.146,31.827,26.767,28.665,28.288,30.913,26.799,1,5.303,8,26.799
KP411673,645,6.047,34.003,33.180,28.135,28.615,28.661,32.731,29.907,1,6.047,6,28.661
KP411674,1893,7.290,30.481,29.847,27.024,27.004,28.044,29.674,27.521,1,7.290,4,27.024
KP411675,1893,6.075,29.567,29.483,26.670,28.270,27.191,30.222,26.565,1,6.075,8,26.565
KP411676,1893,9.509,28.827,28.971,26.252,27.748,27.789,28.588,27.028,1,9.509,4,26.252
KP411677,1893,9.033,28.158,29.083,26.330,27.719,27.517,28.943,26.660,1,9.033,4,26.330
KP411678,1893,5.600,29.250,29.741,26.407,26.822,27.095,28.511,26.208,1,5.600,8,26.208
KP411679,1893,8.030,29.921,30.412,27.144,28.127,28.361,29.818,27.632,1,8.030,4,27.144
KP411680,1893,9.614,29.368,29.753,27.196,28.481,28.015,29.923,27.588,1,9.614,4,27.196
KP411681,564,13.298,32.634,31.124,30.212,31.338,30.619,32.627,30.961,1,13.298,6,30.619
KP411682,564,7.447,34.357,34.026,30.473,29.558,29.204,32.298,31.139,1,7.447,6,29.204
KP411683,564,11.170,,33.803,29.277,30.565,31.681,33.746,31.306,1,11.170,4,29.277
KP411684,585,12.650,34.583,34.476,30.782,31.724,31.399,35.526,32.877,1,12.650,4,30.782
KP411685,594,5.724,33.895,33.556,28.763,29.667,28.739,33.898,29.762,1,5.724,6,28.739
KP411686,583,9.262,36.116,35.227,31.641,31.439,30.981,33.779,32.241,1,9.262,6,30.981
KP411687,594,12.963,35.403,34.841,31.323,31.150,31.313,36.027,32.590,1,12.963,6,31.313
KP411688,594,10.943,32.715,35.067,28.811,30.496,30.252,35.174,29.966,1,10.943,4,28.811
KP411689,541,9.833,33.397,32.596,29.151,30.403,31.413,32.489,31.707,1,9.833,4,29.151
KP411690,583,6.003,32.993,32.596,28.741,29.577,28.082,33.438,30.225,1,6.003,6,28.082
KP411691,564,8.511,34.733,33.333,31.625,30.838,30.973,33.333,32.327,1,8.511,5,30.838
KP411692,583,9.949,33.846,33.400,29.302,29.649,29.897,,31.552,1,9.949,6,29.897
KP411693,557,7.706,32.190,32.830,30.864,30.233,29.338,33.443,30.019,1,7.706,6,29.338
KP411694,585,10.085,33.560,34.200,29.082,29.848,29.693,,31.678,1,10.085,4,29.082
KP411695,564,10.284,33.843,34.469,29.350,30.565,30.442,35.604,31.673,1,10.284,6,30.442
KP411696,564,10.993,32.505,32.800,29.859,29.682,28.319,32.343,30.783,1,10.993,6,28.319
KP411697,564,6.738,32.950,32.064,28.647,29.701,28.496,31.889,30.195,1,6.738,6,28.496
KP411698,561,8.556,34.542,34.216,31.107,28.671,30.249,33.148,29.412,1,8.556,5,28.671
KP411699,594,10.774,32.047,33.939,28.811,30.390,29.412,32.776,30.912,1,10.774,4,28.811
KP411700,564,7.447,34.095,32.932,29.505,28.673,29.027,32.862,30.071,1,7.447,5,28.673
KP411701,594,9.428,34.175,35.413,26.916,31.553,30.588,33.110,31.904,1,9.428,4,26.916
KP411702,530,11.217,32.505,33.800,29.885,31.402,30.902,35.669,31.191,1,11.217,4,29.885
KP411703,594,11.448,33.445,34.171,28.595,30.017,29.748,32.919,31.186,1,11.448,4,28.595
KP411704,585,9.744,34.068,32.998,29.949,29.195,29.711,31.224,30.822,1,9.744,6,29.711
KP411705,585,10.427,33.725,33.779,28.930,29.630,29.748,32.258,30.912,1,10.427,4,28.930
KP411706,594,10.438,32.601,33.054,29.264,30.053,29.076,33.594,30.085,1,10.438,6,29.076
KP411707,563,4.796,34.159,34.026,28.021,30.335,29.433,34.388,30.427,1,4.796,6,29.433
KP411708,562,7.651,33.586,32.768,,30.511,29.840,32.698,30.054,1,7.651,6,29.840
KP411709,579,8.117,33.788,33.396,28.694,29.359,29.828,36.163,30.070,1,8.117,4,28.694
KP411710,572,10.664,32.184,32.665,29.453,29.225,29.668,32.258,29.947,1,10.664,6,29.668
KP411711,468,7.479,34.542,34.328,30.998,30.851,30.769,32.975,28.791,1,7.479,8,28.791
KP411712,468,7.479,34.542,34.328,30.998,30.851,30.769,32.975,28.791,1,7.479,8,28.791
KP411713,563,6.572,34.542,32.265,,29.772,29.433,32.710,30.551,1,6.572,6,29.433
KP411714,560,10.536,,33.932,29.965,30.053,30.357,32.028,30.590,1,10.536,6,30.357
KP411715,563,8.526,34.674,32.955,30.282,31.439,29.610,33.216,30.263,1,8.526,6,29.610
KP411716,594,10.774,33.277,34.396,29.362,30.066,30.252,32.353,31.795,1,10.774,4,29.362
KP411717,541,10.575,32.375,33.468,29.889,30.586,30.855,31.336,31.707,1,10.575,4,29.889
KP411718,577,8.666,34.351,,,30.195,29.340,34.968,30.314,1,8.666,6,29.340
KP411719,562,7.295,33.143,33.065,28.722,29.682,28.242,36.247,30.054,1,7.295,6,28.242
KP411720,574,10.208,33.219,32.200,27.004,30.265,29.534,33.158,29.474,1,10.208,6,29.534
KP411721,578,10.381,32.014,32.271,29.260,30.660,28.621,30.341,30.648,1,10.381,6,28.621
KP411722,579,8.636,34.134,33.710,31.081,32.562,29.655,35.768,30.969,1,8.636,6,29.655
KP411723,560,5.893,32.952,32.800,28.647,29.682,29.234,32.740,29.875,1,5.893,6,29.234
KP411724,569,5.097,33.078,31.663,28.521,28.722,28.947,32.919,30.282,1,5.097,6,28.947
KP411725,530,8.491,33.905,33.800,30.418,29.511,29.502,33.951,30.943,1,8.491,6,29.502
KP411726,564,7.270,34.857,33.939,29.505,28.622,29.027,34.388,30.783,1,7.270,5,28.622
KP411727,582,6.357,34.429,33.851,27.721,29.636,30.172,33.854,30.488,1,6.357,4,27.721
