Accession,ClosestSubtypeAlignedNT,Genotype1Distance,Genotype2Distance,Genotype3Distance,Genotype4Distance,Genotype5Distance,Genotype6Distance,Genotype7Distance,Genotype8Distance,FirstChoiceGenotype,FirstChoiceDistance,SecondChoiceGenotype,SecondChoiceDistance
MN628583,639,32.898,33.605,8.186,32.258,32.303,33.163,33.851,34.082,3,8.186,5,32.303
MN628584,639,32.402,32.325,8.186,32.486,31.250,32.413,36.659,33.096,3,8.186,5,31.250
MN628585,639,32.526,34.196,8.333,32.419,31.584,32.582,33.540,33.469,3,8.333,5,31.584
MN628586,639,33.333,33.786,7.670,32.062,31.132,32.242,35.177,32.271,3,7.670,5,31.132
MN628587,639,33.147,32.520,7.965,31.921,30.819,31.595,34.581,33.435,3,7.965,5,30.819
MN628588,639,32.992,33.605,8.776,32.863,31.554,32.480,33.437,33.333,3,8.776,5,31.554
MN628589,639,32.234,33.016,7.596,32.201,30.849,32.347,34.581,32.645,3,7.596,5,30.849
MN628590,639,32.680,32.880,7.375,32.039,31.099,32.347,35.659,32.955,3,7.375,5,31.099
MN628591,639,32.773,33.605,7.448,32.097,31.343,32.041,35.217,33.299,3,7.448,5,31.343
MN628593,639,33.333,32.972,7.817,32.768,31.746,32.515,35.349,33.713,3,7.817,5,31.746
MN628594,639,32.586,33.196,7.891,32.627,31.466,32.410,35.913,33.198,3,7.891,5,31.466
MN628595,639,32.866,32.293,8.038,31.350,30.540,31.902,34.802,33.333,3,8.038,5,30.540
MN628596,639,32.868,33.012,7.448,32.627,31.530,32.720,37.417,32.989,3,7.448,5,31.530
MN628597,639,32.804,33.469,8.112,32.419,31.648,32.582,33.851,33.333,3,8.112,5,31.648
MN641935,307,30.466,29.249,5.863,,28.405,30.037,34.831,30.918,3,5.863,5,28.405
MN641936,307,31.900,27.545,7.818,31.765,29.966,31.985,31.818,,3,7.818,5,29.966
MN641937,307,33.108,28.402,4.235,33.916,31.879,32.222,,28.906,3,4.235,5,31.879
MN641938,307,31.900,25.749,7.166,34.457,32.770,30.597,,30.435,3,7.166,1,31.900
MN641939,307,31.541,26.946,4.886,33.708,30.743,31.343,32.653,28.125,3,4.886,5,30.743
MN641940,307,31.071,26.347,7.492,33.511,30.662,33.333,32.653,28.125,3,7.492,5,30.662
MN641941,306,30.824,27.545,4.902,32.963,29.961,29.779,31.633,30.058,3,4.902,1,30.824
MN641942,306,29.259,28.302,6.536,31.868,29.412,30.627,30.769,25.781,3,6.536,1,29.259
MN641943,307,30.466,26.347,5.863,30.108,31.757,31.716,33.846,,3,5.863,1,30.466
MN641944,307,30.824,26.946,6.515,30.645,31.419,30.970,35.206,,3,6.515,1,30.824
MN641945,307,30.108,31.034,4.886,31.502,31.419,30.483,34.457,27.344,3,4.886,1,30.108
MN641946,307,,22.000,8.143,34.000,30.515,,,28.571,3,8.143,5,30.515
MN641947,307,30.435,28.402,6.102,32.740,30.233,30.233,,30.986,3,6.102,1,30.435
MN641948,307,30.824,29.167,6.189,31.852,30.201,29.630,32.143,30.918,3,6.189,5,30.201
MN641949,307,30.743,30.961,5.537,32.877,30.421,29.889,31.795,,3,5.537,1,30.743
MN641950,307,32.095,31.250,7.492,32.872,32.143,28.889,34.286,31.532,3,7.492,6,28.889
MN641951,307,31.757,31.206,7.166,32.526,31.818,28.782,34.286,31.532,3,7.166,6,28.782
MN641952,307,31.757,31.206,7.166,32.526,31.818,28.782,34.286,31.532,3,7.166,6,28.782
MN641953,307,31.757,31.915,5.863,32.180,30.844,29.520,35.088,31.579,3,5.863,5,30.844
MN641954,307,32.095,29.412,6.189,33.564,32.026,29.740,34.286,31.532,3,6.189,5,32.026
MN641955,307,,25.150,7.492,32.847,29.804,30.996,32.821,31.401,3,7.492,5,29.804
MN641956,307,,25.150,7.492,32.847,29.804,30.996,32.821,31.401,3,7.492,5,29.804
MN641957,307,30.357,29.412,8.469,31.138,,29.259,31.633,,3,8.469,1,30.357
MN641958,307,32.056,31.071,8.795,33.218,30.943,30.000,,,3,8.795,1,32.056
MN641978,306,31.438,31.449,6.536,34.737,30.449,30.970,,31.716,3,6.536,5,30.449
MN641979,306,34.783,,11.438,31.214,30.078,,,28.777,3,11.438,5,30.078
MN998617,289,31.183,28.571,7.216,32.959,29.861,32.143,30.256,32.609,3,7.216,5,29.861
MN998618,289,31.900,27.108,10.653,32.963,27.451,32.129,32.584,,3,10.653,5,27.451
MN998619,289,30.108,31.076,9.278,32.963,28.794,32.806,32.990,29.412,3,9.278,1,30.108
MN998620,289,32.975,29.747,9.622,33.708,27.682,32.157,29.082,,3,9.622,5,27.682
MN998621,289,31.541,25.749,7.560,,27.778,30.000,29.592,29.952,3,7.560,5,27.778
MN998622,289,31.183,30.556,7.560,,28.374,30.709,30.412,28.070,3,7.560,5,28.374
MN998623,289,32.616,28.916,8.935,33.708,29.412,31.349,31.734,,3,8.935,5,29.412
MN998624,289,31.852,26.506,8.591,33.700,28.426,31.373,34.359,30.435,3,8.591,5,28.426
MN998625,289,31.900,28.916,7.904,32.584,30.450,29.762,32.103,,3,7.904,5,30.450
MN998626,289,30.824,27.545,7.560,,28.374,31.349,33.495,27.132,3,7.560,5,28.374
MN998627,289,32.975,29.518,9.278,34.082,29.861,31.765,32.472,,3,9.278,5,29.861
MT062953,289,29.749,33.077,7.560,31.086,28.819,31.349,32.963,27.439,3,7.560,5,28.819
MT062954,289,31.183,28.313,8.591,32.222,27.843,31.474,31.633,29.457,3,8.591,5,27.843
MT062955,289,31.365,28.916,8.935,,30.796,29.365,29.082,30.469,3,8.935,5,30.796
MT062956,289,31.541,25.749,7.560,,27.778,30.000,29.592,29.952,3,7.560,5,27.778
MT062957,289,30.824,29.518,10.653,33.704,29.020,29.762,32.463,,3,10.653,5,29.020
MT062958,289,30.370,26.415,10.997,32.967,27.344,30.159,31.716,29.730,3,10.997,5,27.344
MT062959,289,32.103,29.518,9.622,32.959,29.861,30.980,29.082,,3,9.622,5,29.861
MT062960,289,30.824,30.189,9.622,,30.208,30.435,30.612,29.457,3,9.622,5,30.208
MT062961,289,32.258,28.402,9.655,32.963,27.843,30.709,32.090,,3,9.655,5,27.843
MT062962,289,30.000,31.154,8.247,32.836,29.020,30.412,33.210,29.878,3,8.247,1,30.000
MT062963,289,31.541,28.931,10.653,33.884,29.020,32.157,30.597,,3,10.653,5,29.020
MT062964,289,30.258,28.485,9.966,32.963,30.208,28.968,28.571,,3,9.966,5,30.208
MT113068,268,33.424,35.088,31.282,31.653,31.571,29.933,34.802,31.579,3,31.282,6,29.933
MT113070,350,30.686,,26.266,33.621,,31.439,,,3,26.266,1,30.686
MT151170,344,30.418,34.629,24.000,32.479,28.679,30.739,,,3,24.000,5,28.679
MT151187,354,30.303,31.492,12.429,,30.769,29.851,31.280,32.547,3,12.429,1,30.303
MT151188,344,31.641,,27.037,,30.315,33.457,,,3,27.037,5,30.315
MT151191,354,,24.074,5.932,31.937,31.457,32.335,,29.688,3,5.932,5,31.457
MT151205,354,30.824,30.723,7.627,33.445,30.464,30.970,35.018,,3,7.627,5,30.464
MT151221,344,29.889,31.579,26.582,28.794,28.319,,,,3,26.582,4,28.794
MT151244,354,31.790,32.000,9.040,33.538,29.012,31.437,31.282,33.730,3,9.040,5,29.012
MT151249,329,29.151,34.021,26.266,30.033,28.800,,,,3,26.266,1,29.151
MT151256,344,30.882,32.700,26.761,32.923,30.196,,,,3,26.761,1,30.882
MT151260,345,26.667,30.890,26.296,31.180,30.712,31.203,,,3,26.296,1,26.667
MT151281,354,30.466,28.144,10.345,33.086,30.132,33.708,32.721,26.429,3,10.345,5,30.132
MT151282,329,30.000,32.192,24.367,31.229,28.873,,,,3,24.367,5,28.873
MT151286,344,26.866,,26.182,31.228,,31.955,,,3,26.182,1,26.866
MT347782,288,,,11.806,31.818,,31.955,31.795,33.010,3,11.806,4,31.818
MT347783,287,31.228,27.568,8.014,34.082,30.566,31.461,32.353,32.432,3,8.014,1,31.228
MT347784,288,32.374,24.339,7.986,,28.679,28.839,31.429,31.222,3,7.986,5,28.679
MT347785,288,33.094,28.415,9.609,35.000,29.577,32.342,,33.032,3,9.609,5,29.577
MT347786,287,31.295,28.415,6.969,32.862,30.566,29.851,33.962,,3,6.969,1,31.295
MT347787,287,31.900,29.064,6.272,32.979,32.075,29.104,34.286,34.234,3,6.272,6,29.104
MT347788,289,33.708,28.485,7.612,33.333,29.183,31.343,31.122,32.367,3,7.612,5,29.183
MT347789,287,31.541,30.000,8.711,33.333,30.000,30.597,33.209,,3,8.711,1,31.541
MT347790,287,31.228,28.125,6.969,34.091,30.943,29.187,32.584,,3,6.969,1,31.228
MT347791,285,31.228,28.351,4.982,34.091,30.189,31.086,32.075,,3,4.982,1,31.228
MT347792,295,31.488,28.646,6.441,34.457,30.566,29.665,32.753,,3,6.441,1,31.488
MT347793,291,30.796,29.167,6.186,34.444,30.943,29.187,32.746,,3,6.186,1,30.796
MT347794,287,31.228,28.249,6.620,33.708,30.189,29.048,33.459,,3,6.620,1,31.228
MT347795,281,32.258,28.125,7.473,34.109,30.943,30.712,30.660,,3,7.473,5,30.943
MT347796,275,31.852,28.125,7.636,34.252,30.189,30.224,32.836,,3,7.636,5,30.189
MT347797,272,31.481,27.083,7.664,34.263,30.566,28.708,32.959,,3,7.664,5,30.566
MT347798,279,31.852,27.586,7.168,33.865,30.189,30.712,30.660,31.390,3,7.168,5,30.189
MT347799,281,31.900,27.072,6.406,34.496,30.189,30.144,33.333,31.839,3,6.406,5,30.189
MT347800,281,31.786,28.646,6.738,33.977,29.811,29.963,31.132,,3,6.738,5,29.811
MT347801,281,30.961,29.167,6.360,34.615,30.943,29.187,32.584,,3,6.360,1,30.961
MT347802,284,30.851,28.646,6.690,33.208,30.566,31.086,31.132,,3,6.690,1,30.851
MT347803,284,30.496,29.167,6.690,33.716,30.566,29.187,32.584,,3,6.690,1,30.496
MT557674,639,33.458,35.302,0.000,32.484,31.168,32.917,37.058,29.519,3,0.000,5,31.168
MT557675,639,33.551,35.443,0.147,32.643,31.262,32.848,37.199,29.519,3,0.147,5,31.262
MT557676,639,33.364,35.302,0.074,32.484,31.262,33.195,37.058,29.748,3,0.074,5,31.262
MT557677,639,33.458,35.302,0.000,32.484,31.168,32.917,37.058,29.519,3,0.000,5,31.168
MT557678,639,33.458,35.302,0.074,32.484,31.168,32.917,37.058,29.291,3,0.074,5,31.168
MT557679,639,33.458,35.302,0.000,32.484,31.168,32.917,37.058,29.519,3,0.000,5,31.168
MT557680,639,33.240,35.443,0.295,32.484,31.262,33.021,37.199,29.977,3,0.295,5,31.262
MT557681,639,33.458,35.302,0.000,32.484,31.168,32.917,37.058,29.519,3,0.000,5,31.168
MT557682,639,33.458,35.302,0.000,32.484,31.168,32.917,37.058,29.519,3,0.000,5,31.168
MT557683,639,33.458,35.302,0.074,32.484,31.168,32.917,37.058,29.519,3,0.074,5,31.168
MT557684,639,33.458,35.302,0.000,32.484,31.168,32.917,37.058,29.519,3,0.000,5,31.168
MT557685,639,33.458,35.302,0.000,32.484,31.168,32.917,37.058,29.519,3,0.000,5,31.168
MT557686,639,33.551,35.443,0.074,32.290,31.262,33.021,37.199,29.519,3,0.074,5,31.262
MT603218,566,34.392,28.402,5.477,,26.538,32.258,,32.367,3,5.477,5,26.538
MT603219,573,33.333,28.824,3.316,32.270,26.667,33.131,32.653,31.884,3,3.316,5,26.667
MT603220,521,33.268,25.000,3.071,31.535,28.370,33.806,,27.857,3,3.071,5,28.370
MT603221,566,33.275,27.219,6.537,33.748,28.345,31.919,30.058,32.850,3,6.537,5,28.345
MT603222,507,33.800,22.000,4.331,32.172,28.257,,,29.688,3,4.331,5,28.257
MT603223,569,33.039,29.771,7.193,30.972,29.123,33.465,32.240,22.000,3,7.193,5,29.123
MT603224,521,33.658,30.729,5.566,31.020,29.376,33.401,,,3,5.566,5,29.376
MT603225,566,33.333,26.471,4.938,32.337,28.622,31.754,,31.884,3,4.938,5,28.622
MT603226,573,34.035,28.402,5.236,,25.965,32.727,32.653,31.401,3,5.236,5,25.965
MT603227,570,32.982,32.432,6.480,32.275,28.070,33.159,36.332,33.981,3,6.480,5,28.070
MT603228,475,32.704,22.000,3.158,31.490,27.229,33.475,,29.688,3,3.158,5,27.229
MT603229,476,32.976,,4.622,32.367,28.000,,,28.125,3,4.622,5,28.000
MT603230,456,34.136,31.383,4.167,,27.711,34.573,,28.125,3,4.167,5,27.711
MT603231,544,33.333,,3.860,,28.773,33.273,32.370,,3,3.860,5,28.773
MT603232,475,32.613,,6.316,31.978,28.434,33.262,,,3,6.316,5,28.434
MT632158,639,33.333,35.162,6.342,31.975,31.917,34.014,33.951,28.690,3,6.342,5,31.917
MT632162,638,32.486,33.894,7.858,,32.075,33.749,32.508,34.464,3,7.858,5,32.075
MT632170,639,32.298,35.393,8.555,31.876,31.445,33.056,36.491,33.673,3,8.555,5,31.445
MT632172,639,33.459,34.685,8.333,,32.146,31.976,36.891,30.606,3,8.333,5,32.146
MT632179,639,33.240,34.222,6.563,31.854,31.168,33.472,36.472,33.632,3,6.563,5,31.168
MT632180,639,33.866,35.383,7.522,31.672,32.231,32.958,32.508,34.012,3,7.522,5,32.231
MT632186,639,33.081,35.112,8.339,35.875,32.234,32.584,36.801,29.019,3,8.339,5,32.234
MT632194,639,32.465,35.607,6.121,30.699,31.869,33.163,35.775,34.257,3,6.121,5,31.869
PQ799513,630,33.228,25.275,7.034,29.889,29.193,33.125,36.317,29.457,3,7.034,5,29.193
PQ799532,639,32.012,34.314,7.439,32.097,30.396,33.954,35.680,31.597,3,7.439,5,30.396
PQ799538,498,32.680,29.101,6.855,33.262,29.916,32.924,30.612,31.455,3,6.855,5,29.916
PQ799555,435,35.062,,9.462,,28.463,,,,3,9.462,5,28.463
PQ799560,402,33.526,,8.209,,29.208,32.164,,,3,8.209,5,29.208
MK252764,456,29.773,30.385,26.374,32.522,32.569,34.879,35.926,31.765,3,26.374,5,32.569
MK252765,456,33.333,30.556,26.374,32.675,31.839,33.626,,32.667,3,26.374,5,31.839
MK252766,450,32.379,28.205,27.912,33.867,30.822,32.574,,30.732,3,27.912,5,30.822
MK252767,450,29.470,26.752,25.612,32.967,33.030,33.703,,,3,25.612,1,29.470
MK252772,408,28.239,30.888,26.406,31.088,30.408,31.086,35.926,33.333,3,26.406,1,28.239
MK252777,441,30.435,31.923,26.531,30.725,31.395,33.025,,32.677,3,26.531,5,31.395
MK252778,456,29.795,30.040,26.503,32.719,31.973,34.444,35.640,34.000,3,26.503,5,31.973
MK252781,447,,28.205,28.009,33.871,30.645,33.108,,30.732,3,28.009,5,30.645
MK252783,456,30.375,26.115,27.473,32.346,30.365,33.713,34.713,33.000,3,27.473,5,30.365
MK252785,438,,26.380,27.021,31.034,33.705,34.063,33.793,31.902,3,27.021,4,31.034
MK252787,429,,29.012,28.780,31.271,31.206,35.349,,34.146,3,28.780,5,31.206
MK252792,398,,27.564,28.871,30.000,30.854,31.274,,34.843,3,28.871,5,30.854
MK252793,423,30.376,28.025,28.199,31.250,31.111,32.331,,31.220,3,28.199,1,30.376
MK252794,441,29.667,27.564,26.398,29.930,32.483,33.487,,33.725,3,26.398,1,29.667
MK252805,456,,27.564,26.813,28.889,30.631,34.452,,32.683,3,26.813,5,30.631
MK252806,465,32.898,30.387,8.061,33.043,31.900,33.843,,,3,8.061,5,31.900
MK252813,420,32.383,26.943,6.429,34.684,31.477,30.189,32.653,33.333,3,6.429,5,31.477
MK252816,420,31.217,27.604,7.857,34.243,31.144,30.899,35.034,32.463,3,7.857,5,31.144
MK252817,287,,27.564,25.455,29.259,27.559,30.385,,34.375,3,25.455,5,27.559
MK252818,435,32.124,28.994,7.356,33.012,30.913,32.958,34.359,,3,7.356,5,30.913
MK252821,463,31.236,32.819,9.307,32.658,30.201,33.188,33.333,31.884,3,9.307,5,30.201
MK252824,450,30.645,29.771,26.696,32.880,31.881,33.485,33.161,33.000,3,26.696,5,31.881
MK255814,337,30.928,30.978,9.552,31.731,32.051,29.213,33.175,34.081,3,9.552,1,30.928
MK255815,338,31.169,29.703,7.988,33.968,31.410,33.634,,,3,7.988,1,31.169
MK255816,338,32.646,29.101,7.101,,31.090,29.963,28.910,,3,7.101,5,31.090
MK255817,340,,28.090,6.471,32.461,29.004,29.104,,30.469,3,6.471,6,29.104
MK255818,340,33.333,29.213,9.412,,30.931,31.086,,28.369,3,9.412,5,30.931
MK255819,340,30.928,30.769,7.647,30.899,30.769,30.224,33.810,33.184,3,7.647,5,30.769
MK255820,340,29.897,29.688,8.529,34.114,31.090,28.731,35.495,33.184,3,8.529,1,29.897
MK255821,340,32.039,29.319,8.235,32.258,31.410,32.036,34.471,34.529,3,8.235,5,31.410
MK255822,338,32.646,26.519,8.876,34.615,30.769,29.104,29.858,33.333,3,8.876,5,30.769
MK255823,340,29.897,28.646,7.353,34.122,30.671,29.963,31.604,33.632,3,7.353,1,29.897
MK255824,340,31.429,27.624,9.706,32.776,31.090,31.138,34.237,33.184,3,9.706,1,31.429
MK255825,340,30.241,30.890,8.235,33.779,30.449,30.597,29.927,33.184,3,8.235,5,30.449
MK255826,338,31.959,28.571,8.580,33.333,31.290,30.189,29.384,33.333,3,8.580,5,31.290
MK255827,340,30.584,29.688,7.059,34.797,31.410,29.740,32.075,33.184,3,7.059,1,30.584
MK255828,340,29.897,30.729,7.059,34.796,31.410,32.335,34.597,,3,7.059,1,29.897
MK255829,340,29.630,29.508,8.529,33.445,31.090,29.104,33.175,33.632,3,8.529,1,29.630
MK255830,340,30.421,29.167,7.647,33.445,30.449,29.104,34.812,33.184,3,7.647,1,30.421
MK255831,340,30.303,29.348,10.588,35.473,32.051,28.625,33.175,33.632,3,10.588,1,30.303
MK255832,340,31.615,29.500,7.647,34.532,30.566,29.851,34.123,34.081,3,7.647,1,31.615
MK255833,340,31.379,26.943,7.941,34.114,30.449,30.224,34.173,,3,7.941,5,30.449
MK255834,340,30.584,28.994,5.970,33.779,31.090,30.224,33.175,34.529,3,5.970,1,30.584
MK255835,340,31.111,30.435,7.647,31.401,31.731,31.437,33.175,29.412,3,7.647,1,31.111
MK255836,329,31.271,30.435,6.991,,30.769,29.213,32.547,33.632,3,6.991,5,30.769
MK255837,340,32.414,27.933,8.235,33.217,30.240,32.036,35.915,34.389,3,8.235,5,30.240
MK255838,340,32.424,28.962,8.982,,31.090,32.036,35.274,32.883,3,8.982,5,31.090
MK255839,340,31.615,30.196,6.765,,31.410,31.086,32.872,32.463,3,6.765,5,31.410
MK255840,338,32.069,31.690,9.763,,32.051,30.224,35.461,32.759,3,9.763,5,32.051
MK255841,340,31.615,30.500,8.529,34.459,31.731,29.588,33.175,35.135,3,8.529,1,31.615
MK255842,338,30.466,33.333,10.059,32.959,29.373,30.337,27.885,,3,10.059,5,29.373
MK255843,340,32.759,32.394,9.118,,32.733,30.224,33.333,32.883,3,9.118,5,32.733
MK255844,340,32.414,29.240,9.118,,31.090,30.224,30.882,31.982,3,9.118,5,31.090
MK255845,340,33.103,32.042,8.235,34.276,31.410,29.851,34.123,33.784,3,8.235,5,31.410
MK255846,340,32.414,28.571,7.941,,32.132,29.851,34.286,33.333,3,7.941,5,32.132
MK255847,340,31.615,28.571,7.647,35.135,32.051,32.432,29.197,,3,7.647,1,31.615
MK255848,338,30.142,25.789,8.876,,28.754,28.464,30.332,30.180,3,8.876,5,28.754
MK255849,340,30.241,29.348,9.706,35.135,30.990,30.970,35.714,32.589,3,9.706,1,30.241
MK255850,340,30.690,33.569,9.412,,31.832,28.731,31.797,33.778,3,9.412,1,30.690
MK255851,338,,28.313,9.172,,,32.432,,,3,9.172,6,32.432
MK255852,340,29.537,32.461,8.235,34.783,30.897,29.630,30.657,28.704,3,8.235,1,29.537
MK255853,340,32.646,31.250,11.471,33.516,32.941,33.708,,30.252,3,11.471,1,32.646
MK255854,340,29.682,29.050,8.235,,30.931,29.104,31.387,32.735,3,8.235,5,30.931
MK255855,340,29.897,29.688,8.235,34.122,31.410,29.851,33.962,,3,8.235,1,29.897
MK255856,340,32.414,30.337,9.118,,32.132,30.224,34.286,32.735,3,9.118,5,32.132
MK255857,340,29.537,27.811,7.941,33.108,30.233,29.963,,31.925,3,7.941,1,29.537
MK255858,340,32.069,33.452,10.000,,31.090,29.259,29.412,32.883,3,10.000,5,31.090
MK255859,340,32.069,31.095,9.706,,32.372,32.432,33.493,,3,9.706,1,32.069
MK255860,338,31.724,29.474,8.876,33.569,30.032,29.963,32.517,30.180,3,8.876,5,30.032
MK255861,340,33.793,31.461,10.000,,32.733,29.851,,32.287,3,10.000,5,32.733
MK255862,338,32.069,27.225,7.101,32.862,29.808,29.588,31.429,33.484,3,7.101,5,29.808
MK255863,340,32.424,32.601,8.133,,31.268,31.845,30.769,33.628,3,8.133,5,31.268
MK255864,340,32.727,30.168,9.118,,32.036,29.104,33.641,33.333,3,9.118,5,32.036
MK255865,340,30.928,29.016,8.824,35.075,31.629,31.461,33.813,30.252,3,8.824,1,30.928
MK255866,338,30.345,29.688,9.172,31.707,31.935,30.224,,,3,9.172,1,30.345
MK255867,340,31.900,31.034,6.765,,32.558,33.133,33.163,,3,6.765,1,31.900
MK255868,340,32.759,32.609,8.529,,32.432,30.224,34.286,32.883,3,8.529,5,32.432
MK255869,340,30.241,30.208,7.353,34.459,31.410,30.337,34.694,33.184,3,7.353,1,30.241
MK255870,340,31.746,30.556,9.706,34.797,32.051,31.737,32.710,,3,9.706,1,31.746
MK255871,340,30.241,30.208,7.941,34.783,32.051,32.335,36.519,33.482,3,7.941,1,30.241
MK255872,338,31.034,30.526,8.284,,31.410,28.839,32.292,,3,8.284,1,31.034
MK255873,340,,30.688,8.235,34.444,33.127,28.358,30.579,,3,8.235,6,28.358
MK255874,332,,28.387,26.627,30.370,26.459,31.274,,32.683,3,26.627,5,26.459
MK255875,333,30.820,29.032,26.176,30.370,27.734,30.196,,31.707,3,26.176,5,27.734
MK255876,333,30.928,26.816,25.000,30.208,31.153,29.717,32.642,32.932,3,25.000,5,31.153
MK255877,333,27.740,33.077,26.866,31.111,30.938,31.008,,33.448,3,26.866,1,27.740
MK255878,333,,29.032,26.765,29.259,28.440,31.818,,33.333,3,26.765,5,28.440
MK255879,333,,31.801,27.164,31.111,30.745,30.233,33.495,32.056,3,27.164,5,30.745
MK255880,333,,28.205,25.075,31.111,27.692,29.730,,31.884,3,25.075,5,27.692
MK255881,333,30.519,28.205,25.373,31.852,30.312,33.025,,34.138,3,25.373,5,30.312
MK255882,333,,26.282,25.373,29.259,30.000,32.727,,33.103,3,25.373,5,30.000
MK255883,333,,26.923,26.250,30.741,26.953,29.924,,31.890,3,26.250,5,26.953
MK255884,333,,27.564,25.234,30.741,29.846,30.000,,31.553,3,25.234,5,29.846
MK255885,333,,31.034,26.269,28.519,29.062,30.078,,33.101,3,26.269,5,29.062
MK255886,333,28.472,27.564,24.702,28.413,30.218,31.373,,,3,24.702,1,28.472
MK255887,333,30.769,28.205,26.347,30.449,31.173,31.461,,32.751,3,26.347,1,30.769
MK255888,333,,27.564,27.844,29.861,30.745,33.025,,31.905,3,27.844,5,30.745
MK255889,333,,31.034,25.513,30.000,30.124,31.395,,32.971,3,25.513,5,30.124
MK255890,333,28.028,28.205,26.488,29.658,28.660,32.171,,33.223,3,26.488,5,28.660
MK255891,333,,28.205,24.179,29.530,28.438,29.845,33.679,32.283,3,24.179,5,28.438
MK255892,333,,29.032,25.449,30.000,29.102,33.022,,31.707,3,25.449,5,29.102
MK255893,333,,28.205,27.164,30.769,29.528,31.907,,33.103,3,27.164,5,29.528
MK255894,334,,29.677,25.392,30.201,28.793,31.086,,31.707,3,25.392,5,28.793
MK255895,333,,27.564,26.347,30.903,31.250,30.233,,32.609,3,26.347,5,31.250
MK255896,333,29.667,29.032,24.478,31.208,27.723,29.323,33.679,31.220,3,24.478,5,27.723
MK255897,334,,29.677,26.019,30.741,30.124,32.635,,32.195,3,26.019,5,30.124
MK255898,334,28.720,29.032,26.549,30.370,27.165,32.121,,31.707,3,26.549,5,27.165
MK255899,333,,27.564,27.545,30.147,29.375,31.008,,32.283,3,27.545,5,29.375
MK255900,332,,32.308,25.826,,29.874,31.518,,,3,25.826,5,29.874
MK255901,333,28.571,33.091,26.567,,29.781,31.746,,,3,26.567,5,29.781
MK255902,333,,25.000,27.246,27.372,29.062,31.765,35.316,32.157,3,27.246,5,29.062
MK255903,333,,26.282,26.647,,29.154,31.776,35.439,32.000,3,26.647,5,29.154
MK255904,335,,27.564,24.926,31.111,25.373,31.783,,30.476,3,24.926,5,25.373
MK255905,334,27.974,28.205,25.150,29.371,30.408,31.832,,33.793,3,25.150,1,27.974
MK255906,333,,29.487,27.859,30.000,30.938,31.008,,34.646,3,27.859,5,30.938
MK255907,333,,28.846,25.970,32.051,29.595,33.333,,33.818,3,25.970,5,29.595
MK255908,333,29.210,27.160,27.545,32.234,30.625,31.076,,33.468,3,27.545,1,29.210
MK255909,333,,27.389,24.179,,29.688,30.620,,,3,24.179,5,29.688
MK255910,333,,31.538,26.269,31.481,29.595,31.395,,32.384,3,26.269,5,29.595
MK255911,333,,28.205,26.866,30.182,26.587,31.008,35.556,33.071,3,26.866,5,26.587
MK255912,333,,31.056,28.060,,22.794,33.333,,,3,28.060,5,22.794
MK255913,333,,28.846,26.647,29.630,31.250,32.399,35.178,33.103,3,26.647,5,31.250
MK255914,332,,30.323,26.506,31.481,26.953,32.121,,31.884,3,26.506,5,26.953
MK255915,334,,31.034,26.765,29.259,29.154,30.712,34.300,32.971,3,26.765,5,29.154
MK255916,335,,31.868,26.409,,30.000,31.461,35.317,,3,26.409,5,30.000
MK255917,333,28.664,29.487,26.866,30.769,28.682,,,33.171,3,26.866,1,28.664
MK255918,333,,31.660,25.882,29.630,28.527,33.333,34.804,32.646,3,25.882,5,28.527
MK255919,333,,26.752,25.513,,28.972,30.620,,,3,25.513,5,28.972
MK255920,333,,25.478,26.647,29.670,28.571,30.980,,32.549,3,26.647,5,28.571
MK255921,333,,26.282,25.970,30.201,28.438,31.395,35.556,32.283,3,25.970,5,28.438
MK255922,332,,29.677,26.807,29.259,27.381,29.924,,34.146,3,26.807,5,27.381
MK255923,334,,31.159,25.150,29.787,27.985,30.075,32.727,30.909,3,25.150,5,27.985
MK255924,333,,31.418,26.269,30.370,30.000,33.333,,32.414,3,26.269,5,30.000
MK255925,333,,27.389,26.471,30.556,30.312,31.008,,32.677,3,26.471,5,30.312
MK255926,333,,32.692,26.023,31.111,30.625,30.620,,33.449,3,26.023,5,30.625
MK255927,333,,29.193,26.176,30.797,28.808,31.627,,31.220,3,26.176,5,28.808
MK255928,333,,27.564,25.970,29.588,30.000,30.620,,32.283,3,25.970,5,30.000
MK255929,333,28.525,30.769,26.647,29.455,31.562,26.667,,33.465,3,26.647,1,28.525
MK255930,333,,27.564,25.893,31.104,30.312,33.022,,33.793,3,25.893,5,30.312
MK255931,333,,29.487,28.060,29.588,28.175,31.008,,33.465,3,28.060,5,28.175
