Accession,ClosestSubtypeAlignedNT,AssignedGenotype,Subtype6aDistance,Subtype6aDistance,Subtype6bDistance,Subtype6cDistance,Subtype6dDistance,Subtype6eDistance,Subtype6fDistance,Subtype6gDistance,Subtype6hDistance,Subtype6iDistance,Subtype6jDistance,Subtype6kDistance,Subtype6lDistance,Subtype6mDistance,Subtype6nDistance,Subtype6nDistance,Subtype6oDistance,Subtype6pDistance,Subtype6qDistance,Subtype6rDistance,Subtype6sDistance,Subtype6tDistance,Subtype6tDistance,Subtype6uDistance,Subtype6vDistance,Subtype6vDistance,Subtype6wDistance,Subtype6wDistance,Subtype6xaDistance,Subtype6xaDistance,Subtype6xbDistance,Subtype6xbDistance,Subtype6xcDistance,Subtype6xdDistance,Subtype6xdDistance,Subtype6xeDistance,Subtype6xeDistance,Subtype6xfDistance,Subtype6xfDistance,Subtype6xgDistance,Subtype6xgDistance,Subtype6xhDistance,Subtype6xiDistance,Subtype6xiDistance,Subtype6xjDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
KT162825,701,6,3.994,3.994,22.254,23.382,25.641,26.391,25.678,30.100,24.644,26.211,23.966,23.680,23.395,24.964,23.823,23.823,24.394,26.211,26.106,23.110,26.106,26.534,26.534,25.963,26.211,26.211,25.668,25.668,25.499,25.499,24.679,24.679,28.388,20.257,20.257,25.250,25.250,25.820,25.820,24.394,24.394,25.678,24.394,24.394,24.822,6a,3.994,6xd,20.257
KT162826,701,6,4.565,4.565,21.826,23.529,25.356,26.676,26.618,29.387,24.786,26.211,24.394,23.110,23.538,25.963,23.110,23.110,24.394,26.068,26.106,23.680,26.248,26.676,26.676,25.963,25.641,25.641,26.106,26.106,25.783,25.783,24.679,24.679,28.245,19.686,19.686,25.250,25.250,24.822,24.822,24.251,24.251,25.820,24.394,24.394,25.107,6a,4.565,6xd,19.686
KT162827,701,6,5.563,5.563,22.254,24.853,25.356,27.104,26.534,28.531,24.929,25.356,24.822,24.394,23.110,25.107,23.680,23.680,25.678,26.353,26.391,24.251,25.963,26.676,26.676,27.247,26.638,26.638,26.676,26.676,26.068,26.068,25.250,25.250,29.387,18.830,18.830,25.250,25.250,25.250,25.250,25.107,25.107,26.534,25.250,25.250,24.108,6a,5.563,6xd,18.830
KT162828,701,6,4.565,4.565,23.252,24.412,25.783,26.676,26.819,30.528,25.214,25.356,25.107,23.789,24.536,25.820,24.822,24.822,25.535,25.214,26.961,23.680,26.391,27.675,27.675,26.248,27.066,27.066,26.391,26.391,26.248,26.248,25.678,25.678,29.815,19.544,19.544,25.535,25.535,26.961,26.961,25.392,25.392,27.389,25.250,25.250,25.392,6a,4.565,6xd,19.544
KT162829,701,6,4.137,4.137,22.254,23.382,25.641,26.391,26.248,29.957,25.071,26.496,23.966,23.538,23.680,25.535,23.823,23.823,24.964,25.926,26.391,23.110,25.963,26.106,26.106,25.535,26.211,26.211,26.248,26.248,25.926,25.926,25.250,25.250,27.675,20.114,20.114,25.963,25.963,25.678,25.678,24.964,24.964,26.248,24.251,24.251,24.964,6a,4.137,6xd,20.114
KT162830,701,6,5.136,5.136,21.541,22.794,24.501,25.250,26.534,29.387,24.359,26.923,24.536,23.823,22.967,24.964,23.252,23.252,24.536,25.926,26.106,23.823,25.963,26.534,26.534,25.820,26.353,26.353,26.819,26.819,25.499,25.499,25.107,25.107,27.532,18.973,18.973,25.107,25.107,25.535,25.535,24.108,24.108,25.963,23.823,23.823,24.394,6a,5.136,6xd,18.973
KT162831,701,6,6.277,6.277,22.111,25.000,26.781,26.961,25.567,30.243,26.211,26.923,25.820,23.471,24.609,25.783,23.823,23.823,25.392,26.781,27.389,24.108,27.532,27.675,27.675,25.820,27.027,27.027,26.558,26.558,25.926,25.926,25.214,25.214,29.101,19.829,19.829,26.248,26.248,26.106,26.106,24.964,24.964,26.819,25.820,25.820,26.248,6a,6.277,6xd,19.829
KT162832,701,6,4.137,4.137,23.680,24.265,24.929,26.676,26.534,30.813,26.068,26.638,25.392,24.501,24.679,25.963,23.680,23.680,25.820,25.783,27.817,24.822,26.391,27.247,27.247,27.104,26.743,26.743,26.106,26.106,26.068,26.068,25.678,25.678,29.244,21.113,21.113,25.963,25.963,26.819,26.819,25.820,25.820,27.675,25.107,25.107,25.392,6a,4.137,6xd,21.113
KT162833,701,6,3.994,3.994,22.397,23.382,25.499,26.248,26.106,30.528,24.501,26.496,24.536,23.823,23.538,25.535,24.108,24.108,24.786,26.068,26.676,23.538,26.391,26.534,26.534,26.106,26.496,26.496,25.820,25.820,26.211,26.211,24.964,24.964,28.531,20.085,20.085,25.820,25.820,25.963,25.963,24.786,24.786,26.248,24.251,24.251,24.108,6a,3.994,6xd,20.085
KT162834,701,6,4.280,4.280,21.826,23.529,25.356,26.676,26.248,29.957,24.359,26.923,23.966,23.823,23.252,24.964,23.823,23.823,25.107,26.248,26.676,23.252,26.391,26.676,26.676,26.106,26.496,26.496,26.106,26.106,25.889,25.889,24.822,24.822,28.531,20.114,20.114,25.963,25.963,25.678,25.678,24.394,24.394,26.106,24.536,24.536,24.251,6a,4.280,6xd,20.114
KT162835,701,6,5.563,5.563,22.397,24.118,25.214,27.104,26.106,28.816,24.929,26.496,24.679,23.538,24.251,25.963,23.110,23.110,26.248,26.068,26.248,24.108,26.819,27.247,27.247,25.820,26.638,26.638,25.963,25.963,25.926,25.926,24.394,24.394,28.388,20.257,20.257,25.250,25.250,25.392,25.392,24.536,24.536,26.106,24.251,24.251,24.108,6a,5.563,6xd,20.257
KT162836,701,6,4.565,4.565,21.969,24.706,25.356,26.819,26.248,29.672,24.501,25.926,24.964,24.251,23.395,25.392,23.823,23.823,25.963,26.068,25.963,24.394,27.247,27.104,27.104,27.104,26.211,26.211,26.961,26.961,25.678,25.678,25.250,25.250,28.816,19.116,19.116,25.963,25.963,25.392,25.392,24.679,24.679,27.247,24.964,24.964,24.822,6a,4.565,6xd,19.116
KT162837,701,6,6.134,6.134,22.682,24.706,26.391,27.104,26.534,30.100,25.356,26.353,25.392,25.107,23.395,25.250,23.538,23.538,25.392,26.885,26.353,25.392,26.106,27.104,27.104,27.675,27.066,27.066,26.819,26.819,24.929,24.929,26.106,26.106,29.244,19.544,19.544,24.964,24.964,25.441,25.441,25.250,25.250,26.534,24.964,24.964,24.108,6a,6.134,6xd,19.544
KT162838,701,6,5.136,5.136,22.111,24.118,24.786,26.676,26.106,29.815,24.929,26.638,24.251,24.251,23.680,25.535,23.680,23.680,24.251,25.926,27.532,24.108,26.534,26.819,26.819,25.963,26.353,26.353,26.106,26.106,26.211,26.211,24.394,24.394,28.959,19.829,19.829,25.820,25.820,26.106,26.106,24.536,24.536,26.248,25.250,25.250,24.251,6a,5.136,6xd,19.829
KT162839,701,6,6.419,6.419,22.682,22.647,23.647,24.964,26.819,28.959,25.499,25.071,24.394,24.786,23.538,24.394,23.110,23.110,22.967,24.786,25.820,25.107,24.679,25.963,25.963,26.106,25.462,25.462,25.820,25.820,25.356,25.356,24.964,24.964,28.816,19.258,19.258,24.251,24.251,26.391,26.391,24.822,24.822,26.391,24.394,24.394,24.251,6a,6.419,6xd,19.258
KT162840,701,6,5.136,5.136,21.969,23.529,25.214,25.250,26.106,29.957,25.499,26.068,23.966,23.823,23.395,25.107,23.966,23.966,24.822,25.214,26.106,24.108,26.248,25.963,25.963,25.107,26.174,26.174,26.391,26.391,26.211,26.211,24.536,24.536,27.675,19.686,19.686,25.678,25.678,25.392,25.392,24.394,24.394,25.678,23.966,23.966,24.394,6a,5.136,6xd,19.686
KT162841,701,6,5.563,5.563,22.539,23.529,25.641,26.961,27.104,29.815,25.356,27.066,24.964,24.251,23.252,26.248,23.538,23.538,24.964,25.499,26.819,23.395,26.961,27.104,27.104,25.678,26.781,26.781,26.534,26.534,26.211,26.211,25.107,25.107,28.816,19.971,19.971,25.963,25.963,26.106,26.106,24.536,24.536,26.534,24.536,24.536,24.822,6a,5.563,6xd,19.971
KT162842,701,6,3.852,3.852,23.110,23.971,25.071,26.961,26.676,30.243,24.501,25.499,24.822,23.504,23.395,24.964,23.823,23.823,24.964,25.356,26.819,23.823,25.678,26.534,26.534,26.106,26.638,26.638,26.391,26.391,25.820,25.820,25.250,25.250,29.101,19.401,19.401,25.535,25.535,26.391,26.391,25.107,25.107,27.247,24.251,24.251,24.394,6a,3.852,6xd,19.401
KT162843,701,6,3.994,3.994,21.826,24.265,25.499,26.676,25.392,29.672,25.071,27.066,23.966,23.252,23.823,24.964,23.823,23.823,25.107,26.353,26.248,23.252,26.106,26.676,26.676,25.820,26.496,26.496,26.391,26.391,25.641,25.641,24.536,24.536,28.816,20.542,20.542,25.250,25.250,25.820,25.820,23.966,23.966,25.820,24.251,24.251,24.964,6a,3.994,6xd,20.542
KT162844,701,6,5.136,5.136,22.111,24.118,25.214,26.248,26.248,29.387,25.071,25.641,24.679,25.392,23.538,25.963,23.395,23.395,24.536,25.783,26.248,24.822,26.248,26.819,26.819,26.961,26.174,26.174,26.106,26.106,25.783,25.783,25.107,25.107,28.531,19.829,19.829,25.392,25.392,25.535,25.535,25.107,25.107,26.676,25.250,25.250,23.538,6a,5.136,6xd,19.829
KT162845,701,6,5.421,5.421,22.825,24.118,25.214,26.534,25.678,29.672,25.356,26.068,25.250,24.679,22.825,24.964,23.966,23.966,25.107,26.781,26.819,23.966,26.391,26.676,26.676,26.534,26.383,26.383,27.104,27.104,25.356,25.356,24.679,24.679,29.101,19.258,19.258,26.106,26.106,25.535,25.535,24.536,24.536,27.104,24.536,24.536,24.108,6a,5.421,6xd,19.258
KT162846,701,6,4.137,4.137,22.111,23.971,25.783,26.248,25.678,30.100,24.501,26.496,23.823,23.680,23.252,25.250,23.823,23.823,24.964,25.783,26.248,23.538,26.534,26.819,26.819,25.678,26.211,26.211,26.113,26.113,26.534,26.534,24.822,24.822,28.388,19.971,19.971,25.392,25.392,25.678,25.678,24.679,24.679,26.106,24.394,24.394,25.107,6a,4.137,6xd,19.971
KT162847,701,6,3.994,3.994,21.826,23.495,24.929,25.820,25.820,29.529,24.644,26.496,24.536,23.966,22.967,24.822,24.108,24.108,24.501,25.783,26.961,23.680,26.248,26.106,26.106,25.678,26.600,26.600,26.106,26.106,25.926,25.926,24.251,24.251,28.245,19.373,19.373,26.106,26.106,25.107,25.107,24.536,24.536,26.248,23.966,23.966,23.966,6a,3.994,6xd,19.373
KT162848,701,6,4.565,4.565,22.825,23.676,26.068,26.819,26.819,30.956,24.644,25.356,25.250,23.504,23.823,25.678,24.251,24.251,25.535,25.926,27.104,24.679,26.106,27.389,27.389,26.819,26.638,26.638,26.248,26.248,26.391,26.391,25.535,25.535,29.387,20.257,20.257,25.678,25.678,27.247,27.247,25.250,25.250,27.960,24.536,24.536,24.964,6a,4.565,6xd,20.257
KT162849,701,6,4.280,4.280,22.111,23.235,25.499,26.248,25.678,29.672,24.929,26.638,23.823,23.538,23.966,25.107,23.966,23.966,24.822,26.068,26.106,23.538,26.676,26.534,26.534,25.392,26.353,26.353,25.816,25.816,25.783,25.783,24.822,24.822,28.388,20.542,20.542,25.392,25.392,25.678,25.678,24.679,24.679,25.820,24.394,24.394,24.964,6a,4.280,6xd,20.542
KT162850,701,6,4.565,4.565,23.680,23.676,25.071,26.534,26.961,30.528,24.644,25.641,25.392,23.647,23.538,24.679,23.680,23.680,25.107,25.356,26.391,23.966,26.248,26.819,26.819,26.106,27.778,27.778,25.820,25.820,25.641,25.641,25.107,25.107,28.245,19.401,19.401,25.107,25.107,25.963,25.963,25.535,25.535,27.247,23.680,23.680,24.251,6a,4.565,6xd,19.401
KT162851,701,6,5.706,5.706,21.826,24.265,25.356,26.676,25.820,29.529,24.929,26.923,24.679,24.251,23.823,24.964,24.108,24.108,24.394,25.678,27.817,24.394,26.534,26.961,26.961,25.678,26.638,26.638,26.248,26.248,26.068,26.068,24.108,24.108,29.101,20.399,20.399,25.963,25.963,25.820,25.820,24.679,24.679,26.534,24.822,24.822,24.679,6a,5.706,6xd,20.399
KT162852,701,6,5.421,5.421,22.682,23.676,25.214,26.248,26.819,29.244,24.217,25.963,24.394,24.251,22.682,25.820,22.682,22.682,25.392,26.068,26.819,24.536,25.499,26.819,26.819,27.104,26.353,26.353,26.496,26.496,25.499,25.499,25.107,25.107,28.816,19.829,19.829,25.107,25.107,25.678,25.678,24.536,24.536,26.676,25.250,25.250,23.823,6a,5.421,6xd,19.829
KT162853,701,6,5.278,5.278,23.252,23.382,25.926,25.820,25.535,29.957,24.786,25.499,24.394,22.404,23.110,25.535,23.252,23.252,25.963,25.783,26.391,24.108,27.532,26.676,26.676,25.820,26.781,26.781,26.248,26.248,25.641,25.641,24.394,24.394,28.531,20.257,20.257,24.108,24.108,25.678,25.678,24.822,24.822,26.819,23.252,23.252,24.394,6a,5.278,6xd,20.257
KT162854,701,6,3.424,3.424,22.825,25.147,25.963,25.963,25.535,29.387,24.359,26.638,24.394,24.074,23.966,24.822,23.823,23.823,24.679,26.031,26.248,24.108,26.106,26.676,26.676,25.963,26.923,26.923,26.534,26.534,25.356,25.356,25.392,25.392,29.244,19.829,19.829,25.535,25.535,25.588,25.588,24.108,24.108,27.389,24.394,24.394,24.251,6a,3.424,6xd,19.829
KT162855,701,6,4.850,4.850,22.111,23.676,24.929,26.819,27.247,30.813,24.644,25.926,24.679,22.650,23.823,24.679,24.394,24.394,25.392,25.783,26.676,23.252,25.963,26.534,26.534,25.820,26.211,26.211,26.496,26.496,26.248,26.248,25.107,25.107,29.244,18.830,18.830,25.250,25.250,26.534,26.534,24.964,24.964,27.104,24.394,24.394,24.964,6a,4.850,6xd,18.830
KT162856,701,6,4.708,4.708,22.682,24.118,25.071,27.104,26.391,30.100,25.214,26.353,24.964,23.294,23.110,25.678,24.679,24.679,25.392,26.068,27.104,23.680,27.247,27.389,27.389,25.963,26.496,26.496,26.819,26.819,26.638,26.638,24.394,24.394,29.101,19.401,19.401,25.392,25.392,25.250,25.250,24.679,24.679,27.104,24.251,24.251,25.250,6a,4.708,6xd,19.401
KT162857,701,6,4.708,4.708,22.682,23.235,25.641,26.391,26.391,29.815,25.071,26.638,24.251,23.294,23.252,25.820,24.679,24.679,24.822,25.926,26.534,23.395,26.248,26.391,26.391,26.248,26.068,26.068,26.534,26.534,26.496,26.496,25.107,25.107,27.960,20.399,20.399,26.106,26.106,25.678,25.678,24.536,24.536,26.248,24.394,24.394,24.822,6a,4.708,6xd,20.399
KT162858,701,6,4.708,4.708,21.683,23.676,25.499,26.819,25.820,29.244,24.929,25.641,24.108,23.538,22.682,24.679,23.395,23.395,24.394,25.499,26.819,23.395,26.391,26.819,26.819,25.107,25.783,25.783,26.534,26.534,25.783,25.783,24.679,24.679,29.244,18.830,18.830,24.964,24.964,25.107,25.107,23.252,23.252,26.106,24.394,24.394,24.251,6a,4.708,6xd,18.830
KT162859,701,6,4.565,4.565,22.825,23.529,24.501,26.391,26.912,30.243,24.359,25.783,25.392,22.650,23.680,25.535,24.251,24.251,25.392,25.783,26.391,24.394,26.106,27.104,27.104,26.391,26.068,26.068,26.106,26.106,26.068,26.068,25.250,25.250,28.531,19.686,19.686,25.820,25.820,26.819,26.819,25.250,25.250,27.389,24.536,24.536,24.822,6a,4.565,6xd,19.686
KT162860,701,6,7.133,7.133,21.683,24.118,25.641,26.248,26.819,30.528,25.783,26.496,26.106,24.394,23.110,25.678,24.394,24.394,25.107,25.356,26.534,24.394,25.535,27.532,27.532,26.961,26.211,26.211,26.391,26.391,24.644,24.644,25.392,25.392,27.675,17.974,17.974,25.392,25.392,25.392,25.392,26.106,26.106,27.104,24.679,24.679,24.394,6a,7.133,6xd,17.974
KT162861,701,6,6.134,6.134,22.111,24.229,24.359,25.535,25.678,29.672,24.359,25.641,23.252,23.680,22.967,24.822,23.966,23.966,24.536,25.392,26.106,23.395,26.106,25.678,25.678,24.964,26.743,26.743,25.535,25.535,25.926,25.926,23.823,23.823,27.389,18.830,18.830,26.534,26.534,24.583,24.583,24.251,24.251,25.820,24.108,24.108,23.680,6a,6.134,6xd,18.830
KT162862,701,6,5.706,5.706,22.967,24.706,25.963,27.247,25.444,29.957,25.641,26.353,25.392,24.679,23.110,25.250,24.251,24.251,25.107,25.783,26.819,23.680,26.961,28.103,28.103,26.819,26.923,26.923,26.819,26.819,25.499,25.499,25.392,25.392,29.815,19.401,19.401,25.678,25.678,25.250,25.250,24.822,24.822,26.819,25.392,25.392,25.250,6a,5.706,6xd,19.401
KT162863,701,6,5.278,5.278,22.254,24.265,25.214,27.104,26.961,,25.641,26.781,25.535,24.536,23.252,26.106,22.967,22.967,26.106,26.211,26.391,24.536,26.676,26.819,26.819,27.389,26.638,26.638,27.247,27.247,25.499,25.499,25.392,25.392,29.101,19.686,19.686,24.964,24.964,25.392,25.392,25.250,25.250,27.389,24.536,24.536,24.964,6a,5.278,6xd,19.686
KT162864,701,6,5.706,5.706,22.254,23.088,25.783,26.106,26.819,29.672,25.641,26.781,24.822,23.739,23.252,24.822,24.536,24.536,24.536,25.963,26.391,24.108,27.247,27.104,27.104,25.963,26.496,26.496,26.819,26.819,25.462,25.462,25.392,25.392,28.388,19.971,19.971,25.678,25.678,25.678,25.678,24.822,24.822,25.963,24.679,24.679,26.106,6a,5.706,6xd,19.971
KT162865,701,6,4.850,4.850,21.683,23.235,25.214,26.248,25.678,29.957,25.071,26.638,24.964,24.394,22.967,25.963,24.822,24.822,24.394,25.783,26.676,23.823,25.678,26.391,26.391,26.106,26.211,26.211,25.963,25.963,26.638,26.638,24.964,24.964,27.817,20.114,20.114,25.535,25.535,25.963,25.963,25.107,25.107,26.391,24.536,24.536,24.394,6a,4.850,6xd,20.114
KT162866,701,6,5.136,5.136,22.111,23.088,25.071,26.106,25.535,29.957,24.501,26.496,24.108,23.538,23.252,25.107,23.966,23.966,24.679,25.926,25.820,23.966,25.678,26.106,26.106,25.678,24.751,24.751,26.106,26.106,26.496,26.496,24.251,24.251,27.817,20.114,20.114,25.392,25.392,25.250,25.250,24.679,24.679,25.820,23.823,23.823,24.251,6a,5.136,6xd,20.114
KT162867,701,6,5.136,5.136,21.969,23.529,25.499,26.819,26.106,29.244,24.644,26.068,24.822,24.822,22.825,24.822,23.395,23.395,25.392,25.783,26.248,24.394,25.820,26.961,26.961,26.961,25.641,25.641,26.391,26.391,25.214,25.214,24.964,24.964,29.101,18.973,18.973,25.107,25.107,25.107,25.107,25.250,25.250,26.534,24.679,24.679,24.108,6a,5.136,6xd,18.973
KT162868,701,6,5.563,5.563,21.826,24.118,24.644,26.391,26.676,29.529,24.929,26.353,24.679,24.822,23.252,25.107,23.680,23.680,24.108,25.678,26.961,24.679,26.961,26.534,26.534,25.678,26.353,26.353,26.248,26.248,25.499,25.499,25.107,25.107,28.388,19.544,19.544,24.964,24.964,24.964,24.964,24.679,24.679,27.817,24.394,24.394,24.536,6a,5.563,6xd,19.544
KT162869,701,6,4.850,4.850,22.111,23.529,24.929,27.104,25.820,29.672,24.929,27.350,23.966,23.110,24.251,25.535,24.108,24.108,25.250,26.068,26.391,23.395,25.820,26.819,26.819,26.391,25.499,25.499,25.820,25.820,26.353,26.353,24.536,24.536,28.103,19.971,19.971,26.248,26.248,25.535,25.535,24.251,24.251,26.676,24.251,24.251,24.536,6a,4.850,6xd,19.971
KT162870,701,6,4.708,4.708,22.682,23.382,25.499,25.963,25.963,30.243,24.929,26.496,24.108,23.252,23.680,25.678,24.394,24.394,25.107,25.214,25.963,22.967,26.819,26.961,26.961,25.820,26.068,26.068,26.248,26.248,26.353,26.353,25.392,25.392,27.817,19.544,19.544,25.820,25.820,25.535,25.535,24.964,24.964,25.820,24.108,24.108,24.964,6a,4.708,6xd,19.544
KT162871,701,6,4.708,4.708,22.825,23.824,25.214,26.819,26.676,29.957,25.071,26.353,24.822,24.679,22.967,25.250,23.680,23.680,25.107,26.353,26.248,24.108,26.106,27.247,27.247,26.248,26.496,26.496,26.211,26.211,25.641,25.641,25.107,25.107,28.388,19.971,19.971,25.820,25.820,25.820,25.820,24.536,24.536,27.247,25.107,25.107,24.679,6a,4.708,6xd,19.971
KT162872,701,6,7.418,7.418,24.394,24.773,25.948,27.314,26.626,30.956,25.783,26.923,25.820,26.068,24.786,25.778,25.499,25.499,25.820,25.710,26.970,25.641,26.391,28.348,28.348,26.819,28.775,28.775,27.389,27.389,26.676,26.676,26.638,26.638,29.439,20.970,20.970,26.100,26.100,25.948,25.948,26.353,26.353,28.376,25.783,25.783,26.211,6a,7.418,6xd,20.970
KT162873,701,6,6.277,6.277,22.397,23.676,25.214,26.534,26.106,29.101,25.641,25.926,24.822,25.178,23.613,25.071,23.680,23.680,24.679,25.783,26.106,24.964,26.961,26.819,26.819,25.820,26.496,26.496,26.534,26.534,24.644,24.644,25.926,25.926,29.101,19.258,19.258,25.107,25.107,25.535,25.535,25.107,25.107,26.106,25.392,25.392,25.250,6a,6.277,6xd,19.258
KT162874,701,6,4.993,4.993,23.252,24.706,25.499,27.104,26.248,29.529,25.071,26.211,24.822,24.679,23.110,24.822,23.395,23.395,25.250,25.641,26.248,24.394,25.963,26.534,26.534,26.961,26.923,26.923,26.923,26.923,25.499,25.499,25.107,25.107,29.101,19.971,19.971,25.392,25.392,25.250,25.250,24.679,24.679,26.961,24.536,24.536,23.966,6a,4.993,6xd,19.971
KT162875,701,6,4.565,4.565,22.682,25.000,25.641,26.676,26.676,29.672,24.929,26.248,24.964,24.536,23.395,24.679,23.538,23.538,24.822,25.926,26.106,24.251,26.534,26.534,26.534,26.534,26.743,26.743,26.391,26.391,25.783,25.783,25.678,25.678,29.101,19.401,19.401,25.250,25.250,25.107,25.107,25.250,25.250,27.247,24.964,24.964,24.679,6a,4.565,6xd,19.401
KT162876,701,6,5.991,5.991,21.969,24.559,25.499,26.248,26.534,30.956,25.356,26.638,24.679,23.647,23.966,25.107,24.251,24.251,24.394,25.641,26.819,23.538,26.248,26.391,26.391,25.820,26.211,26.211,26.819,26.819,26.496,26.496,25.392,25.392,28.245,20.685,20.685,25.678,25.678,25.678,25.678,23.823,23.823,26.248,23.823,23.823,24.822,6a,5.991,6xd,20.685
KT162877,701,6,5.278,5.278,22.825,24.265,25.071,26.676,26.248,30.100,25.499,27.493,25.392,24.394,22.682,24.108,23.823,23.823,23.680,25.214,27.389,24.822,26.391,26.819,26.819,25.963,26.781,26.781,26.248,26.248,24.858,24.858,25.535,25.535,28.103,19.971,19.971,25.250,25.250,24.964,24.964,25.250,25.250,26.391,23.966,23.966,24.108,6a,5.278,6xd,19.971
KT162878,701,6,4.993,4.993,22.967,24.412,25.783,26.819,26.248,30.100,24.929,26.781,24.822,24.394,23.680,25.820,23.823,23.823,25.107,26.211,26.534,24.108,26.248,26.676,26.676,26.248,26.600,26.600,26.391,26.391,26.638,26.638,24.536,24.536,28.816,20.399,20.399,25.963,25.963,25.820,25.820,24.536,24.536,26.534,24.679,24.679,24.536,6a,4.993,6xd,20.399
KT162879,701,6,4.280,4.280,22.254,23.824,24.929,26.534,27.247,30.528,24.359,25.926,25.535,24.074,24.251,25.820,23.395,23.395,25.392,25.214,27.247,24.536,25.678,26.819,26.819,27.104,27.066,27.066,25.820,25.820,25.963,25.963,25.678,25.678,28.531,19.258,19.258,25.250,25.250,26.819,26.819,25.535,25.535,27.247,24.108,24.108,24.536,6a,4.280,6xd,19.258
KT162880,701,6,5.136,5.136,23.823,23.824,25.356,27.104,26.676,30.813,25.214,26.353,25.820,24.501,24.536,25.678,24.822,24.822,25.392,26.211,28.245,24.394,26.391,27.960,27.960,26.676,27.066,27.066,26.676,26.676,27.247,27.247,25.250,25.250,29.529,19.401,19.401,25.535,25.535,27.532,27.532,25.820,25.820,28.673,24.679,24.679,25.392,6a,5.136,6xd,19.401
KT162881,701,6,5.278,5.278,21.398,23.235,25.356,26.391,26.261,29.672,25.071,25.926,24.251,23.395,22.825,25.535,23.538,23.538,25.535,25.071,26.391,24.251,26.106,26.961,26.961,26.106,26.923,26.923,25.820,25.820,25.926,25.926,24.629,24.629,27.817,18.545,18.545,25.107,25.107,25.250,25.250,24.679,24.679,26.248,24.108,24.108,24.679,6a,5.278,6xd,18.545
KT162882,701,6,4.850,4.850,21.969,24.118,25.641,26.391,26.106,30.243,24.929,27.350,23.823,24.108,24.108,25.820,23.680,23.680,25.107,25.071,26.819,23.680,26.106,26.961,26.961,25.535,26.353,26.353,26.391,26.391,25.783,25.783,25.250,25.250,28.388,20.399,20.399,25.392,25.392,25.820,25.820,24.822,24.822,26.248,24.964,24.964,24.964,6a,4.850,6xd,20.399
KT162883,701,6,5.849,5.849,22.254,24.706,25.783,26.534,26.961,31.384,24.786,25.499,25.107,23.219,23.966,25.678,24.536,24.536,24.679,25.071,27.532,24.536,26.391,27.247,27.247,26.534,25.889,25.889,25.820,25.820,27.104,27.104,24.394,24.394,28.959,19.401,19.401,25.963,25.963,26.534,26.534,25.678,25.678,27.247,24.679,24.679,25.107,6a,5.849,6xd,19.401
KT162884,701,6,4.850,4.850,21.398,23.235,24.786,26.391,25.963,29.387,24.644,26.496,24.108,23.252,23.252,24.964,23.680,23.680,23.680,25.499,26.106,23.252,25.963,26.391,26.391,25.392,26.068,26.068,25.223,25.223,25.071,25.071,24.394,24.394,28.531,19.544,19.544,25.392,25.392,25.678,25.678,24.394,24.394,25.535,23.680,23.680,24.822,6a,4.850,6xd,19.544
KT162885,701,6,4.422,4.422,22.397,24.118,25.214,26.961,26.106,29.672,24.644,25.926,25.107,24.536,22.825,24.679,23.680,23.680,24.822,25.499,26.676,23.680,26.248,26.534,26.534,26.391,26.496,26.496,26.819,26.819,25.071,25.071,25.392,25.392,28.531,19.686,19.686,24.822,24.822,24.964,24.964,25.250,25.250,26.676,24.251,24.251,24.251,6a,4.422,6xd,19.686
KT162886,701,6,3.566,3.566,22.254,23.824,24.929,25.963,26.819,29.872,24.501,25.783,24.964,23.362,23.680,25.535,24.251,24.251,25.535,25.499,26.676,24.536,25.820,26.819,26.819,26.819,27.066,27.066,26.353,26.353,26.391,26.391,25.392,25.392,28.816,19.116,19.116,25.250,25.250,26.819,26.819,25.535,25.535,26.961,24.108,24.108,25.107,6a,3.566,6xd,19.116
KT162887,701,6,5.563,5.563,22.397,23.529,24.501,25.341,26.176,29.244,24.786,24.786,24.964,23.504,23.823,25.250,23.966,23.966,24.536,26.211,26.248,24.251,26.676,27.647,27.647,26.961,25.747,25.747,26.106,26.106,25.926,25.926,24.822,24.822,28.673,19.829,19.829,25.678,25.678,25.250,25.250,24.822,24.822,26.534,25.107,25.107,24.394,6a,5.563,6xd,19.829
KT162888,701,6,5.136,5.136,21.969,24.118,25.214,26.391,26.819,30.528,24.217,24.929,24.394,22.507,23.538,24.822,23.538,23.538,25.535,25.678,27.247,24.394,25.820,26.847,26.847,27.247,26.496,26.496,26.961,26.961,26.534,26.534,23.680,23.680,29.101,19.544,19.544,24.679,24.679,26.534,26.534,24.822,24.822,26.676,24.251,24.251,24.394,6a,5.136,6xd,19.544
KT162889,701,6,4.137,4.137,22.825,23.529,25.071,26.819,26.106,30.813,24.644,25.926,25.250,23.647,24.108,25.535,24.251,24.251,25.250,25.783,27.247,23.680,25.820,27.532,27.532,26.248,26.353,26.353,26.534,26.534,25.678,25.678,25.392,25.392,29.672,20.114,20.114,25.678,25.678,27.532,27.532,25.535,25.535,27.532,24.822,24.822,25.107,6a,4.137,6xd,20.114
