Accession,ClosestSubtypeAlignedNT,AssignedGenotype,Subtype1aDistance,Subtype1aDistance,Subtype1bDistance,Subtype1bDistance,Subtype1cDistance,Subtype1cDistance,Subtype1dDistance,Subtype1eDistance,Subtype1eDistance,Subtype1gDistance,Subtype1gDistance,Subtype1hDistance,Subtype1hDistance,Subtype1iDistance,Subtype1jDistance,Subtype1kDistance,Subtype1lDistance,Subtype1lDistance,Subtype1mDistance,Subtype1mDistance,Subtype1nDistance,Subtype1nDistance,Subtype1oDistance,Subtype1oDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
KY965468,638,1,4.545,4.545,21.698,21.698,19.714,19.714,22.379,22.520,22.520,22.205,22.205,22.344,22.344,22.677,17.241,15.204,23.307,23.307,17.508,17.508,17.398,17.398,22.117,22.117,1a,4.545,1k,15.204
KY965469,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965470,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965471,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965472,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965473,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965474,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965475,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965476,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965477,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965478,638,1,4.545,4.545,22.013,22.013,19.555,19.555,22.066,22.362,22.362,22.205,22.205,22.031,22.031,22.677,16.928,15.204,23.150,23.150,17.192,17.192,17.085,17.085,22.275,22.275,1a,4.545,1k,15.204
KY965479,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965480,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965530,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965531,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965532,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965533,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965534,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965535,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965536,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965537,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965538,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965539,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965540,638,1,4.545,4.545,22.013,22.013,19.873,19.873,22.379,22.677,22.677,22.362,22.362,22.344,22.344,22.992,17.241,15.204,23.465,23.465,17.508,17.508,17.398,17.398,22.275,22.275,1a,4.545,1k,15.204
KY965541,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965542,638,1,4.545,4.545,22.013,22.013,19.873,19.873,22.379,22.677,22.677,22.362,22.362,22.344,22.344,22.992,17.241,15.204,23.465,23.465,17.508,17.508,17.398,17.398,22.275,22.275,1a,4.545,1k,15.204
KY965543,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965544,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965545,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965546,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965547,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965548,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965549,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965550,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965551,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965552,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965553,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965554,638,1,4.545,4.545,22.013,22.013,19.873,19.873,22.379,22.520,22.520,22.362,22.362,22.031,22.031,22.992,17.241,15.204,23.465,23.465,17.192,17.192,17.398,17.398,22.117,22.117,1a,4.545,1k,15.204
KY965555,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965556,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965557,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965558,638,1,4.545,4.545,22.013,22.013,19.714,19.714,22.222,22.520,22.520,22.362,22.362,22.344,22.344,22.992,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.545,1k,15.047
KY965559,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965560,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965561,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965562,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965602,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965603,638,1,4.545,4.545,22.013,22.013,19.873,19.873,22.066,22.362,22.362,22.047,22.047,22.344,22.344,22.992,17.241,15.204,23.465,23.465,17.508,17.508,17.398,17.398,21.609,21.609,1a,4.545,1k,15.204
KY965604,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965605,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965606,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965607,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965608,638,1,4.232,4.232,21.698,21.698,19.555,19.555,22.066,22.520,22.520,22.205,22.205,22.031,22.031,22.677,17.241,15.047,23.465,23.465,17.192,17.192,17.085,17.085,21.959,21.959,1a,4.232,1k,15.047
KY965609,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965610,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965611,638,1,4.545,4.545,22.013,22.013,19.873,19.873,22.379,22.677,22.677,22.362,22.362,22.344,22.344,22.992,17.241,15.204,23.465,23.465,17.508,17.508,17.398,17.398,22.275,22.275,1a,4.545,1k,15.204
KY965612,638,1,4.389,4.389,22.170,22.170,20.032,20.032,22.222,22.520,22.520,22.205,22.205,22.500,22.500,22.835,17.398,15.361,23.307,23.307,17.350,17.350,17.241,17.241,21.451,21.451,1a,4.389,1k,15.361
KY965613,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965614,638,1,4.545,4.545,21.698,21.698,19.873,19.873,22.379,22.520,22.520,22.205,22.205,22.344,22.344,22.992,17.241,15.204,23.465,23.465,17.508,17.508,17.241,17.241,22.275,22.275,1a,4.545,1k,15.204
KY965615,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965616,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965617,638,1,4.545,4.545,21.698,21.698,19.555,19.555,22.379,22.677,22.677,22.362,22.362,22.031,22.031,22.992,17.241,15.204,23.465,23.465,17.508,17.508,17.398,17.398,22.275,22.275,1a,4.545,1k,15.204
KY965618,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965619,638,1,4.545,4.545,21.698,21.698,19.873,19.873,22.222,22.362,22.362,22.362,22.362,22.344,22.344,22.677,17.241,14.890,23.150,23.150,17.350,17.350,17.085,17.085,21.959,21.959,1a,4.545,1k,14.890
KY965620,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965621,638,1,4.545,4.545,22.013,22.013,19.873,19.873,22.379,22.677,22.677,22.362,22.362,22.188,22.188,22.992,17.241,15.204,23.465,23.465,17.508,17.508,17.398,17.398,22.275,22.275,1a,4.545,1k,15.204
KY965622,639,1,4.695,4.695,21.664,21.664,19.683,19.683,22.344,22.799,22.799,22.484,22.484,22.153,22.153,23.113,17.058,15.023,23.270,23.270,17.638,17.638,17.527,17.527,22.082,22.082,1a,4.695,1k,15.023
KY965650,638,1,4.702,4.702,21.855,21.855,19.555,19.555,22.066,22.520,22.520,22.362,22.362,22.031,22.031,22.677,16.928,15.204,23.465,23.465,17.035,17.035,16.928,16.928,22.117,22.117,1a,4.702,1k,15.204
KY965651,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965652,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965653,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965654,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965655,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965656,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965657,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965658,638,1,4.545,4.545,21.698,21.698,19.714,19.714,22.066,22.677,22.677,22.362,22.362,22.031,22.031,22.677,17.085,15.204,23.465,23.465,17.192,17.192,17.085,17.085,21.959,21.959,1a,4.545,1k,15.204
KY965659,638,1,4.545,4.545,22.013,22.013,19.873,19.873,22.066,22.677,22.677,22.362,22.362,22.031,22.031,22.677,17.241,15.204,23.465,23.465,17.508,17.508,17.398,17.398,22.275,22.275,1a,4.545,1k,15.204
KY965660,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965661,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965662,638,1,4.702,4.702,22.170,22.170,20.032,20.032,22.535,22.835,22.835,22.520,22.520,22.500,22.500,23.150,17.398,15.361,23.307,23.307,17.350,17.350,17.555,17.555,22.433,22.433,1a,4.702,1k,15.361
KY965663,638,1,4.702,4.702,21.698,21.698,19.714,19.714,21.909,22.677,22.677,22.520,22.520,22.188,22.188,22.520,17.241,15.361,23.307,23.307,16.801,16.801,17.085,17.085,21.959,21.959,1a,4.702,1k,15.361
KY965664,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965665,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965666,638,1,4.389,4.389,21.541,21.541,19.873,19.873,21.909,22.520,22.520,22.205,22.205,21.875,21.875,22.520,16.928,15.047,23.465,23.465,17.035,17.035,17.241,17.241,21.959,21.959,1a,4.389,1k,15.047
KY965667,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965668,638,1,4.545,4.545,21.698,21.698,19.873,19.873,22.379,22.520,22.520,22.362,22.362,22.344,22.344,22.992,17.241,15.204,23.307,23.307,17.508,17.508,17.398,17.398,22.275,22.275,1a,4.545,1k,15.204
KY965669,638,1,4.545,4.545,22.013,22.013,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.344,22.344,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.085,17.085,22.117,22.117,1a,4.545,1k,15.047
KY965670,638,1,4.545,4.545,21.698,21.698,19.714,19.714,22.066,22.677,22.677,22.362,22.362,22.031,22.031,22.677,17.085,15.204,23.465,23.465,17.192,17.192,17.085,17.085,21.959,21.959,1a,4.545,1k,15.204
KY965671,638,1,4.545,4.545,22.013,22.013,19.873,19.873,22.379,22.677,22.677,22.362,22.362,22.344,22.344,22.992,17.241,15.204,23.465,23.465,17.508,17.508,17.398,17.398,22.275,22.275,1a,4.545,1k,15.204
KY965672,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965673,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965674,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965675,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965676,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965677,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965678,638,1,4.702,4.702,21.855,21.855,19.714,19.714,22.222,22.835,22.835,22.362,22.362,22.188,22.188,22.835,17.241,15.361,23.622,23.622,17.192,17.192,17.241,17.241,22.117,22.117,1a,4.702,1k,15.361
KY965679,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965680,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965681,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965682,638,1,4.545,4.545,22.013,22.013,20.032,20.032,22.379,22.362,22.362,22.047,22.047,22.031,22.031,22.992,17.241,15.047,23.465,23.465,17.666,17.666,17.555,17.555,22.275,22.275,1a,4.545,1k,15.047
KY965683,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965684,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965685,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965686,638,1,4.545,4.545,22.013,22.013,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.344,22.344,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.085,17.085,22.117,22.117,1a,4.545,1k,15.047
KY965715,638,1,4.545,4.545,21.698,21.698,19.714,19.714,22.066,22.677,22.677,22.362,22.362,22.031,22.031,22.677,17.085,15.204,23.465,23.465,17.192,17.192,17.085,17.085,21.959,21.959,1a,4.545,1k,15.204
KY965716,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965717,637,1,4.553,4.553,21.732,21.732,19.714,19.714,22.100,22.627,22.627,22.397,22.397,22.066,22.066,22.627,17.111,15.228,23.418,23.418,17.192,17.192,17.111,17.111,21.959,21.959,1a,4.553,1k,15.228
KY965718,638,1,4.545,4.545,21.698,21.698,19.714,19.714,22.066,22.677,22.677,22.362,22.362,22.031,22.031,22.677,17.085,15.204,23.465,23.465,17.192,17.192,17.085,17.085,21.959,21.959,1a,4.545,1k,15.204
KY965719,638,1,4.389,4.389,21.855,21.855,19.714,19.714,22.222,22.520,22.520,22.205,22.205,22.188,22.188,22.835,17.085,15.047,23.307,23.307,17.350,17.350,17.241,17.241,22.117,22.117,1a,4.389,1k,15.047
KY965720,638,1,4.545,4.545,21.698,21.698,19.873,19.873,22.066,22.677,22.677,22.362,22.362,22.031,22.031,22.677,17.085,15.047,23.465,23.465,17.350,17.350,17.241,17.241,21.959,21.959,1a,4.545,1k,15.047
