Accession,AssignedGenotype,Subtype1aDistance,Subtype1aDistance,Subtype1bDistance,Subtype1bDistance,Subtype1cDistance,Subtype1cDistance,Subtype1dDistance,Subtype1eDistance,Subtype1eDistance,Subtype1gDistance,Subtype1gDistance,Subtype1hDistance,Subtype1hDistance,Subtype1iDistance,Subtype1jDistance,Subtype1kDistance,Subtype1lDistance,Subtype1lDistance,Subtype1mDistance,Subtype1mDistance,Subtype1nDistance,Subtype1nDistance,Subtype1oDistance,Subtype1oDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
LC368312,1,3.803,3.803,19.873,19.873,18.975,18.975,22.158,21.794,21.794,20.855,20.855,20.190,20.190,21.172,16.323,15.076,20.243,20.243,14.369,14.369,14.467,14.467,19.715,19.715,1a,3.803,1m,14.369
LC368313,1,5.864,5.864,20.349,20.349,19.767,19.767,22.316,22.164,22.164,21.553,21.553,21.089,21.089,21.436,17.169,16.403,20.825,20.825,15.108,15.108,15.901,15.901,20.190,20.190,1a,5.864,1m,15.108
LC368314,1,20.549,20.549,10.359,10.359,21.244,21.244,18.360,22.093,22.093,22.093,22.093,18.763,18.763,16.270,20.697,20.697,19.683,19.683,20.539,20.539,20.116,20.116,20.497,20.497,1b,10.359,1i,16.270
LC368315,1,8.399,8.399,20.613,20.613,19.609,19.609,22.475,22.017,22.017,21.964,21.964,21.723,21.723,21.172,16.587,16.112,19.958,19.958,15.954,15.954,16.262,16.262,20.930,20.930,1a,8.399,1m,15.954
LC368316,1,4.120,4.120,19.239,19.239,19.292,19.292,21.523,21.617,21.617,21.289,21.289,20.296,20.296,20.591,15.425,15.320,19.926,19.926,14.474,14.474,15.523,15.523,19.345,19.345,1a,4.120,1m,14.474
LC368317,1,5.021,5.021,19.239,19.239,19.186,19.186,22.052,21.108,21.108,21.923,21.923,20.507,20.507,20.919,16.438,15.645,20.137,20.137,14.746,14.746,14.739,14.739,19.715,19.715,1a,5.021,1m,14.746
LC368318,1,20.613,20.613,9.778,9.778,22.322,22.322,17.513,21.987,21.987,22.081,22.081,18.816,18.816,16.913,20.719,20.708,20.455,20.455,21.025,21.025,19.430,19.430,20.296,20.296,1b,9.778,1i,16.913
LC368319,1,19.852,19.852,9.514,9.514,20.950,20.950,17.354,21.300,21.300,21.712,21.712,18.499,18.499,16.746,21.142,20.719,19.704,19.704,19.757,19.757,19.133,19.133,20.455,20.455,1b,9.514,1i,16.746
LC368320,1,5.758,5.758,19.535,19.535,20.085,20.085,21.946,21.624,21.624,21.764,21.764,21.119,21.119,20.011,15.681,15.320,20.497,20.497,15.048,15.048,15.356,15.356,20.507,20.507,1a,5.758,1m,15.048
LC368321,1,6.233,6.233,19.715,19.715,19.450,19.450,22.316,22.058,22.058,21.236,21.236,20.613,20.613,21.500,16.376,16.059,20.560,20.560,15.161,15.161,15.839,15.839,20.877,20.877,1a,6.233,1m,15.161
LC368322,1,19.156,19.156,8.774,8.774,20.486,20.486,18.095,21.195,21.195,22.029,22.029,17.970,17.970,15.637,19.757,19.863,19.757,19.757,19.863,19.863,19.166,19.166,19.799,19.799,1b,8.774,1i,15.637
LC368323,1,20.455,20.455,8.716,8.716,21.730,21.730,17.884,21.723,21.723,22.199,22.199,19.133,19.133,16.640,20.983,21.089,19.609,19.609,20.719,20.719,19.767,19.767,21.659,21.659,1b,8.716,1i,16.640
LC368324,1,3.909,3.909,19.820,19.820,19.704,19.704,21.893,21.583,21.583,21.595,21.595,21.089,21.089,20.486,15.637,15.637,20.085,20.085,14.686,14.686,15.576,15.576,20.402,20.402,1a,3.909,1m,14.686
LC368325,1,19.241,19.241,9.302,9.302,20.211,20.211,17.566,20.750,20.750,22.134,22.134,18.014,18.014,15.892,20.074,20.761,19.493,19.493,19.334,19.334,18.522,18.522,20.000,20.000,1b,9.302,1i,15.892
LC368326,1,5.652,5.652,19.662,19.662,19.080,19.080,22.105,21.689,21.689,21.659,21.659,20.613,20.613,20.919,15.901,16.165,20.243,20.243,13.946,13.946,15.312,15.312,20.032,20.032,1a,5.652,1m,13.946
LC368327,1,6.286,6.286,20.190,20.190,20.085,20.085,21.923,22.111,22.111,22.357,22.357,21.089,21.089,20.908,16.640,17.089,20.825,20.825,15.356,15.356,16.473,16.473,21.036,21.036,1a,6.286,1m,15.356
LC368328,1,5.705,5.705,19.820,19.820,20.137,20.137,21.946,21.847,21.847,21.806,21.806,21.089,21.089,21.647,17.010,16.059,20.455,20.455,15.108,15.108,15.161,15.161,20.349,20.349,1a,5.705,1m,15.108
LC368329,1,4.279,4.279,20.296,20.296,19.292,19.292,21.787,22.058,22.058,20.972,20.972,20.666,20.666,20.908,16.059,15.954,20.402,20.402,14.474,14.474,15.839,15.839,19.767,19.767,1a,4.279,1m,14.474
LC368330,1,20.264,20.264,8.668,8.668,21.549,21.549,17.037,20.719,20.719,21.976,21.976,19.027,19.027,15.742,20.919,20.074,19.503,19.503,20.180,20.180,19.219,19.219,20.032,20.032,1b,8.668,1i,15.742
LC368331,1,7.343,7.343,19.239,19.239,19.609,19.609,21.893,21.349,21.349,21.583,21.583,21.247,21.247,21.025,16.482,15.637,20.296,20.296,15.003,15.003,15.998,15.998,20.296,20.296,1a,7.343,1m,15.003
LC368332,1,5.705,5.705,18.753,18.753,19.926,19.926,22.428,21.953,21.953,22.023,22.023,21.300,21.300,20.371,16.482,16.348,20.243,20.243,15.425,15.425,15.523,15.523,20.402,20.402,1a,5.705,1m,15.425
LC368333,1,20.455,20.455,9.403,9.403,22.257,22.257,17.989,21.829,21.829,23.032,23.032,19.133,19.133,17.485,20.666,20.190,19.397,19.397,20.655,20.655,19.905,19.905,21.829,21.829,1b,9.403,1i,17.485
LC368334,1,20.560,20.560,9.562,9.562,21.624,21.624,18.254,22.070,22.070,22.662,22.662,19.345,19.345,17.221,20.560,20.190,19.715,19.715,20.127,20.127,19.905,19.905,21.712,21.712,1b,9.562,1i,17.221
LC368335,1,20.222,20.222,9.672,9.672,21.677,21.677,18.148,21.353,21.353,21.730,21.730,18.710,18.710,16.350,20.433,19.968,20.402,20.402,20.169,20.169,19.694,19.694,21.130,21.130,1b,9.672,1i,16.350
LC368336,1,20.455,20.455,9.720,9.720,21.730,21.730,18.466,22.070,22.070,22.821,22.821,19.345,19.345,17.221,20.560,20.243,19.556,19.556,20.074,20.074,19.799,19.799,21.976,21.976,1b,9.720,1i,17.221
LC368337,1,20.719,20.719,9.456,9.456,22.257,22.257,18.519,22.017,22.017,23.085,23.085,19.186,19.186,17.274,20.772,20.613,19.820,19.820,20.180,20.180,19.905,19.905,21.923,21.923,1b,9.456,1i,17.274
LC368338,1,20.613,20.613,9.667,9.667,22.257,22.257,18.095,22.122,22.122,23.032,23.032,19.450,19.450,17.485,20.666,20.402,19.662,19.662,20.602,20.602,20.116,20.116,21.847,21.847,1b,9.667,1i,17.485
LC368339,1,20.666,20.666,9.350,9.350,21.888,21.888,18.466,22.093,22.093,22.768,22.768,19.027,19.027,17.063,20.666,20.507,19.609,19.609,20.338,20.338,20.116,20.116,21.817,21.817,1b,9.350,1i,17.063
LC368340,1,20.455,20.455,9.086,9.086,21.783,21.783,18.201,21.806,21.806,22.610,22.610,19.133,19.133,17.169,20.349,19.979,19.694,19.694,20.338,20.338,19.958,19.958,21.712,21.712,1b,9.086,1i,17.169
LC368341,1,20.877,20.877,9.509,9.509,22.046,22.046,18.360,22.040,22.040,22.504,22.504,19.239,19.239,17.221,20.825,20.666,19.609,19.609,20.497,20.497,20.275,20.275,21.817,21.817,1b,9.509,1i,17.221
LC368342,1,20.402,20.402,9.456,9.456,21.572,21.572,18.139,21.911,21.911,22.610,22.610,19.292,19.292,17.274,20.560,20.032,19.820,19.820,20.074,20.074,19.905,19.905,21.817,21.817,1b,9.456,1i,17.274
LC368343,1,20.613,20.613,9.139,9.139,21.730,21.730,18.254,21.882,21.882,22.610,22.610,19.080,19.080,17.116,20.666,20.296,19.556,19.556,20.232,20.232,20.169,20.169,21.659,21.659,1b,9.139,1i,17.116
LC368344,1,20.275,20.275,9.831,9.831,21.572,21.572,18.095,21.236,21.236,21.783,21.783,18.975,18.975,16.737,20.486,19.863,20.402,20.402,20.222,20.222,19.166,19.166,20.919,20.919,1b,9.831,1i,16.737
LC368345,1,20.402,20.402,9.086,9.086,21.835,21.835,18.201,21.647,21.647,22.557,22.557,19.027,19.027,17.063,20.296,19.926,19.641,19.641,20.338,20.338,20.011,20.011,21.553,21.553,1b,9.086,1i,17.063
LC368346,1,20.180,20.180,10.465,10.465,21.361,21.361,18.201,21.225,21.225,22.070,22.070,19.060,19.060,17.001,20.497,20.380,21.319,21.319,20.761,20.761,19.377,19.377,21.289,21.289,1b,10.465,1i,17.001
LC368347,1,7.343,7.343,19.556,19.556,19.503,19.503,22.780,22.088,22.088,21.489,21.489,21.025,21.025,20.686,16.270,16.059,20.486,20.486,15.161,15.161,15.681,15.681,20.666,20.666,1a,7.343,1m,15.161
LC368348,1,19.789,19.789,9.091,9.091,21.172,21.172,16.878,20.613,20.613,21.670,21.670,17.970,17.970,15.698,21.025,20.021,18.975,18.975,19.334,19.334,19.219,19.219,19.757,19.757,1b,9.091,1i,15.698
LC368349,1,20.085,20.085,8.452,8.452,21.835,21.835,17.460,21.882,21.882,22.017,22.017,18.129,18.129,16.059,21.406,20.719,19.715,19.715,21.247,21.247,19.387,19.387,21.014,21.014,1b,8.452,1i,16.059
LC368350,1,20.275,20.275,8.562,8.562,21.255,21.255,17.566,22.650,22.650,22.972,22.972,18.605,18.605,17.529,21.025,20.486,19.947,19.947,21.553,21.553,20.011,20.011,21.512,21.512,1b,8.562,1d,17.566
LC368351,1,7.871,7.871,20.085,20.085,19.556,19.556,22.328,21.654,21.654,21.553,21.553,21.225,21.225,20.770,16.429,15.954,20.560,20.560,14.633,14.633,16.262,16.262,20.666,20.666,1a,7.871,1m,14.633
LC368359,1,20.359,20.359,9.249,9.249,20.622,20.622,17.143,21.530,21.530,22.821,22.821,18.710,18.710,16.376,20.761,20.866,19.239,19.239,20.497,20.497,20.275,20.275,20.275,20.275,1b,9.249,1i,16.376
LC368366,1,7.079,7.079,19.027,19.027,18.922,18.922,21.523,21.753,21.753,21.331,21.331,20.825,20.825,19.905,16.270,15.425,19.715,19.715,14.263,14.263,15.576,15.576,20.190,20.190,1a,7.079,1m,14.263
LC368374,1,6.022,6.022,19.345,19.345,19.609,19.609,21.564,21.636,21.636,21.553,21.553,20.719,20.719,20.264,15.584,15.531,19.926,19.926,14.739,14.739,15.153,15.153,20.402,20.402,1a,6.022,1m,14.739
LC368375,1,20.296,20.296,8.822,8.822,21.994,21.994,18.095,22.017,22.017,22.679,22.679,19.503,19.503,17.865,20.983,20.455,19.503,19.503,20.772,20.772,20.180,20.180,21.266,21.266,1b,8.822,1i,17.865
LC368376,1,20.338,20.338,10.518,10.518,22.111,22.111,18.086,22.164,22.164,22.334,22.334,19.873,19.873,17.063,20.908,19.915,19.926,19.926,20.338,20.338,20.327,20.327,20.613,20.613,1b,10.518,1i,17.063
LC368377,1,20.402,20.402,8.615,8.615,21.361,21.361,18.466,22.504,22.504,22.035,22.035,18.700,18.700,16.948,21.247,20.116,19.387,19.387,20.391,20.391,19.747,19.747,21.647,21.647,1b,8.615,1i,16.948
LC368379,1,20.433,20.433,9.297,9.297,21.730,21.730,18.413,22.040,22.040,22.293,22.293,18.869,18.869,17.327,20.919,20.739,19.926,19.926,20.000,20.000,19.757,19.757,20.972,20.972,1b,9.297,1i,17.327
LC368380,1,19.915,19.915,9.197,9.197,21.478,21.478,17.831,21.395,21.395,22.187,22.187,19.027,19.027,17.485,20.180,20.391,20.391,20.391,20.338,20.338,20.338,20.338,20.613,20.613,1b,9.197,1i,17.485
LC368381,1,20.275,20.275,9.249,9.249,21.447,21.447,17.433,21.723,21.723,22.386,22.386,18.288,18.288,17.230,20.866,20.475,19.715,19.715,20.549,20.549,19.219,19.219,21.108,21.108,1b,9.249,1i,17.230
LC368383,1,20.930,20.930,9.091,9.091,22.228,22.228,17.672,21.553,21.553,22.931,22.931,18.268,18.268,16.790,20.380,20.877,20.095,20.095,20.708,20.708,19.926,19.926,21.583,21.583,1b,9.091,1i,16.790
LC368384,1,20.021,20.021,10.465,10.465,21.025,21.025,17.725,22.451,22.451,22.627,22.627,18.710,18.710,16.640,20.972,21.130,20.085,20.085,21.025,21.025,20.021,20.021,20.761,20.761,1b,10.465,1i,16.640
LC368385,1,20.708,20.708,9.355,9.355,21.425,21.425,17.989,21.617,21.617,21.994,21.994,19.080,19.080,16.799,20.602,21.500,19.968,19.968,20.708,20.708,19.546,19.546,20.930,20.930,1b,9.355,1i,16.799
LC368386,1,21.016,21.016,9.958,9.958,21.489,21.489,18.495,22.293,22.293,22.386,22.386,18.717,18.717,17.054,21.516,20.721,20.127,20.127,20.774,20.774,20.265,20.265,21.395,21.395,1b,9.958,1i,17.054
LC368387,1,20.190,20.190,8.774,8.774,21.870,21.870,17.644,20.950,20.950,21.595,21.595,19.387,19.387,16.737,20.666,20.349,18.859,18.859,20.613,20.613,19.546,19.546,20.939,20.939,1b,8.774,1i,16.737
LC368390,1,19.767,19.767,8.558,8.558,21.519,21.519,17.354,21.067,21.067,21.870,21.870,19.080,19.080,16.649,20.613,20.085,19.397,19.397,20.243,20.243,20.232,20.232,21.108,21.108,1b,8.558,1i,16.649
LC368391,1,4.649,4.649,19.979,19.979,19.767,19.767,22.422,22.146,22.146,22.070,22.070,21.036,21.036,20.961,16.323,16.006,20.877,20.877,15.108,15.108,15.734,15.734,20.296,20.296,1a,4.649,1m,15.108
LC368394,1,20.243,20.243,8.827,8.827,21.560,21.560,17.989,21.036,21.036,21.783,21.783,18.816,18.816,17.063,21.089,20.644,20.655,20.655,20.285,20.285,19.747,19.747,21.542,21.542,1b,8.827,1i,17.063
LC368395,1,20.825,20.825,10.248,10.248,21.783,21.783,17.557,21.670,21.670,22.187,22.187,19.704,19.704,17.265,21.014,20.560,19.757,19.757,20.560,20.560,20.391,20.391,21.489,21.489,1b,10.248,1i,17.265
LC368396,1,20.296,20.296,9.245,9.245,21.572,21.572,18.413,21.964,21.964,22.768,22.768,19.027,19.027,17.063,20.349,20.190,19.609,19.609,20.180,20.180,19.694,19.694,21.712,21.712,1b,9.245,1i,17.063
LC368398,1,20.528,20.528,9.826,9.826,21.888,21.888,18.542,22.093,22.093,22.240,22.240,19.080,19.080,17.433,21.025,20.864,19.873,19.873,20.106,20.106,19.810,19.810,20.972,20.972,1b,9.826,1i,17.433
LC368399,1,19.641,19.641,8.928,8.928,20.875,20.875,16.728,21.564,21.564,21.602,21.602,18.869,18.869,15.954,20.455,19.747,19.397,19.397,20.232,20.232,20.127,20.127,20.021,20.021,1b,8.928,1i,15.954
LC368400,1,20.613,20.613,9.509,9.509,21.835,21.835,18.519,22.334,22.334,22.979,22.979,19.397,19.397,17.274,20.560,20.243,19.820,19.820,20.232,20.232,19.958,19.958,22.081,22.081,1b,9.509,1i,17.274
LC368401,1,20.011,20.011,8.192,8.192,21.806,21.806,16.931,21.553,21.553,21.741,21.741,17.750,17.750,16.245,20.719,20.402,19.070,19.070,20.190,20.190,19.017,19.017,21.025,21.025,1b,8.192,1i,16.245
LC368402,1,20.137,20.137,9.038,9.038,20.792,20.792,17.989,21.670,21.670,22.029,22.029,18.869,18.869,16.808,20.243,20.296,19.767,19.767,20.190,20.190,19.261,19.261,21.130,21.130,1b,9.038,1i,16.808
LC368403,1,19.599,19.599,8.827,8.827,21.119,21.119,17.354,22.304,22.304,22.927,22.927,18.023,18.023,15.645,20.761,20.444,20.180,20.180,20.433,20.433,19.282,19.282,21.003,21.003,1b,8.827,1i,15.645
LC368404,1,6.075,6.075,20.137,20.137,19.662,19.662,22.040,22.029,22.029,22.504,22.504,21.195,21.195,20.739,16.746,16.376,20.877,20.877,15.267,15.267,15.787,15.787,20.455,20.455,1a,6.075,1m,15.267
LC368405,1,20.380,20.380,8.457,8.457,21.859,21.859,16.772,21.923,21.923,22.386,22.386,17.855,17.855,16.614,21.195,20.772,19.704,19.704,20.455,20.455,19.493,19.493,21.342,21.342,1b,8.457,1d,16.772
LC368406,1,20.042,20.042,8.985,8.985,21.361,21.361,17.090,21.055,21.055,21.383,21.383,18.859,18.859,16.895,21.036,20.327,20.264,20.264,20.391,20.391,19.387,19.387,20.169,20.169,1b,8.985,1d,17.090
LC368407,1,20.380,20.380,9.884,9.884,21.994,21.994,18.042,21.395,21.395,21.783,21.783,19.027,19.027,16.895,20.433,19.968,20.349,20.349,20.169,20.169,19.599,19.599,21.447,21.447,1b,9.884,1i,16.895
LC368408,1,20.613,20.613,9.403,9.403,21.941,21.941,18.148,22.017,22.017,23.032,23.032,19.345,19.345,17.274,20.560,20.349,19.662,19.662,20.391,20.391,19.958,19.958,21.870,21.870,1b,9.403,1i,17.274
LC368410,1,20.455,20.455,9.403,9.403,21.677,21.677,18.307,22.175,22.175,22.821,22.821,19.239,19.239,17.169,20.455,20.296,19.715,19.715,20.127,20.127,19.905,19.905,21.923,21.923,1b,9.403,1i,17.169
LC368412,1,7.818,7.818,19.588,19.588,19.239,19.239,21.647,21.753,21.753,21.459,21.459,20.591,20.591,19.747,15.901,15.531,19.292,19.292,15.108,15.108,15.470,15.470,20.455,20.455,1a,7.818,1m,15.108
LC368413,1,20.455,20.455,9.562,9.562,21.677,21.677,18.466,22.017,22.017,22.662,22.662,19.239,19.239,17.327,20.560,20.190,19.715,19.715,20.127,20.127,19.799,19.799,21.870,21.870,1b,9.562,1i,17.327
LC368417,1,20.455,20.455,9.773,9.773,21.888,21.888,18.677,22.439,22.439,22.979,22.979,19.186,19.186,17.230,20.560,20.190,19.979,19.979,20.338,20.338,19.799,19.799,22.029,22.029,1b,9.773,1i,17.230
LC368418,1,20.349,20.349,9.667,9.667,22.205,22.205,18.201,22.005,22.005,23.138,23.138,19.503,19.503,17.485,20.455,20.402,19.651,19.651,20.655,20.655,20.222,20.222,21.870,21.870,1b,9.667,1i,17.485
LC368419,1,20.825,20.825,9.456,9.456,21.888,21.888,18.466,22.093,22.093,22.715,22.715,19.133,19.133,17.169,20.772,20.613,19.767,19.767,20.391,20.391,20.222,20.222,21.923,21.923,1b,9.456,1i,17.169
LC368422,1,19.968,19.968,10.095,10.095,21.425,21.425,18.042,22.516,22.516,22.833,22.833,19.609,19.609,17.389,20.708,20.232,19.556,19.556,20.444,20.444,19.546,19.546,21.512,21.512,1b,10.095,1i,17.389
LC368424,1,20.327,20.327,9.831,9.831,21.994,21.994,18.148,21.247,21.247,21.466,21.466,18.975,18.975,16.684,20.961,19.968,20.275,20.275,20.116,20.116,19.588,19.588,21.183,21.183,1b,9.831,1i,16.684
LC368425,1,20.380,20.380,9.408,9.408,21.244,21.244,18.042,21.447,21.447,21.455,21.455,18.922,18.922,16.376,21.130,20.127,19.747,19.747,20.106,20.106,20.106,20.106,20.972,20.972,1b,9.408,1i,16.376
LC368427,1,20.032,20.032,8.611,8.611,21.203,21.203,17.778,21.617,21.617,21.572,21.572,18.975,18.975,16.852,20.877,20.666,19.799,19.799,20.602,20.602,19.757,19.757,20.930,20.930,1b,8.611,1i,16.852
LC368428,1,20.655,20.655,8.087,8.087,22.111,22.111,18.466,22.070,22.070,22.334,22.334,19.282,19.282,17.265,21.806,21.195,19.757,19.757,21.025,21.025,20.761,20.761,21.764,21.764,1b,8.087,1i,17.265
LC368429,1,20.666,20.666,9.456,9.456,21.783,21.783,18.254,22.017,22.017,22.768,22.768,19.292,19.292,17.327,20.560,20.349,19.767,19.767,20.232,20.232,19.905,19.905,21.764,21.764,1b,9.456,1i,17.327
LC368433,1,20.961,20.961,9.562,9.562,22.409,22.409,18.413,22.146,22.146,23.150,23.150,19.345,19.345,17.970,21.459,21.097,20.032,20.032,20.877,20.877,19.968,19.968,21.425,21.425,1b,9.562,1i,17.970
LC368434,1,20.380,20.380,9.778,9.778,21.624,21.624,17.778,20.972,20.972,21.466,21.466,18.816,18.816,16.526,20.486,20.444,20.137,20.137,20.169,20.169,19.641,19.641,20.814,20.814,1b,9.778,1i,16.526
LC368436,1,20.507,20.507,9.245,9.245,21.783,21.783,18.201,22.070,22.070,22.504,22.504,19.186,19.186,17.169,20.507,20.190,19.609,19.609,20.497,20.497,20.074,20.074,21.764,21.764,1b,9.245,1i,17.169
LC368437,1,20.507,20.507,9.720,9.720,21.994,21.994,17.778,21.964,21.964,23.085,23.085,19.345,19.345,17.063,20.613,20.190,19.609,19.609,20.497,20.497,19.905,19.905,21.976,21.976,1b,9.720,1i,17.063
LC368440,1,20.897,20.897,10.359,10.359,21.817,21.817,17.884,21.406,21.406,22.674,22.674,18.499,18.499,16.939,20.814,20.591,20.655,20.655,20.919,20.919,20.285,20.285,21.342,21.342,1b,10.359,1i,16.939
LC368441,1,20.455,20.455,10.143,10.143,21.941,21.941,18.201,21.700,21.700,22.557,22.557,19.186,19.186,17.221,20.349,20.085,19.027,19.027,20.549,20.549,19.852,19.852,22.040,22.040,1b,10.143,1i,17.221
LC368443,1,19.789,19.789,10.465,10.465,21.712,21.712,17.884,21.783,21.783,22.322,22.322,18.806,18.806,17.010,20.190,20.422,19.810,19.810,20.497,20.497,20.486,20.486,21.266,21.266,1b,10.465,1i,17.010
LC368445,1,20.433,20.433,9.989,9.989,21.508,21.508,17.989,21.342,21.342,21.783,21.783,19.080,19.080,16.737,20.486,19.915,20.507,20.507,20.264,20.264,19.324,19.324,20.750,20.750,1b,9.989,1i,16.737
LC368446,1,19.915,19.915,9.302,9.302,21.542,21.542,17.884,22.322,22.322,22.919,22.919,18.965,18.965,17.423,20.983,19.905,20.549,20.549,20.866,20.866,20.549,20.549,20.803,20.803,1b,9.302,1i,17.423
LC368447,1,20.666,20.666,10.195,10.195,22.902,22.902,18.700,21.829,21.829,22.768,22.768,19.027,19.027,17.591,20.983,20.613,19.820,19.820,20.655,20.655,20.011,20.011,22.146,22.146,1b,10.195,1i,17.591
LC368448,1,20.939,20.939,9.302,9.302,21.583,21.583,17.037,22.040,22.040,22.780,22.780,19.080,19.080,16.904,20.803,21.595,20.211,20.211,20.803,20.803,19.736,19.736,21.214,21.214,1b,9.302,1d,17.037
LC435022,1,20.053,20.053,9.302,9.302,21.222,21.222,17.196,21.670,21.670,21.659,21.659,18.288,18.288,16.376,20.127,20.327,19.345,19.345,19.430,19.430,19.007,19.007,20.275,20.275,1b,9.302,1i,16.376
LC435025,1,20.338,20.338,9.408,9.408,21.161,21.161,18.042,22.304,22.304,22.886,22.886,19.040,19.040,16.904,20.549,20.602,21.036,21.036,20.391,20.391,19.430,19.430,21.142,21.142,1b,9.408,1i,16.904
LC435026,1,20.011,20.011,9.408,9.408,21.161,21.161,17.937,22.304,22.304,22.304,22.304,18.393,18.393,17.019,20.814,20.180,20.719,20.719,20.497,20.497,19.430,19.430,21.353,21.353,1b,9.408,1i,17.019
LC435029,1,19.968,19.968,9.461,9.461,21.003,21.003,18.307,22.674,22.674,22.992,22.992,18.710,18.710,16.799,20.180,20.391,20.877,20.877,20.655,20.655,19.271,19.271,20.930,20.930,1b,9.461,1i,16.799
LC435030,1,20.063,20.063,9.091,9.091,20.844,20.844,17.884,22.252,22.252,22.146,22.146,18.182,18.182,16.860,20.814,20.127,20.666,20.666,20.549,20.549,19.641,19.641,21.247,21.247,1b,9.091,1i,16.860
LC462122,1,20.264,20.264,9.144,9.144,20.950,20.950,17.037,21.353,21.353,21.447,21.447,18.235,18.235,16.385,20.391,20.391,19.450,19.450,20.814,20.814,18.796,18.796,20.825,20.825,1b,9.144,1i,16.385
LC495890,1,32.870,32.870,34.182,34.182,34.826,34.826,35.446,35.471,35.471,33.600,33.600,33.429,33.429,34.467,33.050,32.624,34.579,34.579,34.681,34.681,32.429,32.429,32.759,32.759,1a,32.870,1o,32.759
LC495891,1,32.870,32.870,34.182,34.182,34.826,34.826,35.446,35.471,35.471,33.600,33.600,33.429,33.429,34.467,33.050,32.624,34.579,34.579,34.681,34.681,32.429,32.429,32.759,32.759,1a,32.870,1o,32.759
LC495892,1,32.870,32.870,34.182,34.182,34.826,34.826,35.446,35.471,35.471,33.600,33.600,33.429,33.429,34.467,33.050,32.624,34.579,34.579,34.681,34.681,32.429,32.429,32.759,32.759,1a,32.870,1o,32.759
LC495893,1,32.870,32.870,34.499,34.499,34.826,34.826,35.350,35.471,35.471,33.600,33.600,33.429,33.429,34.454,33.050,32.624,34.492,34.492,34.681,34.681,32.429,32.429,32.759,32.759,1a,32.870,1o,32.759
LC495894,1,32.870,32.870,34.499,34.499,34.826,34.826,35.350,35.471,35.471,33.600,33.600,33.429,33.429,34.454,33.050,32.624,34.492,34.492,34.681,34.681,32.429,32.429,32.759,32.759,1a,32.870,1o,32.759
LC495895,1,32.870,32.870,34.499,34.499,34.826,34.826,35.350,35.471,35.471,33.600,33.600,33.429,33.429,34.454,33.050,32.624,34.492,34.492,34.681,34.681,32.429,32.429,32.759,32.759,1a,32.870,1o,32.759
LC495896,1,32.870,32.870,34.182,34.182,34.826,34.826,35.446,35.471,35.471,33.600,33.600,33.429,33.429,34.467,33.050,32.624,34.579,34.579,34.681,34.681,32.429,32.429,32.759,32.759,1a,32.870,1o,32.759
LC495897,1,32.870,32.870,34.499,34.499,34.826,34.826,35.350,35.471,35.471,33.600,33.600,33.429,33.429,34.454,33.050,32.624,34.492,34.492,34.681,34.681,32.429,32.429,32.759,32.759,1a,32.870,1o,32.759
LC495898,1,33.271,33.271,33.988,33.988,33.848,33.848,35.566,34.269,34.269,32.357,32.357,32.756,32.756,34.267,32.787,33.138,34.144,34.144,33.900,33.900,33.176,33.176,33.226,33.226,1a,33.271,1o,33.226
LC495899,1,33.178,33.178,34.086,34.086,33.989,33.989,35.566,34.269,34.269,32.405,32.405,32.851,32.851,34.174,32.902,33.021,34.238,34.238,33.794,33.794,33.059,33.059,33.118,33.118,1a,33.178,1o,33.118
LC495900,1,32.452,32.452,34.086,34.086,33.848,33.848,35.048,34.269,34.269,32.357,32.357,32.756,32.756,34.360,32.787,33.138,33.445,33.445,33.900,33.900,33.176,33.176,33.226,33.226,1a,32.452,1o,33.226
LC495901,1,33.178,33.178,34.086,34.086,33.989,33.989,35.566,34.269,34.269,32.405,32.405,32.851,32.851,34.174,32.902,33.021,34.238,34.238,33.794,33.794,33.059,33.059,33.118,33.118,1a,33.178,1o,33.118
LC495902,1,33.178,33.178,34.086,34.086,33.989,33.989,35.566,34.269,34.269,32.405,32.405,32.851,32.851,34.174,32.902,33.021,34.238,34.238,33.794,33.794,33.059,33.059,33.118,33.118,1a,33.178,1o,33.118
LC495903,1,33.211,33.211,34.142,34.142,35.735,35.735,34.305,34.277,34.277,34.803,34.803,34.674,34.674,34.705,33.293,32.235,33.183,33.183,35.090,35.090,33.253,33.253,32.346,32.346,1a,33.211,1k,32.235
