Accession,AssignedGenotype,Subtype4aDistance,Subtype4bDistance,Subtype4cDistance,Subtype4dDistance,Subtype4dDistance,Subtype4fDistance,Subtype4fDistance,Subtype4gDistance,Subtype4kDistance,Subtype4kDistance,Subtype4lDistance,Subtype4mDistance,Subtype4nDistance,Subtype4oDistance,Subtype4pDistance,Subtype4qDistance,Subtype4rDistance,Subtype4sDistance,Subtype4tDistance,Subtype4vDistance,Subtype4vDistance,Subtype4wDistance,Subtype4wDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
KY608672,4,16.413,19.549,15.124,14.890,14.890,17.202,17.202,17.269,15.718,15.718,15.068,15.784,15.680,6.317,17.033,14.205,18.613,15.946,17.136,13.875,13.875,18.310,18.310,4o,6.317,4v,13.875
KY608673,4,16.131,19.391,14.664,14.165,14.165,17.269,17.269,17.541,15.849,15.849,14.310,16.234,16.187,6.998,16.591,14.704,17.833,16.112,17.315,14.391,14.391,18.602,18.602,4o,6.998,4d,14.165
KY608674,4,15.905,19.718,15.341,14.278,14.278,17.531,17.531,17.992,16.047,16.047,14.946,15.792,16.864,7.788,17.156,15.567,18.849,16.647,17.551,14.108,14.108,19.205,19.205,4o,7.788,4v,14.108
KY608675,4,16.178,19.560,14.673,14.100,14.100,16.808,16.808,17.099,16.394,16.394,14.447,15.840,15.905,6.994,16.638,14.769,18.274,16.054,16.526,13.972,13.972,18.648,18.648,4o,6.994,4v,13.972
KY608676,4,15.784,19.504,15.293,15.116,15.116,17.146,17.146,17.438,16.817,16.817,14.608,16.347,16.196,7.953,17.597,14.938,18.556,16.744,16.751,13.739,13.739,18.828,18.828,4o,7.953,4v,13.739
KY608677,4,15.614,19.313,14.278,14.245,14.245,16.695,16.695,16.761,15.124,15.124,13.875,14.431,15.914,11.506,16.244,14.028,17.033,14.802,16.638,13.923,13.923,19.369,19.369,4o,11.506,4l,13.875
KY608678,4,15.155,18.796,15.181,14.495,14.495,16.808,16.808,16.977,15.971,15.971,14.898,15.775,16.300,7.332,15.849,14.938,17.418,15.946,16.573,13.311,13.311,18.715,18.715,4o,7.332,4v,13.311
KY608679,4,17.033,20.203,16.140,15.398,15.398,18.397,18.397,18.849,17.521,17.521,15.914,17.024,17.269,7.896,17.428,15.653,19.842,17.056,18.218,15.510,15.510,20.068,20.068,4o,7.896,4d,15.398
KY608680,4,17.202,20.158,16.300,15.632,15.632,18.038,18.038,18.884,16.892,16.892,15.510,16.526,17.597,8.465,17.597,15.680,18.884,16.939,17.484,15.011,15.011,20.068,20.068,4o,8.465,4v,15.011
KY608681,4,17.894,17.904,17.271,17.847,17.847,17.501,17.501,15.389,15.389,15.389,17.904,18.444,18.444,18.156,17.925,18.329,6.744,18.786,18.156,18.260,18.260,18.606,18.606,4r,6.744,4g,15.389
KY608682,4,17.919,18.103,17.698,17.603,17.603,18.392,18.392,16.445,15.808,15.808,18.298,18.529,18.703,18.819,17.708,18.761,6.659,18.378,18.287,19.155,19.155,19.039,19.039,4r,6.659,4k,15.808
KY608683,4,18.997,19.437,18.715,18.905,18.905,19.606,19.606,16.582,16.695,16.695,19.053,19.695,20.575,19.582,19.278,20.023,7.788,19.602,19.684,19.752,19.752,20.068,20.068,4r,7.788,4g,16.582
KY608684,4,17.352,18.172,17.465,17.777,17.777,17.700,17.700,15.398,14.890,14.890,17.879,18.905,18.218,17.946,18.397,18.172,5.982,17.959,19.018,18.331,18.331,19.448,19.448,4r,5.982,4k,14.890
KY608685,4,16.808,18.761,13.770,15.228,15.228,16.629,16.629,17.823,16.920,16.920,14.447,15.155,16.309,17.531,11.844,14.890,18.274,16.530,8.460,14.213,14.213,19.021,19.021,4t,8.460,4p,11.844
KY627919,4,16.714,19.940,13.881,7.649,7.649,16.384,16.384,18.362,16.384,16.384,13.881,14.164,14.689,16.949,13.559,17.847,16.147,19.547,14.448,14.164,14.164,19.209,19.209,4d,7.649,4p,13.559
KY627920,4,16.147,20.056,15.864,14.407,14.407,15.537,15.537,18.644,12.429,12.429,15.581,16.092,19.597,18.927,14.697,18.414,7.365,18.980,18.980,17.280,17.280,21.186,21.186,4r,7.365,4k,12.429
KY627921,4,14.731,20.113,14.731,5.382,5.382,16.092,16.092,17.816,14.409,14.409,15.297,14.164,15.581,18.980,13.314,18.130,14.368,18.980,14.697,14.731,14.731,18.966,18.966,4d,5.382,4p,13.314
KY627922,4,14.697,19.547,14.697,6.215,6.215,14.731,14.731,19.263,15.581,15.581,13.545,13.559,16.714,16.427,13.031,16.119,15.819,18.732,14.407,13.545,13.545,19.830,19.830,4d,6.215,4p,13.031
KY627923,4,15.864,22.881,14.731,7.649,7.649,18.927,18.927,21.186,16.384,16.384,15.581,16.714,18.079,19.209,15.819,19.547,18.130,20.397,16.714,15.864,15.864,19.774,19.774,4d,7.649,4c,14.731
KY627924,4,16.147,21.751,16.147,17.280,17.280,16.949,16.949,19.774,15.254,15.254,16.714,16.427,19.774,19.774,16.667,18.697,7.932,21.246,20.397,18.697,18.697,21.469,21.469,4r,7.932,4k,15.254
KY627925,4,14.286,22.792,14.286,5.429,5.429,16.809,16.809,20.228,14.530,14.530,14.571,14.245,17.379,18.234,14.245,18.286,15.429,17.714,14.000,14.000,14.000,18.519,18.519,4d,5.429,4m,14.245
KY627926,4,17.291,22.946,16.715,18.028,18.028,16.997,16.997,20.397,16.147,16.147,18.156,17.514,20.113,20.749,17.564,19.104,9.040,21.037,20.904,19.020,19.020,22.380,22.380,4r,9.040,4k,16.147
KY627927,4,14.448,20.115,14.164,5.382,5.382,15.864,15.864,18.697,13.031,13.031,13.881,14.164,15.581,17.564,12.181,15.864,13.598,17.280,13.314,11.898,11.898,18.130,18.130,4d,5.382,4v,11.898
KY627928,4,16.997,18.414,16.714,15.297,15.297,15.014,15.014,18.130,18.697,18.697,10.765,16.138,15.186,19.547,14.080,15.297,17.564,18.697,17.847,13.598,13.598,18.980,18.980,4l,10.765,4v,13.598
KY627929,4,17.291,21.813,16.715,16.949,16.949,15.864,15.864,19.830,16.431,16.431,17.003,16.997,20.113,19.020,16.147,18.209,8.499,19.308,20.397,16.427,16.427,22.096,22.096,4r,8.499,4f,15.864
KY627930,4,19.830,22.989,17.564,16.997,16.997,19.263,19.263,20.397,19.547,19.547,16.147,16.997,17.797,17.847,16.147,14.731,18.414,19.547,18.414,7.082,7.082,21.429,21.429,4v,7.082,4q,14.731
KY627931,4,16.715,18.130,16.427,15.581,15.581,15.297,15.297,18.414,18.980,18.980,10.375,16.431,15.254,19.308,14.164,14.986,17.847,18.444,18.130,13.256,13.256,19.263,19.263,4l,10.375,4v,13.256
KY627932,4,16.147,19.940,14.731,8.215,8.215,18.697,18.697,19.547,14.164,14.164,13.881,15.014,15.864,15.581,14.448,16.431,16.147,19.263,14.448,13.598,13.598,17.564,17.564,4d,8.215,4v,13.598
KY627933,4,15.274,20.621,15.274,16.667,16.667,17.232,17.232,20.056,13.842,13.842,15.850,16.431,19.492,19.308,15.537,17.910,7.365,20.749,19.830,18.732,18.732,22.316,22.316,4r,7.365,4k,13.842
KY627934,4,14.697,19.492,14.986,15.805,15.805,15.819,15.819,18.927,14.124,14.124,15.850,15.581,18.362,19.885,15.537,18.507,7.082,19.885,20.397,17.579,17.579,21.186,21.186,4r,7.082,4k,14.124
KY627937,4,15.493,20.118,15.493,7.649,7.649,18.539,18.539,19.492,14.045,14.045,13.803,14.085,16.011,15.254,14.607,15.211,15.864,18.310,14.448,13.598,13.598,18.927,18.927,4d,7.649,4v,13.598
KY627938,4,15.014,22.881,16.147,17.280,17.280,16.384,16.384,20.056,13.559,13.559,15.864,16.138,18.362,18.927,16.102,19.547,7.082,20.963,19.830,17.847,17.847,21.469,21.469,4r,7.082,4k,13.559
KY627940,4,14.986,21.839,15.805,6.322,6.322,15.517,15.517,20.228,15.473,15.473,14.368,15.014,16.905,20.344,15.473,17.867,16.954,18.103,13.218,13.506,13.506,20.057,20.057,4d,6.322,4t,13.218
KY627941,4,15.211,22.472,14.366,15.864,15.864,16.854,16.854,19.209,15.169,15.169,15.775,15.143,18.911,18.079,14.900,18.592,9.348,20.845,18.980,17.847,17.847,22.316,22.316,4r,9.348,4c,14.366
KY627942,4,15.230,20.917,14.409,15.562,15.562,16.619,16.619,18.678,13.218,13.218,14.121,15.562,18.103,19.540,16.092,18.391,8.357,19.597,18.732,15.517,15.517,20.402,20.402,4r,8.357,4k,13.218
KY627943,4,15.230,21.203,16.138,17.291,17.291,15.759,15.759,19.540,14.655,14.655,17.003,16.715,18.966,19.253,15.805,19.828,6.916,19.885,21.614,18.103,18.103,22.126,22.126,4r,6.916,4k,14.655
KY627944,4,17.003,18.103,16.954,15.230,15.230,14.655,14.655,18.052,18.625,18.625,10.345,16.427,15.714,19.771,14.327,14.697,17.529,18.391,17.816,13.545,13.545,18.911,18.911,4l,10.345,4v,13.545
KY627945,4,14.986,20.606,13.793,8.046,8.046,16.379,16.379,17.765,15.473,15.473,15.517,14.731,17.479,17.479,15.186,18.732,14.943,19.540,14.080,14.697,14.697,19.198,19.198,4d,8.046,4c,13.793
KY627947,4,13.793,20.917,12.968,6.340,6.340,16.379,16.379,19.253,14.368,14.368,13.833,14.164,15.805,17.241,13.506,16.954,16.715,18.156,14.409,13.218,13.218,18.391,18.391,4d,6.340,4c,12.968
KY627948,4,15.230,22.350,15.850,18.156,18.156,17.192,17.192,19.253,12.931,12.931,15.274,15.805,19.355,19.828,15.249,18.966,7.781,20.173,19.597,17.241,17.241,22.989,22.989,4r,7.781,4k,12.931
KY627949,4,12.931,22.350,12.680,7.205,7.205,15.517,15.517,18.391,13.506,13.506,14.409,13.793,15.543,17.529,14.663,17.816,16.138,18.156,13.833,12.931,12.931,18.966,18.966,4d,7.205,4c,12.680
KY627950,4,14.697,22.126,15.230,6.897,6.897,14.943,14.943,19.771,15.473,15.473,15.517,15.014,16.046,17.765,14.040,17.003,15.517,18.103,16.092,13.256,13.256,18.338,18.338,4d,6.897,4v,13.256
KY627952,4,14.986,20.977,15.805,16.954,16.954,15.517,15.517,19.198,14.327,14.327,16.667,16.715,18.625,18.911,15.473,19.597,6.609,20.115,21.264,17.867,17.867,21.777,21.777,4r,6.609,4k,14.327
KY627953,4,17.733,22.609,17.151,17.867,17.867,16.474,16.474,19.710,14.783,14.783,17.733,17.867,19.075,20.290,16.185,19.767,9.012,21.802,20.930,19.186,19.186,22.319,22.319,4r,9.012,4k,14.783
KY627954,4,15.274,21.264,15.805,17.529,17.529,15.805,15.805,19.198,14.613,14.613,16.954,17.291,18.911,18.911,15.473,19.885,6.609,20.115,21.264,17.867,17.867,21.777,21.777,4r,6.609,4k,14.613
KY627955,4,14.655,21.203,14.986,6.628,6.628,15.805,15.805,18.391,14.368,14.368,14.121,13.314,16.092,17.816,13.506,17.816,16.427,17.003,14.121,13.793,13.793,18.678,18.678,4d,6.628,4m,13.314
KY627956,4,14.121,20.606,14.655,6.897,6.897,17.816,17.816,19.771,14.900,14.900,14.368,14.448,16.046,16.332,14.327,17.003,17.529,18.678,14.080,13.256,13.256,20.057,20.057,4d,6.897,4v,13.256
KY627960,4,15.274,21.186,14.409,6.322,6.322,16.384,16.384,18.362,14.689,14.689,14.986,15.014,17.797,18.732,14.972,17.015,14.731,19.308,14.164,13.833,13.833,19.209,19.209,4d,6.322,4t,14.164
KY627962,4,15.562,21.469,15.562,16.954,16.954,16.102,16.102,19.492,14.689,14.689,17.003,17.280,18.362,18.732,15.819,19.403,7.082,19.308,22.096,17.867,17.867,22.034,22.034,4r,7.082,4k,14.689
KY661736,4,17.183,20.397,16.056,16.338,16.338,7.932,7.932,19.155,18.592,18.592,15.775,15.211,16.431,20.000,15.493,20.282,16.056,19.242,19.437,16.901,16.901,18.130,18.130,4f,7.932,4m,15.211
KY661737,4,15.211,20.397,16.056,14.085,14.085,16.147,16.147,17.746,14.930,14.930,11.831,14.366,17.564,19.718,7.606,12.958,16.056,17.867,13.521,12.394,12.394,17.847,17.847,4p,7.606,4l,11.831
KY661738,4,19.155,22.946,18.592,16.901,16.901,16.147,16.147,12.113,13.803,13.803,14.930,16.056,20.621,19.437,18.028,17.465,15.493,17.816,17.746,17.465,17.465,21.530,21.530,4g,12.113,4k,13.803
KY661739,4,9.577,21.246,5.070,12.394,12.394,16.431,16.431,18.028,14.930,14.930,13.521,12.958,18.130,18.310,15.775,16.620,13.239,17.529,15.775,13.803,13.803,19.263,19.263,4c,5.070,4a,9.577
KY661740,4,11.831,19.547,13.239,13.803,13.803,11.898,11.898,18.028,15.211,15.211,12.394,12.958,15.014,18.310,14.366,16.056,13.521,16.327,14.930,12.958,12.958,18.980,18.980,4a,11.831,4f,11.898
KY661741,4,16.338,21.751,16.620,14.286,14.286,19.547,19.547,15.775,6.761,6.761,16.056,16.901,20.339,21.408,18.310,20.282,14.930,19.828,19.382,18.592,18.592,20.113,20.113,4k,6.761,4d,14.286
KY661742,4,15.211,19.830,16.620,13.483,13.483,17.280,17.280,13.521,3.944,3.944,14.085,15.493,18.927,18.310,16.338,17.465,13.521,17.529,17.697,16.620,16.620,18.414,18.414,4k,3.944,4g,13.521
KY661744,4,17.183,20.397,16.056,16.338,16.338,7.932,7.932,19.155,18.592,18.592,15.775,15.211,16.431,20.000,15.493,20.282,16.056,19.242,19.437,16.901,16.901,18.130,18.130,4f,7.932,4m,15.211
KY661745,4,15.211,20.397,16.056,14.085,14.085,16.147,16.147,17.746,14.930,14.930,11.831,14.366,17.564,19.718,7.606,12.958,16.056,17.867,13.521,12.394,12.394,17.847,17.847,4p,7.606,4l,11.831
KY661746,4,19.155,22.946,18.592,16.901,16.901,16.147,16.147,12.113,13.803,13.803,14.930,16.056,20.621,19.437,18.028,17.465,15.493,17.816,17.746,17.465,17.465,21.530,21.530,4g,12.113,4k,13.803
KY661747,4,9.577,21.246,5.070,12.394,12.394,16.431,16.431,18.028,14.930,14.930,13.521,12.958,18.130,18.310,15.775,16.620,13.239,17.529,15.775,13.803,13.803,19.263,19.263,4c,5.070,4a,9.577
KY661748,4,11.831,19.547,13.239,13.803,13.803,11.898,11.898,18.028,15.211,15.211,12.394,12.958,15.014,18.310,14.366,16.056,13.521,16.327,14.930,12.958,12.958,18.980,18.980,4a,11.831,4f,11.898
KY661749,4,16.338,21.751,16.620,14.286,14.286,19.547,19.547,15.775,6.761,6.761,16.056,16.901,20.339,21.408,18.310,20.282,14.930,19.828,19.382,18.592,18.592,20.113,20.113,4k,6.761,4d,14.286
KY661750,4,15.211,19.830,16.620,13.483,13.483,17.280,17.280,13.521,3.944,3.944,14.085,15.493,18.927,18.310,16.338,17.465,13.521,17.529,17.697,16.620,16.620,18.414,18.414,4k,3.944,4g,13.521
KY674814,4,15.421,17.442,13.721,4.651,4.651,14.651,14.651,16.047,13.921,13.921,13.488,13.953,16.047,15.385,15.654,13.488,15.814,13.488,13.785,13.721,13.721,16.279,16.279,4d,4.651,4s,13.488
KY674815,4,15.654,17.209,14.186,4.186,4.186,14.884,14.884,16.512,13.921,13.921,14.186,13.488,16.279,15.144,16.121,13.721,16.279,13.488,14.252,13.953,13.953,16.512,16.512,4d,4.186,4m,13.488
KY674816,4,15.421,17.442,13.953,4.186,4.186,14.186,14.186,16.744,14.385,14.385,14.186,13.023,16.279,15.625,16.121,13.488,16.512,13.488,14.019,13.953,13.953,17.209,17.209,4d,4.186,4m,13.023
KY674817,4,15.888,16.977,14.186,4.651,4.651,14.651,14.651,16.512,13.921,13.921,13.488,13.488,16.047,15.625,16.121,13.488,16.279,13.953,13.551,14.186,14.186,16.744,16.744,4d,4.651,4m,13.488
KY674818,4,15.187,17.209,13.721,3.953,3.953,13.953,13.953,16.512,14.617,14.617,13.953,12.791,16.047,15.385,15.888,13.256,16.279,13.256,13.785,13.721,13.721,16.977,16.977,4d,3.953,4m,12.791
KY674819,4,15.654,17.209,14.186,4.186,4.186,14.884,14.884,16.512,13.921,13.921,14.186,13.488,16.279,15.144,16.121,13.721,16.279,13.488,14.252,13.953,13.953,16.512,16.512,4d,4.186,4m,13.488
KY674820,4,15.187,17.209,13.721,3.953,3.953,13.953,13.953,16.512,14.617,14.617,13.953,12.791,16.047,15.385,15.888,13.256,16.279,13.256,13.785,13.721,13.721,16.977,16.977,4d,3.953,4m,12.791
KY674821,4,15.421,17.442,13.953,4.186,4.186,14.186,14.186,16.744,14.385,14.385,14.186,13.023,16.279,15.625,16.121,13.488,16.512,13.488,14.019,13.953,13.953,17.209,17.209,4d,4.186,4m,13.023
KY674822,4,15.654,17.674,14.186,4.186,4.186,14.419,14.419,16.977,14.617,14.617,14.419,13.256,16.512,15.865,16.355,13.721,16.744,13.721,14.252,14.186,14.186,17.442,17.442,4d,4.186,4m,13.256
KY674823,4,15.059,17.330,13.583,3.981,3.981,14.052,14.052,16.628,14.720,14.720,14.052,12.881,15.925,15.496,16.000,13.349,16.393,13.349,13.882,13.817,13.817,16.785,16.785,4d,3.981,4m,12.881
KY674824,4,15.187,17.674,14.651,4.651,4.651,15.349,15.349,16.047,14.385,14.385,14.651,13.488,16.744,15.144,16.121,14.186,16.744,13.953,14.720,13.953,13.953,16.512,16.512,4d,4.651,4m,13.488
KY674825,4,15.888,17.442,13.953,4.186,4.186,15.116,15.116,16.977,13.921,13.921,14.651,12.559,16.512,16.355,17.056,14.186,16.744,14.419,13.981,14.186,14.186,17.209,17.209,4d,4.186,4m,12.559
KY674826,4,15.421,17.442,13.953,4.186,4.186,14.186,14.186,16.744,14.385,14.385,14.186,13.023,16.279,15.625,16.121,13.488,16.512,13.488,14.019,13.953,13.953,17.209,17.209,4d,4.186,4m,13.023
KY674827,4,15.654,17.209,14.186,4.419,4.419,14.651,14.651,16.744,14.385,14.385,14.186,13.488,16.279,15.144,16.121,13.721,16.512,13.488,14.486,13.953,13.953,16.744,16.744,4d,4.419,4m,13.488
KY674828,4,15.187,17.209,13.721,3.953,3.953,13.953,13.953,16.512,14.617,14.617,13.953,12.791,16.047,15.385,15.888,13.256,16.279,13.256,13.785,13.721,13.721,16.977,16.977,4d,3.953,4m,12.791
KY674829,4,15.746,16.758,12.912,3.846,3.846,14.286,14.286,14.560,12.637,12.637,12.363,13.736,13.736,12.571,14.917,12.088,14.835,12.465,13.260,13.462,13.462,15.659,15.659,4d,3.846,4q,12.088
KY674830,4,15.421,17.483,13.986,4.196,4.196,14.219,14.219,16.351,14.419,14.419,14.219,13.054,15.877,15.625,16.121,13.520,16.114,13.520,14.019,13.986,13.986,17.249,17.249,4d,4.196,4m,13.054
KY674831,4,15.187,17.209,13.721,3.953,3.953,13.953,13.953,16.512,14.617,14.617,13.953,12.791,16.047,15.385,15.888,13.256,16.279,13.256,13.785,13.721,13.721,16.977,16.977,4d,3.953,4m,12.791
KY674832,4,15.187,17.209,13.721,3.953,3.953,13.953,13.953,16.512,14.617,14.617,13.953,12.791,16.047,15.385,15.888,13.256,16.279,13.256,13.785,13.721,13.721,16.977,16.977,4d,3.953,4m,12.791
KY674833,4,16.029,17.381,13.571,4.524,4.524,14.524,14.524,16.137,15.202,15.202,14.048,12.857,15.500,14.778,16.746,13.810,16.190,14.762,14.593,13.810,13.810,16.627,16.627,4d,4.524,4m,12.857
KY674834,4,16.121,17.674,14.419,4.419,4.419,15.116,15.116,16.977,14.617,14.617,14.651,13.721,17.209,15.865,17.056,14.186,16.744,13.953,14.953,14.651,14.651,17.209,17.209,4d,4.419,4m,13.721
KY674835,4,15.421,17.442,13.488,4.419,4.419,14.651,14.651,16.279,14.617,14.617,14.419,13.023,16.512,14.663,16.355,13.721,15.814,14.186,14.252,14.186,14.186,16.977,16.977,4d,4.419,4m,13.023
KY674836,4,15.765,17.799,13.583,3.981,3.981,15.222,15.222,16.628,14.953,14.953,14.286,14.052,16.862,15.496,16.471,13.817,15.925,14.520,14.588,14.520,14.520,16.076,16.076,4d,3.981,4c,13.583
KY674837,4,15.294,18.033,13.817,4.450,4.450,14.754,14.754,16.628,15.187,15.187,14.988,13.583,17.096,15.738,16.706,14.286,17.330,13.817,14.824,14.286,14.286,17.258,17.258,4d,4.450,4m,13.583
KY674838,4,15.294,17.564,13.817,4.215,4.215,14.286,14.286,16.862,14.953,14.953,14.286,13.115,16.159,15.738,15.765,13.583,16.628,13.583,14.118,14.052,14.052,17.021,17.021,4d,4.215,4m,13.115
KY674839,4,15.888,17.442,13.953,4.419,4.419,14.186,14.186,16.047,13.689,13.689,14.186,13.256,16.744,15.625,15.421,13.953,15.814,13.488,13.318,13.953,13.953,16.744,16.744,4d,4.419,4m,13.256
KY674840,4,14.963,17.250,12.407,3.970,3.970,14.640,14.640,15.385,14.604,14.604,13.466,12.250,15.000,12.929,15.960,12.500,15.136,14.144,13.784,13.648,13.648,16.129,16.129,4d,3.970,4m,12.250
KY674841,4,15.529,17.330,13.583,3.981,3.981,14.520,14.520,17.096,14.252,14.252,14.052,13.115,16.393,15.738,16.471,13.583,16.862,13.817,14.824,14.520,14.520,17.258,17.258,4d,3.981,4m,13.115
KY674842,4,16.121,17.674,13.302,4.419,4.419,14.884,14.884,16.977,15.313,15.313,14.186,13.256,16.509,14.904,16.589,13.953,16.512,14.419,14.486,13.953,13.953,16.977,16.977,4d,4.419,4m,13.256
KY674843,4,14.953,17.442,13.721,4.419,4.419,15.116,15.116,15.814,14.617,14.617,14.186,12.559,16.279,15.654,16.121,13.721,15.814,14.419,13.744,14.186,14.186,16.047,16.047,4d,4.419,4m,12.559
KY674844,4,15.654,17.209,14.186,4.186,4.186,14.884,14.884,16.512,13.921,13.921,14.186,13.488,16.279,15.144,16.121,13.721,16.279,13.488,14.252,13.953,13.953,16.512,16.512,4d,4.186,4m,13.488
KY674845,4,15.026,15.567,12.887,1.546,1.546,13.613,13.613,14.248,13.421,13.421,11.780,12.113,14.136,11.233,14.249,10.471,14.398,13.838,12.953,12.887,12.887,13.984,13.984,4d,1.546,4q,10.471
KY674846,4,14.252,16.512,12.326,0.930,0.930,14.419,14.419,15.581,13.689,13.689,12.791,11.628,14.884,13.221,14.720,12.093,15.581,13.488,14.019,13.023,13.023,15.116,15.116,4d,0.930,4m,11.628
KY674847,4,14.953,17.209,12.352,2.558,2.558,13.953,13.953,15.814,13.953,13.953,12.791,12.791,14.858,12.981,15.187,12.558,15.814,13.721,13.551,13.256,13.256,15.349,15.349,4d,2.558,4q,12.558
KY674848,4,14.146,16.029,12.679,2.392,2.392,13.876,13.876,15.159,14.320,14.320,12.919,11.962,14.217,13.861,14.663,11.962,14.593,12.679,13.462,12.440,12.440,15.422,15.422,4d,2.392,4m,11.962
KY674849,4,14.720,16.512,13.023,2.326,2.326,14.419,14.419,15.814,13.225,13.225,12.558,12.791,15.581,13.221,14.953,12.558,15.116,13.256,14.252,13.256,13.256,15.581,15.581,4d,2.326,4q,12.558
KY674850,4,14.252,16.279,13.256,1.860,1.860,14.419,14.419,16.047,13.921,13.921,13.256,12.558,15.814,13.462,14.720,13.023,15.349,13.256,14.252,13.721,13.721,15.116,15.116,4d,1.860,4m,12.558
KY674851,4,14.286,17.293,13.534,2.757,2.757,15.288,15.288,15.789,14.000,14.000,13.534,10.276,15.539,13.534,15.288,13.283,14.286,14.286,14.035,12.531,12.531,16.541,16.541,4d,2.757,4m,10.276
KY674852,4,14.353,17.096,12.412,2.576,2.576,14.052,14.052,14.988,13.084,13.084,13.115,12.411,14.988,13.882,14.118,13.583,14.754,13.583,12.888,13.817,13.817,13.948,13.948,4d,2.576,4c,12.412
KY674853,4,14.713,16.750,12.407,3.226,3.226,15.633,15.633,15.385,15.099,15.099,12.968,11.735,14.750,12.788,15.461,11.750,15.385,14.888,12.977,12.903,12.903,14.144,14.144,4d,3.226,4q,11.750
KY674854,4,15.633,16.981,12.938,2.156,2.156,14.555,14.555,16.442,13.710,13.710,13.208,12.399,14.286,14.016,15.364,12.399,15.903,14.286,14.016,13.747,13.747,15.903,15.903,4d,2.156,4m,12.399
KY674855,4,14.968,15.506,12.342,1.899,1.899,13.608,13.608,14.873,13.291,13.291,11.392,12.025,14.241,11.589,14.650,11.076,14.873,12.025,14.013,13.291,13.291,15.190,15.190,4d,1.899,4q,11.076
KY674856,4,14.390,18.049,13.659,2.439,2.439,14.878,14.878,15.366,14.842,14.842,13.415,12.439,15.854,13.902,15.122,13.415,15.686,14.634,14.878,13.415,13.415,15.122,15.122,4d,2.439,4m,12.439
KY697876,4,17.561,18.330,17.213,16.773,16.773,17.867,17.867,15.314,15.027,15.027,17.991,18.505,19.581,18.687,17.379,19.763,6.108,16.849,19.126,19.234,19.234,20.055,20.055,4r,6.108,4k,15.027
KY697877,4,17.379,18.240,17.122,16.591,16.591,17.685,17.685,15.223,14.845,14.845,17.808,18.323,19.399,18.596,17.197,19.581,5.925,16.667,18.944,19.052,19.052,19.964,19.964,4r,5.925,4k,14.845
KY697878,4,19.000,19.690,19.108,18.778,18.778,19.599,19.599,17.502,17.046,17.046,19.817,19.964,21.240,19.964,19.763,21.129,8.387,18.926,20.291,20.947,20.947,21.149,21.149,4r,8.387,4k,17.046
KY697879,4,18.727,19.690,18.926,18.870,18.870,19.417,19.417,17.229,16.773,16.773,19.909,19.781,20.966,19.781,19.854,20.947,8.295,18.835,20.109,20.765,20.765,21.422,21.422,4r,8.295,4k,16.773
KY697880,4,17.776,19.581,14.312,5.014,5.014,16.591,16.591,18.778,15.770,15.770,14.260,14.585,17.138,17.320,15.679,15.356,18.140,15.953,15.041,14.585,14.585,19.052,19.052,4d,5.014,4l,14.260
KY697881,4,15.833,18.124,17.320,16.408,16.408,17.229,17.229,14.950,14.129,14.129,17.352,17.138,18.232,17.229,17.668,18.124,6.199,16.317,17.925,18.323,18.323,20.146,20.146,4r,6.199,4k,14.129
KY697882,4,17.288,18.670,17.229,17.320,17.320,18.232,18.232,15.497,14.768,14.768,18.904,18.505,18.870,18.670,18.306,19.581,6.655,17.411,18.744,19.234,19.234,20.966,20.966,4r,6.655,4k,14.768
KY697883,4,18.653,19.945,19.490,18.488,18.488,19.325,19.325,15.953,15.770,15.770,19.543,19.417,19.417,19.325,18.944,20.128,8.933,18.505,19.945,19.763,19.763,21.240,21.240,4r,8.933,4k,15.770
KY697884,4,16.955,19.325,13.309,4.558,4.558,15.406,15.406,17.776,15.406,15.406,13.803,13.309,16.135,16.955,14.950,14.899,17.138,15.861,14.312,14.312,14.312,18.414,18.414,4d,4.558,4m,13.309
KY697885,4,16.682,18.852,13.491,4.102,4.102,15.588,15.588,18.505,15.679,15.679,14.168,14.129,16.500,16.955,15.132,14.899,17.229,15.497,14.950,14.221,14.221,18.596,18.596,4d,4.102,4c,13.491
KY697886,4,9.199,19.234,11.668,15.953,15.953,16.864,16.864,17.395,16.226,16.226,15.434,14.936,18.414,17.760,16.864,16.591,17.577,16.500,17.046,15.679,15.679,18.944,18.944,4a,9.199,4c,11.668
KY697887,4,9.107,19.325,11.486,15.770,15.770,16.682,16.682,17.395,16.226,16.226,15.251,14.754,18.232,17.760,16.682,16.408,17.577,16.408,16.864,15.497,15.497,19.035,19.035,4a,9.107,4c,11.486
