Accession,ClosestSubtypeAlignedNT,AssignedGenotype,Subtype6aDistance,Subtype6aDistance,Subtype6bDistance,Subtype6cDistance,Subtype6dDistance,Subtype6eDistance,Subtype6fDistance,Subtype6gDistance,Subtype6hDistance,Subtype6iDistance,Subtype6jDistance,Subtype6kDistance,Subtype6lDistance,Subtype6mDistance,Subtype6nDistance,Subtype6nDistance,Subtype6oDistance,Subtype6pDistance,Subtype6qDistance,Subtype6rDistance,Subtype6sDistance,Subtype6tDistance,Subtype6tDistance,Subtype6uDistance,Subtype6vDistance,Subtype6vDistance,Subtype6wDistance,Subtype6wDistance,Subtype6xaDistance,Subtype6xaDistance,Subtype6xbDistance,Subtype6xbDistance,Subtype6xcDistance,Subtype6xdDistance,Subtype6xdDistance,Subtype6xeDistance,Subtype6xeDistance,Subtype6xfDistance,Subtype6xfDistance,Subtype6xgDistance,Subtype6xgDistance,Subtype6xhDistance,Subtype6xiDistance,Subtype6xiDistance,Subtype6xjDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
KM587630,630,6,29.542,29.542,30.047,26.094,29.968,26.612,28.302,27.869,21.429,17.694,15.397,27.715,24.409,24.595,23.810,23.810,27.500,27.504,25.543,29.921,31.448,29.000,29.000,26.709,27.575,27.575,25.368,25.368,28.525,28.525,27.057,27.057,27.524,30.159,30.159,25.235,25.235,25.000,25.000,25.549,25.549,28.849,25.397,25.397,27.215,6j,15.397,6i,17.694
KY014622,630,6,31.746,31.746,29.827,30.016,31.013,29.346,27.330,28.088,24.603,26.032,25.837,23.917,20.472,22.381,4.762,4.762,29.495,29.382,26.508,30.063,31.703,28.433,28.433,27.375,29.160,29.160,26.307,26.307,29.571,29.571,22.540,22.540,29.919,29.477,29.477,15.262,15.262,27.955,27.955,14.757,14.757,29.112,22.056,22.056,24.762,6n,4.762,6xg,14.757
KY053467,464,6,31.524,31.524,28.078,27.489,29.221,25.390,26.030,29.412,24.635,24.583,23.581,20.833,17.562,20.133,4.095,4.095,27.412,26.050,24.283,28.602,30.490,26.124,26.124,26.247,26.195,26.195,26.042,26.042,27.766,27.766,19.167,19.167,27.027,28.482,28.482,14.614,14.614,24.837,24.837,11.728,11.728,30.271,20.417,20.417,21.121,6n,4.095,6xg,11.728
KY053468,464,6,31.315,31.315,28.078,27.273,28.788,25.272,26.464,29.425,24.635,24.375,23.362,21.042,17.355,20.690,3.879,3.879,27.430,26.050,25.161,28.602,29.978,26.154,26.154,26.327,26.195,26.195,25.625,25.625,28.184,28.184,19.375,19.375,27.027,28.333,28.333,15.031,15.031,25.272,25.272,12.190,12.190,29.764,20.208,20.208,21.552,6n,3.879,6xg,12.190
KY120329,639,6,3.912,3.912,21.136,27.690,31.613,28.549,29.329,30.000,27.962,27.172,30.111,28.226,29.206,28.685,31.270,31.270,26.391,27.345,27.457,29.890,30.189,27.812,27.812,28.824,28.120,28.120,29.002,29.002,30.476,30.476,28.819,28.819,28.051,20.509,20.509,27.417,27.417,28.951,28.951,31.379,31.379,28.910,29.524,29.524,28.864,6a,3.912,6xd,20.509
KY120330,630,6,30.111,30.111,29.356,29.853,29.905,27.751,28.233,29.153,22.540,24.444,25.199,23.274,19.685,21.429,3.810,3.810,29.811,28.715,27.302,29.495,30.420,28.387,28.387,27.742,29.048,29.048,26.190,26.190,28.617,28.617,21.270,21.270,28.874,28.368,28.368,14.961,14.961,27.636,27.636,13.344,13.344,28.454,21.725,21.725,23.016,6n,3.810,6xg,13.344
KY695151,563,6,31.283,31.283,29.947,30.797,,28.200,28.877,29.181,24.156,25.933,26.643,25.400,19.361,21.364,3.197,3.197,30.195,28.433,27.191,30.265,31.802,28.164,28.164,28.750,28.901,28.901,27.593,27.593,30.000,30.000,21.786,21.786,28.085,30.458,30.458,15.986,15.986,27.648,27.648,14.769,14.769,30.700,22.913,22.913,25.000,6n,3.197,6xg,14.769
LC368409,630,6,29.683,29.683,29.984,29.902,29.968,29.187,27.646,28.548,23.810,25.397,25.040,24.238,19.213,22.857,4.603,4.603,30.366,27.973,27.027,29.653,30.282,28.295,28.295,27.742,29.002,29.002,26.032,26.032,28.685,28.685,20.317,20.317,29.248,28.685,28.685,15.898,15.898,28.275,28.275,15.118,15.118,28.454,20.564,20.564,23.651,6n,4.603,6xg,15.118
LC368421,630,6,28.213,28.213,28.189,31.438,28.165,28.051,28.257,30.346,27.619,28.165,28.664,28.986,28.120,30.111,30.016,30.016,28.843,,28.661,29.449,31.487,27.172,27.172,29.319,26.032,26.032,26.032,26.032,26.073,26.073,27.402,27.402,29.524,28.526,28.526,28.254,28.254,26.025,26.025,27.937,27.937,29.747,26.829,26.829,27.230,6v,26.032,6w,26.032
LC368423,630,6,31.587,31.587,29.984,30.556,29.952,28.708,27.373,28.986,24.286,25.238,25.040,24.238,20.472,22.063,2.857,2.857,29.338,28.811,27.186,29.542,30.756,27.065,27.065,27.375,28.549,28.549,27.302,27.302,29.002,29.002,21.270,21.270,29.902,30.096,30.096,15.421,15.421,28.435,28.435,14.173,14.173,29.441,22.222,22.222,24.762,6n,2.857,6xg,14.173
LC368435,630,6,30.903,30.903,29.356,29.364,29.725,29.027,26.814,27.973,23.968,26.984,25.518,24.559,19.182,22.698,3.333,3.333,29.858,29.223,26.190,29.653,31.796,29.048,29.048,27.734,28.368,28.368,27.143,27.143,28.140,28.140,21.236,21.236,29.575,28.776,28.776,14.785,14.785,28.115,28.115,13.658,13.658,29.032,23.051,23.051,24.286,6n,3.333,6xg,13.658
LC435021,636,6,7.075,7.075,22.520,28.368,31.270,27.619,29.937,29.524,29.201,26.299,29.253,29.032,29.206,30.111,30.635,30.635,27.186,26.349,27.316,30.298,29.412,28.438,28.438,29.450,29.374,29.374,28.594,28.594,29.524,29.524,29.430,29.430,28.662,21.053,21.053,28.685,28.685,28.051,28.051,31.122,31.122,29.858,29.683,29.683,28.819,6a,7.075,6xd,21.053
LC435023,639,6,28.774,28.774,28.797,29.094,26.550,13.459,26.349,28.070,29.194,28.843,29.560,26.806,27.184,27.993,26.550,26.550,26.038,24.367,23.734,28.436,30.146,24.658,24.658,17.852,30.144,30.144,27.488,27.488,26.518,26.518,27.258,27.258,22.749,27.903,27.903,26.979,26.979,26.550,26.550,24.796,24.796,29.524,27.922,27.922,27.345,6e,13.459,6u,17.852
LC435024,639,6,29.273,29.273,30.782,27.822,25.434,28.685,20.657,30.583,29.048,28.663,31.190,30.068,31.122,29.853,30.596,30.596,23.370,25.714,24.257,3.756,27.646,25.000,25.000,29.542,28.571,28.571,28.571,28.571,27.832,27.832,30.866,30.866,27.918,30.732,30.732,30.964,30.964,27.504,27.504,29.858,29.858,28.233,29.983,29.983,29.516,6r,3.756,6f,20.657
LC435027,639,6,29.495,29.495,29.272,28.617,25.914,13.459,26.741,27.471,29.642,29.221,28.803,28.090,27.451,28.125,26.149,26.149,25.559,24.132,23.825,28.797,29.822,25.342,25.342,17.852,29.365,29.365,27.488,27.488,26.518,26.518,28.368,28.368,22.275,27.814,27.814,26.656,26.656,26.518,26.518,25.159,25.159,29.365,28.571,28.571,28.140,6e,13.459,6u,17.852
LC435028,639,6,29.636,29.636,30.730,28.120,26.142,28.368,19.875,31.002,28.571,29.226,31.537,30.731,31.122,29.642,30.757,30.757,23.370,26.032,24.570,2.973,28.031,25.314,25.314,29.542,28.730,28.730,28.889,28.889,27.653,27.653,30.918,30.918,27.918,31.270,31.270,31.537,31.537,27.822,27.822,30.016,30.016,27.918,30.153,30.153,29.589,6r,2.973,6f,19.875
KU871310,638,6,5.486,5.486,20.945,28.209,31.013,28.436,29.937,30.000,27.804,26.382,30.269,28.387,29.430,29.160,30.952,30.952,25.755,27.143,27.188,30.408,29.921,28.750,28.750,29.032,28.824,28.824,28.843,28.843,29.524,29.524,28.391,28.391,28.413,20.476,20.476,27.619,27.619,28.346,28.346,30.284,30.284,28.323,28.797,28.797,29.291,6a,5.486,6xd,20.476
KU871311,635,6,6.614,6.614,21.698,28.209,31.325,27.937,28.951,29.841,29.160,26.382,30.159,29.070,29.384,30.111,31.360,31.360,26.868,26.032,28.527,30.660,30.172,28.527,28.527,27.817,28.732,28.732,28.031,28.031,30.476,30.476,29.451,29.451,28.140,20.476,20.476,27.331,27.331,28.547,28.547,30.551,30.551,29.858,29.384,29.384,29.384,6a,6.614,6xd,20.476
KX107862,639,6,30.189,30.189,29.683,29.889,27.981,12.676,30.476,31.051,29.683,30.048,29.253,29.516,27.113,29.825,28.822,28.822,26.518,25.949,25.556,31.438,30.000,27.516,27.516,21.169,30.414,30.414,30.463,30.463,29.053,29.053,29.412,29.412,23.855,30.240,30.240,29.506,29.506,28.776,28.776,28.070,28.070,31.111,30.229,30.229,29.316,6e,12.676,6u,21.169
KX107863,639,6,9.859,9.859,23.344,27.460,30.394,27.778,28.549,30.016,30.538,28.502,30.159,28.904,30.016,30.586,30.317,30.317,27.504,26.709,27.473,29.688,30.063,28.750,28.750,28.663,30.357,30.357,28.209,28.209,29.524,29.524,29.747,29.747,29.430,20.509,20.509,27.778,27.778,29.160,29.160,30.490,30.490,29.403,30.660,30.660,31.013,6a,9.859,6xd,20.509
KX107864,638,6,9.561,9.561,23.622,29.002,31.613,27.172,30.156,30.476,29.747,28.031,31.696,30.658,30.016,30.269,30.794,30.794,27.345,28.571,28.281,30.203,30.079,28.125,28.125,28.226,29.653,29.653,29.794,29.794,29.365,29.365,29.589,29.589,29.319,22.381,22.381,29.002,29.002,29.688,29.688,30.476,30.476,29.921,30.016,30.016,30.016,6a,9.561,6xd,22.381
KX107865,630,6,29.542,29.542,30.047,26.094,29.968,26.612,28.302,27.869,21.429,17.694,15.397,27.715,24.409,24.595,23.810,23.810,27.500,27.504,25.543,29.921,31.448,29.000,29.000,26.709,27.575,27.575,25.368,25.368,28.525,28.525,27.057,27.057,27.524,30.159,30.159,25.235,25.235,25.000,25.000,25.549,25.549,28.849,25.397,25.397,27.215,6j,15.397,6i,17.694
KX107867,639,6,29.600,29.600,27.848,28.776,25.556,13.302,26.677,28.708,29.889,29.695,30.016,27.967,28.230,30.144,27.330,27.330,25.559,24.051,25.238,27.962,30.854,25.786,25.786,17.694,28.368,28.368,28.685,28.685,27.955,27.955,29.002,29.002,24.329,27.302,27.302,26.997,26.997,26.709,26.709,25.278,25.278,29.206,28.084,28.084,27.663,6e,13.302,6u,17.694
KX107868,630,6,27.962,27.962,30.538,25.559,25.914,25.198,24.367,28.868,30.065,28.047,29.762,30.731,31.826,28.916,30.526,30.526,9.524,21.246,21.136,24.290,28.120,22.749,22.749,25.199,30.278,30.278,28.140,28.140,27.937,27.937,29.412,29.412,25.240,29.889,29.889,28.641,28.641,24.242,24.242,29.776,29.776,26.232,30.744,30.744,30.794,6o,9.524,6q,21.136
KX107869,639,6,28.868,28.868,27.592,27.915,27.273,10.955,28.031,30.671,27.504,27.796,27.911,28.243,26.997,28.115,27.987,27.987,24.178,24.059,23.987,29.299,28.849,25.201,25.201,19.555,28.662,28.662,27.113,27.113,27.581,27.581,27.377,27.377,22.698,28.095,28.095,28.230,28.230,26.635,26.635,27.317,27.317,30.592,28.339,28.339,27.987,6e,10.955,6u,19.555
KX107870,639,6,27.874,27.874,26.540,28.095,24.564,9.077,27.603,30.428,27.619,28.454,29.253,27.419,26.518,29.393,27.575,27.575,24.242,22.943,23.968,30.016,29.794,25.080,25.080,17.220,29.346,29.346,27.955,27.955,26.935,26.935,27.504,27.504,22.433,26.825,26.825,28.070,28.070,26.190,26.190,26.358,26.358,27.892,28.314,28.314,28.664,6e,9.077,6u,17.220
KX107871,639,6,27.014,27.014,25.397,27.027,25.079,10.172,27.302,29.936,26.667,27.822,27.027,27.375,24.242,27.632,26.214,26.214,23.445,23.101,23.138,29.905,29.134,24.880,24.880,17.852,28.503,28.503,28.458,28.458,26.485,26.485,26.710,26.710,21.959,26.972,26.972,26.837,26.837,26.032,26.032,26.954,26.954,27.619,28.268,28.268,26.710,6e,10.172,6u,17.852
KX107893,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KX138238,630,6,31.537,31.537,29.827,29.618,30.599,29.187,28.076,29.322,23.016,26.382,26.475,25.201,19.969,23.175,3.810,3.810,29.449,30.384,27.778,30.126,31.414,29.524,29.524,28.548,29.635,29.635,27.302,27.302,28.617,28.617,22.029,22.029,29.984,29.253,29.253,15.898,15.898,28.201,28.201,14.331,14.331,30.161,23.051,23.051,25.238,6n,3.810,6xg,14.331
KX138239,639,6,31.339,31.339,30.332,27.663,25.552,28.031,8.294,30.303,29.048,29.460,30.222,31.728,30.538,30.317,28.594,28.594,25.755,27.373,24.094,21.753,30.269,26.101,26.101,27.316,29.589,29.589,28.889,28.889,28.458,28.458,30.174,30.174,29.431,30.745,30.745,28.271,28.271,27.273,27.273,29.319,29.319,27.962,30.794,30.794,,6f,8.294,6r,21.753
KX138240,630,6,32.911,32.911,30.986,31.746,32.492,29.984,30.079,29.322,25.556,28.006,27.345,25.843,21.732,23.333,6.667,6.667,31.746,30.885,29.365,31.339,33.278,30.317,30.317,29.374,29.477,29.477,29.365,29.365,29.571,29.571,23.734,23.734,31.638,30.016,30.016,17.806,17.806,30.308,30.308,15.433,15.433,31.171,24.212,24.212,27.057,6n,6.667,6xg,15.433
KX138241,636,6,5.818,5.818,23.150,28.964,31.767,28.180,30.195,30.179,30.832,27.848,30.269,30.323,30.317,30.669,32.698,32.698,26.841,27.642,29.154,30.945,30.470,28.502,28.502,28.756,29.479,29.479,28.849,28.849,30.635,30.635,30.357,30.357,28.824,21.429,21.429,28.526,28.526,28.964,28.964,31.321,31.321,29.805,30.063,30.063,29.134,6a,5.818,6xd,21.429
KX138242,631,6,26.457,26.457,28.549,22.749,23.418,22.063,25.741,28.070,27.896,26.108,27.345,26.910,27.460,27.460,27.907,27.907,21.304,8.082,21.417,25.354,27.373,22.047,22.047,21.587,26.149,26.149,28.095,28.095,25.710,25.710,27.244,27.244,19.206,27.726,27.726,25.041,25.041,25.515,25.515,27.409,27.409,27.116,27.619,27.619,28.278,6p,8.082,6xc,19.206
KX138243,636,6,29.180,29.180,26.341,28.299,29.858,27.504,29.717,29.667,23.138,24.013,21.905,19.071,6.918,23.968,20.952,20.952,29.402,28.140,25.434,30.866,29.734,28.065,28.065,28.296,27.892,27.892,25.714,25.714,26.825,26.825,18.829,18.829,28.617,26.550,26.550,19.969,19.969,27.014,27.014,19.025,19.025,30.490,16.984,16.984,19.620,6l,6.918,6xi,16.984
KX138244,639,6,28.754,28.754,27.778,29.412,24.960,14.241,27.057,29.346,29.693,29.479,30.293,28.293,29.739,28.868,27.476,27.476,26.198,23.734,25.714,,30.952,25.043,25.043,19.401,29.618,29.618,27.432,27.432,28.151,28.151,28.526,28.526,24.013,28.413,28.413,28.594,28.594,27.027,27.027,28.025,28.025,30.159,28.734,28.734,27.734,6e,14.241,6u,19.401
KX138245,639,6,30.866,30.866,31.240,29.730,27.619,10.798,29.577,31.629,30.048,30.684,31.161,30.323,28.914,30.820,30.586,30.586,26.038,24.684,25.238,31.270,31.746,26.929,26.929,21.327,31.955,31.955,30.303,30.303,29.683,29.683,29.642,29.642,25.434,,,30.351,30.351,28.435,28.435,28.549,28.549,31.429,,,29.316,6e,10.798,6u,21.327
KX138246,638,6,6.897,6.897,21.767,29.524,32.097,28.752,30.421,30.952,30.179,28.165,30.745,29.402,30.964,30.586,33.016,33.016,27.981,28.458,29.219,31.034,31.654,28.997,28.997,28.548,30.538,30.538,29.319,29.319,31.270,31.270,30.538,30.538,29.319,20.827,20.827,28.413,28.413,28.816,28.816,31.062,31.062,30.236,30.660,30.660,30.709,6a,6.897,6xd,20.827
KX138248,639,6,29.180,29.180,28.323,26.868,24.960,10.016,26.984,28.868,27.113,28.776,28.617,27.419,25.359,29.027,26.475,26.475,24.281,22.310,21.905,30.222,29.272,25.518,25.518,18.641,29.299,29.299,26.954,26.954,25.848,25.848,26.266,26.266,22.591,28.458,28.458,25.873,25.873,25.437,25.437,25.040,25.040,28.889,26.829,26.829,27.850,6e,10.016,6u,18.641
KX138249,638,6,7.837,7.837,20.853,28.090,31.290,27.360,30.673,29.618,28.874,27.962,29.319,30.233,29.851,30.719,31.429,31.429,28.458,28.571,27.769,31.825,29.585,29.062,29.062,29.048,29.022,29.022,27.608,27.608,29.683,29.683,28.910,28.910,28.457,20.095,20.095,28.413,28.413,27.287,27.287,30.380,30.380,30.538,29.667,29.667,31.438,6a,7.837,6xd,20.095
OQ832071,632,6,27.925,27.925,29.022,30.222,29.068,28.843,30.298,29.560,27.258,28.594,27.302,28.502,28.639,29.794,30.538,30.538,29.365,31.111,29.042,30.394,31.804,27.402,27.402,28.843,24.525,24.525,27.302,27.302,26.391,26.391,27.316,27.316,30.207,28.006,28.006,29.747,29.747,26.498,26.498,28.797,28.797,29.589,26.904,26.904,28.616,6v,24.525,6xa,26.391
MZ161145,639,6,4.695,4.695,22.555,26.334,31.646,28.752,29.329,30.476,29.319,28.006,29.667,27.903,29.365,28.639,31.804,31.804,26.073,27.504,28.237,29.890,30.265,27.344,27.344,29.147,29.079,29.079,28.910,28.910,30.000,30.000,28.976,28.976,28.685,21.622,21.622,28.730,28.730,27.682,27.682,31.546,31.546,29.700,28.910,28.910,28.840,6a,4.695,6xd,21.622
MZ161146,639,6,4.069,4.069,19.716,29.048,31.646,27.559,29.128,28.918,28.780,27.559,29.384,28.974,29.048,29.477,30.794,30.794,26.391,27.504,28.081,29.421,30.259,27.301,27.301,28.502,28.732,28.732,27.488,27.488,29.841,29.841,29.449,29.449,27.734,20.505,20.505,27.532,27.532,27.943,27.943,30.428,30.428,29.612,29.206,29.206,29.811,6a,4.069,6b,19.716
MZ161147,639,6,4.695,4.695,20.411,28.571,31.905,28.889,28.549,30.159,29.268,26.341,29.952,28.904,30.000,29.477,31.429,31.429,27.027,28.070,27.473,30.360,29.747,26.677,26.677,28.502,28.365,28.365,27.734,27.734,30.000,30.000,30.159,30.159,29.002,20.415,20.415,26.825,26.825,27.987,27.987,30.745,30.745,30.031,29.206,29.206,30.159,6a,4.695,6b,20.411
MZ161148,638,6,4.075,4.075,21.260,29.542,32.120,29.272,30.312,30.159,29.068,27.172,30.428,28.871,29.524,29.048,32.381,32.381,27.027,27.460,28.795,29.624,30.551,27.329,27.329,29.355,29.032,29.032,29.160,29.160,30.000,30.000,29.968,29.968,29.048,20.635,20.635,28.413,28.413,28.661,28.661,31.854,31.854,29.747,29.477,29.477,29.606,6a,4.075,6xd,20.635
MZ161149,639,6,4.225,4.225,20.820,28.730,31.646,28.707,29.797,29.364,29.593,26.730,30.490,28.808,29.683,29.477,31.905,31.905,26.868,27.504,28.237,29.734,30.503,27.301,27.301,28.824,28.226,28.226,27.646,27.646,30.635,30.635,29.968,29.968,28.685,20.668,20.668,27.027,27.027,28.549,28.549,30.599,30.599,29.403,29.365,29.365,29.022,6a,4.225,6xd,20.668
MZ161150,639,6,6.103,6.103,21.609,28.889,31.942,28.843,28.660,30.317,29.805,27.129,31.013,29.636,29.430,29.794,31.905,31.905,25.119,27.822,27.656,30.203,30.031,26.480,26.480,28.824,29.921,29.921,28.323,28.323,30.843,30.843,29.606,29.606,28.436,22.258,22.258,26.929,26.929,27.586,27.586,30.332,30.332,29.700,29.841,29.841,29.245,6a,6.103,6b,21.609
MZ161151,639,6,4.382,4.382,21.293,28.028,31.646,28.843,29.595,31.111,29.589,27.848,29.549,28.387,29.206,29.477,32.063,32.063,26.868,27.504,28.594,30.516,30.769,27.656,27.656,28.341,28.617,28.617,28.594,28.594,29.841,29.841,29.449,29.449,29.068,21.145,21.145,27.937,27.937,27.320,27.320,31.379,31.379,30.648,29.683,29.683,29.338,6a,4.382,6xd,21.145
MZ161152,639,6,5.321,5.321,21.293,26.598,31.613,28.233,29.283,30.476,29.160,27.409,29.794,27.903,28.571,29.635,30.952,30.952,25.914,27.186,27.613,29.734,30.455,26.989,26.989,28.502,28.436,28.436,28.391,28.391,30.000,30.000,28.504,28.504,28.685,21.145,21.145,28.095,28.095,27.444,27.444,30.952,30.952,29.700,29.841,29.841,28.864,6a,5.321,6xd,21.145
MZ161153,639,6,3.599,3.599,21.767,27.116,31.804,28.391,29.751,31.270,29.635,27.690,30.000,27.742,29.206,29.319,32.063,32.063,26.232,27.027,28.393,30.360,30.455,26.989,26.989,28.663,28.871,28.871,28.707,28.707,30.317,30.317,29.134,29.134,28.368,20.827,20.827,28.254,28.254,27.273,27.273,31.379,31.379,30.332,29.048,29.048,29.022,6a,3.599,6xd,20.827
MZ161154,639,6,5.477,5.477,22.082,27.018,31.290,28.000,29.653,30.476,29.527,27.032,30.167,27.832,29.088,29.038,32.227,32.227,26.418,27.822,28.705,29.762,29.827,26.833,26.833,29.048,28.006,28.006,28.827,28.827,30.159,30.159,28.594,28.594,29.213,21.463,21.463,28.889,28.889,27.444,27.444,31.554,31.554,29.384,29.524,29.524,28.797,6a,5.477,6xd,21.463
MZ161155,639,6,3.130,3.130,20.820,28.095,32.097,28.233,29.953,30.159,28.943,26.856,30.648,28.642,29.683,29.002,31.429,31.429,26.391,27.345,27.769,30.156,30.660,27.457,27.457,28.986,29.068,29.068,28.594,28.594,30.952,30.952,29.764,29.764,28.685,20.827,20.827,27.778,27.778,28.795,28.795,30.903,30.903,30.016,30.317,30.317,29.495,6a,3.130,6b,20.820
MZ161156,639,6,5.008,5.008,20.820,28.776,31.969,28.819,30.218,30.525,28.481,27.215,30.428,29.288,29.683,30.586,30.952,30.952,26.391,27.822,28.727,30.986,30.660,28.549,28.549,27.974,30.000,30.000,29.384,29.384,30.635,30.635,29.700,29.700,29.683,19.555,19.555,28.413,28.413,28.864,28.864,31.062,31.062,28.910,30.159,30.159,29.430,6a,5.008,6xd,19.555
MZ161157,639,6,4.225,4.225,21.451,28.571,32.437,28.031,29.595,30.794,29.430,27.215,30.428,28.387,29.206,29.319,31.587,31.587,26.073,27.663,27.457,29.108,30.975,27.301,27.301,28.135,28.226,28.226,28.436,28.436,29.524,29.524,29.291,29.291,28.685,20.668,20.668,27.937,27.937,27.918,27.918,30.599,30.599,29.858,28.889,28.889,29.338,6a,4.225,6xd,20.668
MZ161158,638,6,5.799,5.799,20.945,27.734,31.107,27.625,30.625,30.952,26.709,27.488,30.111,29.568,28.254,29.027,31.250,31.250,26.514,28.095,27.445,29.467,29.661,27.630,27.630,28.732,27.804,27.804,28.526,28.526,29.459,29.459,30.222,30.222,28.095,19.683,19.683,28.526,28.526,27.101,27.101,29.904,29.904,30.225,29.000,29.000,30.490,6a,5.799,6xd,19.683
MZ171127,633,6,29.589,29.589,29.180,29.365,30.195,28.339,30.660,28.776,24.762,25.949,27.345,16.987,20.063,24.921,23.810,23.810,29.365,28.892,28.594,29.905,30.394,27.646,27.646,29.725,27.858,27.858,26.992,26.992,28.323,28.323,17.089,17.089,30.130,27.287,27.287,22.240,22.240,27.987,27.987,22.433,22.433,28.639,18.413,18.413,0.000,6xj,0.000,6xb,17.089
MZ171128,632,6,29.589,29.589,28.278,27.336,30.456,28.176,30.346,29.094,23.968,25.633,26.868,16.186,19.905,23.492,23.016,23.016,29.187,28.814,27.646,29.068,29.606,28.436,28.436,29.967,25.773,25.773,27.143,27.143,27.532,27.532,16.456,16.456,28.664,26.032,26.032,20.978,20.978,28.527,28.527,22.275,22.275,28.797,17.236,17.236,4.114,6xj,4.114,6xb,16.456
MZ171129,632,6,29.905,29.905,28.278,28.140,28.850,27.663,28.616,28.776,24.603,26.424,27.027,16.506,18.957,24.127,23.492,23.492,29.683,28.710,27.646,29.226,29.449,27.962,27.962,28.956,26.984,26.984,27.569,27.569,27.373,27.373,16.930,16.930,30.048,27.014,27.014,21.136,21.136,28.031,28.031,21.011,21.011,28.006,16.585,16.585,4.272,6xj,4.272,6xb,16.930
MZ171130,632,6,29.180,29.180,28.910,29.094,30.456,27.345,30.174,29.253,24.444,26.741,27.027,16.827,19.589,24.286,23.016,23.016,27.695,28.257,27.962,28.910,29.449,26.856,26.856,28.707,27.014,27.014,25.873,25.873,26.424,26.424,17.405,17.405,28.299,26.540,26.540,21.924,21.924,28.346,28.346,22.275,22.275,28.639,18.699,18.699,5.063,6xj,5.063,6k,16.827
MZ171131,632,6,28.956,28.956,28.278,28.935,28.774,26.232,29.560,28.889,23.226,24.585,26.073,15.049,18.799,24.444,23.175,23.175,28.730,27.581,27.804,28.910,28.661,27.330,27.330,29.495,27.804,27.804,27.302,27.302,26.741,26.741,17.089,17.089,29.094,26.667,26.667,21.959,21.959,27.586,27.586,21.011,21.011,28.323,16.423,16.423,5.538,6xj,5.538,6k,15.049
MZ171132,632,6,30.380,30.380,29.272,29.253,29.663,27.027,29.717,29.730,24.921,25.949,26.709,17.628,18.641,23.810,23.333,23.333,29.683,29.032,27.330,30.380,29.764,27.488,27.488,28.391,27.787,27.787,26.504,26.504,26.741,26.741,17.563,17.563,29.730,27.129,27.129,21.451,21.451,28.169,28.169,20.695,20.695,28.639,17.724,17.724,4.589,6xj,4.589,6xb,17.563
MZ171133,632,6,29.589,29.589,28.436,28.140,29.130,27.663,29.717,28.299,23.968,25.633,27.027,16.667,19.589,23.810,23.175,23.175,28.889,29.032,27.804,29.068,29.764,26.540,26.540,28.549,27.014,27.014,26.179,26.179,26.582,26.582,16.930,16.930,29.571,27.014,27.014,21.293,21.293,28.661,28.661,21.327,21.327,26.899,17.724,17.724,3.797,6xj,3.797,6xb,16.930
MZ171134,632,6,29.747,29.747,29.068,28.140,29.485,27.460,30.047,29.253,23.968,25.316,27.302,17.147,18.927,24.127,24.286,24.286,30.000,29.355,28.278,29.226,30.442,27.302,27.302,29.338,27.330,27.330,26.667,26.667,28.458,28.458,16.772,16.772,30.525,27.143,27.143,22.205,22.205,28.976,28.976,22.082,22.082,28.639,17.886,17.886,5.222,6xj,5.222,6xb,16.772
MZ504973,630,6,29.542,29.542,28.414,27.611,27.788,28.642,29.734,28.571,22.821,23.697,24.921,15.073,17.937,22.439,22.222,22.222,29.138,27.751,27.480,30.153,28.850,26.979,26.979,29.241,26.624,26.624,25.963,25.963,26.984,26.984,15.238,15.238,29.431,25.470,25.470,21.523,21.523,28.031,28.031,19.898,19.898,27.562,0.000,0.000,18.413,6xi,0.000,6xb,15.238
MZ504974,630,6,29.365,29.365,28.213,27.385,28.673,30.115,29.519,29.841,22.662,23.697,25.714,14.425,18.413,22.276,23.217,23.217,29.310,27.113,28.013,28.912,30.335,27.141,27.141,30.210,26.825,26.825,26.298,26.298,27.460,27.460,15.873,15.873,29.335,25.773,25.773,22.056,22.056,28.661,28.661,19.898,19.898,28.445,3.968,3.968,18.095,6xi,3.968,6k,14.425
MZ504975,630,6,28.730,28.730,28.843,26.148,27.289,28.922,29.589,28.095,23.930,22.907,23.651,14.749,18.889,22.764,23.651,23.651,29.201,26.954,27.660,30.153,29.453,28.756,28.756,29.564,26.825,26.825,26.174,26.174,28.120,28.120,16.825,16.825,27.568,25.773,25.773,22.222,22.222,28.481,28.481,20.227,20.227,27.915,6.032,6.032,18.095,6xi,6.032,6k,14.749
