Accession,AssignedGenotype,Subtype6aDistance,Subtype6aDistance,Subtype6bDistance,Subtype6cDistance,Subtype6dDistance,Subtype6eDistance,Subtype6fDistance,Subtype6gDistance,Subtype6hDistance,Subtype6iDistance,Subtype6jDistance,Subtype6kDistance,Subtype6lDistance,Subtype6mDistance,Subtype6nDistance,Subtype6nDistance,Subtype6oDistance,Subtype6pDistance,Subtype6qDistance,Subtype6rDistance,Subtype6sDistance,Subtype6tDistance,Subtype6tDistance,Subtype6uDistance,Subtype6vDistance,Subtype6vDistance,Subtype6wDistance,Subtype6wDistance,Subtype6xaDistance,Subtype6xaDistance,Subtype6xbDistance,Subtype6xbDistance,Subtype6xcDistance,Subtype6xdDistance,Subtype6xdDistance,Subtype6xeDistance,Subtype6xeDistance,Subtype6xfDistance,Subtype6xfDistance,Subtype6xgDistance,Subtype6xgDistance,Subtype6xhDistance,Subtype6xiDistance,Subtype6xiDistance,Subtype6xjDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
KT735709,6,22.108,22.108,23.576,21.274,22.650,22.979,22.047,21.907,20.000,16.476,18.497,17.241,17.273,13.867,9.396,9.396,20.957,21.389,22.809,20.273,24.972,22.665,22.665,22.134,21.346,21.346,22.928,22.928,20.946,20.946,17.791,17.791,22.159,21.968,21.968,10.449,10.449,21.336,21.336,2.573,2.573,21.493,18.421,18.421,18.256,6xg,2.573,6n,9.396
KT735712,6,18.246,18.246,20.091,19.954,21.216,21.304,20.787,21.857,22.523,21.274,22.783,20.666,20.314,21.773,19.183,19.183,21.005,20.481,22.917,20.733,22.273,21.535,21.535,21.850,17.837,17.837,22.569,22.569,1.342,1.342,21.843,21.843,21.138,19.560,19.560,21.260,21.260,22.326,22.326,20.270,20.270,20.163,21.600,21.600,20.955,6xa,1.342,6v,17.837
KT735714,6,19.181,19.181,20.163,19.839,21.101,21.951,20.434,22.311,22.584,21.600,22.962,21.114,20.602,21.560,19.169,19.169,21.420,20.481,23.148,21.191,22.300,21.993,21.993,22.081,18.192,18.192,23.380,23.380,1.947,1.947,22.428,22.428,20.998,19.560,19.560,21.904,21.904,22.414,22.414,20.962,20.962,20.973,21.940,21.940,21.571,6xa,1.947,6v,18.192
KT735715,6,22.222,22.222,23.804,21.274,22.222,22.864,22.047,21.112,19.888,16.133,17.803,17.126,17.386,14.769,9.060,9.060,20.957,20.605,22.697,20.159,24.772,21.640,21.640,22.247,21.114,21.114,22.134,22.134,21.171,21.171,17.442,17.442,22.159,21.396,21.396,10.674,10.674,21.219,21.219,2.125,2.125,21.493,18.192,18.192,18.256,6xg,2.125,6n,9.060
KT735718,6,22.222,22.222,22.795,21.339,22.172,22.055,20.993,21.065,20.135,18.089,17.816,17.024,17.446,14.124,3.143,3.143,20.705,19.816,21.512,20.729,24.742,21.298,21.298,21.971,21.254,21.254,21.655,21.655,18.131,18.131,17.517,17.517,22.273,20.320,20.320,10.550,10.550,21.230,21.230,8.418,8.418,21.095,17.926,17.926,16.492,6n,3.143,6xg,8.418
KT735723,6,22.680,22.680,22.489,21.982,22.449,23.326,21.984,22.084,20.157,18.307,18.652,16.158,17.045,13.401,3.691,3.691,22.665,20.928,22.400,21.868,24.686,22.706,22.706,22.361,21.395,21.395,22.426,22.426,18.489,18.489,18.785,18.785,23.375,21.005,21.005,11.011,11.011,22.040,22.040,8.389,8.389,21.243,17.740,17.740,16.841,6n,3.691,6xg,8.389
KT735726,6,22.540,22.540,22.603,21.932,22.059,22.837,22.022,21.308,20.067,18.876,18.070,16.284,17.386,14.302,3.132,3.132,21.754,20.814,22.392,21.526,24.772,21.957,21.957,22.109,21.749,21.749,22.260,22.260,19.257,19.257,18.539,18.539,22.701,20.800,20.800,11.573,11.573,22.274,22.274,8.725,8.725,20.545,18.284,18.284,16.492,6n,3.132,6xg,8.725
KT735727,6,23.105,23.105,22.962,20.592,22.886,23.584,22.635,21.918,20.424,18.581,18.560,16.686,16.824,14.769,10.899,10.899,21.818,21.160,24.205,21.095,22.717,22.465,22.465,21.793,21.637,21.637,23.549,23.549,21.035,21.035,18.583,18.583,23.443,22.286,22.286,1.454,1.454,21.655,21.655,10.000,10.000,22.145,18.506,18.506,17.770,6xe,1.454,6xg,10.000
KT735732,6,22.540,22.540,23.886,21.388,22.084,23.299,21.921,21.695,19.955,17.506,18.264,16.055,17.218,13.898,4.153,4.153,21.829,20.701,21.625,20.592,24.628,22.603,22.603,22.323,20.655,20.655,22.603,22.603,19.187,19.187,17.558,17.558,22.779,21.053,21.053,10.598,10.598,22.558,22.558,8.418,8.418,21.396,18.233,18.233,16.260,6n,4.153,6xg,8.418
KT735733,6,22.426,22.426,23.059,22.121,22.134,22.837,21.984,21.719,20.135,18.629,18.581,16.628,17.902,14.124,3.277,3.277,21.918,20.853,22.910,21.729,24.600,22.222,22.222,22.273,21.445,21.445,22.717,22.717,19.435,19.435,18.065,18.065,22.955,20.800,20.800,11.312,11.312,22.040,22.040,8.701,8.701,20.933,18.778,18.778,16.783,6n,3.277,6xg,8.701
KT735736,6,23.454,23.454,25.387,23.707,24.216,25.379,23.552,23.960,21.564,19.848,20.860,17.962,18.370,15.511,5.934,5.934,23.232,22.040,23.492,23.581,25.631,23.597,23.597,24.682,22.548,22.548,24.147,24.147,20.764,20.764,19.668,19.668,24.682,22.739,22.739,12.500,12.500,23.883,23.883,10.227,10.227,22.605,19.873,19.873,17.670,6n,5.934,6xg,10.227
KT735743,6,23.345,23.345,23.448,21.047,22.410,23.148,21.984,20.867,20.759,18.694,18.898,16.591,17.727,14.882,10.674,10.674,21.477,20.843,24.091,20.434,23.059,22.350,22.350,21.932,21.861,21.861,22.753,22.753,21.035,21.035,19.551,19.551,23.583,21.889,21.889,0.783,0.783,21.429,21.429,10.112,10.112,21.799,18.872,18.872,17.654,6xe,0.783,6xg,10.112
KT735744,6,19.181,19.181,20.205,19.585,20.968,21.993,20.686,21.833,22.631,21.837,22.896,21.518,20.426,21.680,18.842,18.842,21.247,19.908,22.989,21.191,22.956,21.659,21.659,22.717,17.736,17.736,22.454,22.454,1.678,1.678,21.957,21.957,21.370,19.649,19.649,21.907,21.907,22.326,22.326,20.772,20.772,20.776,21.984,21.984,21.412,6xa,1.678,6v,17.736
KT735759,6,21.039,21.039,23.264,22.298,22.009,24.242,23.288,22.551,20.023,17.837,18.506,16.413,17.294,14.903,4.778,4.778,22.753,21.272,22.629,21.804,24.971,22.596,22.596,23.341,21.429,21.429,22.325,22.325,19.583,19.583,17.886,17.886,24.032,21.046,21.046,11.340,11.340,23.923,23.923,9.101,9.101,21.010,19.523,19.523,16.376,6n,4.778,6xg,9.101
KT735775,6,4.971,4.971,16.724,22.365,23.454,24.504,23.481,21.864,21.937,23.131,24.094,22.494,22.326,22.870,22.565,22.565,22.404,22.573,24.211,21.945,22.482,22.653,22.653,23.660,20.702,20.702,23.077,23.077,19.298,19.298,22.924,22.924,22.464,14.918,14.918,21.293,21.293,24.356,24.356,20.707,20.707,22.664,24.242,24.242,22.754,6a,4.971,6xd,14.918
KT735776,6,5.575,5.575,16.781,22.759,23.523,24.687,23.314,21.793,21.587,22.520,23.977,23.322,22.002,23.509,23.139,23.139,22.298,23.033,23.158,22.962,22.897,22.924,22.924,24.256,20.824,20.824,22.738,22.738,19.159,19.159,22.558,22.558,23.793,15.862,15.862,23.953,23.953,24.736,24.736,22.680,22.680,21.769,24.036,24.036,23.068,6a,5.575,6xd,15.862
KT735778,6,6.376,6.376,16.441,21.560,23.253,23.881,22.795,21.584,21.820,22.664,23.364,22.105,22.326,22.222,22.197,22.197,22.337,22.999,24.678,22.874,22.834,22.418,22.418,23.341,20.962,20.962,23.299,23.299,18.341,18.341,22.456,22.456,24.023,15.760,15.760,20.759,20.759,23.832,23.832,21.893,21.893,21.988,23.402,23.402,22.054,6a,6.376,6xd,15.760
KT735779,6,21.327,21.327,22.874,21.804,22.348,23.006,21.710,21.584,19.843,17.371,17.845,16.188,16.913,13.964,3.266,3.266,21.689,20.185,21.764,21.209,24.658,22.235,22.235,22.779,20.810,20.810,21.864,21.864,19.257,19.257,17.890,17.890,23.007,20.800,20.800,10.485,10.485,22.665,22.665,8.896,8.896,20.551,18.007,18.007,16.084,6n,3.266,6xg,8.896
KT735784,6,6.152,6.152,16.611,22.299,23.684,24.628,23.771,22.247,22.235,23.949,24.094,22.105,22.690,23.509,23.368,23.368,22.514,22.624,24.912,22.018,22.690,23.275,23.275,23.799,21.968,21.968,23.183,23.183,19.298,19.298,23.193,23.193,23.448,15.306,15.306,22.689,22.689,24.005,24.005,22.680,22.680,22.817,24.146,24.146,23.185,6a,6.152,6xd,15.306
KT735802,6,6.600,6.600,17.733,23.192,24.232,24.687,24.055,22.412,21.820,23.131,23.743,22.573,22.754,23.104,23.112,23.112,21.957,23.510,24.795,22.759,22.248,23.810,23.810,24.686,21.495,21.495,23.766,23.766,20.117,20.117,23.543,23.543,23.908,16.553,16.553,22.754,22.754,24.473,24.473,21.854,21.854,23.283,24.859,24.859,23.536,6a,6.600,6xd,16.553
KT735804,6,21.963,21.963,23.815,22.032,22.500,23.926,22.082,22.769,20.531,17.391,17.640,16.473,17.688,14.548,4.323,4.323,22.057,21.160,22.108,21.535,24.680,22.400,22.400,23.059,20.938,20.938,22.386,22.386,18.629,18.629,18.057,18.057,23.174,21.594,21.594,11.086,11.086,22.664,22.664,8.987,8.987,20.877,18.836,18.836,17.070,6n,4.323,6xg,8.987
KT735810,6,18.596,18.596,19.977,19.495,20.642,21.835,20.787,21.631,22.210,21.185,22.896,20.436,20.090,21.437,18.388,18.388,20.890,20.137,22.801,21.077,22.273,21.993,21.993,21.734,17.961,17.961,22.362,22.362,1.230,1.230,21.957,21.957,21.138,19.213,19.213,21.421,21.421,22.299,22.299,19.932,19.932,20.394,21.371,21.371,21.537,6xa,1.230,6n,18.388
KT735814,6,21.396,21.396,22.874,21.804,22.009,22.890,21.597,21.298,19.619,18.090,17.845,16.166,16.818,14.189,3.041,3.041,21.347,19.954,21.879,21.209,24.772,22.349,22.349,22.665,20.922,20.922,21.634,21.634,18.694,18.694,17.546,17.546,22.893,20.571,20.571,10.034,10.034,22.769,22.769,8.221,8.221,20.551,17.995,17.995,15.618,6n,3.041,6xg,8.221
KT735820,6,23.139,23.139,22.971,21.904,22.489,22.532,22.059,22.349,20.022,17.961,17.477,16.992,16.818,14.350,3.503,3.503,21.814,20.302,22.170,21.968,24.543,22.444,22.444,22.184,20.819,20.819,22.659,22.659,19.296,19.296,17.895,17.895,22.945,20.571,20.571,10.847,10.847,22.040,22.040,9.153,9.153,20.809,17.975,17.975,16.355,6n,3.503,6xg,9.153
KT735821,6,22.197,22.197,23.448,21.804,22.712,23.210,21.147,21.982,20.516,18.764,19.080,17.206,17.386,14.752,4.167,4.167,21.575,20.761,22.426,20.867,24.515,21.957,21.957,22.893,21.260,21.260,22.094,22.094,18.560,18.560,18.670,18.670,23.121,21.739,21.739,10.710,10.710,22.514,22.514,9.234,9.234,21.355,19.195,19.195,17.249,6n,4.167,6xg,9.234
KT735822,6,21.854,21.854,23.368,21.575,21.896,23.804,21.935,21.754,20.404,17.865,17.284,15.704,16.932,14.414,3.803,3.803,22.032,20.300,21.535,20.981,24.772,22.805,22.805,23.007,20.697,20.697,21.749,21.749,19.369,19.369,18.086,18.086,23.007,20.914,20.914,10.485,10.485,22.654,22.654,8.277,8.277,21.240,18.337,18.337,15.851,6n,3.803,6xg,8.277
KT735827,6,22.984,22.984,23.192,21.047,22.748,23.468,22.599,21.185,20.493,18.400,18.849,17.140,17.176,15.045,10.823,10.823,21.932,21.160,24.318,20.639,22.910,22.696,22.696,22.134,21.372,21.372,23.208,23.208,20.655,20.655,19.048,19.048,23.669,21.943,21.943,1.347,1.347,21.655,21.655,10.372,10.372,21.684,18.621,18.621,17.538,6xe,1.347,6xg,10.372
KT735834,6,23.345,23.345,23.103,20.819,22.297,23.032,22.210,20.981,21.029,18.243,18.335,16.705,17.841,14.882,10.674,10.674,21.705,20.615,23.523,20.662,22.945,21.659,21.659,21.818,21.549,21.549,22.639,22.639,21.147,21.147,18.989,18.989,23.356,21.774,21.774,1.119,1.119,21.655,21.655,10.449,10.449,21.338,18.527,18.527,17.073,6xe,1.119,6xg,10.449
KT735855,6,23.345,23.345,23.678,21.160,22.635,23.843,22.624,21.095,21.178,19.096,19.092,17.614,18.016,15.385,11.612,11.612,22.159,20.957,24.318,21.347,23.139,22.696,22.696,22.273,22.072,22.072,23.182,23.182,21.380,21.380,18.931,18.931,24.150,22.811,22.811,2.357,2.357,22.109,22.109,11.048,11.048,21.569,19.563,19.563,17.422,6xe,2.357,6xg,11.048
KT735861,6,6.278,6.278,15.831,22.451,23.711,24.714,23.636,21.814,22.170,23.832,24.327,22.727,22.042,23.050,22.540,22.540,21.420,22.171,24.327,22.082,22.529,22.924,22.924,23.536,21.764,21.764,22.648,22.648,19.649,19.649,23.310,23.310,23.333,15.367,15.367,22.754,22.754,23.770,23.770,22.235,22.235,22.701,24.142,24.142,23.041,6a,6.278,6xd,15.367
KT735862,6,5.928,5.928,15.825,22.600,23.571,24.504,23.630,21.929,21.937,23.715,24.094,22.611,21.578,22.287,22.603,22.603,22.637,22.566,24.327,22.299,22.482,23.158,23.158,23.414,21.287,21.287,22.558,22.558,19.064,19.064,23.345,23.345,22.464,15.172,15.172,21.166,21.166,23.888,23.888,22.007,22.007,22.622,23.744,23.744,22.404,6a,5.928,6xd,15.172
KT735863,6,6.040,6.040,16.723,22.222,23.482,24.747,23.636,22.044,21.820,23.364,24.327,22.378,22.791,22.706,22.769,22.769,22.680,21.829,24.327,22.426,22.648,22.690,22.690,23.314,21.191,21.191,23.345,23.345,19.415,19.415,23.077,23.077,23.448,15.420,15.420,21.293,21.293,24.356,24.356,22.235,22.235,22.817,24.118,24.118,22.222,6a,6.040,6xd,15.420
KT735866,6,5.817,5.817,17.284,22.337,23.436,24.573,23.523,21.680,22.287,23.131,24.327,22.261,22.674,23.050,23.218,23.218,22.867,22.298,24.211,22.998,22.416,23.356,23.356,23.429,21.191,21.191,23.068,23.068,18.947,18.947,22.727,22.727,23.678,15.306,15.306,21.926,21.926,24.150,24.150,21.893,21.893,22.002,24.550,24.550,22.494,6a,5.817,6xd,15.306
KT735867,6,5.034,5.034,16.274,21.649,23.139,24.072,23.068,21.929,21.820,22.897,23.626,21.445,21.512,22.821,22.082,22.082,22.222,21.829,23.743,22.082,22.759,22.456,22.456,22.971,21.535,21.535,22.648,22.648,18.596,18.596,22.727,22.727,23.218,14.739,14.739,20.659,20.659,23.770,23.770,21.437,21.437,22.028,23.288,23.288,21.520,6a,5.034,6xd,14.739
KT735878,6,22.197,22.197,23.678,21.804,22.009,22.665,21.710,21.868,19.865,17.753,18.070,16.532,16.932,14.302,3.468,3.468,21.804,20.554,22.108,21.209,24.886,22.349,22.349,22.551,21.082,21.082,22.789,22.789,19.369,19.369,18.119,18.119,22.893,21.167,21.167,10.485,10.485,22.654,22.654,8.725,8.725,21.470,18.244,18.244,16.453,6n,3.468,6xg,8.725
KT735881,6,5.705,5.705,16.611,22.158,23.597,24.371,23.516,21.470,22.404,23.481,23.509,21.871,21.237,22.133,22.998,22.998,22.680,22.712,24.327,22.184,22.131,22.573,22.573,23.086,21.191,21.191,22.491,22.491,19.649,19.649,22.028,22.028,22.874,15.420,15.420,20.786,20.786,23.826,23.826,22.311,22.311,22.119,23.516,23.516,21.546,6a,5.705,6xd,15.420
KT921385,6,26.133,26.133,25.000,20.159,19.221,20.779,4.167,23.636,29.275,29.443,28.836,27.851,26.287,28.052,23.438,23.438,20.779,20.161,20.833,15.775,27.222,20.588,20.588,20.573,26.966,26.966,23.016,23.016,23.848,23.848,26.053,26.053,22.400,25.867,25.867,25.067,25.067,21.892,21.892,25.867,25.867,24.599,27.441,27.441,27.913,6f,4.167,6r,15.775
KT921386,6,25.867,25.867,25.066,20.424,19.531,21.094,5.440,22.917,28.947,28.342,27.729,26.525,26.016,28.238,22.626,22.626,22.135,20.161,22.016,16.043,27.273,20.856,20.856,22.021,26.503,26.503,22.764,22.764,24.731,24.731,26.649,26.649,23.757,24.599,24.599,25.066,25.066,21.951,21.951,25.858,25.858,24.064,27.513,27.513,28.042,6f,5.440,6r,16.043
KT921387,6,24.868,24.868,23.138,20.690,18.182,20.260,4.688,23.316,27.763,28.421,28.084,27.851,26.216,26.234,25.000,25.000,20.519,21.237,21.094,16.310,25.568,20.690,20.690,20.052,25.210,25.210,21.739,21.739,21.951,21.951,26.316,26.316,22.563,24.000,24.000,26.133,26.133,22.432,22.432,26.133,26.133,23.342,26.385,26.385,29.539,6f,4.688,6r,16.310
KT921388,6,25.401,25.401,21.925,5.699,15.761,19.010,19.363,23.958,25.199,24.332,26.133,26.720,25.729,26.190,22.135,22.135,20.052,18.280,19.740,20.053,26.400,19.251,19.251,19.010,24.852,24.852,24.054,24.054,22.554,22.554,26.509,26.509,22.460,24.599,24.599,23.177,23.177,20.596,20.596,25.521,25.521,20.997,28.382,28.382,27.321,6c,5.699,6d,15.761
KT921391,6,26.720,26.720,27.249,22.135,22.078,23.563,24.740,25.203,23.219,21.372,23.747,21.372,19.629,18.490,3.646,3.646,22.372,21.505,23.177,24.800,27.720,23.739,23.739,23.714,26.036,26.036,23.873,23.873,21.579,21.579,23.016,23.016,26.257,25.798,25.798,14.062,14.062,23.733,23.733,13.542,13.542,24.804,22.222,22.222,23.810,6n,3.646,6xg,13.542
KU167536,6,27.815,27.815,27.961,22.517,22.848,24.834,25.166,26.159,23.510,22.517,23.841,22.185,19.868,19.868,2.649,2.649,22.185,20.792,23.841,23.762,27.723,24.172,24.172,26.159,27.483,27.483,25.828,25.828,20.861,20.861,22.185,22.185,25.497,26.159,26.159,12.583,12.583,24.172,24.172,10.596,10.596,26.159,22.848,22.848,23.179,6n,2.649,6xg,10.596
KU167537,6,27.759,27.759,27.759,22.667,23.000,24.667,24.749,26.333,23.667,22.667,23.411,22.000,20.000,19.398,2.341,2.341,22.000,20.266,23.667,23.000,27.243,23.667,23.667,26.000,27.333,27.333,26.000,26.000,20.667,20.667,22.333,22.333,25.333,25.418,25.418,12.375,12.375,24.000,24.000,10.368,10.368,25.667,22.408,22.408,22.742,6n,2.341,6xg,10.368
KU167538,6,27.815,27.815,27.124,21.854,22.185,24.013,24.342,25.413,23.102,22.185,23.432,21.854,19.408,19.472,2.303,2.303,21.382,20.132,23.102,23.026,27.393,23.279,23.279,25.329,26.733,26.733,25.000,25.000,20.199,20.199,22.185,22.185,24.671,25.329,25.329,12.211,12.211,23.355,23.355,10.265,10.265,25.413,22.442,22.442,23.179,6n,2.303,6xg,10.265
KU167539,6,27.759,27.759,27.759,22.591,22.924,24.585,24.749,26.246,23.588,22.591,23.411,21.927,19.934,19.398,2.341,2.341,21.927,20.199,23.588,23.000,27.152,23.588,23.588,25.914,27.243,27.243,25.914,25.914,20.598,20.598,22.259,22.259,25.249,25.418,25.418,12.375,12.375,23.920,23.920,10.368,10.368,25.581,22.408,22.408,22.742,6n,2.341,6xg,10.368
KU167540,6,27.759,27.759,27.759,22.667,23.000,24.667,24.749,26.333,23.667,22.667,23.411,22.000,20.000,19.398,2.341,2.341,22.000,20.266,23.667,23.000,27.243,23.667,23.667,26.000,27.333,27.333,26.000,26.000,20.667,20.667,22.333,22.333,25.333,25.418,25.418,12.375,12.375,24.000,24.000,10.368,10.368,25.667,22.408,22.408,22.742,6n,2.341,6xg,10.368
KU167541,6,27.815,27.815,27.961,22.517,22.848,24.834,25.166,26.159,23.510,22.517,23.841,22.185,19.868,19.868,2.649,2.649,22.185,20.792,23.841,23.762,27.723,24.172,24.172,26.159,27.483,27.483,25.828,25.828,20.861,20.861,22.185,22.185,25.497,26.159,26.159,12.583,12.583,24.172,24.172,10.596,10.596,26.159,22.848,22.848,23.179,6n,2.649,6xg,10.596
KU167542,6,28.146,28.146,28.289,22.848,23.179,25.166,25.497,26.490,23.841,22.848,24.172,22.517,20.199,20.199,2.980,2.980,22.517,21.122,24.172,24.092,28.053,24.503,24.503,26.490,27.815,27.815,26.159,26.159,21.192,21.192,22.517,22.517,25.828,26.490,26.490,12.914,12.914,24.503,24.503,10.927,10.927,26.490,23.179,23.179,23.510,6n,2.980,6xg,10.927
KU167543,6,27.483,27.483,26.974,21.523,21.854,24.503,24.834,25.166,22.848,22.517,23.841,22.185,19.868,19.868,2.649,2.649,21.854,19.802,22.848,22.772,27.063,23.607,23.607,25.166,27.152,27.152,25.497,25.497,19.868,19.868,22.517,22.517,25.166,25.828,25.828,11.921,11.921,23.841,23.841,10.596,10.596,25.083,22.848,22.848,23.510,6n,2.649,6xg,10.596
KU167544,6,22.059,22.059,23.529,20.913,22.433,24.585,26.073,27.817,29.900,27.636,31.034,26.316,23.793,27.931,24.585,24.585,24.151,24.503,28.137,25.197,29.373,26.545,26.545,25.914,23.774,23.774,26.792,26.792,5.316,5.316,26.298,26.298,25.455,21.887,21.887,27.740,27.740,25.131,25.131,26.910,26.910,26.136,26.667,26.667,25.940,6xa,5.316,6c,20.913
KU167545,6,22.140,22.140,23.616,20.992,22.519,24.667,26.159,27.915,30.000,27.574,31.142,26.408,23.875,28.028,24.497,24.497,24.242,24.585,28.244,25.296,29.470,26.642,26.642,26.000,23.864,23.864,26.357,26.357,5.333,5.333,26.389,26.389,25.547,21.970,21.970,27.682,27.682,25.131,25.131,27.000,27.000,26.236,26.596,26.596,26.038,6xa,5.333,6c,20.992
KU707097,6,6.631,6.631,19.261,24.668,24.934,25.526,26.371,25.995,25.729,24.474,27.368,27.105,25.526,25.995,27.321,27.321,25.464,23.607,28.382,26.455,27.671,26.316,26.316,25.926,25.464,25.464,24.339,24.339,22.281,22.281,29.211,29.211,28.912,18.568,18.568,28.117,28.117,27.778,27.778,27.851,27.851,23.360,28.158,28.158,28.647,6a,6.631,6xd,18.568
KU707142,6,7.735,7.735,24.468,27.851,27.224,,29.121,29.973,29.708,26.842,30.214,,,27.851,,,28.650,26.954,30.959,28.099,29.006,30.239,30.239,,28.117,28.117,28.099,28.099,26.525,26.525,27.138,27.138,30.189,21.563,21.563,28.912,28.912,30.749,30.749,29.178,29.178,26.722,30.579,30.579,28.650,6a,7.735,6xd,21.563
KU707154,6,6.631,6.631,19.789,24.934,25.464,25.789,26.632,25.995,25.464,24.737,27.368,27.368,25.464,26.525,26.525,26.525,25.464,23.342,27.368,25.926,27.397,26.509,26.509,26.190,24.668,24.668,24.074,24.074,23.077,23.077,28.947,28.947,28.912,18.833,18.833,27.321,27.321,27.822,27.822,27.586,27.586,23.622,27.895,27.895,28.117,6a,6.631,6xd,18.833
KU707158,6,6.631,6.631,20.580,25.199,25.199,25.526,26.632,27.056,26.790,24.737,27.632,26.579,25.729,26.260,27.586,27.586,25.729,24.403,28.158,27.249,27.945,26.053,26.053,26.984,24.339,24.339,24.074,24.074,22.812,22.812,28.947,28.947,29.443,19.894,19.894,28.382,28.382,28.084,28.084,27.586,27.586,23.097,27.368,27.368,27.851,6a,6.631,6xd,19.894
KU707161,6,28.912,28.912,28.836,22.487,24.074,24.934,24.603,28.117,23.077,23.077,21.693,22.016,20.424,19.098,5.305,5.305,23.545,21.429,22.895,23.747,26.230,24.603,24.603,26.121,26.790,26.790,25.926,25.926,22.281,22.281,20.955,20.955,27.778,27.851,27.851,14.589,14.589,24.044,24.044,12.467,12.467,26.984,23.077,23.077,22.281,6n,5.305,6xg,12.467
KU707162,6,6.631,6.631,20.580,24.138,25.199,25.000,25.849,25.995,25.926,24.409,27.034,26.842,24.668,25.858,26.525,26.525,25.995,23.077,26.579,25.926,26.575,25.722,25.722,25.661,24.668,24.668,23.545,23.545,22.812,22.812,28.084,28.084,28.912,19.098,19.098,27.321,27.321,27.704,27.704,28.117,28.117,23.622,27.895,27.895,27.586,6a,6.631,6xd,19.098
KU870975,6,26.486,26.486,22.485,24.638,24.272,24.706,24.731,25.676,22.973,22.870,19.910,15.695,16.667,20.721,4.933,4.933,24.434,22.222,25.000,24.638,27.354,26.214,26.214,27.354,24.775,24.775,28.829,28.829,23.111,23.111,18.386,18.386,26.699,25.389,25.389,11.659,11.659,25.000,25.000,13.901,13.901,,18.386,18.386,17.937,6n,4.933,6xe,11.659
KU871310,6,5.402,5.402,17.292,22.522,24.310,24.897,24.211,23.748,24.367,23.633,25.310,24.267,23.477,22.859,22.768,22.768,24.264,23.626,24.557,24.166,25.178,24.750,24.750,23.402,23.169,23.169,25.263,25.263,21.416,21.416,24.136,24.136,23.953,16.618,16.618,24.868,24.868,25.455,25.455,23.005,23.005,23.726,23.244,23.244,23.944,6a,5.402,6xd,16.618
KU871311,6,4.882,4.882,16.618,23.018,23.412,24.707,24.429,22.986,24.897,24.073,25.325,24.193,24.230,23.446,23.697,23.697,24.307,23.550,24.423,24.443,25.177,24.585,24.585,23.885,23.413,23.413,25.324,25.324,21.534,21.534,25.059,25.059,24.468,15.882,15.882,25.235,25.235,24.868,24.868,23.045,23.045,24.014,24.164,24.164,24.515,6a,4.882,6xd,15.882
KX107877,6,23.779,23.779,26.628,22.898,23.313,24.291,23.596,24.701,17.720,3.612,13.657,20.814,21.109,19.966,19.174,19.174,23.012,23.529,24.614,23.496,25.823,23.042,23.042,22.959,23.553,23.553,24.321,24.321,22.153,22.153,19.943,19.943,24.787,25.413,25.413,19.638,19.638,23.352,23.352,18.197,18.197,23.190,20.645,20.645,21.805,6i,3.612,6j,13.657
KX107878,6,23.743,23.743,24.722,22.025,21.759,23.570,22.068,23.254,20.229,19.162,19.484,18.947,18.671,15.681,3.837,3.837,22.241,21.556,21.780,22.114,23.881,23.614,23.614,21.694,22.391,22.391,22.381,22.381,20.162,20.162,18.911,18.911,22.677,24.079,24.079,11.970,11.970,23.037,23.037,10.481,10.481,22.000,19.301,19.301,18.995,6n,3.837,6xg,10.481
KX107879,6,24.898,24.898,25.292,19.639,20.711,19.921,5.587,21.705,25.355,24.519,24.858,24.701,24.113,24.005,22.823,22.823,20.385,19.865,20.340,15.124,23.553,19.729,19.729,19.470,24.684,24.684,23.476,23.476,23.629,23.629,23.991,23.991,19.887,24.533,24.533,23.957,23.957,21.545,21.545,22.172,22.172,24.056,24.944,24.944,26.067,6f,5.587,6r,15.124
KX107880,6,22.911,22.911,24.752,22.839,21.873,23.543,22.415,22.997,20.218,19.507,20.034,18.603,18.499,15.106,3.379,3.379,22.633,22.229,22.077,22.483,24.166,24.206,24.206,21.637,22.015,22.015,22.324,22.324,20.393,20.393,19.198,19.198,22.935,23.553,23.553,11.741,11.741,22.910,22.910,9.851,9.851,22.394,19.301,19.301,18.469,6n,3.379,6xg,9.851
KX107881,6,23.290,23.290,24.299,22.355,23.155,23.024,23.689,23.422,21.356,21.047,21.029,16.413,4.794,19.287,18.623,18.623,23.024,23.012,22.361,22.492,25.085,24.915,24.915,22.635,23.266,23.266,23.901,23.901,21.238,21.238,16.874,16.874,24.091,23.939,23.939,19.582,19.582,22.403,22.403,18.007,18.007,22.773,16.986,16.986,17.767,6l,4.794,6k,16.413
