Accession,Genotype1Distance,Genotype2Distance,Genotype3Distance,Genotype4Distance,Genotype5Distance,Genotype6Distance,Genotype7Distance,Genotype8Distance,FirstChoiceGenotype,FirstChoiceDistance,SecondChoiceGenotype,SecondChoiceDistance
KY474473,30.519,31.868,4.192,29.279,31.944,29.563,29.880,29.067,3,4.192,6,29.563
KY474474,28.726,31.818,4.391,27.416,31.481,29.167,30.478,28.355,3,4.391,4,27.416
KY474475,29.437,30.562,5.589,28.635,31.019,30.040,30.080,27.991,3,5.589,8,27.991
KY474476,30.022,31.209,4.391,29.563,31.250,29.587,30.478,27.706,3,4.391,8,27.706
KY474477,30.693,32.207,4.790,28.994,30.023,29.960,29.880,28.788,3,4.790,8,28.788
KY474478,30.022,31.648,5.190,27.928,30.184,30.143,29.880,29.348,3,5.190,4,27.928
KY474479,29.654,31.429,2.994,28.539,31.250,29.365,30.080,27.706,3,2.994,8,27.706
KY474480,30.435,30.979,3.992,28.604,31.250,29.762,30.339,28.200,3,3.992,8,28.200
KY474481,29.590,32.192,4.990,26.966,31.019,29.939,30.478,27.778,3,4.990,8,27.778
KY474482,30.556,31.648,4.391,26.074,30.645,28.968,29.880,28.139,3,4.391,6,28.968
KY474483,30.118,32.192,5.389,29.026,30.093,30.339,30.677,27.983,3,5.389,8,27.983
KY474484,28.571,29.825,4.790,27.314,31.713,31.014,30.739,27.706,3,4.790,8,27.706
KY474485,30.600,31.364,3.792,29.670,31.064,30.357,30.938,27.897,3,3.792,8,27.897
KY474486,30.238,30.549,4.192,28.315,31.336,28.770,29.681,27.826,3,4.192,6,28.770
KY474487,29.681,30.822,5.788,29.622,,29.478,32.335,28.416,3,5.788,1,29.681
KY474488,31.992,32.653,6.600,30.938,,30.909,33.534,29.374,3,6.600,8,29.374
KY474489,30.870,31.136,4.192,27.193,31.481,30.357,29.880,27.489,3,4.192,4,27.193
KY474490,30.538,31.347,4.391,28.989,31.264,27.928,30.080,27.742,3,4.391,8,27.742
KY474491,30.323,31.429,3.593,28.315,31.797,29.563,30.677,27.922,3,3.593,8,27.922
KY474492,29.398,30.159,4.192,27.252,31.264,29.563,30.677,28.571,3,4.192,4,27.252
KY474493,29.901,32.192,5.589,28.884,28.472,29.307,31.673,28.770,3,5.589,8,28.770
KY474494,29.630,32.308,3.992,28.442,31.567,30.556,30.677,27.742,3,3.992,8,27.742
KY474495,29.792,32.088,5.589,30.180,31.713,,30.080,29.004,3,5.589,8,29.004
KY474496,30.152,31.360,5.788,27.928,30.184,28.373,29.880,28.458,3,5.788,6,28.373
KY474497,30.023,31.648,3.792,28.090,30.645,28.770,30.677,27.609,3,3.792,6,28.770
KY474498,30.324,31.818,5.788,28.315,32.028,30.357,30.677,29.004,3,5.788,8,29.004
KY474499,31.787,33.182,6.387,30.112,31.567,30.754,31.237,29.654,3,6.387,8,29.654
KY474500,30.787,31.868,4.192,28.153,31.250,29.563,29.615,27.766,3,4.192,8,27.766
KY474501,30.087,31.209,5.190,28.090,30.575,29.328,30.478,27.074,3,5.190,8,27.074
KY474502,28.704,30.385,5.190,28.539,31.250,29.563,30.279,28.571,3,5.190,6,29.563
KY474503,30.000,31.746,3.393,27.130,31.019,30.357,30.279,27.273,3,3.393,8,27.273
KY474504,30.279,31.364,5.589,29.644,30.324,28.829,30.080,28.770,3,5.589,8,28.770
KY474505,29.915,31.532,6.188,29.703,30.415,30.159,29.741,28.355,3,6.188,7,29.741
KY474506,29.870,31.591,3.593,27.578,31.250,29.622,29.482,27.489,3,3.593,8,27.489
KY474507,28.637,31.648,5.190,27.477,29.861,30.159,29.681,28.200,3,5.190,4,27.477
KY474508,31.818,32.658,5.389,28.539,30.645,30.556,30.629,30.000,3,5.389,4,28.539
KY474509,30.886,31.293,3.393,29.505,31.019,28.968,30.478,27.489,3,3.393,8,27.489
KY474510,30.963,31.126,5.988,29.054,32.407,28.770,31.138,29.004,3,5.988,6,28.770
KY511562,33.138,28.082,5.900,28.261,32.075,,,28.968,3,5.900,4,28.261
KY511563,33.140,28.571,4.130,28.947,30.660,29.794,29.912,28.175,3,4.130,4,28.947
KY511564,32.267,28.571,5.015,29.240,31.604,29.794,,29.644,3,5.015,6,29.794
KY511565,32.749,27.950,4.130,29.032,30.317,30.178,,28.458,3,4.130,4,29.032
KY511566,33.235,,3.540,28.947,30.374,30.383,29.912,28.458,3,3.540,4,28.947
KY511567,29.804,,4.130,29.240,30.660,30.088,30.205,29.644,3,4.130,4,29.240
KY511568,29.333,26.708,4.734,29.721,31.132,31.056,29.851,27.237,3,4.734,7,29.851
KY511569,32.849,30.435,5.605,28.173,23.881,29.794,31.378,29.249,3,5.605,4,28.173
KY511570,31.977,27.950,4.720,30.341,30.660,30.383,29.032,29.644,3,4.720,7,29.032
KY511571,33.626,31.518,5.015,28.863,25.373,30.370,,22.840,3,5.015,4,28.863
KY511572,30.667,,4.130,29.532,30.374,28.909,,28.458,3,4.130,6,28.909
KY511573,33.600,31.624,6.195,30.792,29.577,30.678,,28.685,3,6.195,6,30.678
KY511574,33.431,34.503,5.310,29.503,30.769,,,24.074,3,5.310,4,29.503
KY511575,34.218,,6.195,29.326,,30.678,29.825,28.968,3,6.195,4,29.326
KY511576,34.012,32.296,5.310,28.947,31.132,30.088,,24.074,3,5.310,4,28.947
KY511577,31.081,28.655,8.709,28.862,25.735,27.706,31.164,21.605,3,8.709,8,21.605
KY511578,33.923,27.211,5.015,28.655,32.127,28.909,,,3,5.015,6,28.909
KY511579,34.012,31.687,6.785,29.619,25.373,30.088,30.696,27.451,3,6.785,4,29.619
KY511580,33.333,31.907,5.605,28.446,31.604,31.563,,,3,5.605,4,28.446
KY511581,32.267,28.302,7.375,29.619,28.638,30.409,31.672,31.200,3,7.375,4,29.619
KY511582,33.431,33.074,4.130,29.326,31.604,31.268,,28.968,3,4.130,4,29.326
KY548481,32.298,29.787,7.500,30.154,30.516,31.271,,25.309,3,7.500,4,30.154
KY548482,31.765,,6.522,29.193,30.357,28.793,,28.017,3,6.522,6,28.793
KY548483,33.437,28.767,6.522,29.503,24.627,31.034,,27.966,3,6.522,4,29.503
KY548484,,27.907,6.832,29.412,32.114,,,24.074,3,6.832,4,29.412
KY548485,30.667,27.891,5.625,29.231,24.627,29.283,30.375,27.731,3,5.625,6,29.283
KY548486,32.800,29.452,4.037,28.571,31.132,30.769,,22.840,3,4.037,4,28.571
KY548487,,28.099,6.211,28.704,31.132,29.553,29.010,,3,6.211,4,28.704
KY548488,33.200,29.231,6.522,30.124,,30.745,30.462,24.074,3,6.522,4,30.124
KY548489,31.621,28.767,4.747,28.076,25.373,29.167,,28.509,3,4.747,4,28.076
KY548490,31.923,,6.369,30.380,,31.731,,24.845,3,6.369,4,30.380
KY548491,33.562,32.258,5.063,27.848,26.119,31.190,29.430,24.074,3,5.063,4,27.848
KY548492,33.654,29.193,3.797,28.797,30.189,29.897,,24.691,3,3.797,4,28.797
KY548493,32.301,29.752,5.575,27.468,30.180,28.920,,,3,5.575,6,28.920
KY552746,29.279,27.397,5.919,28.793,30.660,30.435,30.137,28.270,3,5.919,4,28.793
KY552747,30.556,27.329,3.427,28.793,31.132,30.435,,27.966,3,3.427,4,28.793
KY552748,33.750,27.397,5.296,28.571,30.804,31.366,29.452,28.205,3,5.296,4,28.571
KY552749,32.941,26.207,7.080,28.739,31.674,30.973,,29.839,3,7.080,4,28.739
KY552750,33.333,30.833,7.921,28.990,26.119,31.153,,23.313,3,7.921,4,28.990
KY552751,32.609,32.653,6.231,28.571,29.911,31.153,,22.699,3,6.231,4,28.571
KY552752,31.068,30.932,7.477,29.193,25.373,31.677,28.767,24.375,3,7.477,4,29.193
KY552753,32.016,,7.670,29.619,,30.769,,29.317,3,7.670,4,29.619
KY552754,,31.048,5.607,29.814,31.250,31.056,28.425,29.060,3,5.607,7,28.425
KY552755,33.230,30.342,5.607,27.864,26.119,31.366,,27.350,3,5.607,4,27.864
KY552756,33.333,30.342,5.296,27.554,26.119,31.366,,27.778,3,5.296,4,27.554
KY552757,31.496,27.211,5.015,29.240,30.093,30.973,29.110,22.086,3,5.015,4,29.240
KY552758,29.961,27.329,4.984,29.193,30.660,31.056,30.137,29.237,3,4.984,4,29.193
KY552759,33.333,30.645,9.034,30.124,24.627,30.841,,29.004,3,9.034,6,30.841
KY552760,30.717,27.891,6.854,,,32.710,,28.085,3,6.854,8,28.085
KY552761,31.373,,9.034,30.341,,30.769,,29.661,3,9.034,6,30.769
KY552762,33.007,33.755,6.250,29.373,33.228,31.348,,25.466,3,6.250,4,29.373
KY552763,33.600,31.624,5.919,28.173,26.866,31.173,,28.326,3,5.919,4,28.173
KY552764,29.630,28.571,6.875,29.412,30.045,,30.822,27.897,3,6.875,4,29.412
KY552765,31.349,31.197,6.231,30.435,30.317,30.584,,23.602,3,6.231,4,30.435
KY552766,32.515,27.891,4.375,30.556,30.189,28.754,,28.947,3,4.375,6,28.754
KY552767,31.902,31.197,4.062,27.692,27.381,30.530,29.078,27.731,3,4.062,4,27.692
KY552768,34.375,32.618,4.361,27.950,26.119,30.745,,22.222,3,4.361,4,27.950
KY552769,31.250,30.137,6.211,28.972,,,,20.859,3,6.211,4,28.972
KY552770,33.750,29.452,3.738,27.950,31.132,30.435,,22.222,3,3.738,4,27.950
KY552771,33.540,28.767,4.050,29.283,30.189,30.241,,23.457,3,4.050,4,29.283
KY552772,29.961,,5.900,29.032,29.412,29.204,30.479,29.644,3,5.900,6,29.204
KY552773,31.776,27.778,4.984,27.864,31.081,30.745,,,3,4.984,4,27.864
KY564109,32.797,28.571,5.519,29.677,26.119,29.355,,28.679,3,5.519,6,29.355
KY564110,31.439,32.707,5.519,30.547,28.358,29.856,,29.008,3,5.519,8,29.008
KY564111,31.511,32.463,7.143,30.128,32.453,29.032,,27.444,3,7.143,8,27.444
KY564112,32.792,31.343,4.221,29.355,28.358,29.450,,28.679,3,4.221,6,29.450
KY564113,29.126,31.984,11.842,29.412,25.455,29.536,,,3,11.842,4,29.412
KY564114,30.000,32.950,22.727,28.239,27.374,,,28.571,3,22.727,4,28.239
KY564115,31.068,,7.265,31.416,,29.362,,,3,7.265,6,29.362
KY564117,30.890,32.068,5.462,30.667,23.853,29.915,,,3,5.462,6,29.915
KY564118,29.808,32.068,5.556,30.085,,29.787,,,3,5.556,6,29.787
KY564119,30.097,30.597,7.742,30.233,,29.787,27.111,28.679,3,7.742,8,28.679
KY564120,32.161,30.088,11.538,29.536,,27.632,,30.500,3,11.538,4,29.536
KY564121,28.829,31.092,6.009,28.936,25.962,29.915,,29.787,3,6.009,8,29.787
KY564122,27.885,32.068,23.779,27.778,20.000,,,28.155,3,23.779,4,27.778
KY564123,30.137,28.333,12.681,32.203,,30.472,,29.268,3,12.681,8,29.268
KY564124,31.086,32.342,6.169,29.870,25.926,29.870,,,3,6.169,6,29.870
KY564125,32.680,32.331,3.922,29.545,27.612,30.065,,27.481,3,3.922,8,27.481
KY564126,32.026,31.461,7.516,28.065,,30.719,29.134,27.863,3,7.516,4,28.065
KY564127,29.545,32.061,20.915,27.946,25.000,,,28.077,3,20.915,4,27.946
KY564128,31.529,33.459,6.494,30.225,26.119,28.710,,28.679,3,6.494,6,28.710
KY564129,32.792,30.970,4.870,28.065,27.612,24.476,30.667,28.302,3,4.870,4,28.065
KY564130,29.126,30.943,19.331,31.136,31.405,,30.808,,3,19.331,2,30.943
KY564131,32.075,31.955,8.766,29.392,31.321,29.242,,29.545,3,8.766,6,29.242
KY564132,29.963,30.970,5.519,28.617,26.866,29.078,,29.434,3,5.519,4,28.617
KY564133,31.179,31.835,6.149,28.617,27.612,27.562,,27.376,3,6.149,6,27.562
KY564135,30.566,31.343,5.863,28.328,26.119,28.889,,29.434,3,5.863,4,28.328
KY564136,29.455,32.836,9.123,30.147,27.612,,,28.030,3,9.123,8,28.030
KY564137,31.132,29.310,24.324,29.060,30.702,32.039,,30.709,3,24.324,2,29.310
KY564138,32.319,31.716,6.169,30.225,31.835,29.181,30.000,28.679,3,6.169,6,29.181
KY564139,30.970,31.834,4.870,29.582,23.881,29.603,31.229,29.057,3,4.870,8,29.057
KY564140,32.051,30.483,4.870,28.710,23.881,29.450,28.235,29.057,3,4.870,4,28.710
KY564141,28.947,31.203,5.195,29.582,26.866,29.893,32.000,28.244,3,5.195,8,28.244
KY564142,33.442,30.970,3.896,30.323,26.866,29.078,31.000,29.057,3,3.896,6,29.078
KY564143,29.478,32.342,7.143,29.355,27.612,30.496,31.667,29.057,3,7.143,4,29.355
KY564144,31.698,31.086,4.545,29.260,26.866,26.855,,28.897,3,4.545,6,26.855
KY564145,31.939,31.970,4.221,28.617,26.119,30.249,,29.057,3,4.221,4,28.617
KY564146,32.792,30.224,4.870,29.260,27.612,29.126,,29.434,3,4.870,6,29.126
KY564147,,,19.672,,,,,,3,19.672,,
KY564148,31.922,31.321,6.209,28.664,28.358,29.739,,29.008,3,6.209,4,28.664
KY564149,26.923,33.333,21.923,28.996,26.389,,,28.195,3,21.923,8,28.195
KY564150,32.131,31.461,7.541,28.013,,30.820,29.134,27.863,3,7.541,4,28.013
KY564151,31.731,33.585,6.536,30.293,26.119,28.758,,28.626,3,6.536,6,28.758
KY564152,31.068,,7.265,31.416,,29.362,,,3,7.265,6,29.362
KY564153,30.890,32.068,5.462,30.667,23.853,29.915,,,3,5.462,6,29.915
KY564154,29.808,32.068,5.556,30.085,,29.787,,,3,5.556,6,29.787
KY564155,33.333,30.712,7.190,30.233,,29.749,27.111,28.626,3,7.190,8,28.626
KY564156,30.137,28.333,11.240,32.203,,30.472,,29.730,3,11.240,8,29.730
KY564157,30.303,31.955,5.246,30.164,26.119,29.508,,29.344,3,5.246,6,29.508
KY564158,29.126,30.943,19.331,31.457,31.405,,30.808,,3,19.331,2,30.943
KY564159,32.197,32.075,8.824,29.492,31.439,29.197,,29.502,3,8.824,6,29.197
KY564160,30.075,31.086,5.556,28.664,26.866,29.032,,29.389,3,5.556,4,28.664
KY564161,31.298,31.955,5.592,28.571,27.612,27.500,,27.308,3,5.592,4,28.571
KY564162,28.387,31.298,22.476,28.758,24.427,,,27.881,3,22.476,4,28.758
KY564163,31.833,29.963,5.882,29.316,26.866,30.466,30.303,29.389,3,5.882,4,29.316
KY564164,32.443,31.835,6.209,30.293,31.955,29.137,29.966,28.626,3,6.209,6,29.137
KY564165,31.086,31.944,4.902,29.642,23.881,29.167,31.208,29.008,3,4.902,8,29.008
KY564166,29.057,31.321,5.229,29.642,26.866,29.856,31.987,28.185,3,5.229,8,28.185
KY564167,33.660,31.086,3.922,30.392,26.866,29.032,30.976,29.008,3,3.922,6,29.032
KY564168,33.010,28.571,5.556,29.739,26.119,29.054,,28.626,3,5.556,6,29.054
KY564169,31.559,32.830,5.556,29.758,28.358,29.818,,28.958,3,5.556,8,28.958
KY564170,31.715,32.584,7.190,30.195,27.612,28.571,,27.376,3,7.190,8,27.376
KY564171,33.007,30.337,4.902,29.316,27.612,29.180,,29.389,3,4.902,6,29.180
KY608635,28.539,30.623,16.366,25.281,29.237,28.700,31.461,28.741,3,16.366,4,25.281
KY608636,29.303,30.398,16.648,26.322,28.939,28.652,32.063,28.347,3,16.648,4,26.322
KY608637,29.577,31.798,17.269,26.757,30.095,30.017,32.079,29.625,3,17.269,4,26.757
KY608638,29.206,32.653,17.633,27.236,31.385,30.612,33.097,30.364,3,17.633,4,27.236
KY608639,29.893,31.836,17.607,26.476,29.831,29.837,32.117,29.065,3,17.607,4,26.476
KY608640,28.596,31.071,16.996,26.295,28.725,28.250,31.703,28.080,3,16.996,4,26.295
KY608641,28.821,30.498,16.488,26.043,29.561,27.978,31.535,28.105,3,16.488,4,26.043
KY608642,28.612,30.168,16.855,26.070,28.861,27.656,31.617,28.043,3,16.855,4,26.070
KY608643,29.087,31.910,17.899,26.633,30.040,29.045,31.495,29.083,3,17.899,4,26.633
KY608644,30.023,31.856,18.746,27.840,30.062,29.978,32.086,29.630,3,18.746,4,27.840
KY608645,29.475,30.791,17.232,26.633,28.837,28.636,30.920,28.160,3,17.232,4,26.633
KY608646,28.458,30.252,17.448,25.957,29.136,27.962,30.901,28.105,3,17.448,4,25.957
KY608647,28.837,31.218,17.391,27.063,29.176,28.467,31.104,28.858,3,17.391,4,27.063
KY608648,28.854,30.476,17.458,25.534,29.521,28.081,31.492,27.910,3,17.458,4,25.534
KY608649,28.652,30.537,16.300,25.745,28.740,27.915,31.028,28.043,3,16.300,4,25.745
KY620362,28.234,30.571,5.079,26.192,29.125,27.247,30.825,27.420,3,5.079,4,26.192
KY620363,28.660,30.420,5.135,26.121,28.868,27.672,30.506,27.670,3,5.135,4,26.121
KY620364,28.386,30.605,4.797,25.799,29.125,27.375,30.787,27.295,3,4.797,4,25.799
KY620365,28.290,30.420,5.079,25.042,28.900,27.897,30.955,27.108,3,5.079,4,25.042
KY620366,27.580,30.095,5.020,25.056,29.494,26.997,30.488,27.524,3,5.020,4,25.056
KY620367,28.636,29.686,4.853,25.994,29.141,27.544,31.033,28.062,3,4.853,4,25.994
KY620368,29.070,30.627,5.023,25.645,29.584,26.992,30.804,28.287,3,5.023,4,25.645
KY620369,28.176,30.739,5.192,25.252,29.270,26.997,30.674,27.323,3,5.192,4,25.252
KY620370,28.732,30.398,4.063,25.042,29.342,27.615,31.124,27.865,3,4.063,4,25.042
KY620371,28.700,29.771,4.458,24.776,28.860,27.615,30.657,28.027,3,4.458,4,24.776
KY620372,28.338,30.252,4.684,24.986,28.956,27.334,30.748,28.215,3,4.684,4,24.986
KY620373,27.984,30.062,4.628,25.266,29.213,27.165,30.393,27.409,3,4.628,4,25.266
KY620374,28.338,30.152,5.245,25.729,29.260,27.334,30.730,27.691,3,5.245,4,25.729
KY620375,28.571,30.415,5.248,25.602,29.680,27.038,30.938,27.865,3,5.248,4,25.602
KY620376,28.483,30.000,5.189,25.378,29.141,27.099,30.281,28.688,3,5.189,4,25.378
KY620377,28.636,29.827,3.892,25.280,28.933,27.181,30.618,27.726,3,3.892,4,25.280
KY620378,28.950,30.218,4.628,25.350,29.574,27.109,29.865,28.892,3,4.628,4,25.350
KY620379,28.749,30.247,4.515,25.084,29.438,27.319,31.106,27.927,3,4.515,4,25.084
KY620380,28.668,30.359,4.963,25.519,29.613,26.685,30.934,27.375,3,4.963,4,25.519
KY620381,28.652,30.213,4.963,25.841,29.528,26.899,30.938,27.771,3,4.963,4,25.841
KY620382,28.765,30.106,3.892,25.617,29.682,26.984,30.545,28.446,3,3.892,4,25.617
KY620383,28.555,30.129,5.361,25.407,28.860,27.615,30.657,28.189,3,5.361,4,25.407
KY620384,28.781,30.907,5.474,25.252,29.921,27.191,31.011,27.573,3,5.474,4,25.252
KY620385,28.531,30.162,5.415,25.448,28.804,26.925,30.079,27.034,3,5.415,4,25.448
KY620386,28.475,30.632,6.151,25.729,30.039,27.666,30.752,27.552,3,6.151,4,25.729
KY620387,28.708,30.252,5.023,25.112,29.246,27.375,30.545,27.670,3,5.023,4,25.112
KY620388,28.676,29.944,5.133,25.870,29.101,27.640,30.765,27.823,3,5.133,4,25.870
KY620389,28.748,29.966,4.512,25.814,29.535,27.098,30.359,28.178,3,4.512,4,25.814
KY620390,27.743,30.191,5.020,25.000,29.155,26.813,30.298,27.477,3,5.020,4,25.000
KY620391,28.732,29.603,4.399,25.126,29.848,27.181,30.691,28.545,3,4.399,4,25.126
KY620392,28.160,30.398,4.458,25.448,29.157,27.206,30.118,27.945,3,4.458,4,25.448
KY620393,28.258,29.804,5.471,24.748,29.230,27.160,30.787,27.875,3,5.471,4,24.748
KY620394,28.435,29.860,3.950,25.210,29.029,26.813,30.337,27.802,3,3.950,4,25.210
KY620395,28.217,30.493,5.471,25.632,28.895,26.958,30.095,27.847,3,5.471,4,25.632
KY620396,28.171,30.101,5.079,25.098,29.036,27.615,30.674,27.569,3,5.079,4,25.098
KY620397,28.081,30.067,4.966,25.490,29.422,27.503,30.601,28.125,3,4.966,4,25.490
KY620398,28.282,29.989,4.738,25.070,28.780,27.447,30.562,27.426,3,4.738,4,25.070
KY620399,28.410,29.709,4.512,25.589,29.488,27.872,30.449,28.115,3,4.512,4,25.589
KY620400,28.243,30.374,5.302,25.546,29.488,27.928,30.843,28.008,3,5.302,4,25.546
KY620401,27.944,30.320,5.189,25.070,29.117,26.419,30.562,27.562,3,5.189,4,25.070
KY620402,28.314,29.349,4.738,25.463,28.980,27.124,30.449,27.472,3,4.738,4,25.463
KY620403,28.257,29.950,3.950,25.448,29.478,26.869,30.320,27.545,3,3.950,4,25.448
KY620404,28.218,29.989,4.738,25.617,29.422,27.181,29.982,27.625,3,4.738,4,25.617
KY620405,28.049,30.313,5.302,25.617,29.455,27.487,30.860,28.008,3,5.302,4,25.617
KY620406,27.903,30.774,5.076,25.504,29.174,27.181,30.808,27.552,3,5.076,4,25.504
KY620407,28.539,29.916,4.853,25.112,28.972,27.768,30.488,27.920,3,4.853,4,25.112
KY620408,28.209,30.566,5.813,25.336,29.309,27.800,30.359,28.025,3,5.813,4,25.336
KY620409,28.241,29.866,4.853,25.476,29.736,26.573,30.545,27.261,3,4.853,4,25.476
KY620410,28.507,29.961,5.079,25.758,29.865,28.065,31.145,28.152,3,5.079,4,25.758
KY620411,27.870,29.678,5.320,23.096,28.063,26.101,28.595,27.264,3,5.320,4,23.096
KY620412,28.241,30.230,5.302,25.982,29.528,26.824,30.860,28.025,3,5.302,4,25.982
KY620413,28.418,30.420,5.700,25.309,29.488,27.012,30.769,28.025,3,5.700,4,25.309
KY620414,29.475,30.364,4.738,25.716,29.465,27.222,30.752,28.554,3,4.738,4,25.716
KY620415,28.571,29.458,4.794,25.224,29.101,26.884,30.674,27.858,3,4.794,4,25.224
KY620416,28.958,30.067,5.023,25.658,29.117,27.278,30.730,28.340,3,5.023,4,25.658
KY620417,29.207,30.491,4.853,25.642,30.051,27.544,31.050,28.438,3,4.853,4,25.642
KY620418,28.419,30.162,4.966,25.407,29.092,27.840,30.264,27.489,3,4.966,4,25.407
KY620419,28.918,30.286,4.345,25.280,29.237,27.334,31.050,27.788,3,4.345,4,25.280
KY620420,28.725,30.403,5.248,24.902,29.319,27.375,30.769,28.107,3,5.248,4,24.902
KY620421,28.636,30.157,4.966,25.714,29.600,27.615,30.713,28.258,3,4.966,4,25.714
KY620422,28.483,30.679,5.587,25.084,29.277,26.981,30.545,27.972,3,5.587,4,25.084
KY620423,28.861,30.028,4.515,25.588,29.366,26.884,30.661,27.664,3,4.515,4,25.588
KY620424,28.781,30.286,4.402,25.210,29.117,27.728,30.657,27.722,3,4.402,4,25.210
KY620425,28.588,30.112,5.305,24.621,29.438,27.094,31.011,27.694,3,5.305,4,24.621
KY620426,28.523,30.000,5.643,25.897,29.848,27.840,31.011,28.839,3,5.643,4,25.897
KY620427,28.725,30.998,4.851,25.673,29.688,27.526,30.679,28.785,3,4.851,4,25.673
KY620428,29.233,29.972,5.135,25.533,29.590,27.631,30.432,28.027,3,5.135,4,25.533
KY620429,28.725,29.938,5.079,24.944,29.076,26.940,30.657,28.027,3,5.079,4,24.944
KY620430,28.725,30.554,5.192,25.785,29.405,27.600,31.067,28.723,3,5.192,4,25.785
KY620431,29.127,30.123,4.797,25.617,29.837,28.137,31.180,28.714,3,4.797,4,25.617
KY620432,28.555,30.618,5.245,25.140,29.630,27.637,30.843,28.018,3,5.245,4,25.140
KY620433,28.394,29.837,5.700,25.758,29.921,27.718,31.141,28.000,3,5.700,4,25.758
KY620434,29.611,30.508,5.922,25.967,29.719,27.743,30.371,28.634,3,5.922,4,25.967
KY620435,29.312,30.537,5.023,25.448,29.461,28.065,29.877,28.268,3,5.023,4,25.448
KY620436,27.993,30.169,5.415,25.421,29.511,27.637,30.748,27.920,3,5.415,4,25.421
KY620437,28.636,30.101,5.076,25.421,29.713,26.644,30.523,27.409,3,5.076,4,25.421
KY620438,28.016,30.157,4.120,25.112,28.933,27.544,30.467,26.983,3,4.120,4,25.112
KY620439,29.174,29.597,4.867,26.562,21.683,28.730,29.801,27.656,3,4.867,4,26.562
KY620440,28.547,29.916,5.813,25.660,29.613,27.155,30.934,27.938,3,5.813,4,25.660
KY620441,28.467,30.084,4.797,25.631,29.204,26.813,30.635,27.483,3,4.797,4,25.631
KY620442,28.628,30.213,5.302,26.011,29.696,27.334,30.618,27.506,3,5.302,4,26.011
KY620443,28.676,30.140,5.305,25.266,28.860,26.956,30.376,28.018,3,5.305,4,25.266
KY620444,28.571,30.510,4.458,25.407,29.438,27.375,30.506,28.295,3,4.458,4,25.407
KY620445,28.749,30.493,5.869,25.714,29.916,27.881,31.555,27.840,3,5.869,4,25.714
KY620446,28.805,30.308,5.418,25.406,29.854,27.594,30.247,28.232,3,5.418,4,25.406
KY620447,28.837,30.230,5.305,24.902,29.190,27.263,30.618,27.830,3,5.305,4,24.902
KY620448,28.668,30.554,5.530,25.714,29.379,27.513,30.769,28.055,3,5.530,4,25.714
KY620449,27.806,30.527,5.471,25.463,29.596,27.406,30.493,28.295,3,5.471,4,25.463
KY620450,28.845,30.527,5.527,25.701,30.236,27.293,31.215,27.972,3,5.527,4,25.701
KY620451,28.636,29.994,5.640,25.182,28.700,26.419,30.730,27.426,3,5.640,4,25.182
KY620452,28.106,30.580,5.305,25.673,28.916,27.375,30.696,27.705,3,5.305,4,25.673
KY620453,28.523,30.213,5.248,25.785,28.956,27.360,30.808,27.681,3,5.248,4,25.785
KY620454,28.628,29.877,4.740,25.434,29.134,26.884,30.566,27.632,3,4.740,4,25.434
KY620455,27.944,30.101,4.740,25.476,29.270,27.278,30.354,27.820,3,4.740,4,25.476
KY620456,28.185,29.804,4.966,25.000,28.931,27.222,29.682,27.392,3,4.966,4,25.000
KY620457,28.507,29.520,4.853,25.826,28.683,27.022,30.674,28.189,3,4.853,4,25.826
KY620458,28.652,30.415,4.963,25.504,29.293,26.858,30.730,27.608,3,4.963,4,25.504
KY620459,28.716,30.610,5.079,25.687,29.316,27.793,29.816,28.070,3,5.079,4,25.687
KY620460,28.579,30.584,4.966,25.182,29.775,27.856,30.859,27.812,3,4.966,4,25.182
KY620461,28.741,30.774,4.907,25.770,29.607,27.217,30.025,27.653,3,4.907,4,25.770
KY620462,28.539,30.432,5.753,25.435,29.303,27.181,31.046,27.792,3,5.753,4,25.435
KY620463,28.668,29.860,5.302,25.000,29.649,27.340,30.596,27.965,3,5.302,4,25.000
KY620464,28.644,30.325,4.628,25.280,29.220,27.124,30.359,28.146,3,4.628,4,25.280
KY620465,28.539,30.717,4.794,25.785,29.005,27.503,30.506,27.113,3,4.794,4,25.785
KY620466,28.716,30.269,5.302,25.953,29.432,27.462,29.884,27.847,3,5.302,4,25.953
KY620467,28.796,29.950,5.474,25.392,29.181,27.319,29.786,28.080,3,5.474,4,25.392
KY620468,27.001,30.028,5.640,25.014,29.117,27.349,30.467,27.642,3,5.640,4,25.014
KY620469,27.984,30.286,4.684,25.322,28.900,27.094,30.545,27.239,3,4.684,4,25.322
KY620470,28.058,30.123,5.418,25.631,29.134,26.715,29.945,26.875,3,5.418,4,25.631
