Accession,AssignedGenotype,Subtype2aDistance,Subtype2aDistance,Subtype2bDistance,Subtype2bDistance,Subtype2cDistance,Subtype2dDistance,Subtype2eDistance,Subtype2fDistance,Subtype2fDistance,Subtype2iDistance,Subtype2jDistance,Subtype2jDistance,Subtype2kDistance,Subtype2lDistance,Subtype2lDistance,Subtype2mDistance,Subtype2mDistance,Subtype2qDistance,Subtype2qDistance,Subtype2rDistance,Subtype2tDistance,Subtype2uDistance,Subtype2vDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
KF585520,2,6.887,6.887,17.355,17.355,16.804,13.462,17.906,15.342,15.342,15.702,13.774,13.774,14.876,22.314,22.314,15.702,15.702,14.601,14.601,15.702,19.505,14.050,14.286,2a,6.887,2d,13.462
KF585521,2,6.612,6.612,17.631,17.631,16.804,13.187,17.355,13.973,13.973,14.601,14.050,14.050,13.774,21.488,21.488,15.152,15.152,14.050,14.050,15.702,18.407,14.876,14.835,2a,6.612,2d,13.187
KF585523,2,6.887,6.887,17.906,17.906,16.804,13.187,18.733,15.616,15.616,15.427,13.774,13.774,15.702,22.590,22.590,15.427,15.427,15.427,15.427,14.876,19.231,13.774,13.462,2a,6.887,2d,13.187
KF585527,2,7.989,7.989,16.804,16.804,18.182,13.462,19.284,15.616,15.616,14.876,14.325,14.325,16.529,22.865,22.865,15.702,15.702,14.601,14.601,14.876,18.681,15.427,15.385,2a,7.989,2d,13.462
KF585530,2,9.917,9.917,19.284,19.284,18.182,15.385,20.386,17.534,17.534,15.702,14.601,14.601,15.702,23.416,23.416,14.325,14.325,16.529,16.529,15.702,19.505,15.427,18.681,2a,9.917,2m,14.325
KF585533,2,7.163,7.163,17.080,17.080,18.182,13.736,17.906,15.890,15.890,15.427,14.325,14.325,16.253,22.314,22.314,15.702,15.702,14.325,14.325,14.325,18.681,14.876,15.110,2a,7.163,2d,13.736
KF585548,2,8.264,8.264,17.080,17.080,18.182,14.835,18.733,15.890,15.890,15.427,14.325,14.325,16.253,22.039,22.039,16.253,16.253,14.876,14.876,14.325,18.407,15.427,15.659,2a,8.264,2r,14.325
KF585577,2,8.815,8.815,17.355,17.355,17.631,14.286,18.457,16.164,16.164,16.804,14.325,14.325,16.804,23.140,23.140,15.427,15.427,16.529,16.529,15.152,16.758,15.152,15.659,2a,8.815,2d,14.286
KF585592,2,7.989,7.989,17.631,17.631,17.080,13.462,18.457,15.616,15.616,15.427,13.499,13.499,15.152,22.590,22.590,15.978,15.978,14.601,14.601,15.427,19.505,13.774,14.011,2a,7.989,2d,13.462
KF585599,2,7.713,7.713,17.631,17.631,16.529,12.637,17.906,14.795,14.795,15.702,13.499,13.499,14.050,22.590,22.590,15.427,15.427,15.427,15.427,15.152,18.956,14.601,14.835,2a,7.713,2d,12.637
KF585636,2,7.163,7.163,17.355,17.355,15.978,15.934,18.182,16.438,16.438,15.427,13.223,13.223,15.978,22.865,22.865,13.223,13.223,15.702,15.702,13.774,17.033,14.050,14.835,2a,7.163,2m,13.223
KF585639,2,7.989,7.989,16.804,16.804,18.182,14.011,19.008,15.890,15.890,16.253,14.050,14.050,15.978,23.140,23.140,14.601,14.601,14.876,14.876,13.774,18.407,13.774,15.385,2a,7.989,2r,13.774
KF585645,2,6.612,6.612,17.631,17.631,16.253,15.385,17.906,16.164,16.164,14.601,12.672,12.672,15.978,22.039,22.039,14.050,14.050,14.325,14.325,14.601,16.758,13.223,14.286,2a,6.612,2j,12.672
KF585653,2,7.713,7.713,18.457,18.457,16.529,14.286,17.906,14.795,14.795,16.804,13.223,13.223,16.253,23.691,23.691,14.601,14.601,14.876,14.876,14.325,17.857,12.672,15.659,2a,7.713,2u,12.672
KF585657,2,7.713,7.713,17.080,17.080,17.080,13.187,17.906,15.890,15.890,15.427,13.499,13.499,15.152,22.314,22.314,16.253,16.253,15.702,15.702,14.601,18.681,13.774,14.835,2a,7.713,2d,13.187
KF585665,2,7.438,7.438,17.631,17.631,15.978,13.462,17.906,15.068,15.068,15.427,13.499,13.499,14.325,23.140,23.140,15.152,15.152,15.427,15.427,14.601,18.132,13.774,14.560,2a,7.438,2d,13.462
KF585671,2,6.612,6.612,19.008,19.008,16.253,14.560,17.631,16.438,16.438,14.325,12.948,12.948,15.702,21.644,21.644,15.385,15.385,15.702,15.702,14.876,18.407,14.876,14.560,2a,6.612,2j,12.948
KF585678,2,7.989,7.989,16.253,16.253,17.631,13.462,18.733,15.342,15.342,15.427,14.050,14.050,15.702,22.039,22.039,14.876,14.876,14.325,14.325,14.325,17.582,14.876,15.385,2a,7.989,2d,13.462
KF585683,2,6.336,6.336,17.631,17.631,18.182,14.286,17.631,15.068,15.068,14.601,13.499,13.499,15.702,21.488,21.488,15.152,15.152,14.601,14.601,15.978,19.231,15.152,14.560,2a,6.336,2j,13.499
KF585684,2,6.336,6.336,17.631,17.631,17.906,14.286,17.906,15.068,15.068,15.152,14.050,14.050,15.152,22.039,22.039,14.601,14.601,14.601,14.601,15.978,20.330,14.601,15.110,2a,6.336,2j,14.050
KF585692,2,7.438,7.438,16.804,16.804,17.906,13.187,17.906,15.616,15.616,14.601,13.499,13.499,15.702,22.314,22.314,14.876,14.876,14.050,14.050,14.325,17.308,15.152,15.110,2a,7.438,2d,13.187
KF585693,2,7.713,7.713,18.457,18.457,16.529,15.110,17.080,17.260,17.260,15.152,12.672,12.672,16.529,22.253,22.253,15.110,15.110,15.427,15.427,15.152,18.407,15.385,15.110,2a,7.713,2j,12.672
KF585715,2,7.989,7.989,17.906,17.906,16.804,15.110,18.733,15.342,15.342,14.325,14.325,14.325,16.529,21.763,21.763,15.427,15.427,13.499,13.499,14.325,18.407,13.774,15.385,2a,7.989,2q,13.499
KF585734,2,6.061,6.061,17.631,17.631,16.253,13.462,17.631,15.068,15.068,15.152,13.223,13.223,14.601,23.416,23.416,15.110,15.110,15.427,15.427,13.774,17.308,15.152,14.011,2a,6.061,2j,13.223
KF585738,2,7.989,7.989,18.182,18.182,16.529,15.385,18.733,16.986,16.986,15.152,13.499,13.499,15.152,22.527,22.527,15.152,15.152,14.876,14.876,14.050,18.681,14.876,15.659,2a,7.989,2j,13.499
KF585739,2,7.438,7.438,17.355,17.355,16.253,13.462,18.182,15.616,15.616,14.601,13.223,13.223,14.876,22.039,22.039,15.427,15.427,15.152,15.152,15.978,18.956,14.601,15.110,2a,7.438,2j,13.223
KF585749,2,7.438,7.438,16.804,16.804,17.631,13.462,18.182,15.616,15.616,14.050,13.499,13.499,16.253,22.314,22.314,14.876,14.876,13.774,13.774,14.601,17.857,15.152,15.385,2a,7.438,2d,13.462
KF585757,2,6.336,6.336,17.355,17.355,16.804,15.110,18.182,15.068,15.068,15.152,13.223,13.223,15.152,25.069,25.069,15.110,15.110,15.427,15.427,13.499,18.681,15.152,15.110,2a,6.336,2j,13.223
KF585759,2,7.989,7.989,17.631,17.631,17.906,15.110,18.733,15.616,15.616,15.427,14.050,14.050,15.978,22.865,22.865,14.876,14.876,15.427,15.427,14.601,18.681,14.601,15.110,2a,7.989,2j,14.050
KF585768,2,8.264,8.264,17.080,17.080,16.529,14.560,19.559,15.890,15.890,14.050,13.499,13.499,15.152,21.212,21.212,15.702,15.702,12.672,12.672,14.601,16.209,13.499,16.209,2a,8.264,2q,12.672
KF585771,2,9.366,9.366,17.355,17.355,15.702,12.363,18.182,15.068,15.068,14.601,14.325,14.325,16.253,21.488,21.488,13.223,13.223,14.876,14.876,14.876,15.385,14.050,13.736,2a,9.366,2d,12.363
KF585772,2,7.989,7.989,17.631,17.631,18.457,15.110,19.559,17.260,17.260,17.080,14.876,14.876,16.804,23.691,23.691,16.253,16.253,14.601,14.601,14.325,18.956,15.152,16.209,2a,7.989,2r,14.325
KF585776,2,6.336,6.336,17.080,17.080,16.253,14.560,18.457,16.438,16.438,14.050,12.948,12.948,15.152,22.865,22.865,13.774,13.774,14.876,14.876,13.499,17.308,13.774,15.385,2a,6.336,2j,12.948
KF585790,2,7.163,7.163,17.355,17.355,17.355,14.011,18.182,15.934,15.934,15.978,13.774,13.774,14.325,22.590,22.590,15.427,15.427,15.152,15.152,15.427,19.231,15.152,15.110,2a,7.163,2j,13.774
KF585799,2,6.336,6.336,17.355,17.355,15.978,14.835,17.906,15.890,15.890,14.601,12.121,12.121,15.702,22.039,22.039,12.948,12.948,14.050,14.050,13.774,16.758,12.948,14.011,2a,6.336,2j,12.121
KF585800,2,8.264,8.264,16.804,16.804,18.182,14.286,19.559,15.890,15.890,15.978,14.325,14.325,16.529,22.039,22.039,15.702,15.702,14.325,14.325,14.876,18.407,15.427,15.934,2a,8.264,2d,14.286
KF585805,2,6.612,6.612,18.182,18.182,16.804,15.385,19.008,15.890,15.890,15.427,13.223,13.223,15.427,22.865,22.865,13.774,13.774,13.499,13.499,13.774,17.857,14.050,14.560,2a,6.612,2j,13.223
KF585813,2,7.163,7.163,18.733,18.733,17.906,12.912,17.080,15.342,15.342,13.774,12.672,12.672,14.601,21.154,21.154,15.427,15.427,15.152,15.152,14.876,19.231,14.050,14.835,2a,7.163,2j,12.672
KF585814,2,7.163,7.163,16.804,16.804,18.182,13.187,17.906,15.934,15.934,14.601,12.672,12.672,15.427,22.314,22.314,14.050,14.050,13.774,13.774,13.223,17.857,14.601,15.385,2a,7.163,2j,12.672
KF585816,2,7.438,7.438,15.702,15.702,17.080,14.011,18.733,15.068,15.068,14.876,13.499,13.499,15.978,22.314,22.314,15.427,15.427,13.223,13.223,13.499,17.857,14.050,15.110,2a,7.438,2q,13.223
KF585817,2,7.989,7.989,17.631,17.631,16.804,14.286,19.284,15.890,15.890,14.325,14.050,14.050,15.978,23.416,23.416,16.253,16.253,15.427,15.427,14.876,18.132,14.876,15.385,2a,7.989,2j,14.050
KF585821,2,8.264,8.264,16.529,16.529,17.906,14.286,19.008,15.890,15.890,15.702,14.050,14.050,16.804,22.314,22.314,15.702,15.702,14.325,14.325,14.601,18.407,15.702,15.110,2a,8.264,2j,14.050
KF585825,2,7.438,7.438,17.631,17.631,17.355,12.363,17.906,16.164,16.164,15.152,13.223,13.223,15.427,23.416,23.416,15.978,15.978,15.152,15.152,15.702,18.956,14.050,14.560,2a,7.438,2d,12.363
KF585829,2,7.989,7.989,16.804,16.804,18.182,13.736,18.457,15.890,15.890,15.978,14.601,14.601,16.529,23.140,23.140,15.152,15.152,14.876,14.876,14.601,18.681,15.702,15.385,2a,7.989,2d,13.736
KF585831,2,7.163,7.163,16.253,16.253,17.631,14.011,18.457,15.616,15.616,14.601,13.223,13.223,16.253,22.314,22.314,15.152,15.152,13.499,13.499,13.774,17.857,14.325,14.835,2a,7.163,2j,13.223
KF585834,2,7.989,7.989,17.631,17.631,17.631,14.011,18.182,15.890,15.890,16.529,13.499,13.499,15.702,22.865,22.865,16.529,16.529,15.152,15.152,14.601,17.857,14.325,15.385,2a,7.989,2j,13.499
KF585838,2,8.264,8.264,16.529,16.529,17.906,13.187,18.457,15.342,15.342,15.152,13.499,13.499,16.804,22.590,22.590,15.978,15.978,14.601,14.601,14.601,19.505,14.876,14.560,2a,8.264,2d,13.187
KF585841,2,7.438,7.438,17.080,17.080,17.631,14.011,18.733,15.616,15.616,14.050,14.325,14.325,16.804,22.590,22.590,14.601,14.601,14.325,14.325,14.876,18.132,15.152,14.835,2a,7.438,2d,14.011
KF585845,2,7.713,7.713,16.253,16.253,17.631,14.560,18.733,15.068,15.068,14.601,13.774,13.774,16.253,21.763,21.763,15.427,15.427,13.774,13.774,13.774,17.857,14.876,15.385,2a,7.713,2r,13.774
KF585848,2,5.234,5.234,17.355,17.355,16.804,13.736,18.182,14.795,14.795,15.427,13.223,13.223,15.702,22.865,22.865,14.050,14.050,12.672,12.672,13.499,17.308,12.672,14.286,2a,5.234,2u,12.672
KF585849,2,7.163,7.163,16.253,16.253,17.631,14.011,18.457,15.616,15.616,14.601,13.223,13.223,16.253,22.314,22.314,15.152,15.152,12.948,12.948,13.223,17.857,14.050,14.835,2a,7.163,2q,12.948
KF585852,2,7.713,7.713,16.804,16.804,18.733,14.286,19.008,16.986,16.986,15.152,14.050,14.050,16.529,22.590,22.590,17.080,17.080,14.050,14.050,14.050,18.681,15.702,15.934,2a,7.713,2r,14.050
KF585858,2,8.540,8.540,16.529,16.529,18.182,14.011,19.284,15.616,15.616,15.978,14.325,14.325,16.529,23.140,23.140,16.529,16.529,13.774,13.774,14.876,18.681,14.876,15.385,2a,8.540,2q,13.774
KF585859,2,7.438,7.438,16.529,16.529,17.080,13.462,18.457,15.616,15.616,14.601,12.672,12.672,15.978,22.039,22.039,14.601,14.601,13.774,13.774,13.774,17.857,14.325,14.835,2a,7.438,2j,12.672
KF585860,2,6.887,6.887,17.080,17.080,17.906,13.736,18.457,15.890,15.890,16.253,14.601,14.601,16.529,23.416,23.416,15.702,15.702,14.876,14.876,14.050,18.681,14.601,14.286,2a,6.887,2d,13.736
KF585862,2,6.336,6.336,16.529,16.529,17.631,13.736,17.906,15.342,15.342,14.876,13.774,13.774,15.702,22.314,22.314,15.427,15.427,13.774,13.774,13.774,18.681,14.601,15.110,2a,6.336,2r,13.774
KF585866,2,8.540,8.540,16.804,16.804,17.355,13.462,19.559,16.164,16.164,14.601,13.774,13.774,15.702,23.140,23.140,16.529,16.529,14.050,14.050,14.325,18.132,14.876,15.659,2a,8.540,2d,13.462
KF585867,2,5.510,5.510,17.080,17.080,16.804,14.011,18.182,15.068,15.068,15.152,13.223,13.223,15.702,22.590,22.590,14.325,14.325,12.948,12.948,13.499,18.407,13.499,15.385,2a,5.510,2q,12.948
KF585871,2,7.163,7.163,16.253,16.253,17.906,14.011,18.457,15.616,15.616,15.152,13.499,13.499,15.702,22.314,22.314,14.876,14.876,14.325,14.325,14.325,18.407,14.601,15.385,2a,7.163,2j,13.499
KF585873,2,6.336,6.336,16.529,16.529,16.804,13.187,17.631,15.342,15.342,14.050,12.672,12.672,14.876,21.763,21.763,14.325,14.325,12.672,12.672,13.774,18.132,12.672,14.286,2a,6.336,2u,12.672
KF585874,2,6.061,6.061,17.080,17.080,17.631,13.462,18.733,15.890,15.890,14.876,13.223,13.223,15.978,22.865,22.865,15.427,15.427,14.050,14.050,14.050,18.681,14.876,15.385,2a,6.061,2j,13.223
KF585875,2,7.163,7.163,16.253,16.253,18.457,13.462,17.906,15.890,15.890,15.702,13.223,13.223,15.427,23.140,23.140,16.253,16.253,14.876,14.876,13.774,18.132,14.876,14.011,2a,7.163,2j,13.223
KF585876,2,7.163,7.163,16.804,16.804,17.631,14.011,19.008,15.616,15.616,14.876,14.325,14.325,15.978,22.590,22.590,15.702,15.702,14.050,14.050,13.223,18.681,15.152,16.209,2a,7.163,2r,13.223
KF585877,2,7.163,7.163,16.529,16.529,18.182,14.286,19.008,15.068,15.068,15.427,14.325,14.325,15.978,22.314,22.314,14.325,14.325,14.050,14.050,14.325,17.857,13.774,15.110,2a,7.163,2u,13.774
KF585878,2,8.540,8.540,18.182,18.182,19.008,14.560,19.559,17.033,17.033,16.804,15.152,15.152,16.529,22.865,22.865,15.152,15.152,15.702,15.702,16.253,19.505,15.978,16.484,2a,8.540,2d,14.560
KF585883,2,7.989,7.989,17.631,17.631,18.182,13.462,18.733,16.164,16.164,15.152,14.050,14.050,15.702,23.140,23.140,15.978,15.978,14.876,14.876,15.152,18.956,15.152,15.385,2a,7.989,2d,13.462
KF585884,2,8.264,8.264,19.284,19.284,16.804,15.934,20.110,16.438,16.438,17.355,15.152,15.152,16.529,23.691,23.691,15.978,15.978,15.152,15.152,14.876,20.055,14.876,16.758,2a,8.264,2r,14.876
KF585887,2,7.163,7.163,16.529,16.529,17.631,13.462,18.457,15.342,15.342,14.601,13.499,13.499,15.978,22.039,22.039,15.702,15.702,14.050,14.050,14.325,18.407,15.152,15.110,2a,7.163,2d,13.462
KF585888,2,7.163,7.163,17.080,17.080,18.733,14.835,20.110,17.260,17.260,15.427,14.325,14.325,16.529,22.314,22.314,15.978,15.978,14.601,14.601,15.702,17.582,14.050,17.033,2a,7.163,2u,14.050
KF585890,2,8.540,8.540,16.804,16.804,17.906,15.385,18.733,16.986,16.986,15.702,16.253,16.253,16.529,23.140,23.140,15.152,15.152,15.152,15.152,15.427,18.407,17.080,16.758,2a,8.540,2q,15.152
KF585891,2,8.815,8.815,16.253,16.253,17.080,13.187,17.631,15.890,15.890,14.050,14.050,14.050,15.152,21.429,21.429,15.702,15.702,15.152,15.152,16.253,17.857,14.876,14.286,2a,8.815,2d,13.187
KF585892,2,6.887,6.887,16.529,16.529,17.355,14.286,17.631,15.890,15.890,14.601,14.050,14.050,16.253,22.314,22.314,14.876,14.876,14.050,14.050,14.050,18.956,14.601,14.560,2a,6.887,2r,14.050
KF585893,2,7.713,7.713,16.253,16.253,17.906,13.736,18.457,15.068,15.068,14.601,13.774,13.774,15.702,22.039,22.039,14.876,14.876,13.774,13.774,14.876,17.857,14.050,15.110,2a,7.713,2d,13.736
KF585895,2,7.438,7.438,17.080,17.080,17.631,14.560,18.733,15.068,15.068,14.876,13.774,13.774,15.978,22.314,22.314,15.702,15.702,13.499,13.499,13.774,17.857,14.050,14.835,2a,7.438,2q,13.499
KF585897,2,7.438,7.438,16.529,16.529,17.631,14.011,18.182,15.616,15.616,15.152,13.499,13.499,16.253,22.039,22.039,15.152,15.152,14.325,14.325,14.601,18.132,15.152,14.835,2a,7.438,2j,13.499
KF585907,2,7.438,7.438,16.804,16.804,17.906,14.286,18.457,16.209,16.209,15.427,13.774,13.774,15.978,22.314,22.314,15.152,15.152,14.601,14.601,14.876,17.857,15.702,15.110,2a,7.438,2j,13.774
KF676351,2,6.199,6.199,17.315,17.315,16.793,15.906,17.661,16.122,16.122,16.920,17.251,17.251,16.178,21.070,21.070,16.131,16.131,16.296,16.296,15.849,18.644,16.413,16.901,2a,6.199,2r,15.849
KF676352,2,6.784,6.784,17.597,17.597,16.969,16.199,17.778,16.291,16.291,17.155,17.544,17.544,16.573,21.352,21.352,16.074,16.074,16.638,16.638,15.849,18.995,16.638,17.076,2a,6.784,2r,15.849
KF700370,2,0.058,0.058,18.141,18.141,16.637,16.199,17.465,16.234,16.234,17.213,17.485,17.485,16.526,21.127,21.127,16.629,16.629,16.011,16.011,15.962,19.112,16.526,16.257,2a,0.058,2r,15.962
KF793345,2,9.402,9.402,18.519,18.519,19.373,16.239,18.857,16.761,16.761,17.664,15.670,15.670,17.664,23.580,23.580,15.100,15.100,16.714,16.714,15.297,19.602,14.245,15.385,2a,9.402,2u,14.245
KF793358,2,8.262,8.262,18.803,18.803,17.664,15.100,17.429,17.330,17.330,17.094,14.245,14.245,15.385,23.647,23.647,16.809,16.809,16.524,16.524,17.379,20.513,15.670,15.670,2a,8.262,2j,14.245
KF793377,2,7.692,7.692,18.803,18.803,17.949,14.530,17.429,17.045,17.045,15.670,13.390,13.390,17.379,23.580,23.580,15.670,15.670,15.670,15.670,16.524,19.373,13.675,14.815,2a,7.692,2j,13.390
KF793384,2,8.832,8.832,17.664,17.664,17.949,14.815,18.857,16.761,16.761,16.239,14.815,14.815,15.670,23.362,23.362,15.670,15.670,15.954,15.954,13.960,18.803,15.954,16.809,2a,8.832,2r,13.960
KF793385,2,6.553,6.553,18.519,18.519,16.239,15.100,17.714,16.193,16.193,15.385,13.105,13.105,16.239,23.077,23.077,14.245,14.245,14.815,14.815,12.821,17.379,13.105,14.815,2a,6.553,2r,12.821
KF793394,2,7.123,7.123,18.234,18.234,18.803,14.530,18.571,16.761,16.761,15.100,14.530,14.530,16.524,23.362,23.362,15.100,15.100,14.530,14.530,14.245,19.658,14.815,16.809,2a,7.123,2r,14.245
KF793439,2,7.977,7.977,16.809,16.809,16.524,12.536,17.714,16.761,16.761,15.100,12.536,12.536,15.670,22.222,22.222,16.239,16.239,15.100,15.100,14.530,19.658,14.245,15.954,2a,7.977,2j,12.536
KF793457,2,8.262,8.262,17.664,17.664,16.239,14.815,18.000,16.477,16.477,16.239,13.105,13.105,15.670,22.792,22.792,15.954,15.954,14.530,14.530,14.530,19.373,13.960,15.670,2a,8.262,2j,13.105
KF793477,2,18.803,18.803,6.553,6.553,18.519,21.083,23.143,21.307,21.307,23.077,19.602,19.602,20.513,24.217,24.217,20.513,20.513,19.088,19.088,19.088,17.949,20.228,19.088,2b,6.553,2t,17.949
KF793479,2,6.838,6.838,19.373,19.373,15.954,15.670,16.857,17.045,17.045,14.815,12.536,12.536,14.815,22.792,22.792,13.960,13.960,15.385,15.385,14.245,18.803,13.675,15.954,2a,6.838,2j,12.536
KF793486,2,7.692,7.692,17.949,17.949,15.954,14.530,18.857,16.761,16.761,15.385,15.100,15.100,16.524,23.077,23.077,15.385,15.385,15.954,15.954,15.670,19.658,15.954,17.379,2a,7.692,2d,14.530
KF793495,2,8.262,8.262,17.094,17.094,17.949,13.960,18.000,16.477,16.477,16.239,14.245,14.245,16.239,23.932,23.932,15.954,15.954,15.100,15.100,14.245,18.803,15.100,15.954,2a,8.262,2d,13.960
KF793497,2,8.262,8.262,18.803,18.803,16.809,15.385,19.714,17.045,17.045,17.379,14.815,14.815,16.524,22.792,22.792,14.530,14.530,15.954,15.954,15.954,17.379,13.960,16.809,2a,8.262,2u,13.960
OR210444,2,7.619,7.619,18.471,18.471,17.143,13.333,18.095,16.139,16.139,16.825,13.016,13.016,15.238,24.127,24.127,15.873,15.873,17.460,17.460,16.508,20.382,14.921,15.238,2a,7.619,2j,13.016
OR210445,2,7.801,7.801,16.726,16.726,18.440,14.235,16.726,15.248,15.248,14.894,12.057,12.057,16.605,21.277,21.277,14.539,14.539,14.894,14.894,15.603,17.606,14.184,14.184,2a,7.801,2j,12.057
OR210446,2,6.349,6.349,18.471,18.471,19.048,14.921,19.048,16.139,16.139,14.603,13.651,13.651,15.556,24.444,24.444,13.968,13.968,16.508,16.508,14.921,18.790,15.238,16.508,2a,6.349,2j,13.651
OR210447,2,8.571,8.571,18.790,18.790,17.143,12.381,18.730,16.772,16.772,15.238,13.016,13.016,15.238,20.275,20.275,13.924,13.924,16.508,16.508,15.238,19.427,14.603,16.190,2a,8.571,2d,12.381
OR210450,2,7.619,7.619,18.153,18.153,19.365,15.238,18.095,16.456,16.456,16.190,13.651,13.651,16.190,22.222,22.222,14.921,14.921,14.286,14.286,15.238,21.019,12.698,15.238,2a,7.619,2u,12.698
OR210456,2,7.302,7.302,18.471,18.471,19.683,15.556,17.778,16.139,16.139,16.508,13.333,13.333,16.508,22.540,22.540,14.603,14.603,13.968,13.968,14.921,20.701,12.381,14.921,2a,7.302,2u,12.381
OR210461,2,7.937,7.937,18.153,18.153,16.825,13.333,17.778,16.139,16.139,16.190,13.333,13.333,14.603,23.492,23.492,12.658,12.658,17.460,17.460,16.508,20.382,14.286,15.873,2a,7.937,2m,12.658
OR210467,2,6.984,6.984,18.790,18.790,17.778,16.190,18.730,15.873,15.873,15.238,12.698,12.698,14.921,23.810,23.810,15.823,15.823,17.143,17.143,14.921,18.790,16.190,16.190,2a,6.984,2j,12.698
OR210468,2,6.032,6.032,17.834,17.834,18.730,14.286,17.460,15.506,15.506,16.190,12.381,12.381,14.286,20.619,20.619,14.286,14.286,15.238,15.238,13.968,19.108,14.286,14.603,2a,6.032,2j,12.381
OR210475,2,6.349,6.349,18.153,18.153,19.048,13.968,17.778,15.823,15.823,15.873,12.698,12.698,14.603,20.962,20.962,14.286,14.286,15.556,15.556,14.286,18.790,14.603,14.921,2a,6.349,2j,12.698
OR210484,2,6.667,6.667,16.242,16.242,18.095,13.968,17.778,15.190,15.190,14.603,12.698,12.698,16.190,21.519,21.519,13.651,13.651,14.286,14.286,14.603,18.790,14.286,14.921,2a,6.667,2j,12.698
OR210486,2,7.619,7.619,15.605,15.605,17.460,13.968,18.730,15.823,15.823,14.603,13.968,13.968,15.873,21.905,21.905,13.968,13.968,15.556,15.556,14.286,19.108,15.238,15.873,2a,7.619,2m,13.968
OR210487,2,7.302,7.302,17.516,17.516,18.095,14.286,16.825,16.772,16.772,14.921,12.381,12.381,16.825,22.785,22.785,13.924,13.924,16.190,16.190,15.556,20.064,14.603,15.556,2a,7.302,2j,12.381
OR210488,2,6.984,6.984,18.790,18.790,19.048,13.968,17.778,16.456,16.456,16.508,12.698,12.698,14.603,21.306,21.306,14.286,14.286,16.190,16.190,14.921,18.790,15.238,15.556,2a,6.984,2j,12.698
OR210495,2,6.984,6.984,16.879,16.879,16.508,12.381,16.508,15.506,15.506,14.286,12.063,12.063,14.286,20.619,20.619,12.342,12.342,16.508,16.508,15.238,18.790,13.651,14.603,2a,6.984,2j,12.063
OR210545,2,6.032,6.032,17.834,17.834,18.095,12.698,17.143,16.772,16.772,14.286,11.746,11.746,15.556,21.034,21.034,13.968,13.968,15.238,15.238,13.651,20.382,14.286,15.238,2a,6.032,2j,11.746
OR210548,2,6.349,6.349,18.153,18.153,17.460,12.063,17.143,15.506,15.506,13.651,11.429,11.429,14.603,19.655,19.655,13.333,13.333,14.921,14.921,13.651,19.427,13.968,14.603,2a,6.349,2j,11.429
OR210550,2,7.302,7.302,17.516,17.516,16.508,14.921,17.508,16.456,16.456,14.286,12.381,12.381,14.921,22.857,22.857,13.016,13.016,16.508,16.508,14.603,18.790,14.603,15.873,2a,7.302,2j,12.381
OR210557,2,7.937,7.937,16.561,16.561,19.365,15.873,19.365,17.722,17.722,17.778,14.286,14.286,16.508,20.295,20.295,13.291,13.291,16.190,16.190,14.603,19.745,16.190,17.460,2a,7.937,2m,13.291
OR210560,2,5.714,5.714,16.879,16.879,17.460,13.968,17.143,14.557,14.557,14.286,12.063,12.063,15.556,22.222,22.222,13.016,13.016,14.286,14.286,13.968,18.790,13.651,14.286,2a,5.714,2j,12.063
OR210565,2,6.984,6.984,18.413,18.413,18.730,14.603,16.825,16.456,16.456,16.508,12.698,12.698,15.873,22.857,22.857,13.651,13.651,15.238,15.238,16.508,20.701,14.286,14.286,2a,6.984,2j,12.698
OR210577,2,7.937,7.937,16.879,16.879,18.095,15.238,18.413,14.873,14.873,16.508,14.921,14.921,15.238,23.492,23.492,14.603,14.603,15.556,15.556,15.873,20.064,14.921,15.238,2a,7.937,2m,14.603
OR210582,2,7.302,7.302,18.471,18.471,16.508,13.651,17.143,16.456,16.456,13.651,11.746,11.746,15.873,21.451,21.451,12.025,12.025,15.556,15.556,15.873,19.745,14.603,15.556,2a,7.302,2j,11.746
OR210590,2,6.984,6.984,15.605,15.605,18.095,14.603,18.413,15.190,15.190,15.556,13.333,13.333,16.190,21.905,21.905,15.238,15.238,15.238,15.238,13.651,18.153,14.603,15.556,2a,6.984,2j,13.333
OR210592,2,5.397,5.397,18.153,18.153,17.460,14.286,16.779,16.772,16.772,13.968,12.381,12.381,16.825,23.810,23.810,13.924,13.924,16.508,16.508,15.873,18.471,15.238,15.873,2a,5.397,2j,12.381
OR210596,2,6.984,6.984,16.561,16.561,18.413,13.651,16.825,14.557,14.557,13.968,11.746,11.746,13.968,21.306,21.306,14.286,14.286,14.921,14.921,14.921,19.108,11.746,14.603,2a,6.984,2u,11.746
