Accession,PerGeneGenotype,PerGeneSubtype,FullGenomeGenotype,FullGenomeSubtype,CometPerGeneGenotype,CometPerGeneSubtype,CometFullGenomeGenotype,CometFullGenomeSubtype,GenBankGenotype,GenBankSubtype
KT870616,1,1b,1,1b,1,1b,1,1b,1,1b
KT870617,1,1b,1,1b,1,1b,1,1b,1,1b
KT870618,1,1a,1,1a,1,1a,1,1a,1,1a
KT870619,1,1b,1,1b,1,1b,1,1b,1,1b
KT870620,1,1b,1,1b,1,1b,1,1b,1,1b
KT870621,1,1b,1,1b,1,1b,1,1b,1,1b
KT870622,1,1b,1,1b,1,1b,1,1b,1,1b
KT870623,1,1b,1,1b,1,1b,1,1b,1,1b
KT870624,1,1b,1,1b,1,1b,1,1b,1,1b
KT870625,1,1b,1,1b,1,1b,1,1b,1,1b
KT870626,1,1b,1,1b,1,1b,1,1b,1,1b
KT870627,1,1b,1,1b,1,1b,1,1b,1,1b
KT870628,1,1a,1,1a,1,1a,1,1a,1,1a
KT870629,1,1b,1,1b,1,1b,1,1b,1,1b
KT870630,1,1a,1,1a,1,1a,1,1a,1,1a
KT870631,1,1a,1,1a,1,1a,1,1a,1,1a
KT870632,1,1b,1,1b,1,1b,1,1b,1,1b
KT870633,1,1b,1,1b,1,1b,1,1b,1,1b
KT870634,1,1b,1,1b,1,1b,1,1b,1,1b
KT870635,1,1b,1,1b,1,1b,1,1b,1,1b
KT870636,1,1b,1,1b,1,1b,1,1b,1,1b
KT870637,1,1b,1,1b,1,1b,1,1b,1,1b
KT870638,1,1a,1,1a,1,1a,1,1a,1,1a
KT870639,1,1b,1,1b,1,1b,1,1b,1,1b
KT870640,1,1b,1,1b,1,1b,1,1b,1,1b
KT870641,1,1b,1,1b,1,1b,1,1b,1,1b
KT870642,1,1a,1,1a,1,1a,1,1a,1,1a
KT870643,1,1b,1,1b,1,1b,1,1b,1,1b
KT870644,1,1b,1,1b,1,1b,1,1b,1,1b
KT870645,1,1a,1,1a,1,1a,1,1a,1,1a
KT870646,1,1b,1,1b,1,1b,1,1b,1,1b
KT870647,1,1b,1,1b,1,1b,1,1b,1,1b
KT870648,1,1b,1,1b,1,1b,1,1b,1,1b
KT870649,1,1b,1,1b,1,1b,1,1b,1,1b
KT870650,1,1b,1,1b,1,1b,1,1b,1,1b
KT870651,1,1b,1,1b,1,1b,1,1b,1,1b
KT870652,1,1b,1,1b,1,1b,1,1b,1,1b
KT870653,1,1b,1,1b,1,1b,1,1b,1,1b
KT870654,1,1b,1,1b,1,1b,1,1b,1,1b
KT870655,1,1a,1,1a,1,1a,1,1a,1,1a
KT870656,1,1b,1,1b,1,1b,1,1b,1,1b
KT870657,1,1a,1,1a,1,1a,1,1a,1,1a
KT870658,1,1b,1,1b,1,1b,1,1b,1,1b
KT870659,1,1b,1,1b,1,1b,1,1b,1,1b
KT870660,1,1b,1,1b,1,1b,1,1b,1,1b
KT870661,1,1b,1,1b,1,1b,1,1b,1,1b
KT870662,1,1a,1,1a,1,1a,1,1a,1,1a
KT870663,1,1b,1,1b,1,1b,1,1b,1,1b
KT870664,1,1a,1,1a,1,1a,1,1a,1,1a
KT870665,1,1b,1,1b,1,1b,1,1b,1,1b
KT870666,1,1b,1,1b,1,1b,1,1b,1,1b
KT870667,1,1b,1,1b,1,1b,1,1b,1,1b
KT870668,1,1b,1,1b,1,1b,1,1b,1,1b
KT870669,1,1b,1,1b,1,1b,1,1b,1,1b
KT870670,1,1b,1,1b,1,1b,1,1b,1,1b
KT870671,1,1a,1,1a,1,1a,1,1a,1,1a
KT870672,1,1b,1,1b,1,1b,1,1b,1,1b
KT870673,1,1b,1,1b,1,1b,1,1b,1,1b
KT870674,1,1b,1,1b,1,1b,1,1b,1,1b
KT870675,1,1b,1,1b,1,1b,1,1b,1,1b
KT870676,1,1a,1,1a,1,1a,1,1a,1,1a
KT870677,1,1b,1,1b,1,1b,1,1b,1,1b
KT870678,1,1b,1,1b,1,1b,1,1b,1,1b
KT870679,1,1b,1,1b,1,1b,1,1b,1,1b
KT870680,1,1b,1,1b,1,1b,1,1b,1,1b
KT870681,1,1b,1,1b,1,1b,1,1b,1,1b
KT870682,1,1b,1,1b,1,1b,1,1b,1,1b
KT870683,1,1b,1,1b,1,1b,1,1b,1,1b
KT870684,1,1a,1,1a,1,1a,1,1a,1,1a
KT870685,1,1b,1,1b,1,1b,1,1b,1,1b
KT870686,1,1b,1,1b,1,1b,1,1b,1,1b
KT870687,1,1b,1,1b,1,1b,1,1b,1,1b
KT870688,1,1b,1,1b,1,1b,1,1b,1,1b
KT870689,1,1b,1,1b,1,1b,1,1b,1,1b
KT870690,1,1b,1,1b,1,1b,1,1b,1,1b
KT870691,1,1b,1,1b,1,1b,1,1b,1,1b
KT870692,1,1b,1,1b,1,1b,1,1b,1,1b
KT870693,1,1b,1,1b,1,1b,1,1b,1,1b
KT870694,1,1b,1,1b,1,1b,1,1b,1,1b
KT870695,1,1a,1,1a,1,1a,1,1a,1,1a
KT870696,1,1b,1,1b,1,1b,1,1b,1,1b
KT870697,1,1b,1,1b,1,1b,1,1b,1,1b
KT870698,1,1b,1,1b,1,1b,1,1b,1,1b
KT870699,1,1a,1,1a,1,1a,1,1a,1,1a
KT870700,1,1b,1,1b,1,1b,1,1b,1,1b
KT870701,1,1b,1,1b,1,1b,1,1b,1,1b
KT870702,1,1b,1,1b,1,1b,1,1b,1,1b
KT870703,1,1b,1,1b,1,1b,1,1b,1,1b
KT870704,1,1b,1,1b,1,1b,1,1b,1,1b
KT870705,1,1b,1,1b,1,1b,1,1b,1,1b
KT870706,1,1b,1,1b,1,1b,1,1b,1,1b
KT870707,1,1b,1,1b,1,1b,1,1b,1,1b
KT870708,1,1b,1,1b,1,1b,1,1b,1,1b
KT870709,1,1b,1,1b,1,1b,1,1b,1,1b
KT870710,1,1b,1,1b,1,1b,1,1b,1,1b
KT870711,1,1b,1,1b,1,1b,1,1b,1,1b
KT870712,1,1b,1,1b,1,1b,1,1b,1,1b
KT870713,1,1b,1,1b,1,1b,1,1b,1,1b
KT870714,1,1b,1,1b,1,1b,1,1b,1,1b
KT870715,1,1b,1,1b,1,1b,1,1b,1,1b
KT870716,1,1b,1,1b,1,1b,1,1b,1,1b
KT870717,1,1b,1,1b,1,1b,1,1b,1,1b
KT870718,1,1a,1,1a,1,1a,1,1a,1,1a
KT870719,1,1b,1,1b,1,1b,1,1b,1,1b
KT870720,1,1b,1,1b,1,1b,1,1b,1,1b
KT870721,1,1b,1,1b,1,1b,1,1b,1,1b
KT870722,1,1b,1,1b,1,1b,1,1b,1,1b
KT870723,1,1b,1,1b,1,1b,1,1b,1,1b
KT870724,1,1b,1,1b,1,1b,1,1b,1,1b
KT870725,1,1b,1,1b,1,1b,1,1b,1,1b
KT870726,1,1b,1,1b,1,1b,1,1b,1,1b
KT870727,1,1a,1,1a,1,1a,1,1a,1,1a
KT870728,1,1b,1,1b,1,1b,1,1b,1,1b
KT870729,1,1b,1,1b,1,1b,1,1b,1,1b
KT870730,1,1b,1,1b,1,1b,1,1b,1,1b
KT870731,1,1b,1,1b,1,1b,1,1b,1,1b
KT870732,1,1b,1,1b,1,1b,1,1b,1,1b
KT870733,1,1b,1,1b,1,1b,1,1b,1,1b
KT870734,1,1b,1,1b,1,1b,1,1b,1,1b
KT870735,1,1b,1,1b,1,1b,1,1b,1,1b
KT870736,1,1b,1,1b,1,1b,1,1b,1,1b
KT870737,1,1b,1,1b,1,1b,1,1b,1,1b
KT870738,1,1b,1,1b,1,1b,1,1b,1,1b
KT870739,1,1b,1,1b,1,1b,1,1b,1,1b
KT870740,1,1b,1,1b,1,1b,1,1b,1,1b
KT870741,1,1a,1,1a,1,1a,1,1a,1,1a
KT870742,1,1b,1,1b,1,1b,1,1b,1,1b
KT870743,1,1b,1,1b,1,1b,1,1b,1,1b
KT870744,1,1b,1,1b,1,1b,1,1b,1,1b
KT870745,1,1b,1,1b,1,1b,1,1b,1,1b
KT870746,1,1b,1,1b,1,1b,1,1b,1,1b
KT870747,1,1a,1,1a,1,1a,1,1a,1,1a
KT870748,1,1b,1,1b,1,1b,1,1b,1,1b
KT870749,1,1b,1,1b,1,1b,1,1b,1,1b
KT870750,1,1b,1,1b,1,1b,1,1b,1,1b
KT870751,1,1a,1,1a,1,1a,1,1a,1,1a
KT870752,1,1b,1,1b,1,1b,1,1b,1,1b
KT870753,1,1b,1,1b,1,1b,1,1b,1,1b
KT870754,1,1b,1,1b,1,1b,1,1b,1,1b
KT870755,1,1b,1,1b,1,1b,1,1b,1,1b
KT870756,1,1a,1,1a,1,1a,1,1a,1,1a
KT870757,1,1b,1,1b,1,1b,1,1b,1,1b
KT870758,1,1b,1,1b,1,1b,1,1b,1,1b
KT870759,1,1b,1,1b,1,1b,1,1b,1,1b
KT870760,1,1b,1,1b,1,1b,1,1b,1,1b
KT870761,1,1b,1,1b,1,1b,1,1b,1,1b
KT870762,1,1b,1,1b,1,1b,1,1b,1,1b
KT870763,1,1b,1,1b,1,1b,1,1b,1,1b
KT870764,1,1b,1,1b,1,1b,1,1b,1,1b
KT870765,1,1b,1,1b,1,1b,1,1b,1,1b
KT870766,1,1b,1,1b,1,1b,1,1b,1,1b
KT870767,1,1b,1,1b,1,1b,1,1b,1,1b
KT870768,1,1b,1,1b,1,1b,1,1b,1,1b
KT870769,1,1b,1,1b,1,1b,1,1b,1,1b
KT870770,1,1a,1,1a,1,1a,1,1a,1,1a
KT870771,1,1a,1,1a,1,1a,1,1a,1,1a
KT870772,1,1b,1,1b,1,1b,1,1b,1,1b
KT870773,1,1b,1,1b,1,1b,1,1b,1,1b
KT870774,1,1b,1,1b,1,1b,1,1b,1,1b
KT870775,1,1b,1,1b,1,1b,1,1b,1,1b
KT870776,1,1a,1,1a,1,1a,1,1a,1,1a
KT870777,1,1b,1,1b,1,1b,1,1b,1,1b
KT870778,1,1b,1,1b,1,1b,1,1b,1,1b
KT870779,1,1b,1,1b,1,1b,1,1b,1,1b
KT870780,1,1b,1,1b,1,1b,1,1b,1,1b
KT870781,1,1b,1,1b,1,1b,1,1b,1,1b
KT870782,1,1b,1,1b,1,1b,1,1b,1,1b
KT870783,1,1b,1,1b,1,1b,1,1b,1,1b
KT870784,1,1b,1,1b,1,1b,1,1b,1,1b
KT870785,1,1b,1,1b,1,1b,1,1b,1,1b
KT870786,1,1b,1,1b,1,1b,1,1b,1,1b
KT870787,1,1b,1,1b,1,1b,1,1b,1,1b
KT870788,1,1b,1,1b,1,1b,1,1b,1,1b
KT870789,1,1b,1,1b,1,1b,1,1b,1,1b
KT870790,1,1b,1,1b,1,1b,1,1b,1,1b
KT870791,1,1a,1,1a,1,1a,1,1a,1,1a
KT870792,1,1b,1,1b,1,1b,1,1b,1,1b
KT870793,1,1b,1,1b,1,1b,1,1b,1,1b
KT870794,1,1b,1,1b,1,1b,1,1b,1,1b
KT870795,1,1b,1,1b,1,1b,1,1b,1,1b
KT870796,1,1b,1,1b,1,1b,1,1b,1,1b
KT870797,1,1b,1,1b,1,1b,1,1b,1,1b
KT870798,1,1b,1,1b,1,1b,1,1b,1,1b
KT870799,1,1b,1,1b,1,1b,1,1b,1,1b
KT870800,1,1b,1,1b,1,1b,1,1b,1,1b
KT870801,1,1b,1,1b,1,1b,1,1b,1,1b
KT870802,1,1b,1,1b,1,1b,1,1b,1,1b
KT870803,1,1b,1,1b,1,1b,1,1b,1,1b
KT870804,1,1b,1,1b,1,1b,1,1b,1,1b
KT870805,1,1b,1,1b,1,1b,1,1b,1,1b
KT870806,1,1b,1,1b,1,1b,1,1b,1,1b
KT870807,1,1b,1,1b,1,1b,1,1b,1,1b
KT870808,1,1b,1,1b,1,1b,1,1b,1,1b
KT870809,1,1b,1,1b,1,1b,1,1b,1,1b
KT870810,1,1b,1,1b,1,1b,1,1b,1,1b
KT870811,1,1b,1,1b,1,1b,1,1b,1,1b
KT870812,1,1b,1,1b,1,1b,1,1b,1,1b
KT870813,1,1b,1,1b,1,1b,1,1b,1,1b
KT870814,1,1b,1,1b,1,1b,1,1b,1,1b
KT870815,1,1b,1,1b,1,1b,1,1b,1,1b
KT870816,1,1a,1,1a,1,1a,1,1a,1,1a
KT870817,1,1a,1,1a,1,1a,1,1a,1,1a
KT870818,1,1a,1,1a,1,1a,1,1a,1,1a
KT870819,1,1b,1,1b,1,1b,1,1b,1,1b
KT870820,1,1b,1,1b,1,1b,1,1b,1,1b
KT870821,1,1b,1,1b,1,1b,1,1b,1,1b
KT870822,1,1b,1,1b,1,1b,1,1b,1,1b
KT870823,1,1b,1,1b,1,1b,1,1b,1,1b
KT870824,1,1b,1,1b,1,1b,1,1b,1,1b
KT870825,1,1b,1,1b,1,1b,1,1b,1,1b
KT870826,1,1b,1,1b,1,1b,1,1b,1,1b
KT870827,1,1b,1,1b,1,1b,1,1b,1,1b
KT870828,1,1b,1,1b,1,1b,1,1b,1,1b
KT870829,1,1b,1,1b,1,1b,1,1b,1,1b
KT870830,1,1b,1,1b,1,1b,1,1b,1,1b
KT870831,1,1a,1,1a,1,1a,1,1a,1,1a
KT870832,1,1a,1,1a,1,1a,1,1a,1,1a
KT870833,1,1b,1,1b,1,1b,1,1b,1,1b
KT870834,1,1b,1,1b,1,1b,1,1b,1,1b
KT870835,1,1b,1,1b,1,1b,1,1b,1,1b
KT870836,1,1b,1,1b,1,1b,1,1b,1,1b
KT870837,1,1b,1,1b,1,1b,1,1b,1,1b
KT870838,1,1b,1,1b,1,1b,1,1b,1,1b
KT870839,1,1b,1,1b,1,1b,1,1b,1,1b
KT870840,1,1b,1,1b,1,1b,1,1b,1,1b
KT870841,1,1a,1,1a,1,1a,1,1a,1,1a
KT870842,1,1b,1,1b,1,1b,1,1b,1,1b
KT870843,1,1b,1,1b,1,1b,1,1b,1,1b
KT870844,1,1b,1,1b,1,1b,1,1b,1,1b
KT870845,1,1b,1,1b,1,1b,1,1b,1,1b
KT870846,1,1b,1,1b,1,1b,1,1b,1,1b
KT870847,1,1b,1,1b,1,1b,1,1b,1,1b
KT870848,1,1b,1,1b,1,1b,1,1b,1,1b
KT870849,1,1b,1,1b,1,1b,1,1b,1,1b
KT870850,1,1a,1,1a,1,1a,1,1a,1,1a
KT870851,1,1a,1,1a,1,1a,1,1a,1,1a
KT870852,1,1b,1,1b,1,1b,1,1b,1,1b
KT870853,1,1b,1,1b,1,1b,1,1b,1,1b
KT870854,1,1b,1,1b,1,1b,1,1b,1,1b
KT870855,1,1b,1,1b,1,1b,1,1b,1,1b
KT870856,1,1b,1,1b,1,1b,1,1b,1,1b
KT870857,1,1b,1,1b,1,1b,1,1b,1,1b
KT870858,1,1b,1,1b,1,1b,1,1b,1,1b
KT870859,1,1a,1,1a,1,1a,1,1a,1,1a
KT870860,1,1a,1,1a,1,1a,1,1a,1,1a
KT870861,1,1b,1,1b,1,1b,1,1b,1,1b
KT870862,1,1b,1,1b,1,1b,1,1b,1,1b
KT870863,1,1b,1,1b,1,1b,1,1b,1,1b
KT870864,1,1b,1,1b,1,1b,1,1b,1,1b
KT870865,1,1b,1,1b,1,1b,1,1b,1,1b
KT870866,1,1b,1,1b,1,1b,1,1b,1,1b
KT870867,1,1b,1,1b,1,1b,1,1b,1,1b
KT870868,1,1b,1,1b,1,1b,1,1b,1,1b
KT870869,1,1a,1,1a,1,1a,1,1a,1,1a
KT870870,1,1b,1,1b,1,1b,1,1b,1,1b
KT870871,1,1b,1,1b,1,1b,1,1b,1,1b
KT870872,1,1a,1,1a,1,1a,1,1a,1,1a
KT870873,1,1b,1,1b,1,1b,1,1b,1,1b
KT870874,1,1b,1,1b,1,1b,1,1b,1,1b
KT870875,1,1b,1,1b,1,1b,1,1b,1,1b
KT870876,1,1b,1,1b,1,1b,1,1b,1,1b
KT870877,1,1a,1,1a,1,1a,1,1a,1,1a
KT870878,1,1b,1,1b,1,1b,1,1b,1,1b
KT870879,1,1b,1,1b,1,1b,1,1b,1,1b
KT870880,1,1b,1,1b,1,1b,1,1b,1,1b
KT870881,1,1b,1,1b,1,1b,1,1b,1,1b
KT870882,1,1a,1,1a,1,1a,1,1a,1,1a
KT870883,1,1b,1,1b,1,1b,1,1b,1,1b
KT870884,1,1b,1,1b,1,1b,1,1b,1,1b
KT870885,1,1b,1,1b,1,1b,1,1b,1,1b
KT870886,1,1b,1,1b,1,1b,1,1b,1,1b
KT870887,1,1a,1,1a,1,1a,1,1a,1,1a
KT870888,1,1a,1,1a,1,1a,1,1a,1,1a
KT870889,1,1b,1,1b,1,1b,1,1b,1,1b
KT870890,1,1b,1,1b,1,1b,1,1b,1,1b
KT870891,1,1b,1,1b,1,1b,1,1b,1,1b
KT870892,1,1b,1,1b,1,1b,1,1b,1,1b
KT870893,1,1b,1,1b,1,1b,1,1b,1,1b
KT870894,1,1b,1,1b,1,1b,1,1b,1,1b
KT870895,1,1b,1,1b,1,1b,1,1b,1,1b
KT870896,1,1a,1,1a,1,1a,1,1a,1,1a
KT870897,1,1b,1,1b,1,1b,1,1b,1,1b
KT870898,1,1b,1,1b,1,1b,1,1b,1,1b
KT870899,1,1b,1,1b,1,1b,1,1b,1,1b
KT870900,1,1b,1,1b,1,1b,1,1b,1,1b
KT870901,1,1b,1,1b,1,1b,1,1b,1,1b
KT870902,1,1b,1,1b,1,1b,1,1b,1,1b
KT870903,1,1b,1,1b,1,1b,1,1b,1,1b
KT870904,1,1b,1,1b,1,1b,1,1b,1,1b
KT870905,1,1b,1,1b,1,1b,1,1b,1,1b
KT870906,1,1b,1,1b,1,1b,1,1b,1,1b
KT870907,1,1b,1,1b,1,1b,1,1b,1,1b
KT870908,1,1b,1,1b,1,1b,1,1b,1,1b
KT870909,1,1b,1,1b,1,1b,1,1b,1,1b
KT870910,1,1b,1,1b,1,1b,1,1b,1,1b
KT870911,1,1b,1,1b,1,1b,1,1b,1,1b
KT870912,1,1b,1,1b,1,1b,1,1b,1,1b
KT870913,1,1b,1,1b,1,1b,1,1b,1,1b
KT870914,1,1b,1,1b,1,1b,1,1b,1,1b
KT870915,1,1a,1,1a,1,1a,1,1a,1,1a
KT870916,1,1b,1,1b,1,1b,1,1b,1,1b
KT870917,1,1b,1,1b,1,1b,1,1b,1,1b
KT870918,1,1a,1,1a,1,1a,1,1a,1,1a
KT870919,1,1b,1,1b,1,1b,1,1b,1,1b
KT870920,1,1b,1,1b,1,1b,1,1b,1,1b
KT870921,1,1b,1,1b,1,1b,1,1b,1,1b
KT870922,1,1b,1,1b,1,1b,1,1b,1,1b
KT870923,1,1b,1,1b,1,1b,1,1b,1,1b
KT870924,1,1a,1,1a,1,1a,1,1a,1,1a
KT870925,1,1b,1,1b,1,1b,1,1b,1,1b
KT870926,1,1b,1,1b,1,1b,1,1b,1,1b
KT870927,1,1b,1,1b,1,1b,1,1b,1,1b
KT870928,1,1b,1,1b,1,1b,1,1b,1,1b
KT870929,1,1b,1,1b,1,1b,1,1b,1,1b
KT870930,1,1b,1,1b,1,1b,1,1b,1,1b
KT870931,1,1b,1,1b,1,1b,1,1b,1,1b
KT870932,1,1b,1,1b,1,1b,1,1b,1,1b
KT870933,1,1b,1,1b,1,1b,1,1b,1,1b
KT870934,1,1b,1,1b,1,1b,1,1b,1,1b
KT870935,1,1a,1,1a,1,1a,1,1a,1,1a
KT870936,1,1b,1,1b,1,1b,1,1b,1,1b
KT870937,1,1b,1,1b,1,1b,1,1b,1,1b
KT870938,1,1b,1,1b,1,1b,1,1b,1,1b
KT870939,1,1b,1,1b,1,1b,1,1b,1,1b
KT870940,1,1b,1,1b,1,1b,1,1b,1,1b
KT870941,1,1a,1,1a,1,1a,1,1a,1,1a
KT870942,1,1b,1,1b,1,1b,1,1b,1,1b
KT870943,1,1a,1,1a,1,1a,1,1a,1,1a
KT870944,1,1a,1,1a,1,1a,1,1a,1,1a
KT870945,1,1b,1,1b,1,1b,1,1b,1,1b
KT870946,1,1a,1,1a,1,1a,1,1a,1,1a
KT870947,1,1b,1,1b,1,1b,1,1b,1,1b
KT870948,1,1b,1,1b,1,1b,1,1b,1,1b
KT870949,1,1b,1,1b,1,1b,1,1b,1,1b
KT870950,1,1b,1,1b,1,1b,1,1b,1,1b
KT870951,1,1b,1,1b,1,1b,1,1b,1,1b
KT870952,1,1b,1,1b,1,1b,1,1b,1,1b
KT870953,1,1b,1,1b,1,1b,1,1b,1,1b
KT870954,1,1b,1,1b,1,1b,1,1b,1,1b
KT870955,1,1b,1,1b,1,1b,1,1b,1,1b
KT870956,1,1b,1,1b,1,1b,1,1b,1,1b
KT870957,1,1b,1,1b,1,1b,1,1b,1,1b
KT870958,1,1b,1,1b,1,1b,1,1b,1,1b
KT870959,1,1b,1,1b,1,1b,1,1b,1,1b
KT870960,1,1a,1,1a,1,1a,1,1a,1,1a
KT870961,1,1a,1,1a,1,1a,1,1a,1,1a
KT870962,1,1a,1,1a,1,1a,1,1a,1,1a
KT870963,1,1b,1,1b,1,1b,1,1b,1,1b
KT870964,1,1a,1,1a,1,1a,1,1a,1,1a
KT870965,1,1a,1,1a,1,1a,1,1a,1,1a
KT870966,1,1b,1,1b,1,1b,1,1b,1,1b
KT870967,1,1b,1,1b,1,1b,1,1b,1,1b
KT870968,1,1a,1,1a,1,1a,1,1a,1,1a
KT870969,1,1b,1,1b,1,1b,1,1b,1,1b
KT870970,1,1b,1,1b,1,1b,1,1b,1,1b
KT870971,1,1b,1,1b,1,1b,1,1b,1,1b
KT870972,1,1b,1,1b,1,1b,1,1b,1,1b
KT870973,1,1b,1,1b,1,1b,1,1b,1,1b
KT870974,1,1b,1,1b,1,1b,1,1b,1,1b
KT870975,1,1b,1,1b,1,1b,1,1b,1,1b
KT870976,1,1b,1,1b,1,1b,1,1b,1,1b
KT870977,1,1b,1,1b,1,1b,1,1b,1,1b
KT870978,1,1b,1,1b,1,1b,1,1b,1,1b
KT870979,1,1b,1,1b,1,1b,1,1b,1,1b
KT870980,1,1b,1,1b,1,1b,1,1b,1,1b
KT870981,1,1b,1,1b,1,1b,1,1b,1,1b
KT870982,1,1a,1,1a,1,1a,1,1a,1,1a
KT870983,1,1b,1,1b,1,1b,1,1b,1,1b
KT870984,1,1a,1,1a,1,1a,1,1a,1,1a
KT870985,1,1b,1,1b,1,1b,1,1b,1,1b
KT870986,1,1a,1,1a,1,1a,1,1a,1,1a
KT870987,1,1b,1,1b,1,1b,1,1b,1,1b
KT870988,1,1a,1,1a,1,1a,1,1a,1,1a
KT870989,1,1b,1,1b,1,1b,1,1b,1,1b
KT870990,1,1a,1,1a,1,1a,1,1a,1,1a
KT870991,1,1b,1,1b,1,1b,1,1b,1,1b
KT870992,1,1b,1,1b,1,1b,1,1b,1,1b
KT870993,1,1b,1,1b,1,1b,1,1b,1,1b
KT870994,1,1b,1,1b,1,1b,1,1b,1,1b
KT870995,1,1b,1,1b,1,1b,1,1b,1,1b
KT870996,1,1b,1,1b,1,1b,1,1b,1,1b
KT870997,1,1b,1,1b,1,1b,1,1b,1,1b
KT870998,1,1b,1,1b,1,1b,1,1b,1,1b
KT870999,1,1b,1,1b,1,1b,1,1b,1,1b
KT871000,1,1b,1,1b,1,1b,1,1b,1,1b
KT871001,1,1a,1,1a,1,1a,1,1a,1,1a
KT871002,1,1b,1,1b,1,1b,1,1b,1,1b
KT871003,1,1b,1,1b,1,1b,1,1b,1,1b
KT871004,1,1b,1,1b,1,1b,1,1b,1,1b
KT871005,1,1b,1,1b,1,1b,1,1b,1,1b
KT871006,1,1b,1,1b,1,1b,1,1b,1,1b
KT871007,1,1a,1,1a,1,1a,1,1a,1,1a
KT871008,1,1a,1,1a,1,1a,1,1a,1,1a
KT871009,1,1b,1,1b,1,1b,1,1b,1,1b
KT871010,1,1b,1,1b,1,1b,1,1b,1,1b
KT871011,1,1b,1,1b,1,1b,1,1b,1,1b
KT871012,1,1b,1,1b,1,1b,1,1b,1,1b
KT871013,1,1b,1,1b,1,1b,1,1b,1,1b
KT871014,1,1a,1,1a,1,1a,1,1a,1,1a
KT871015,1,1b,1,1b,1,1b,1,1b,1,1b
KT871016,1,1b,1,1b,1,1b,1,1b,1,1b
KT871017,1,1b,1,1b,1,1b,1,1b,1,1b
KT871018,1,1b,1,1b,1,1b,1,1b,1,1b
KT871019,1,1b,1,1b,1,1b,1,1b,1,1b
KT871020,1,1b,1,1b,1,1b,1,1b,1,1b
KT871021,1,1b,1,1b,1,1b,1,1b,1,1b
KT871022,1,1b,1,1b,1,1b,1,1b,1,1b
KT871023,1,1b,1,1b,1,1b,1,1b,1,1b
KT871024,1,1a,1,1a,1,1a,1,1a,1,1a
KT871025,1,1b,1,1b,1,1b,1,1b,1,1b
KT871026,1,1a,1,1a,1,1a,1,1a,1,1a
KT871027,1,1b,1,1b,1,1b,1,1b,1,1b
KT871028,1,1b,1,1b,1,1b,1,1b,1,1b
KT871029,1,1b,1,1b,1,1b,1,1b,1,1b
KT871030,1,1b,1,1b,1,1b,1,1b,1,1b
KT871031,1,1b,1,1b,1,1b,1,1b,1,1b
KT871032,1,1a,1,1a,1,1a,1,1a,1,1a
KT871033,1,1b,1,1b,1,1b,1,1b,1,1b
KT871034,1,1b,1,1b,1,1b,1,1b,1,1b
KT871035,1,1b,1,1b,1,1b,1,1b,1,1b
KT871036,1,1b,1,1b,1,1b,1,1b,1,1b
KT871037,1,1b,1,1b,1,1b,1,1b,1,1b
KT871038,1,1b,1,1b,1,1b,1,1b,1,1b
KT871039,1,1b,1,1b,1,1b,1,1b,1,1b
KT871040,1,1b,1,1b,1,1b,1,1b,1,1b
KT871041,1,1b,1,1b,1,1b,1,1b,1,1b
KT871042,1,1b,1,1b,1,1b,1,1b,1,1b
KT871043,1,1b,1,1b,1,1b,1,1b,1,1b
KT871044,1,1b,1,1b,1,1b,1,1b,1,1b
KT871045,1,1b,1,1b,1,1b,1,1b,1,1b
KT871046,1,1b,1,1b,1,1b,1,1b,1,1b
KT871047,1,1b,1,1b,1,1b,1,1b,1,1b
KT871048,1,1b,1,1b,1,1b,1,1b,1,1b
KT871049,1,1b,1,1b,1,1b,1,1b,1,1b
KT871050,1,1b,1,1b,1,1b,1,1b,1,1b
KT871051,1,1b,1,1b,1,1b,1,1b,1,1b
KT871052,1,1b,1,1b,1,1b,1,1b,1,1b
KT871053,1,1b,1,1b,1,1b,1,1b,1,1b
KT871054,1,1b,1,1b,1,1b,1,1b,1,1b
KT871055,1,1a,1,1a,1,1a,1,1a,1,1a
KT871056,1,1b,1,1b,1,1b,1,1b,1,1b
KT871057,1,1b,1,1b,1,1b,1,1b,1,1b
KT871058,1,1b,1,1b,1,1b,1,1b,1,1b
KT871059,1,1b,1,1b,1,1b,1,1b,1,1b
KT871060,1,1b,1,1b,1,1b,1,1b,1,1b
KT871061,1,1a,1,1a,1,1a,1,1a,1,1a
KT871062,1,1b,1,1b,1,1b,1,1b,1,1b
KT871063,1,1b,1,1b,1,1b,1,1b,1,1b
KT871064,1,1b,1,1b,1,1b,1,1b,1,1b
KT871065,1,1a,1,1a,1,1a,1,1a,1,1a
KT871066,1,1b,1,1b,1,1b,1,1b,1,1b
KT871067,1,1b,1,1b,1,1b,1,1b,1,1b
KT871068,1,1b,1,1b,1,1b,1,1b,1,1b
KT871069,1,1b,1,1b,1,1b,1,1b,1,1b
KT871070,1,1b,1,1b,1,1b,1,1b,1,1b
KT871071,1,1b,1,1b,1,1b,1,1b,1,1b
KT871072,1,1a,1,1a,1,1a,1,1a,1,1a
KT871073,1,1b,1,1b,1,1b,1,1b,1,1b
KT871074,1,1b,1,1b,1,1b,1,1b,1,1b
KT871075,1,1b,1,1b,1,1b,1,1b,1,1b
KT871076,1,1b,1,1b,1,1b,1,1b,1,1b
KT871077,1,1b,1,1b,1,1b,1,1b,1,1b
