Accession,AssignedGenotype,Subtype2aDistance,Subtype2aDistance,Subtype2bDistance,Subtype2bDistance,Subtype2cDistance,Subtype2dDistance,Subtype2eDistance,Subtype2fDistance,Subtype2fDistance,Subtype2iDistance,Subtype2jDistance,Subtype2jDistance,Subtype2kDistance,Subtype2lDistance,Subtype2lDistance,Subtype2mDistance,Subtype2mDistance,Subtype2qDistance,Subtype2qDistance,Subtype2rDistance,Subtype2tDistance,Subtype2uDistance,Subtype2vDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
JX014307,2,0.341,0.341,23.016,23.016,20.233,20.193,21.301,20.044,20.044,20.011,20.493,20.493,20.760,26.425,26.425,19.869,19.869,19.739,19.739,20.431,23.102,20.031,20.753,2a,0.341,2m,19.869
JX103080,2,8.815,8.815,20.061,20.061,19.512,14.679,19.878,18.845,18.845,16.768,14.241,14.241,17.683,25.994,25.994,17.378,17.378,17.683,17.683,15.854,21.646,16.463,17.683,2a,8.815,2d,14.679
JX170980,2,21.528,21.528,24.537,24.537,9.491,19.722,22.222,21.528,21.528,20.139,18.981,18.981,19.258,26.573,26.573,20.370,20.370,18.287,18.287,19.626,25.701,21.065,19.676,2c,9.491,2q,18.287
JX170981,2,22.222,22.222,24.769,24.769,8.333,16.473,20.139,19.907,19.907,20.370,16.667,16.667,18.329,27.972,27.972,18.519,18.519,19.213,19.213,17.991,23.833,20.370,20.370,2c,8.333,2d,16.473
JX170982,2,19.676,19.676,21.296,21.296,9.259,18.794,20.602,18.287,18.287,20.370,15.972,15.972,19.026,25.874,25.874,19.907,19.907,17.361,17.361,19.393,23.953,17.824,21.528,2c,9.259,2j,15.972
JX170983,2,20.833,20.833,23.843,23.843,9.491,17.169,19.907,19.213,19.213,18.981,18.519,18.519,19.258,25.522,25.522,19.213,19.213,17.824,17.824,18.140,25.000,18.750,21.528,2c,9.491,2d,17.169
JX170984,2,19.907,19.907,25.926,25.926,8.333,18.097,20.602,19.907,19.907,18.750,16.898,16.898,18.097,27.146,27.146,20.833,20.833,17.593,17.593,19.159,24.594,18.981,20.139,2c,8.333,2j,16.898
JX170985,2,19.907,19.907,22.917,22.917,8.333,17.401,20.602,19.444,19.444,20.602,18.056,18.056,20.418,27.610,27.610,20.370,20.370,17.824,17.824,19.767,24.362,20.139,21.991,2c,8.333,2d,17.401
JX170986,2,20.602,20.602,22.917,22.917,9.028,18.329,20.370,19.907,19.907,19.676,16.898,16.898,19.954,25.754,25.754,19.907,19.907,17.361,17.361,19.626,23.833,19.444,20.833,2c,9.028,2j,16.898
JX170987,2,17.824,17.824,27.294,27.294,9.491,19.026,20.370,18.287,18.287,19.907,19.676,19.676,18.097,28.904,28.904,19.676,19.676,18.981,18.981,19.626,25.058,19.907,21.065,2c,9.491,2a,17.824
JX170988,2,20.602,20.602,26.620,26.620,8.102,16.937,19.676,18.750,18.750,20.370,18.056,18.056,20.186,26.389,26.389,20.370,20.370,17.824,17.824,18.925,23.666,19.907,21.528,2c,8.102,2d,16.937
JX170989,2,22.402,22.402,25.463,25.463,10.648,20.418,21.065,20.602,20.602,21.065,17.593,17.593,20.418,28.205,28.205,22.454,22.454,20.139,20.139,20.093,26.218,21.940,22.685,2c,10.648,2j,17.593
JX170990,2,20.370,20.370,24.306,24.306,10.648,19.026,21.296,18.981,18.981,18.981,17.361,17.361,19.490,28.438,28.438,20.833,20.833,18.750,18.750,18.692,22.791,20.370,21.065,2c,10.648,2j,17.361
JX170991,2,21.528,21.528,23.843,23.843,10.648,19.258,20.833,21.528,21.528,21.991,18.287,18.287,20.882,25.408,25.408,20.833,20.833,19.213,19.213,20.327,23.666,21.759,21.296,2c,10.648,2j,18.287
JX170992,2,20.602,20.602,21.247,21.247,9.491,17.401,18.519,20.370,20.370,21.759,18.287,18.287,20.418,25.874,25.874,18.287,18.287,17.361,17.361,19.393,22.683,20.833,22.454,2c,9.491,2d,17.401
JX170993,2,19.213,19.213,25.000,25.000,10.417,19.954,20.833,20.139,20.139,21.528,18.329,18.329,17.169,27.570,27.570,18.750,18.750,16.667,16.667,19.114,24.594,20.602,21.176,2c,10.417,2q,16.667
JX170994,2,20.370,20.370,22.633,22.633,9.491,19.026,20.139,20.139,20.139,19.213,18.794,18.794,19.954,26.636,26.636,19.676,19.676,18.056,18.056,20.513,24.362,18.750,22.118,2c,9.491,2q,18.056
JX170995,2,20.370,20.370,22.917,22.917,8.796,18.097,20.370,20.602,20.602,22.454,18.287,18.287,20.186,27.546,27.546,18.981,18.981,16.435,16.435,18.925,23.659,19.907,20.833,2c,8.796,2q,16.435
JX170996,2,20.833,20.833,22.864,22.864,10.648,16.009,19.907,20.370,20.370,20.139,19.444,19.444,19.490,28.306,28.306,20.602,20.602,17.824,17.824,20.465,25.234,19.907,20.833,2c,10.648,2d,16.009
JX170997,2,20.602,20.602,23.148,23.148,9.259,18.097,21.296,20.833,20.833,19.907,18.097,18.097,18.561,27.146,27.146,19.676,19.676,17.361,17.361,19.626,24.594,18.750,20.139,2c,9.259,2q,17.361
JX170998,2,20.833,20.833,23.380,23.380,9.722,20.186,20.139,20.602,20.602,22.454,19.676,19.676,19.954,25.874,25.874,19.676,19.676,17.593,17.593,19.302,24.362,20.370,21.759,2c,9.722,2q,17.593
JX170999,2,20.370,20.370,24.074,24.074,10.185,18.097,19.444,18.981,18.981,19.213,16.667,16.667,20.650,27.040,27.040,19.444,19.444,17.824,17.824,18.458,24.299,19.213,19.907,2c,10.185,2j,16.667
JX171000,2,20.609,20.609,23.898,23.898,9.281,18.794,19.490,20.650,20.650,21.810,18.097,18.097,19.258,26.682,26.682,20.882,20.882,18.794,18.794,18.224,26.869,19.490,20.882,2c,9.281,2j,18.097
JX171001,2,21.296,21.296,22.685,22.685,8.333,19.954,21.065,19.213,19.213,20.370,17.593,17.593,20.186,26.107,26.107,19.213,19.213,17.130,17.130,18.692,22.927,18.981,19.907,2c,8.333,2q,17.130
JX171002,2,20.139,20.139,26.852,26.852,10.880,19.258,19.907,19.444,19.444,21.528,18.981,18.981,20.186,29.466,29.466,22.222,22.222,18.056,18.056,19.535,25.701,20.602,21.991,2c,10.880,2q,18.056
JX171003,2,19.907,19.907,24.537,24.537,9.259,18.561,20.833,21.296,21.296,20.602,19.676,19.676,20.418,28.306,28.306,18.287,18.287,18.519,18.519,20.093,24.362,20.370,21.065,2c,9.259,2m,18.287
JX171004,2,21.065,21.065,23.611,23.611,9.028,19.722,20.370,20.139,20.139,21.991,19.907,19.907,20.650,26.450,26.450,19.213,19.213,17.824,17.824,20.093,25.116,20.602,21.991,2c,9.028,2q,17.824
JX171005,2,22.685,22.685,24.537,24.537,9.259,18.561,19.907,19.907,19.907,21.065,19.213,19.213,21.114,27.083,27.083,20.370,20.370,16.435,16.435,19.159,24.570,19.444,20.370,2c,9.259,2q,16.435
JX171006,2,20.602,20.602,24.074,24.074,9.491,16.473,19.213,19.907,19.907,20.833,18.097,18.097,19.954,26.450,26.450,19.676,19.676,17.824,17.824,19.159,23.364,19.213,22.685,2c,9.491,2d,16.473
JX171007,2,21.065,21.065,23.380,23.380,8.102,17.865,20.139,19.907,19.907,20.833,18.287,18.287,19.954,26.914,26.914,19.213,19.213,17.824,17.824,18.224,23.342,19.444,22.454,2c,8.102,2d,17.865
JX171008,2,20.370,20.370,21.991,21.991,9.259,18.561,20.370,18.981,18.981,20.602,18.056,18.056,20.186,26.573,26.573,18.981,18.981,16.898,16.898,19.860,23.898,20.139,21.296,2c,9.259,2q,16.898
JX171009,2,18.287,18.287,24.074,24.074,8.102,17.401,18.519,19.213,19.213,19.676,17.824,17.824,19.722,26.218,26.218,20.370,20.370,17.361,17.361,19.159,23.666,18.750,21.991,2c,8.102,2d,17.401
JX183289,2,7.759,7.759,20.461,20.461,17.816,16.667,18.732,18.625,18.625,15.362,13.793,13.793,15.562,23.631,23.631,14.697,14.697,16.954,16.954,14.697,17.630,15.029,16.379,2a,7.759,2j,13.793
JX194942,2,8.757,8.757,16.667,16.667,17.797,13.031,18.927,16.056,16.056,16.102,13.277,13.277,15.819,23.380,23.380,15.254,15.254,14.407,14.407,14.689,18.362,14.972,16.667,2a,8.757,2d,13.031
JX194943,2,8.757,8.757,17.232,17.232,17.514,13.314,18.927,16.338,16.338,16.384,14.124,14.124,16.384,23.380,23.380,15.537,15.537,14.972,14.972,14.689,18.644,14.972,16.949,2a,8.757,2d,13.314
JX194947,2,8.682,8.682,17.152,17.152,17.685,15.484,17.021,15.705,15.705,17.685,14.469,14.469,16.399,23.871,23.871,14.469,14.469,16.181,16.181,15.756,19.293,16.077,17.476,2a,8.682,2m,14.469
JX194948,2,8.475,8.475,16.384,16.384,17.514,13.598,18.644,15.775,15.775,16.667,13.842,13.842,16.102,23.099,23.099,15.537,15.537,14.689,14.689,14.972,18.644,15.537,16.949,2a,8.475,2d,13.598
JX194950,2,8.475,8.475,17.232,17.232,17.232,12.748,18.644,15.775,15.775,15.819,12.994,12.994,15.537,22.817,22.817,14.689,14.689,14.124,14.124,14.407,18.927,14.407,16.384,2a,8.475,2d,12.748
JX194951,2,8.475,8.475,16.667,16.667,17.797,14.164,19.209,16.620,16.620,16.949,14.407,14.407,16.102,23.099,23.099,15.537,15.537,14.689,14.689,15.254,19.209,14.407,16.384,2a,8.475,2d,14.164
JX194953,2,8.192,8.192,16.949,16.949,17.232,12.748,18.644,15.775,15.775,15.819,12.994,12.994,15.537,22.535,22.535,14.972,14.972,14.124,14.124,14.689,18.927,14.407,16.384,2a,8.192,2d,12.748
JX194955,2,8.757,8.757,16.949,16.949,17.514,13.031,18.644,16.056,16.056,16.102,13.277,13.277,15.819,23.099,23.099,14.972,14.972,14.407,14.407,14.689,18.644,14.689,16.667,2a,8.757,2d,13.031
JX194956,2,8.192,8.192,17.232,17.232,17.514,13.031,18.362,16.056,16.056,16.384,13.842,13.842,15.819,23.164,23.164,15.819,15.819,14.407,14.407,14.972,19.774,14.689,16.667,2a,8.192,2d,13.031
JX194957,2,8.475,8.475,17.232,17.232,17.514,13.031,18.927,16.056,16.056,15.537,13.277,13.277,15.819,22.817,22.817,14.689,14.689,14.407,14.407,14.972,19.209,14.689,16.667,2a,8.475,2d,13.031
JX194960,2,8.757,8.757,17.514,17.514,18.079,12.181,19.492,16.338,16.338,16.667,13.842,13.842,16.384,23.099,23.099,14.689,14.689,14.407,14.407,15.819,19.492,14.407,16.102,2a,8.757,2d,12.181
JX194966,2,8.475,8.475,16.949,16.949,17.232,13.314,18.927,15.493,15.493,15.819,13.842,13.842,15.819,22.881,22.881,15.254,15.254,14.124,14.124,14.689,19.209,14.689,16.667,2a,8.475,2d,13.314
JX194972,2,8.192,8.192,17.514,17.514,16.949,12.748,18.927,15.775,15.775,15.819,13.559,13.559,15.819,22.535,22.535,14.972,14.972,13.559,13.559,15.254,18.927,14.407,16.102,2a,8.192,2d,12.748
JX194975,2,9.040,9.040,16.949,16.949,17.797,13.598,19.209,16.338,16.338,16.667,14.407,14.407,16.667,23.380,23.380,15.254,15.254,15.254,15.254,15.537,19.774,15.537,16.949,2a,9.040,2d,13.598
JX194978,2,7.627,7.627,16.102,16.102,17.797,13.031,18.362,15.493,15.493,15.819,13.277,13.277,15.819,23.446,23.446,15.537,15.537,13.842,13.842,14.407,18.644,14.407,16.102,2a,7.627,2d,13.031
JX194979,2,8.475,8.475,17.232,17.232,16.949,13.031,18.927,15.493,15.493,16.102,13.277,13.277,15.537,22.817,22.817,14.689,14.689,13.559,13.559,14.407,19.492,14.124,16.667,2a,8.475,2d,13.031
JX194980,2,8.475,8.475,17.232,17.232,16.949,13.314,18.362,16.056,16.056,15.537,12.994,12.994,15.254,22.535,22.535,14.689,14.689,14.689,14.689,14.689,17.797,15.537,16.949,2a,8.475,2j,12.994
JX194987,2,8.757,8.757,16.949,16.949,17.232,13.314,18.927,15.775,15.775,16.384,13.559,13.559,16.102,22.817,22.817,15.537,15.537,14.689,14.689,14.689,18.927,14.972,16.949,2a,8.757,2d,13.314
JX194992,2,7.627,7.627,16.667,16.667,17.797,13.314,18.362,15.775,15.775,15.819,13.277,13.277,15.819,23.446,23.446,15.537,15.537,13.842,13.842,14.972,19.209,14.407,15.537,2a,7.627,2j,13.277
JX194993,2,8.192,8.192,16.949,16.949,17.232,12.748,18.644,15.775,15.775,15.819,12.994,12.994,15.537,22.535,22.535,14.972,14.972,14.124,14.124,14.689,18.927,14.407,16.384,2a,8.192,2d,12.748
JX194999,2,7.910,7.910,16.949,16.949,17.232,13.314,18.644,15.775,15.775,16.102,13.559,13.559,15.537,23.446,23.446,15.537,15.537,14.124,14.124,14.689,19.492,14.407,16.384,2a,7.910,2d,13.314
JX195000,2,7.910,7.910,16.949,16.949,17.232,13.314,18.644,15.775,15.775,16.102,13.559,13.559,15.537,23.446,23.446,15.537,15.537,14.124,14.124,14.689,19.492,14.407,16.384,2a,7.910,2d,13.314
JX195001,2,8.475,8.475,16.667,16.667,16.667,13.031,19.209,16.056,16.056,15.254,12.994,12.994,15.537,21.972,21.972,15.537,15.537,14.124,14.124,15.819,19.209,14.407,16.949,2a,8.475,2j,12.994
JX195002,2,8.757,8.757,17.514,17.514,17.514,13.031,18.927,16.056,16.056,16.102,13.277,13.277,15.254,22.535,22.535,14.972,14.972,14.124,14.124,14.689,19.209,14.689,16.667,2a,8.757,2d,13.031
JX195003,2,9.605,9.605,17.514,17.514,17.232,13.314,18.927,15.775,15.775,16.384,13.559,13.559,15.537,23.099,23.099,15.819,15.819,15.254,15.254,14.972,18.927,14.407,16.949,2a,9.605,2d,13.314
JX195005,2,9.887,9.887,18.079,18.079,17.797,12.748,19.492,16.620,16.620,14.972,14.124,14.124,15.537,22.881,22.881,15.537,15.537,15.537,15.537,15.819,18.310,15.537,17.514,2a,9.887,2d,12.748
JX195006,2,8.192,8.192,16.949,16.949,17.232,12.748,18.644,15.775,15.775,15.819,12.994,12.994,15.537,22.535,22.535,14.972,14.972,14.124,14.124,14.689,18.927,14.407,16.384,2a,8.192,2d,12.748
JX195007,2,8.192,8.192,16.949,16.949,17.232,12.748,18.644,15.775,15.775,15.819,12.994,12.994,15.537,22.535,22.535,14.972,14.972,14.124,14.124,14.689,18.927,14.407,16.384,2a,8.192,2d,12.748
JX195019,2,8.192,8.192,17.232,17.232,17.797,13.031,18.644,16.056,16.056,15.819,12.994,12.994,15.819,22.535,22.535,14.972,14.972,14.124,14.124,14.689,19.492,14.124,16.384,2a,8.192,2j,12.994
JX195023,2,9.464,9.464,18.612,18.612,18.297,13.565,20.189,16.981,16.981,16.719,14.196,14.196,16.404,22.956,22.956,16.404,16.404,15.142,15.142,14.826,19.874,14.826,17.981,2a,9.464,2d,13.565
JX195025,2,7.910,7.910,16.949,16.949,17.514,13.598,18.644,15.493,15.493,16.102,13.559,13.559,16.102,23.164,23.164,15.537,15.537,13.559,13.559,15.254,20.056,13.842,15.254,2a,7.910,2q,13.559
JX195026,2,8.475,8.475,16.667,16.667,16.949,13.031,18.644,15.493,15.493,16.102,13.277,13.277,15.819,22.535,22.535,15.254,15.254,14.407,14.407,14.972,18.644,14.689,16.667,2a,8.475,2d,13.031
JX195029,2,9.887,9.887,17.514,17.514,16.949,14.448,19.492,16.338,16.338,15.819,13.842,13.842,15.537,22.254,22.254,15.254,15.254,15.537,15.537,15.254,18.927,15.537,17.797,2a,9.887,2j,13.842
JX195030,2,8.192,8.192,16.949,16.949,17.232,12.748,18.644,15.775,15.775,15.819,12.994,12.994,15.537,22.535,22.535,14.972,14.972,14.124,14.124,14.689,18.927,14.407,16.384,2a,8.192,2d,12.748
JX195032,2,9.040,9.040,17.232,17.232,17.514,13.598,19.209,16.056,16.056,16.667,13.842,13.842,15.819,22.535,22.535,15.819,15.819,14.972,14.972,14.972,19.209,15.254,17.232,2a,9.040,2d,13.598
JX195037,2,8.475,8.475,17.232,17.232,17.232,12.748,18.644,15.775,15.775,15.819,12.994,12.994,15.537,22.817,22.817,14.689,14.689,14.124,14.124,14.407,18.927,14.407,16.384,2a,8.475,2d,12.748
JX195045,2,9.605,9.605,17.797,17.797,16.949,14.164,19.492,16.056,16.056,16.667,14.407,14.407,15.819,23.099,23.099,16.102,16.102,15.254,15.254,15.537,19.209,15.819,17.797,2a,9.605,2d,14.164
JX195046,2,8.475,8.475,17.514,17.514,16.949,13.314,19.209,15.775,15.775,15.819,12.994,12.994,15.254,22.535,22.535,15.537,15.537,14.407,14.407,14.124,18.927,14.689,16.384,2a,8.475,2j,12.994
JX195048,2,8.192,8.192,16.949,16.949,17.232,12.748,18.644,15.775,15.775,15.819,12.994,12.994,15.537,22.535,22.535,14.972,14.972,14.124,14.124,14.689,18.927,14.407,16.384,2a,8.192,2d,12.748
JX195049,2,8.475,8.475,16.667,16.667,17.232,13.031,18.362,16.056,16.056,16.102,13.277,13.277,15.254,23.099,23.099,15.537,15.537,14.407,14.407,14.407,18.079,14.972,16.102,2a,8.475,2d,13.031
JX195053,2,8.757,8.757,16.949,16.949,17.232,13.314,18.927,15.775,15.775,16.384,13.559,13.559,16.102,22.817,22.817,15.537,15.537,14.689,14.689,14.689,18.927,14.972,16.949,2a,8.757,2d,13.314
JX195056,2,8.192,8.192,16.949,16.949,17.232,12.748,18.644,15.775,15.775,15.819,12.994,12.994,15.537,22.535,22.535,14.972,14.972,14.124,14.124,14.689,18.927,14.407,16.384,2a,8.192,2d,12.748
JX195058,2,9.040,9.040,17.514,17.514,17.797,13.314,18.927,16.056,16.056,16.384,13.559,13.559,16.384,22.817,22.817,15.537,15.537,13.842,13.842,14.689,18.362,15.537,17.232,2a,9.040,2d,13.314
JX195059,2,8.757,8.757,16.667,16.667,18.079,13.314,19.209,16.620,16.620,16.949,13.842,13.842,16.384,23.380,23.380,14.972,14.972,14.972,14.972,15.819,20.056,14.689,16.667,2a,8.757,2d,13.314
JX195060,2,8.475,8.475,16.949,16.949,17.232,13.314,18.927,15.775,15.775,16.384,13.559,13.559,16.102,22.817,22.817,14.972,14.972,14.124,14.124,14.689,18.927,14.972,16.949,2a,8.475,2d,13.314
JX195061,2,9.887,9.887,17.797,17.797,17.514,14.164,18.927,16.620,16.620,16.102,13.842,13.842,16.102,22.817,22.817,15.537,15.537,15.537,15.537,15.493,18.079,15.537,18.079,2a,9.887,2j,13.842
JX227949,2,20.071,20.071,22.757,22.757,10.734,19.226,20.321,19.139,19.139,19.353,19.458,19.458,20.232,26.843,26.843,19.292,19.292,19.523,19.523,18.949,23.241,20.105,19.620,2c,10.734,2r,18.949
JX227950,2,20.307,20.307,22.760,22.760,10.417,19.203,19.721,19.394,19.394,19.727,19.400,19.400,20.536,27.170,27.170,19.834,19.834,19.600,19.600,18.855,23.108,20.400,19.916,2c,10.417,2r,18.855
JX227951,2,19.802,19.802,22.449,22.449,10.325,18.351,19.546,18.667,18.667,18.968,18.696,18.696,19.661,26.219,26.219,19.171,19.171,19.187,19.187,18.383,22.584,19.608,19.253,2c,10.325,2d,18.351
JX227953,2,20.140,20.140,23.212,23.212,19.506,20.202,21.164,20.094,20.094,20.135,19.896,19.896,9.590,25.931,25.931,19.105,19.105,17.080,17.080,20.317,23.473,19.849,20.206,2k,9.590,2q,17.080
JX227965,2,19.461,19.461,22.140,22.140,9.863,17.928,19.997,18.313,18.313,18.668,18.739,18.739,19.566,25.799,25.799,18.846,18.846,19.126,19.126,18.230,22.065,19.221,18.875,2c,9.863,2d,17.928
JX227966,2,19.580,19.580,22.266,22.266,9.855,17.994,19.866,18.531,18.531,18.852,18.888,18.888,19.593,25.894,25.894,18.906,18.906,19.087,19.087,18.316,22.098,19.354,19.078,2c,9.855,2d,17.994
JX227967,2,19.598,19.598,22.186,22.186,19.313,19.457,20.382,19.753,19.753,19.715,19.677,19.677,18.964,25.872,25.872,0.000,0.000,19.112,19.112,19.257,22.033,19.241,20.051,2m,0.000,2k,18.964
JX227968,2,19.394,19.394,22.457,22.457,19.498,19.266,20.678,20.104,20.104,19.745,19.849,19.849,19.306,25.919,25.919,7.941,7.941,19.100,19.100,19.543,22.544,19.522,20.101,2m,7.941,2q,19.100
JX227974,2,20.524,20.524,22.684,22.684,20.116,20.074,21.228,20.703,20.703,20.490,20.546,20.546,19.961,25.994,25.994,8.229,8.229,19.687,19.687,20.093,23.267,19.907,20.610,2m,8.229,2q,19.687
JX521900,2,7.182,7.182,18.232,18.232,15.746,14.917,18.785,16.804,16.804,15.193,12.707,12.707,15.470,22.099,22.099,13.260,13.260,14.641,14.641,13.812,17.127,13.536,15.470,2a,7.182,2j,12.707
JX521904,2,6.906,6.906,17.956,17.956,17.403,12.983,17.127,15.702,15.702,14.641,13.260,13.260,15.193,22.376,22.376,15.193,15.193,14.641,14.641,14.917,20.442,14.365,14.641,2a,6.906,2d,12.983
JX521925,2,8.840,8.840,17.956,17.956,18.785,15.193,19.613,17.355,17.355,16.022,14.641,14.641,17.127,23.481,23.481,16.575,16.575,15.470,15.470,16.022,19.613,16.851,16.851,2a,8.840,2j,14.641
JX521943,2,7.735,7.735,18.785,18.785,17.956,13.812,18.232,15.427,15.427,16.022,13.536,13.536,16.298,23.204,23.204,16.575,16.575,14.641,14.641,15.746,19.559,13.812,14.641,2a,7.735,2j,13.536
JX521945,2,5.801,5.801,19.061,19.061,17.680,14.088,17.680,14.601,14.601,16.022,13.812,13.812,16.298,23.204,23.204,15.746,15.746,14.917,14.917,14.917,20.994,13.812,13.812,2a,5.801,2u,13.812
JX521959,2,9.669,9.669,16.851,16.851,18.785,14.088,19.613,18.457,18.457,16.851,16.022,16.022,16.851,23.757,23.757,17.127,17.127,16.298,16.298,15.470,19.890,16.298,16.298,2a,9.669,2d,14.088
JX521962,2,7.735,7.735,18.508,18.508,15.193,15.470,19.061,15.427,15.427,15.746,14.088,14.088,15.470,23.757,23.757,14.365,14.365,15.193,15.193,14.917,18.232,13.260,16.575,2a,7.735,2u,13.260
JX521979,2,7.459,7.459,17.403,17.403,18.508,14.365,18.508,16.253,16.253,15.470,14.088,14.088,16.022,22.314,22.314,15.746,15.746,14.917,14.917,14.917,19.337,15.470,15.746,2a,7.459,2j,14.088
JX521990,2,8.840,8.840,18.785,18.785,18.232,15.470,18.785,17.080,17.080,14.365,14.365,14.365,16.575,23.757,23.757,17.403,17.403,15.193,15.193,16.298,19.613,15.193,15.193,2a,8.840,2j,14.365
JX521992,2,7.735,7.735,16.851,16.851,18.508,13.536,18.508,16.253,16.253,15.470,13.812,13.812,15.470,22.928,22.928,15.193,15.193,14.917,14.917,14.365,19.061,14.917,16.022,2a,7.735,2d,13.536
JX522009,2,7.735,7.735,17.956,17.956,16.851,12.983,17.956,15.427,15.427,15.746,13.536,13.536,14.641,22.928,22.928,15.470,15.470,15.470,15.470,15.193,19.613,14.641,15.470,2a,7.735,2d,12.983
JX522014,2,10.497,10.497,18.232,18.232,19.613,15.193,21.271,16.804,16.804,17.680,16.851,16.851,17.403,24.518,24.518,18.508,18.508,15.746,15.746,17.403,21.547,17.127,17.956,2a,10.497,2d,15.193
JX522020,2,7.459,7.459,17.680,17.680,19.061,14.088,18.785,16.529,16.529,15.193,14.088,14.088,16.298,22.376,22.376,15.470,15.470,14.917,14.917,15.193,19.613,14.917,16.298,2a,7.459,2j,14.088
JX522031,2,8.011,8.011,17.403,17.403,16.575,15.193,19.061,15.978,15.978,15.746,12.983,12.983,16.022,22.928,22.928,13.812,13.812,15.193,15.193,15.193,17.680,13.812,15.470,2a,8.011,2j,12.983
JX522072,2,8.011,8.011,17.403,17.403,15.746,15.193,19.061,15.702,15.702,14.641,12.155,12.155,16.575,21.547,21.547,13.812,13.812,14.365,14.365,14.917,17.403,14.365,15.746,2a,8.011,2j,12.155
JX522091,2,7.459,7.459,18.232,18.232,18.232,14.917,18.508,16.804,16.804,17.403,14.088,14.088,16.022,24.033,24.033,16.851,16.851,15.746,15.746,14.365,19.337,14.641,16.298,2a,7.459,2j,14.088
JX522096,2,8.840,8.840,19.613,19.613,18.508,15.193,18.508,16.804,16.804,17.127,14.365,14.365,16.022,24.309,24.309,16.575,16.575,16.022,16.022,15.470,19.890,15.193,16.575,2a,8.840,2j,14.365
JX522097,2,8.011,8.011,18.232,18.232,17.403,14.088,19.613,15.427,15.427,16.298,14.641,14.641,15.193,23.204,23.204,14.917,14.917,15.470,15.470,15.746,19.613,13.812,16.022,2a,8.011,2u,13.812
JX522102,2,8.840,8.840,18.508,18.508,16.575,15.193,19.061,15.427,15.427,16.851,14.641,14.641,14.641,23.481,23.481,16.298,16.298,16.298,16.298,16.575,19.337,16.022,16.575,2a,8.840,2k,14.641
JX522109,2,7.182,7.182,17.680,17.680,16.851,15.746,18.785,15.427,15.427,15.193,14.088,14.088,16.851,22.928,22.928,14.365,14.365,11.878,11.878,14.641,17.127,13.812,15.746,2a,7.182,2q,11.878
JX522118,2,6.630,6.630,17.680,17.680,16.298,15.746,18.508,16.253,16.253,15.193,12.431,12.431,16.022,22.376,22.376,13.812,13.812,14.365,14.365,13.812,17.680,13.812,14.917,2a,6.630,2j,12.431
JX522140,2,6.630,6.630,17.403,17.403,16.298,15.193,17.956,16.529,16.529,14.917,12.155,12.155,16.022,22.652,22.652,13.812,13.812,14.917,14.917,13.812,17.127,14.088,14.365,2a,6.630,2j,12.155
JX522150,2,8.564,8.564,16.298,16.298,19.337,14.641,19.890,17.080,17.080,16.298,15.193,15.193,17.403,22.099,22.099,16.851,16.851,15.470,15.470,16.298,19.061,15.746,16.022,2a,8.564,2d,14.641
JX522163,2,7.735,7.735,17.680,17.680,17.680,14.365,18.785,16.298,16.298,16.298,14.088,14.088,14.641,22.928,22.928,16.298,16.298,15.470,15.470,15.746,19.890,15.470,15.746,2a,7.735,2j,14.088
JX522168,2,6.354,6.354,17.403,17.403,16.022,14.917,17.956,15.978,15.978,14.641,12.155,12.155,15.746,22.099,22.099,12.983,12.983,14.088,14.088,13.812,17.127,12.983,14.365,2a,6.354,2j,12.155
JX522169,2,7.182,7.182,17.680,17.680,17.680,14.365,19.061,15.702,15.702,15.470,14.088,14.088,16.298,23.481,23.481,16.022,16.022,14.365,14.365,14.917,18.785,14.917,15.193,2a,7.182,2j,14.088
JX677168,2,6.101,6.101,18.037,18.037,16.976,13.263,17.772,15.344,15.344,15.385,13.528,13.528,15.915,22.281,22.281,15.385,15.385,14.058,14.058,14.589,18.568,14.589,14.324,2a,6.101,2d,13.263
JX677172,2,7.162,7.162,16.446,16.446,16.446,14.324,17.772,16.402,16.402,15.915,11.936,11.936,16.180,21.751,21.751,13.528,13.528,14.589,14.589,14.058,16.446,13.528,14.058,2a,7.162,2j,11.936
JX677180,2,7.427,7.427,18.302,18.302,16.711,11.406,16.446,14.286,14.286,15.385,12.997,12.997,14.324,22.281,22.281,13.793,13.793,14.589,14.589,15.650,18.568,12.997,13.793,2a,7.427,2d,11.406
JX677204,2,9.284,9.284,18.037,18.037,18.302,14.324,18.302,16.138,16.138,17.241,15.119,15.119,15.385,22.016,22.016,16.446,16.446,16.711,16.711,14.854,20.424,15.119,16.180,2a,9.284,2d,14.324
