Accession,AssignedGenotype,Subtype6aDistance,Subtype6aDistance,Subtype6bDistance,Subtype6cDistance,Subtype6dDistance,Subtype6eDistance,Subtype6fDistance,Subtype6gDistance,Subtype6hDistance,Subtype6iDistance,Subtype6jDistance,Subtype6kDistance,Subtype6lDistance,Subtype6mDistance,Subtype6nDistance,Subtype6nDistance,Subtype6oDistance,Subtype6pDistance,Subtype6qDistance,Subtype6rDistance,Subtype6sDistance,Subtype6tDistance,Subtype6tDistance,Subtype6uDistance,Subtype6vDistance,Subtype6vDistance,Subtype6wDistance,Subtype6wDistance,Subtype6xaDistance,Subtype6xaDistance,Subtype6xbDistance,Subtype6xbDistance,Subtype6xcDistance,Subtype6xdDistance,Subtype6xdDistance,Subtype6xeDistance,Subtype6xeDistance,Subtype6xfDistance,Subtype6xfDistance,Subtype6xgDistance,Subtype6xgDistance,Subtype6xhDistance,Subtype6xiDistance,Subtype6xiDistance,Subtype6xjDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
KJ416740,6,5.305,5.305,21.011,24.668,23.421,26.053,26.371,25.526,26.525,23.684,27.105,26.842,25.729,26.260,26.790,26.790,26.260,24.138,26.316,26.316,26.575,26.579,26.579,27.105,23.280,23.280,24.138,24.138,22.812,22.812,29.737,29.737,28.912,19.098,19.098,27.586,27.586,27.968,27.968,26.260,26.260,22.835,28.158,28.158,28.421,6a,5.305,6xd,19.098
KJ416741,6,5.305,5.305,20.844,25.199,24.403,26.316,26.893,25.729,27.321,24.737,27.632,27.368,27.056,25.995,26.790,26.790,25.729,24.138,28.382,25.661,26.575,27.368,27.368,27.249,25.199,25.199,24.603,24.603,22.546,22.546,29.474,29.474,29.708,19.098,19.098,27.586,27.586,28.307,28.307,26.260,26.260,23.622,28.421,28.421,27.851,6a,5.305,6xd,19.098
KJ416742,6,5.805,5.805,20.472,24.011,24.274,26.178,26.753,26.121,27.441,24.259,28.010,28.010,26.913,26.385,27.174,27.174,26.649,25.066,26.963,25.789,27.248,26.702,26.702,26.579,24.474,24.474,24.259,24.259,23.483,23.483,29.765,29.765,29.024,18.470,18.470,27.371,27.371,27.151,27.151,26.913,26.913,22.715,28.841,28.841,29.288,6a,5.805,6xd,18.470
KJ416743,6,6.069,6.069,21.785,25.330,24.538,26.963,27.273,26.385,27.368,24.259,28.010,27.749,26.913,26.649,27.174,27.174,26.913,24.802,27.487,26.842,27.174,27.487,27.487,27.487,24.474,24.474,24.528,24.528,24.011,24.011,30.628,30.628,29.024,19.789,19.789,27.717,27.717,28.495,28.495,26.913,26.913,23.760,28.841,28.841,29.288,6a,6.069,6xd,19.789
KJ416744,6,5.526,5.526,20.755,24.737,23.947,26.371,26.684,25.789,27.368,23.989,27.937,27.676,26.842,26.316,26.902,26.902,26.316,24.737,27.154,26.509,27.174,26.893,26.893,27.297,24.409,24.409,24.259,24.259,23.421,23.421,30.548,30.548,29.211,19.211,19.211,27.717,27.717,27.688,27.688,26.842,26.842,23.177,28.571,28.571,29.211,6a,5.526,6xd,19.211
KJ416745,6,5.541,5.541,20.997,24.538,23.747,26.178,26.234,25.858,27.177,24.259,27.487,27.487,26.385,26.121,26.630,26.630,26.385,24.538,26.702,26.053,27.248,26.702,26.702,27.105,24.211,24.211,24.259,24.259,23.219,23.219,30.628,30.628,29.024,18.734,18.734,27.446,27.446,27.688,27.688,26.385,26.385,22.977,28.571,28.571,28.760,6a,5.541,6xd,18.734
KJ416746,6,9.235,9.235,21.522,26.913,25.330,28.272,26.753,26.121,27.177,25.606,27.749,28.010,28.232,27.968,28.108,28.108,29.024,25.066,27.704,26.053,27.793,27.154,27.154,28.158,25.000,25.000,24.798,24.798,23.747,23.747,29.319,29.319,29.551,19.789,19.789,28.108,28.108,29.380,29.380,28.496,28.496,25.326,28.571,28.571,28.496,6a,9.235,6xd,19.789
KJ416747,6,5.789,5.789,21.024,25.000,24.211,26.632,26.943,26.053,27.368,23.989,27.937,27.415,26.579,26.579,26.630,26.630,26.579,24.474,27.154,26.509,27.174,27.154,27.154,27.559,24.147,24.147,23.989,23.989,23.684,23.684,30.287,30.287,29.211,19.474,19.474,27.446,27.446,27.957,27.957,26.579,26.579,23.438,28.302,28.302,28.947,6a,5.789,6xd,19.474
KJ416748,6,5.805,5.805,20.997,24.538,24.011,26.440,27.013,26.121,27.441,24.129,28.010,27.225,26.385,26.385,26.757,26.757,26.385,24.538,27.225,26.053,27.248,27.225,27.225,26.842,24.211,24.211,24.211,24.211,23.483,23.483,29.504,29.504,29.288,18.734,18.734,26.954,26.954,27.822,27.822,26.385,26.385,22.715,28.150,28.150,28.760,6a,5.805,6xd,18.734
KJ416749,6,7.916,7.916,19.423,26.121,25.594,26.702,26.494,25.330,25.066,24.798,26.440,28.534,25.858,26.121,27.174,27.174,25.594,24.538,27.177,26.842,26.431,26.893,26.893,27.105,25.000,25.000,23.450,23.450,22.691,22.691,29.581,29.581,29.024,19.261,19.261,27.989,27.989,28.302,28.302,27.441,27.441,24.084,27.493,27.493,29.288,6a,7.916,6xd,19.261
KJ416750,6,6.596,6.596,19.685,25.858,25.594,26.702,26.494,26.649,26.121,25.067,27.749,28.796,26.121,26.385,27.446,27.446,26.121,24.274,27.749,25.789,28.065,26.893,26.893,26.579,25.594,25.594,24.528,24.528,23.483,23.483,29.581,29.581,29.024,18.997,18.997,28.261,28.261,28.075,28.075,27.704,27.704,24.021,28.032,28.032,29.024,6a,6.596,6xd,18.997
KJ416751,6,5.805,5.805,21.522,25.066,24.011,26.440,26.753,25.858,27.177,23.989,27.487,27.749,26.702,26.649,27.174,27.174,26.385,24.538,27.441,26.316,27.248,26.963,26.963,27.368,24.474,24.474,24.528,24.528,23.483,23.483,30.628,30.628,29.024,19.525,19.525,27.989,27.989,27.957,27.957,26.913,26.913,23.499,28.841,28.841,29.288,6a,5.805,6xd,19.525
KJ416752,6,6.069,6.069,21.785,24.802,24.011,26.440,27.273,25.858,27.177,23.989,28.272,27.225,26.385,26.913,26.630,26.630,26.385,24.274,26.963,26.842,26.975,26.963,26.963,27.368,23.947,23.947,23.989,23.989,23.483,23.483,30.105,30.105,29.024,19.789,19.789,27.989,27.989,27.957,27.957,26.913,26.913,23.238,28.841,28.841,29.288,6a,6.069,6xd,19.789
KJ416753,6,5.541,5.541,21.260,24.802,24.011,26.440,26.753,25.858,27.177,23.989,27.749,27.225,26.385,26.385,26.630,26.630,26.385,24.274,26.963,26.316,26.975,26.963,26.963,27.368,23.947,23.947,23.989,23.989,23.483,23.483,30.105,30.105,29.024,19.261,19.261,27.446,27.446,27.957,27.957,26.385,26.385,23.238,28.302,28.302,28.760,6a,5.541,6xd,19.261
KJ416754,6,6.897,6.897,21.636,26.260,25.995,26.579,26.893,25.234,28.117,26.842,27.632,27.895,25.995,27.321,27.586,27.586,26.525,25.729,28.382,26.455,27.671,27.105,27.105,27.559,25.661,25.661,24.274,24.274,24.668,24.668,30.263,30.263,29.178,19.629,19.629,28.382,28.382,26.316,26.316,27.851,27.851,24.672,28.684,28.684,29.178,6a,6.897,6xd,19.629
KJ416755,6,6.349,6.349,20.955,24.011,23.483,26.121,25.393,25.858,26.984,24.672,27.559,27.822,25.926,25.926,27.778,27.778,26.190,23.810,26.247,25.594,27.049,26.649,26.649,27.513,24.011,24.011,24.274,24.274,22.222,22.222,29.396,29.396,27.441,19.841,19.841,27.778,27.778,27.895,27.895,26.842,26.842,23.158,28.609,28.609,28.836,6a,6.349,6xd,19.841
KJ416756,6,5.820,5.820,21.751,23.747,22.955,25.858,25.916,25.330,27.034,24.934,27.822,28.084,26.720,26.190,27.249,27.249,25.661,24.339,26.772,26.121,27.049,26.121,26.121,27.513,24.802,24.802,24.011,24.011,23.280,23.280,30.446,30.446,28.232,19.577,19.577,28.571,28.571,26.543,26.543,26.842,26.842,22.895,28.871,28.871,29.101,6a,5.820,6xd,19.577
KJ416757,6,7.672,7.672,20.424,25.594,25.594,26.913,26.178,25.330,26.247,25.722,27.822,28.346,26.190,27.249,27.513,27.513,26.190,24.339,27.822,25.858,28.142,26.842,26.842,28.042,25.926,25.926,24.011,24.011,23.810,23.810,29.921,29.921,28.760,18.783,18.783,28.307,28.307,26.074,26.074,27.895,27.895,23.421,28.871,28.871,29.630,6a,7.672,6xd,18.783
KJ416758,6,5.556,5.556,21.485,24.011,23.219,26.121,26.178,25.594,27.034,24.934,27.822,27.297,26.455,26.984,27.513,27.513,25.926,24.074,26.772,25.858,27.513,26.385,26.385,27.778,24.538,24.538,23.747,23.747,23.545,23.545,30.184,30.184,28.232,19.312,19.312,27.778,27.778,26.852,26.852,26.053,26.053,22.632,28.609,28.609,28.836,6a,5.556,6xd,19.312
KJ416759,6,6.011,6.011,20.822,25.341,24.251,26.902,25.135,26.316,26.829,26.178,27.642,28.184,27.322,27.441,27.822,27.822,26.776,23.497,27.596,25.613,27.596,26.359,26.359,27.322,25.526,25.526,24.737,24.737,22.678,22.678,30.352,30.352,27.248,18.852,18.852,28.261,28.261,27.974,27.974,27.717,27.717,23.641,28.455,28.455,28.689,6a,6.011,6xd,18.852
KJ416760,6,5.464,5.464,21.644,23.978,22.888,26.630,25.946,25.526,27.100,24.869,27.642,27.642,27.049,26.649,27.704,27.704,25.956,24.044,27.100,25.613,27.049,26.703,26.703,28.142,24.211,24.211,24.474,24.474,23.497,23.497,30.623,30.623,28.338,18.579,18.579,28.142,28.142,26.923,26.923,26.359,26.359,22.283,28.997,28.997,28.689,6a,5.464,6xd,18.579
KJ416761,6,7.672,7.672,18.768,25.397,26.720,26.509,27.344,26.455,25.397,25.459,27.415,29.396,26.984,26.455,28.042,28.042,26.455,24.868,27.249,26.649,27.049,27.487,27.487,26.385,25.132,25.132,25.330,25.330,24.339,24.339,29.319,29.319,29.630,19.577,19.577,28.836,28.836,27.441,27.441,28.307,28.307,23.560,28.871,28.871,29.630,6a,7.672,6xd,19.577
KJ416762,6,8.201,8.201,19.648,25.926,25.926,26.509,26.302,26.720,26.720,25.946,28.084,28.609,25.661,26.984,26.287,26.287,25.926,23.545,27.559,26.247,28.142,26.963,26.963,27.441,25.132,25.132,24.011,24.011,23.280,23.280,29.921,29.921,28.836,19.048,19.048,27.100,27.100,26.994,26.994,27.778,27.778,23.560,28.378,28.378,29.365,6a,8.201,6xd,19.048
KJ416763,6,6.878,6.878,19.062,26.455,26.190,26.509,27.344,27.249,25.661,25.676,27.822,28.646,25.858,25.926,27.793,27.793,26.455,25.132,27.513,27.177,27.596,28.084,28.084,27.177,25.397,25.397,25.066,25.066,23.545,23.545,30.446,30.446,29.365,20.106,20.106,28.610,28.610,29.024,29.024,28.042,28.042,24.346,28.150,28.150,29.894,6a,6.878,6xd,20.106
KJ416764,6,6.349,6.349,19.062,25.926,25.132,27.034,27.083,26.984,27.513,25.135,27.822,28.084,27.034,27.249,27.520,27.520,27.249,24.074,28.042,26.121,27.322,27.559,27.559,27.177,25.066,25.066,24.274,24.274,23.016,23.016,30.184,30.184,29.630,19.312,19.312,28.610,28.610,29.024,29.024,27.778,27.778,24.084,27.838,27.838,29.101,6a,6.349,6xd,19.312
KJ416765,6,5.820,5.820,19.355,25.397,25.132,26.772,26.823,26.190,27.249,25.197,27.822,28.346,26.984,26.984,27.778,27.778,26.720,24.603,27.559,25.858,27.322,27.034,27.034,27.177,24.274,24.274,23.483,23.483,22.751,22.751,29.581,29.581,29.630,19.312,19.312,27.968,27.968,27.632,27.632,28.042,28.042,23.560,28.084,28.084,28.836,6a,5.820,6xd,19.312
KJ416766,6,7.143,7.143,19.355,26.720,25.926,27.034,27.604,26.720,26.190,25.676,27.822,28.346,25.858,26.455,28.338,28.338,26.984,24.868,28.307,26.913,27.174,28.609,28.609,27.177,25.397,25.397,24.274,24.274,24.074,24.074,29.659,29.659,29.630,20.370,20.370,28.610,28.610,30.079,30.079,28.042,28.042,24.607,28.378,28.378,28.836,6a,7.143,6xd,20.370
KJ416767,6,4.775,4.775,20.317,24.934,24.138,25.526,26.110,26.260,26.260,24.802,27.105,27.368,26.525,25.199,27.586,27.586,24.668,23.607,27.851,25.132,26.027,26.316,26.316,26.984,25.199,25.199,23.810,23.810,22.016,22.016,28.684,28.684,28.912,18.421,18.421,27.851,27.851,28.571,28.571,27.056,27.056,23.360,28.158,28.158,27.586,6a,4.775,6xd,18.421
KJ416768,6,6.631,6.631,19.525,25.199,24.934,25.000,25.587,25.199,24.934,25.263,27.632,28.947,25.263,25.729,27.321,27.321,24.668,23.342,27.851,25.397,27.397,26.842,26.842,26.455,24.668,24.668,23.280,23.280,22.016,22.016,29.211,29.211,28.382,18.833,18.833,27.586,27.586,28.307,28.307,27.321,27.321,23.622,27.895,27.895,28.382,6a,6.631,6xd,18.833
KJ416769,6,9.259,9.259,18.182,26.455,25.661,26.509,26.823,26.190,26.190,26.247,28.346,28.982,26.371,26.455,28.307,28.307,26.720,24.868,28.571,27.441,28.962,27.559,27.559,26.913,26.110,26.110,24.802,24.802,23.280,23.280,30.709,30.709,29.630,20.370,20.370,29.630,29.630,29.288,29.288,28.421,28.421,24.346,28.198,28.198,30.526,6a,9.259,6b,18.182
KJ416770,6,5.820,5.820,17.889,25.926,25.397,26.247,25.587,26.984,27.778,26.016,28.871,27.559,27.513,26.190,28.065,28.065,25.661,24.868,28.042,26.121,26.776,27.559,27.559,26.649,25.397,25.397,24.011,24.011,22.222,22.222,29.659,29.659,29.101,18.519,18.519,28.883,28.883,29.551,29.551,27.778,27.778,24.084,28.378,28.378,28.571,6a,5.820,6xd,18.519
KJ416771,6,7.652,7.652,19.648,26.385,24.802,26.963,25.714,26.913,26.649,25.135,27.487,27.487,26.649,27.704,26.087,26.087,28.496,23.747,26.963,25.789,27.793,27.749,27.749,26.579,24.658,24.658,23.989,23.989,22.955,22.955,29.058,29.058,28.760,19.789,19.789,27.989,27.989,27.688,27.688,28.232,28.232,24.543,27.568,27.568,27.441,6a,7.652,6xd,19.789
KJ416772,6,6.860,6.860,18.182,25.330,25.858,26.963,27.013,27.704,27.704,24.865,28.272,29.058,27.704,27.177,27.100,27.100,27.704,24.274,27.487,26.053,27.793,27.154,27.154,26.316,25.137,25.137,24.528,24.528,22.955,22.955,29.243,29.243,28.496,18.997,18.997,27.297,27.297,28.495,28.495,28.232,28.232,24.021,28.649,28.649,29.288,6a,6.860,6xd,18.997
KJ416773,6,5.570,5.570,20.580,24.138,24.138,26.316,26.632,25.995,27.321,24.474,27.895,27.368,26.525,26.260,27.056,27.056,25.729,24.403,27.105,25.926,26.849,27.105,27.105,26.720,24.074,24.074,24.074,24.074,23.342,23.342,29.659,29.659,28.912,18.833,18.833,27.249,27.249,27.704,27.704,26.525,26.525,22.572,28.421,28.421,28.912,6a,5.570,6xd,18.833
KJ416774,6,6.614,6.614,18.182,26.455,25.926,26.247,26.823,25.926,25.661,24.932,27.895,28.084,26.720,25.926,27.793,27.793,26.190,24.339,27.249,26.385,26.776,27.297,27.297,27.704,24.868,24.868,23.219,23.219,23.016,23.016,29.396,29.396,29.101,18.254,18.254,26.975,26.975,28.496,28.496,27.778,27.778,24.084,28.108,28.108,28.836,6a,6.614,6xd,18.254
KJ416775,6,5.305,5.305,20.580,24.403,23.607,26.053,26.371,25.199,26.790,23.947,27.368,26.842,25.995,25.995,26.525,26.525,25.995,23.873,26.579,25.926,26.301,26.579,26.579,26.984,23.545,23.545,23.545,23.545,22.812,22.812,29.737,29.737,28.647,18.833,18.833,27.321,27.321,27.704,27.704,25.995,25.995,22.835,28.158,28.158,28.382,6a,5.305,6xd,18.833
KJ416776,6,5.556,5.556,19.941,24.868,24.074,26.509,26.823,25.926,27.249,24.054,27.822,27.297,26.455,26.455,26.703,26.703,26.455,24.339,27.034,26.385,27.049,27.034,27.034,27.441,24.011,24.011,24.274,24.274,23.545,23.545,30.184,30.184,29.101,19.312,19.312,27.520,27.520,28.158,28.158,26.455,26.455,23.298,28.378,28.378,28.836,6a,5.556,6xd,19.312
KJ416777,6,7.143,7.143,21.751,24.538,24.011,25.858,25.654,25.594,27.249,25.459,28.084,27.297,26.720,27.513,26.316,26.316,26.455,22.751,26.984,25.594,26.776,26.385,26.385,27.513,24.011,24.011,23.219,23.219,21.958,21.958,29.659,29.659,27.177,19.312,19.312,27.105,27.105,29.551,29.551,27.105,27.105,22.895,28.084,28.084,28.307,6a,7.143,6xd,19.312
KJ416778,6,5.556,5.556,21.485,24.011,23.219,26.121,26.178,25.066,27.249,24.409,27.822,27.297,26.455,26.455,26.984,26.984,25.926,24.074,26.772,25.858,27.049,26.385,26.385,27.778,24.011,24.011,23.747,23.747,23.545,23.545,30.184,30.184,28.232,19.312,19.312,27.778,27.778,28.158,28.158,26.053,26.053,22.632,28.609,28.609,28.836,6a,5.556,6xd,19.312
KJ416779,6,6.349,6.349,22.016,24.011,23.219,26.121,25.916,25.066,27.513,24.409,27.822,27.034,26.190,26.455,26.984,26.984,25.661,24.074,26.772,25.858,27.049,26.385,26.385,27.778,24.011,24.011,23.747,23.747,23.545,23.545,29.921,29.921,28.232,19.841,19.841,28.307,28.307,28.158,28.158,26.053,26.053,22.368,28.346,28.346,28.571,6a,6.349,6xd,19.841
KJ416780,6,4.918,4.918,21.958,24.211,22.888,26.316,25.946,25.526,27.704,24.869,27.913,27.151,26.702,26.913,27.441,27.441,25.683,23.770,26.702,25.613,27.049,26.579,26.579,27.968,24.474,24.474,23.947,23.947,23.747,23.747,30.366,30.366,28.065,18.579,18.579,28.232,28.232,28.261,28.261,26.302,26.302,22.835,28.571,28.571,28.796,6a,4.918,6xd,18.579
KJ416781,6,5.820,5.820,21.485,24.802,23.747,26.385,25.594,26.121,27.249,25.197,28.084,27.297,26.190,26.190,26.984,26.984,25.661,23.280,26.509,25.330,27.322,26.913,26.913,28.042,24.538,24.538,24.011,24.011,23.016,23.016,29.134,29.134,28.496,19.312,19.312,28.042,28.042,28.947,28.947,26.842,26.842,23.421,28.084,28.084,28.042,6a,5.820,6xd,19.312
KJ416782,6,5.556,5.556,21.485,23.747,23.219,26.121,26.178,24.802,27.249,24.147,27.559,27.297,26.984,26.190,26.984,26.984,25.397,24.074,26.772,25.594,26.776,26.385,26.385,27.778,24.274,24.274,24.274,24.274,23.280,23.280,30.184,30.184,28.158,19.312,19.312,27.778,27.778,28.158,28.158,26.053,26.053,22.368,28.609,28.609,28.836,6a,5.556,6xd,19.312
KJ416783,6,6.614,6.614,19.894,24.802,24.538,26.385,25.393,25.858,26.984,25.197,27.559,27.559,26.720,26.720,27.105,27.105,26.455,24.074,27.034,25.330,27.596,26.053,26.053,26.984,24.538,24.538,22.955,22.955,23.016,23.016,29.659,29.659,27.441,19.048,19.048,27.034,27.034,27.895,27.895,27.368,27.368,22.632,27.822,27.822,28.836,6a,6.614,6xd,19.048
KJ416784,6,7.143,7.143,22.812,24.474,23.747,26.053,26.371,25.858,27.778,24.409,27.487,27.559,27.249,26.984,27.513,27.513,25.926,24.074,27.297,25.594,27.322,26.579,26.579,27.704,24.802,24.802,24.538,24.538,24.339,24.339,30.184,30.184,28.421,20.106,20.106,28.307,28.307,27.895,27.895,26.316,26.316,23.747,28.871,28.871,28.571,6a,7.143,6xd,20.106
KJ416785,6,6.878,6.878,22.016,25.330,25.066,26.649,26.178,25.330,26.720,24.672,27.368,26.772,26.455,27.513,26.455,26.455,25.926,23.545,26.720,25.858,26.503,26.913,26.913,28.307,23.483,23.483,23.747,23.747,23.280,23.280,29.659,29.659,27.895,19.577,19.577,27.778,27.778,29.288,29.288,26.579,26.579,23.421,27.559,27.559,27.778,6a,6.878,6xd,19.577
KJ416786,6,6.085,6.085,21.485,24.274,23.483,26.385,26.440,25.066,27.249,24.409,27.822,27.297,26.720,26.720,26.984,26.984,26.190,24.339,27.034,26.121,27.049,26.649,26.649,28.042,24.011,24.011,23.747,23.747,23.545,23.545,30.184,30.184,28.496,19.312,19.312,27.778,27.778,28.272,28.272,26.053,26.053,22.632,28.609,28.609,28.836,6a,6.085,6xd,19.312
KJ416787,6,5.191,5.191,21.751,24.538,23.433,26.121,26.216,25.858,27.249,24.934,27.913,27.642,26.984,26.720,28.307,28.307,25.956,24.044,27.297,25.594,27.596,27.177,27.177,27.778,24.538,24.538,24.274,24.274,24.074,24.074,30.184,30.184,28.338,18.852,18.852,28.571,28.571,28.261,28.261,27.105,27.105,23.684,28.609,28.609,29.365,6a,5.191,6xd,18.852
KJ416788,6,5.191,5.191,21.096,23.978,22.888,26.649,25.676,25.858,27.322,24.934,27.371,27.642,26.230,26.190,28.042,28.042,26.230,23.497,27.100,25.341,27.596,26.703,26.703,27.869,24.538,24.538,25.066,25.066,23.224,23.224,30.352,30.352,28.065,19.126,19.126,27.869,27.869,27.717,27.717,26.087,26.087,22.826,28.455,28.455,28.689,6a,5.191,6xd,19.126
KJ416789,6,4.645,4.645,21.918,24.251,23.161,26.913,26.216,25.858,27.596,25.197,27.913,27.371,27.049,27.249,27.778,27.778,25.956,24.044,27.100,25.886,27.322,26.703,26.703,28.142,24.538,24.538,24.538,24.538,23.770,23.770,30.352,30.352,28.338,19.399,19.399,28.142,28.142,28.261,28.261,26.359,26.359,22.826,28.726,28.726,28.689,6a,4.645,6xd,19.399
KJ416790,6,4.645,4.645,21.693,24.211,23.433,26.842,26.486,25.789,27.968,24.869,28.184,27.642,27.177,26.913,27.441,27.441,25.956,24.044,27.487,25.341,27.322,27.105,27.105,27.968,24.737,24.737,23.947,23.947,24.011,24.011,30.026,30.026,28.610,18.852,18.852,27.632,27.632,27.989,27.989,26.509,26.509,22.835,28.796,28.796,29.288,6a,4.645,6xd,18.852
KJ416791,6,5.080,5.080,21.448,24.267,23.467,26.133,25.946,25.459,27.540,24.804,27.851,27.586,26.471,26.230,27.632,27.632,25.410,24.332,26.790,25.613,27.049,26.400,26.400,28.342,24.409,24.409,23.733,23.733,23.529,23.529,30.504,30.504,27.793,18.984,18.984,27.807,27.807,28.191,28.191,26.596,26.596,22.872,28.455,28.455,28.689,6a,5.080,6xd,18.984
KJ416792,6,5.291,5.291,21.485,23.747,23.219,26.121,26.440,25.330,26.984,24.672,27.822,27.559,26.720,26.984,27.513,27.513,25.926,23.810,26.772,26.121,27.513,26.121,26.121,27.778,24.538,24.538,24.011,24.011,23.280,23.280,30.184,30.184,28.232,19.312,19.312,27.778,27.778,28.421,28.421,26.053,26.053,22.895,28.871,28.871,28.836,6a,5.291,6xd,19.312
KJ416793,6,7.672,7.672,20.690,25.066,25.594,25.858,25.654,25.066,26.190,25.459,27.559,28.084,25.197,27.513,27.778,27.778,25.132,24.074,27.513,25.330,27.778,26.053,26.053,27.513,25.661,25.661,23.483,23.483,23.810,23.810,29.134,29.134,27.704,19.312,19.312,28.042,28.042,28.496,28.496,27.895,27.895,22.632,28.084,28.084,28.836,6a,7.672,6xd,19.312
KJ416794,6,5.026,5.026,20.424,23.219,22.691,26.121,25.916,25.066,27.249,24.934,27.822,27.297,26.720,26.720,28.042,28.042,25.397,24.339,26.509,25.330,27.249,25.858,25.858,26.984,24.538,24.538,23.483,23.483,23.016,23.016,29.581,29.581,27.968,18.254,18.254,27.441,27.441,27.368,27.368,26.316,26.316,21.579,28.346,28.346,28.836,6a,5.026,6xd,18.254
KJ416795,6,7.407,7.407,20.690,25.330,25.066,25.858,24.607,25.858,26.720,25.984,27.822,28.084,26.984,26.720,27.632,27.632,26.455,23.545,27.513,25.858,28.042,26.121,26.121,27.249,25.926,25.926,23.747,23.747,23.280,23.280,29.134,29.134,27.968,19.048,19.048,27.895,27.895,29.024,29.024,27.632,27.632,23.158,28.346,28.346,28.571,6a,7.407,6xd,19.048
KJ416796,6,5.820,5.820,20.690,23.747,23.483,26.121,26.440,25.594,27.513,25.197,28.084,27.034,25.926,26.720,28.307,28.307,25.926,24.603,26.509,25.330,27.513,26.121,26.121,27.778,24.538,24.538,22.955,22.955,23.280,23.280,29.581,29.581,27.968,18.519,18.519,27.177,27.177,27.895,27.895,26.053,26.053,22.105,27.559,27.559,28.307,6a,5.820,6xd,18.519
KJ416797,6,5.291,5.291,21.220,24.011,22.955,26.385,26.178,25.330,26.984,24.934,27.559,27.297,26.720,26.720,28.042,28.042,25.661,24.339,26.509,25.594,27.249,26.121,26.121,27.778,24.538,24.538,23.747,23.747,23.280,23.280,30.184,30.184,27.968,19.048,19.048,28.042,28.042,28.158,28.158,26.316,26.316,22.368,28.346,28.346,28.571,6a,5.291,6xd,19.048
KJ416798,6,5.291,5.291,21.220,24.011,22.955,26.385,26.178,25.330,27.249,24.934,27.822,27.034,26.455,26.720,27.778,27.778,25.661,24.074,26.509,25.594,27.249,26.121,26.121,27.778,24.274,24.274,23.483,23.483,23.280,23.280,29.921,29.921,27.968,19.048,19.048,27.778,27.778,28.158,28.158,26.053,26.053,22.368,28.084,28.084,28.307,6a,5.291,6xd,19.048
KJ416799,6,7.672,7.672,20.424,24.802,23.483,25.858,25.459,25.858,27.513,25.984,27.822,28.084,26.984,26.720,27.632,27.632,25.661,23.016,26.720,25.858,27.596,25.789,25.789,26.984,24.802,24.802,23.483,23.483,21.693,21.693,29.921,29.921,26.913,19.312,19.312,28.421,28.421,29.288,29.288,27.083,27.083,23.421,28.084,28.084,28.307,6a,7.672,6xd,19.312
KJ416800,6,5.615,5.615,21.984,24.000,22.667,26.133,25.676,25.197,27.807,24.804,27.586,27.321,26.471,26.503,27.368,27.368,25.683,23.797,27.056,25.341,27.322,26.400,26.400,28.342,24.409,24.409,24.267,24.267,23.529,23.529,30.504,30.504,28.065,18.717,18.717,28.075,28.075,27.926,27.926,26.862,26.862,22.606,28.455,28.455,28.689,6a,5.615,6xd,18.717
KJ416801,6,4.918,4.918,21.164,24.737,22.888,25.789,25.946,25.613,27.177,24.932,27.913,27.913,27.177,26.230,28.763,28.763,25.410,24.044,27.225,25.526,27.322,26.579,26.579,27.177,24.796,24.796,24.474,24.474,23.747,23.747,30.105,30.105,28.338,18.579,18.579,28.760,28.760,28.338,28.338,27.034,27.034,23.360,28.534,28.534,29.551,6a,4.918,6xd,18.579
KJ416802,6,4.645,4.645,21.693,24.211,22.888,26.316,25.946,25.341,27.441,24.661,27.642,27.100,26.649,26.503,27.688,27.688,25.683,23.770,26.963,25.789,27.049,26.579,26.579,27.968,24.251,24.251,23.947,23.947,23.747,23.747,30.366,30.366,28.065,18.852,18.852,27.968,27.968,27.989,27.989,26.247,26.247,22.835,28.534,28.534,28.760,6a,4.645,6xd,18.852
KJ416803,6,4.918,4.918,21.693,24.474,23.161,26.316,25.946,25.341,27.704,24.932,27.642,27.100,26.649,26.776,27.419,27.419,25.956,24.044,26.963,25.789,26.776,26.579,26.579,28.232,23.978,23.978,24.211,24.211,24.011,24.011,30.366,30.366,28.338,19.126,19.126,27.704,27.704,27.989,27.989,26.509,26.509,23.097,28.534,28.534,28.760,6a,4.918,6xd,19.126
KJ416804,6,6.989,6.989,20.635,26.053,25.737,27.105,26.632,26.273,26.121,26.400,27.733,28.800,25.858,26.776,27.807,27.807,26.121,24.731,28.010,26.842,27.869,27.632,27.632,28.232,26.882,26.882,25.000,25.000,24.274,24.274,29.581,29.581,29.211,19.892,19.892,27.559,27.559,28.989,28.989,27.559,27.559,23.885,28.796,28.796,29.024,6a,6.989,6xd,19.892
