Accession,ClosestSubtypeAlignedNT,Genotype1Distance,Genotype2Distance,Genotype3Distance,Genotype4Distance,Genotype5Distance,Genotype6Distance,Genotype7Distance,Genotype8Distance,FirstChoiceGenotype,FirstChoiceDistance,SecondChoiceGenotype,SecondChoiceDistance
LC831159,266,25.862,7.491,27.876,24.060,27.969,26.636,26.636,27.074,2,7.491,4,24.060
LC831160,267,27.481,7.143,28.030,25.564,27.308,25.234,27.103,26.744,2,7.143,4,25.564
LC831161,267,27.692,21.923,29.119,28.358,,30.924,24.280,27.823,2,21.923,7,24.280
LC831163,265,27.155,6.391,26.368,24.812,28.139,25.234,28.037,29.070,2,6.391,4,24.812
LC831166,266,26.236,19.392,28.774,27.037,27.823,31.855,23.267,27.016,2,19.392,1,26.236
LC831171,266,27.099,8.614,30.651,24.812,28.846,25.095,28.505,29.070,2,8.614,4,24.812
LC831172,266,26.996,19.772,27.700,28.148,,32.661,25.692,29.032,2,19.772,1,26.996
LC831178,266,25.954,19.084,29.167,25.830,27.757,32.184,24.000,29.032,2,19.084,1,25.954
LC831180,266,28.879,7.865,26.768,26.316,29.004,24.402,27.919,29.070,2,7.865,4,26.316
LC831181,261,28.352,8.614,31.154,25.379,28.139,25.116,28.837,28.682,2,8.614,4,25.379
LC831183,266,26.437,13.109,28.679,27.308,30.603,24.299,28.972,27.757,2,13.109,1,26.437
LC831184,266,25.954,12.360,26.957,25.769,30.303,24.299,29.439,26.496,2,12.360,4,25.769
LC831185,265,26.820,10.526,26.718,24.436,27.692,26.236,29.008,27.132,2,10.526,4,24.436
LC831186,266,28.326,10.861,,26.217,31.050,24.537,,27.907,2,10.861,6,24.537
LC831187,265,28.736,6.767,25.758,25.468,29.615,22.897,28.037,28.571,2,6.767,6,22.897
LC831188,266,26.820,8.989,27.155,22.519,27.308,27.586,26.168,28.205,2,8.989,4,22.519
LC831190,266,26.996,7.865,27.376,24.812,26.054,26.636,28.037,26.744,2,7.865,4,24.812
LC831191,266,27.155,9.738,25.664,26.692,28.384,26.636,27.570,28.295,2,9.738,4,26.692
LC831192,266,28.626,8.240,26.549,23.970,27.706,26.168,28.111,27.413,2,8.240,4,23.970
LC831193,266,27.376,7.116,27.586,24.060,28.462,25.234,28.037,27.907,2,7.116,4,24.060
LC831194,266,28.517,20.532,30.189,27.675,27.083,34.274,,29.046,2,20.532,5,27.083
LC831195,266,26.996,8.240,27.586,24.060,27.273,24.299,27.570,27.586,2,8.240,4,24.060
LC831196,266,28.137,7.865,28.319,23.970,26.293,25.701,28.505,27.519,2,7.865,4,23.970
LC831197,266,27.586,6.742,27.391,24.427,27.969,28.037,28.505,29.658,2,6.742,4,24.427
LC831198,264,23.194,21.933,26.728,27.444,27.823,31.538,22.000,28.514,2,21.933,1,23.194
LC831200,266,26.616,19.011,26.887,27.037,27.481,32.661,25.100,27.016,2,19.011,7,25.100
LC831210,266,27.376,9.363,28.736,25.188,29.231,27.103,28.571,28.185,2,9.363,4,25.188
LT623832,352,30.919,8.807,32.669,31.373,32.213,34.084,31.250,31.907,2,8.807,1,30.919
M95104,1002,34.904,31.082,27.684,33.708,,31.186,33.220,27.875,2,31.082,8,27.875
M95105,592,,11.616,,,,,,,2,11.616,,
MF182748,679,29.883,6.775,29.283,27.126,28.088,28.509,31.618,28.047,2,6.775,4,27.126
MF182769,679,31.341,5.155,30.015,27.606,28.676,29.233,31.899,,2,5.155,4,27.606
MF536091,387,27.436,16.062,29.381,30.570,26.667,32.558,32.134,30.946,2,16.062,5,26.667
MF536092,383,30.052,17.755,30.155,33.161,29.820,,30.357,31.980,2,17.755,1,30.052
MF928579,386,30.077,16.062,30.179,31.026,29.337,,31.701,31.298,2,16.062,5,29.337
MF957211,389,30.946,17.224,32.750,32.581,30.808,31.455,33.213,29.710,2,17.224,1,30.946
MF957212,389,31.818,15.167,32.080,32.080,29.367,33.663,31.148,28.159,2,15.167,5,29.367
MF957213,389,31.313,14.653,32.161,31.579,30.280,34.491,30.216,28.520,2,14.653,5,30.280
MF986445,363,29.781,7.989,32.258,31.955,30.303,35.040,32.198,30.943,2,7.989,5,30.303
MF986446,375,29.787,8.000,32.637,32.632,29.255,33.594,30.838,,2,8.000,5,29.255
MF986447,386,29.820,9.845,32.741,33.760,29.793,32.658,31.877,31.159,2,9.845,5,29.793
MF986448,386,29.049,7.513,31.218,33.504,29.275,33.671,29.668,30.072,2,7.513,5,29.275
MF986449,378,29.396,8.201,31.854,32.199,28.836,33.420,,30.597,2,8.201,5,28.836
MF986450,366,30.623,10.383,33.067,31.716,31.967,35.372,34.239,,2,10.383,1,30.623
MF986451,372,30.400,8.602,31.675,31.343,30.749,34.748,32.454,,2,8.602,1,30.400
MF986452,378,29.211,7.937,32.474,29.795,28.534,32.208,31.525,32.115,2,7.937,5,28.534
MF986453,378,29.134,8.201,31.593,32.468,29.365,34.726,,,2,8.201,5,29.365
MF986454,378,29.659,8.466,32.383,32.199,30.343,33.506,29.940,29.740,2,8.466,1,29.659
MF986455,378,30.105,8.995,32.208,33.421,31.217,34.021,30.990,30.597,2,8.995,1,30.105
MF986456,369,30.933,8.130,33.511,30.682,31.903,34.656,,,2,8.130,1,30.933
MF986457,371,29.919,8.086,32.546,32.979,30.295,34.121,32.012,,2,8.086,1,29.919
MF986458,372,30.667,9.946,33.508,32.090,30.749,33.684,32.424,31.227,2,9.946,5,30.749
MF986459,368,29.708,8.696,31.818,33.243,30.081,33.947,,31.061,2,8.696,5,30.081
MF986460,368,31.793,9.239,32.447,31.635,30.623,35.013,30.488,30.075,2,9.239,5,30.623
MF986461,369,30.541,8.401,32.533,32.713,32.275,34.656,29.969,30.337,2,8.401,1,30.541
MF986462,370,30.000,7.297,31.234,28.090,30.400,34.127,30.423,,2,7.297,1,30.000
MF986463,371,31.452,8.086,32.984,31.343,30.481,34.921,33.245,,2,8.086,5,30.481
MF986464,378,29.843,8.466,31.948,32.723,31.008,34.545,29.641,30.483,2,8.466,1,29.843
MF986465,372,29.412,7.527,32.275,33.777,30.027,35.185,32.540,30.224,2,7.527,1,29.412
MF986466,368,29.650,7.880,32.275,33.244,30.623,34.840,,,2,7.880,1,29.650
MF986467,372,29.630,6.183,32.021,29.851,29.894,35.065,30.526,,2,6.183,5,29.894
MF986468,369,29.032,7.317,31.818,33.333,30.270,34.748,,,2,7.317,1,29.032
MF986469,379,29.504,6.069,31.186,29.603,29.688,34.772,30.026,28.881,2,6.069,5,29.688
MF986470,386,29.793,7.254,32.398,32.323,29.534,35.661,30.867,28.520,2,7.254,5,29.534
MF986471,386,30.052,8.031,31.472,33.504,29.457,34.860,30.691,30.797,2,8.031,5,29.457
MF986472,386,29.974,9.067,31.899,31.969,29.306,34.663,31.139,29.348,2,9.067,5,29.306
MF986473,386,29.974,9.067,31.899,31.969,29.306,34.663,31.139,29.348,2,9.067,5,29.306
MF986474,386,29.306,9.326,31.458,32.908,29.457,34.359,31.633,29.749,2,9.326,5,29.457
MF986475,386,29.820,8.808,32.234,31.714,29.974,,32.564,31.047,2,8.808,5,29.974
MF986476,386,29.275,7.254,31.807,33.676,29.275,33.165,31.969,31.159,2,7.254,5,29.275
MF986477,386,29.275,10.104,32.746,31.443,29.716,33.756,30.612,28.417,2,10.104,1,29.275
MF986478,386,28.827,8.808,32.061,32.821,29.487,,30.025,28.520,2,8.808,1,28.827
MF986479,386,28.462,8.549,31.969,31.202,30.052,34.430,30.591,31.378,2,8.549,1,28.462
MF986480,386,29.563,7.254,31.726,32.225,29.793,,31.807,30.072,2,7.254,5,29.793
MF986481,372,30.400,10.215,34.211,33.957,30.749,34.715,33.537,32.090,2,10.215,1,30.400
MF986482,380,30.026,10.263,33.763,33.943,30.366,34.596,34.197,31.884,2,10.263,1,30.026
MF986483,386,30.334,10.622,34.177,34.447,30.000,33.165,33.418,31.884,2,10.622,5,30.000
MF986484,371,29.679,7.278,32.011,30.970,30.728,35.584,32.454,28.996,2,7.278,1,29.679
MF986485,372,30.400,9.946,34.211,33.957,30.749,34.715,33.537,32.090,2,9.946,1,30.400
MF986486,386,29.820,7.772,32.242,32.474,30.311,34.171,31.122,29.710,2,7.772,5,30.311
MF986487,371,29.679,9.164,33.508,30.597,30.053,32.368,32.024,30.712,2,9.164,1,29.679
MF986488,381,28.900,7.087,32.124,32.474,29.659,34.026,,30.258,2,7.087,1,28.900
MF986489,366,29.810,8.197,33.333,31.507,31.081,33.158,32.308,30.970,2,8.197,1,29.810
MF986490,387,28.463,6.977,31.139,29.470,29.199,33.418,31.122,30.466,2,6.977,1,28.463
MF986491,386,30.311,9.326,32.824,32.737,29.820,34.177,30.946,29.242,2,9.326,5,29.820
MF986492,386,30.334,10.363,32.242,30.686,28.535,33.418,31.298,32.481,2,10.363,5,28.535
MF986493,386,29.049,8.031,31.646,34.015,29.534,34.439,31.378,29.242,2,8.031,5,29.534
MF986494,386,29.744,9.845,31.807,34.684,28.462,34.343,30.102,32.911,2,9.845,5,28.462
MF986495,386,29.793,8.808,31.472,34.271,29.534,34.606,31.633,31.522,2,8.808,5,29.534
MF986496,386,29.563,9.326,33.249,32.481,29.199,33.924,31.888,28.881,2,9.326,5,29.199
MF986497,386,31.362,10.104,31.392,31.714,29.639,33.915,31.202,31.159,2,10.104,5,29.639
MF986498,386,29.820,9.326,33.248,33.760,30.233,34.414,32.481,31.159,2,9.326,1,29.820
MF986499,386,29.974,6.995,30.633,33.504,28.497,32.995,30.867,29.348,2,6.995,5,28.497
MF986500,386,28.941,6.995,31.472,32.481,28.497,33.418,30.612,29.710,2,6.995,5,28.497
MF986501,386,28.535,7.772,30.711,32.992,29.275,34.097,31.202,33.333,2,7.772,1,28.535
MF986502,386,30.155,9.845,32.405,34.015,30.052,34.177,32.737,30.435,2,9.845,5,30.052
MF986503,386,29.534,8.808,32.494,31.969,28.792,33.671,30.457,28.520,2,8.808,5,28.792
MF986504,386,30.311,9.067,31.888,34.271,30.052,35.878,33.590,33.846,2,9.067,5,30.052
MF986505,386,30.769,9.585,33.503,34.015,30.730,35.190,32.143,28.520,2,9.585,5,30.730
MF986506,386,29.049,8.808,31.818,33.248,29.016,33.418,32.134,29.710,2,8.808,5,29.016
MF986507,386,30.052,7.513,31.807,32.905,30.311,34.091,31.122,29.964,2,7.513,1,30.052
MF986508,385,30.155,9.351,32.741,33.590,29.639,35.294,32.564,34.190,2,9.351,5,29.639
MF986509,386,30.570,8.031,31.726,32.737,29.534,34.860,31.714,30.686,2,8.031,5,29.534
MF986510,386,30.077,8.549,32.234,33.248,30.570,35.000,31.969,33.846,2,8.549,5,30.570
MF986511,379,29.581,8.971,32.817,29.964,29.427,33.247,32.383,29.242,2,8.971,5,29.427
MF986512,386,30.077,10.363,32.316,33.248,29.231,32.658,31.313,31.408,2,10.363,5,29.231
MF986513,378,29.659,8.995,32.817,31.675,29.815,34.545,29.762,,2,8.995,5,29.815
MF986514,386,29.897,9.067,33.590,33.248,29.639,34.430,30.435,30.072,2,9.067,5,29.639
MF986515,378,28.831,9.259,31.771,33.246,30.079,32.383,31.532,30.597,2,9.259,1,28.831
MF986516,371,30.749,9.164,33.858,33.333,30.108,33.598,31.707,29.740,2,9.164,5,30.108
MF986517,375,30.400,7.200,32.115,32.546,30.105,33.854,29.641,,2,7.200,1,30.400
MF986518,376,30.343,9.840,33.247,33.071,29.288,34.805,31.548,32.987,2,9.840,5,29.288
MF986519,374,30.239,9.091,32.199,33.245,29.867,33.854,30.838,30.189,2,9.091,5,29.867
MF986520,386,29.563,10.363,32.821,34.015,29.534,34.091,32.225,31.159,2,10.363,5,29.534
MF986521,378,29.659,10.317,33.246,34.031,29.894,32.075,31.138,,2,10.317,5,29.894
MF986522,386,29.563,10.622,33.077,34.271,29.793,33.838,32.225,31.636,2,10.622,5,29.793
MF986523,386,29.563,9.326,32.995,32.481,29.487,32.668,31.313,30.325,2,9.326,5,29.487
MF986524,386,29.049,9.326,32.653,33.676,30.233,33.000,32.570,31.159,2,9.326,1,29.049
MF986525,378,29.659,9.259,33.333,34.211,30.079,32.812,32.036,31.343,2,9.259,1,29.659
MF986526,372,32.172,10.215,34.115,30.224,29.679,34.474,32.523,,2,10.215,5,29.679
MF986527,363,32.065,9.366,33.858,29.699,29.380,34.677,32.515,,2,9.366,5,29.380
MF986528,386,31.008,10.104,32.997,32.481,28.424,33.924,32.316,31.522,2,10.104,5,28.424
MF986529,378,29.381,7.407,33.159,29.831,29.551,33.596,30.655,30.970,2,7.407,1,29.381
MF986530,366,32.153,10.383,34.127,30.970,29.973,35.714,32.609,,2,10.383,5,29.973
MF986531,386,31.362,11.140,34.527,34.783,29.974,33.924,33.929,32.246,2,11.140,5,29.974
MF986532,373,27.778,7.775,31.250,33.158,28.421,33.943,30.159,28.889,2,7.775,1,27.778
MF986533,371,27.926,7.817,31.496,33.245,28.647,34.127,30.351,28.996,2,7.817,1,27.926
MF986534,386,29.262,7.513,32.398,29.934,29.793,34.684,30.711,30.072,2,7.513,1,29.262
MF986535,375,29.843,7.733,33.071,30.375,30.400,,,30.566,2,7.733,1,29.843
MF986536,386,29.820,9.326,32.911,32.481,29.744,32.918,31.566,30.325,2,9.326,1,29.820
MF986537,386,29.306,8.808,32.658,32.737,30.077,32.668,31.392,29.964,2,8.808,1,29.306
MF986538,375,28.571,6.400,31.234,33.245,29.255,33.858,30.971,29.630,2,6.400,1,28.571
MF986539,386,30.280,8.031,31.899,32.737,28.900,34.577,32.143,29.964,2,8.031,5,28.900
MF986540,386,29.156,8.808,32.992,28.929,30.311,,31.472,29.710,2,8.808,1,29.156
MF986541,378,28.871,7.937,30.570,33.421,29.894,33.943,,,2,7.937,1,28.871
MF986542,386,29.563,9.326,33.079,33.504,29.199,33.671,32.398,30.797,2,9.326,5,29.199
MF986543,386,29.563,9.845,32.494,33.248,29.716,33.671,32.398,30.435,2,9.845,1,29.563
MF986544,380,28.941,6.316,31.362,29.603,29.534,35.190,29.897,29.242,2,6.316,5,29.534
MF986545,386,29.820,8.290,32.152,33.676,29.199,32.658,31.969,31.522,2,8.290,5,29.199
MF986546,378,29.396,8.466,32.474,32.723,29.581,34.026,30.448,29.368,2,8.466,1,29.396
MF986547,386,28.900,8.031,30.612,32.992,29.016,33.081,29.820,28.986,2,8.031,5,29.016
MF986548,386,28.499,8.290,30.946,31.969,28.974,33.250,30.127,31.701,2,8.290,1,28.499
MF986549,386,29.262,9.585,32.308,32.737,28.974,34.577,31.392,29.964,2,9.585,5,28.974
MF986550,386,29.487,8.549,30.203,32.383,28.462,32.995,29.771,28.520,2,8.549,5,28.462
MF986551,386,30.334,9.845,31.714,33.333,29.563,32.746,32.911,30.072,2,9.845,5,29.563
MF986552,386,29.049,9.845,33.503,33.248,28.316,33.079,31.807,29.348,2,9.845,5,28.316
MF986553,386,29.563,8.808,31.980,33.760,29.534,33.842,32.737,30.435,2,8.808,5,29.534
MF986554,386,29.820,9.067,32.152,32.225,30.077,33.416,31.202,30.325,2,9.067,5,30.077
MF986555,386,29.793,9.585,34.015,32.992,29.563,34.684,31.139,29.348,2,9.585,5,29.563
MF986556,385,29.897,10.130,33.929,32.308,30.077,33.750,30.964,30.686,2,10.130,5,30.077
MF986557,386,30.848,10.363,33.756,34.271,30.491,34.500,31.888,30.797,2,10.363,5,30.491
MF986558,386,29.563,8.031,32.143,33.248,28.278,32.405,31.122,30.435,2,8.031,5,28.278
MF986559,386,28.900,8.549,31.969,32.225,29.487,32.564,31.378,30.072,2,8.549,1,28.900
MF986560,386,30.052,8.808,33.671,33.504,30.311,33.924,31.633,30.797,2,8.808,1,30.052
MF986561,386,29.275,8.031,31.990,32.737,29.487,33.756,31.714,29.710,2,8.031,1,29.275
MF986562,386,28.792,8.549,31.552,32.737,29.275,33.165,30.612,30.435,2,8.549,5,29.275
MF986563,386,29.306,9.845,32.741,32.992,29.974,33.588,31.807,30.325,2,9.845,1,29.306
MF986564,386,29.820,9.845,33.248,33.248,29.897,33.842,32.908,30.435,2,9.845,1,29.820
MF986565,386,29.306,10.622,33.838,33.248,29.199,34.684,32.316,28.881,2,10.622,5,29.199
MF986566,386,30.334,9.326,32.746,32.908,28.680,32.911,33.079,30.072,2,9.326,5,28.680
MF986567,386,29.156,8.549,31.980,33.163,29.156,31.726,32.061,29.348,2,8.549,5,29.156
MF986568,386,29.820,8.808,32.487,32.481,29.016,32.152,30.612,30.435,2,8.808,5,29.016
MF986569,386,29.668,10.363,33.333,32.908,30.203,33.750,32.061,30.072,2,10.363,1,29.668
MF986570,386,29.668,9.845,32.487,32.398,28.244,32.828,31.552,31.159,2,9.845,5,28.244
MF986571,386,30.077,9.585,32.746,32.737,28.941,33.167,31.633,31.522,2,9.585,5,28.941
MF986572,386,29.275,6.736,31.202,32.737,27.649,32.071,29.923,29.348,2,6.736,5,27.649
MF986573,386,30.946,8.808,32.234,33.676,29.923,33.416,31.633,29.964,2,8.808,5,29.923
MF986574,347,31.304,9.798,32.210,34.844,31.627,33.438,32.132,,2,9.798,5,31.627
MF986575,386,29.563,7.254,31.552,32.481,30.052,33.418,29.592,30.325,2,7.254,5,30.052
MF986576,385,29.639,9.870,32.992,32.308,29.563,34.010,32.481,30.545,2,9.870,5,29.563
MF986577,386,28.278,8.290,31.298,32.481,28.941,,31.888,30.797,2,8.290,1,28.278
MF986578,386,30.233,9.067,33.081,32.481,28.718,32.911,31.043,29.710,2,9.067,5,28.718
MF986579,386,29.820,9.326,32.653,32.737,29.049,33.165,31.298,30.072,2,9.326,5,29.049
MF986580,386,29.114,8.549,31.378,31.071,29.016,33.248,31.218,31.159,2,8.549,5,29.016
MF986581,386,30.848,10.622,33.924,33.760,30.000,34.913,32.908,31.884,2,10.622,5,30.000
MF986582,386,29.049,8.549,32.908,29.603,29.639,32.908,31.888,30.435,2,8.549,1,29.049
MF986583,386,29.306,8.549,31.714,32.737,28.682,32.494,30.789,31.884,2,8.549,5,28.682
MF986584,386,29.049,8.290,31.218,33.248,29.487,,31.969,30.072,2,8.290,5,29.487
MF986585,362,30.000,7.459,33.962,29.434,31.989,34.853,31.173,30.566,2,7.459,1,30.000
MF986586,386,30.052,8.549,32.741,32.737,29.668,33.418,32.481,31.522,2,8.549,1,30.052
MF986587,386,28.021,7.772,32.481,31.888,29.275,33.671,31.714,29.348,2,7.772,1,28.021
MF986588,374,33.600,10.695,32.637,33.509,30.079,34.987,30.526,33.773,2,10.695,5,30.079
MF986589,379,30.829,10.554,31.714,32.984,29.016,35.401,29.534,28.519,2,10.554,5,29.016
MF986590,386,28.792,7.772,30.612,32.992,28.424,32.316,30.435,30.435,2,7.772,5,28.424
MF986591,386,29.793,9.326,30.479,32.225,29.592,33.756,31.633,27.437,2,9.326,1,29.793
MF986592,386,30.670,8.549,34.278,34.015,31.606,34.264,31.633,32.246,2,8.549,1,30.670
MF986593,386,29.563,9.585,33.081,31.408,28.165,33.418,31.807,28.623,2,9.585,5,28.165
MF986594,386,28.941,6.995,30.789,33.676,28.756,33.418,30.357,33.333,2,6.995,5,28.756
MF986595,386,29.442,9.067,32.487,31.298,29.793,33.586,30.946,29.710,2,9.067,1,29.442
MF986596,379,28.947,6.332,31.443,33.594,29.024,34.021,31.510,29.348,2,6.332,5,29.024
MF986597,386,28.165,6.477,30.280,33.419,29.275,32.487,30.612,29.242,2,6.477,1,28.165
MF986598,377,30.769,9.019,32.642,32.723,30.239,34.026,30.539,29.104,2,9.019,5,30.239
MF986599,386,30.435,7.772,33.249,32.570,29.381,33.500,31.362,28.159,2,7.772,5,29.381
MF986600,378,28.346,7.143,31.088,33.508,29.396,33.770,,,2,7.143,1,28.346
MF986601,386,28.424,5.699,30.457,32.992,28.238,33.671,30.435,29.710,2,5.699,5,28.238
MF986602,386,28.792,7.513,30.711,31.969,30.570,34.684,29.847,28.159,2,7.513,1,28.792
MF986603,372,30.667,9.140,33.158,34.309,31.183,34.037,32.011,29.368,2,9.140,5,31.183
MF986604,378,32.011,9.788,32.642,31.937,30.809,34.286,,28.996,2,9.788,5,30.809
MF986605,386,28.682,7.254,30.179,33.760,28.756,33.418,30.691,29.710,2,7.254,5,28.756
MF986606,378,29.737,8.730,31.186,33.333,29.024,32.902,,,2,8.730,5,29.024
MF986607,368,30.295,8.152,32.976,31.203,30.435,35.040,,,2,8.152,5,30.435
MF986608,378,29.630,8.995,33.506,32.199,29.365,34.465,30.990,28.731,2,8.995,5,29.365
MF986609,378,28.982,8.730,32.552,29.478,29.134,33.770,,,2,8.730,5,29.134
MF986610,379,29.211,7.124,31.443,32.723,29.551,33.938,31.429,29.740,2,7.124,5,29.551
MF986611,370,29.380,7.568,31.649,33.067,30.728,,31.402,28.947,2,7.568,1,29.380
MF986612,368,29.348,8.424,32.533,33.423,29.539,34.127,30.488,30.303,2,8.424,1,29.348
MF986613,372,30.376,8.871,33.333,34.309,30.831,35.714,,,2,8.871,1,30.376
MF986614,386,28.173,6.736,30.730,32.481,28.244,34.250,31.458,28.261,2,6.736,5,28.244
MF986615,370,29.919,8.919,32.982,32.000,29.189,33.069,30.504,29.213,2,8.919,5,29.189
MF986616,372,28.800,6.452,31.854,33.422,28.684,34.474,30.789,,2,6.452,5,28.684
MF986617,379,30.000,7.388,31.783,33.073,30.079,35.156,31.429,30.435,2,7.388,5,30.079
MF986618,371,30.585,7.278,30.909,31.461,31.099,34.635,,,2,7.278,5,31.099
MF986619,371,29.144,6.469,31.926,33.067,30.189,34.933,,,2,6.469,1,29.144
MF986620,378,29.659,8.201,32.115,32.723,30.159,35.696,,,2,8.201,5,30.159
MF986621,378,29.101,6.614,32.642,31.414,28.307,34.026,,,2,6.614,5,28.307
MF986622,379,30.263,8.971,31.525,33.333,29.024,34.896,31.510,28.986,2,8.971,5,29.024
MF986623,378,28.497,9.524,32.134,32.383,28.571,34.103,31.510,28.731,2,9.524,5,28.571
MF986624,371,31.016,8.625,33.421,30.224,31.452,35.677,31.498,29.368,2,8.625,1,31.016
MF986625,386,29.049,7.254,31.472,33.248,29.534,34.949,31.458,29.710,2,7.254,1,29.049
MF986626,369,30.133,8.130,32.540,30.337,31.081,35.677,31.193,28.839,2,8.130,1,30.133
MF986627,379,30.184,10.290,31.362,33.681,29.167,32.134,31.266,27.174,2,10.290,5,29.167
MF986628,386,29.563,8.031,30.633,33.077,28.792,34.606,31.458,29.710,2,8.031,5,28.792
MF986629,367,30.707,7.629,32.533,32.527,30.728,34.309,31.595,30.303,2,7.629,5,30.728
MF986630,371,30.159,8.625,32.199,30.970,31.283,33.777,32.190,,2,8.625,1,30.159
MF986631,371,29.839,6.739,31.830,32.533,29.919,34.574,30.239,29.740,2,6.739,5,29.919
MF986632,371,29.144,7.547,32.718,33.333,30.376,34.921,,29.851,2,7.547,1,29.144
MF986633,378,28.084,9.524,30.749,31.675,29.921,34.359,31.266,26.766,2,9.524,1,28.084
MF986634,378,30.971,10.317,32.727,32.461,29.921,34.545,31.347,,2,10.317,5,29.921
MF986635,372,29.443,6.452,31.746,32.800,30.108,34.817,29.894,28.519,2,6.452,1,29.443
MF986636,368,29.919,7.337,32.713,33.244,30.707,34.933,,,2,7.337,1,29.919
MF986637,371,30.214,7.547,32.895,32.447,30.376,31.034,,,2,7.547,5,30.376
MF986638,371,29.600,8.625,32.713,33.867,30.728,31.863,,,2,8.625,1,29.600
MF986639,386,28.499,7.513,32.051,32.481,29.016,33.418,29.744,29.348,2,7.513,5,29.016
MF986640,376,30.343,8.777,33.506,32.021,29.973,35.770,,29.213,2,8.777,5,29.973
MF986641,378,30.688,7.937,31.854,32.376,30.184,34.026,30.990,32.115,2,7.937,5,30.184
MF986642,377,29.427,8.223,30.909,31.937,29.474,34.197,,,2,8.223,5,29.474
MF986643,380,29.243,11.053,32.990,32.300,31.429,34.527,32.902,29.603,2,11.053,1,29.243
MF986644,370,29.973,7.027,32.540,33.067,29.947,34.037,,,2,7.027,5,29.947
MF986645,363,29.781,7.713,33.065,30.827,30.495,34.054,31.153,30.566,2,7.713,1,29.781
MF986646,386,29.049,8.290,32.152,33.247,29.457,33.333,31.458,30.072,2,8.290,1,29.049
MF986647,371,29.947,7.278,32.454,33.957,29.759,34.656,,,2,7.278,5,29.759
MF986648,371,30.108,7.008,33.071,29.851,29.708,35.171,30.488,29.104,2,7.008,1,30.108
MF986649,368,30.027,8.696,33.333,30.566,30.811,33.245,30.514,,2,8.696,1,30.027
MF986650,369,29.570,6.504,32.021,31.034,30.000,33.773,,,2,6.504,5,30.000
MF986651,371,29.365,8.625,32.891,32.979,29.839,35.092,,,2,8.625,5,29.839
MF986652,375,30.079,8.267,33.071,32.895,29.600,34.987,,30.943,2,8.267,5,29.600
MF986653,369,30.000,8.130,32.267,32.888,31.351,35.809,,,2,8.130,1,30.000
MF986654,386,29.793,8.549,32.242,32.481,29.820,33.924,30.612,28.881,2,8.549,5,29.820
MF986655,379,29.737,8.707,32.558,33.333,30.526,33.763,31.688,29.710,2,8.707,1,29.737
MF986656,378,29.351,8.995,31.865,32.124,29.659,33.506,30.240,30.224,2,8.995,1,29.351
MF986657,386,30.334,9.326,31.122,31.714,29.974,34.097,30.102,30.325,2,9.326,5,29.974
MF986658,372,30.933,7.527,32.895,32.979,31.099,34.218,31.307,,2,7.527,5,31.099
MF986659,380,29.504,8.421,32.990,30.686,30.052,32.990,32.468,29.710,2,8.421,1,29.504
MF986660,371,31.016,7.547,33.069,33.067,31.267,34.400,31.498,,2,7.547,5,31.267
MF986661,386,30.570,9.067,32.997,32.737,30.334,34.430,31.122,28.159,2,9.067,5,30.334
MF986662,386,29.306,9.067,32.152,32.225,29.457,32.658,32.398,30.797,2,9.067,1,29.306
MF986663,386,29.275,9.845,31.990,31.714,30.077,34.684,30.867,28.881,2,9.845,1,29.275
MF986664,380,30.026,9.211,32.821,32.727,30.026,35.401,30.829,29.242,2,9.211,5,30.026
MF986665,386,29.517,9.067,32.316,32.737,28.682,33.081,31.969,31.522,2,9.067,5,28.682
MF986666,386,30.829,8.549,32.323,32.992,28.753,33.671,29.847,29.242,2,8.549,5,28.753
MF986667,380,30.026,7.632,31.783,30.897,29.921,34.271,31.865,29.964,2,7.632,5,29.921
MF986668,386,28.792,9.585,33.418,32.481,29.716,32.911,32.398,30.435,2,9.585,1,28.792
MF986669,386,28.756,8.031,31.980,33.419,29.275,34.860,30.612,31.969,2,8.031,1,28.756
MF986670,386,30.256,6.218,31.714,32.992,28.866,33.747,30.435,30.435,2,6.218,5,28.866
MF986671,371,31.016,9.973,34.392,30.970,29.839,33.780,31.498,31.343,2,9.973,5,29.839
