Accession,ClosestSubtypeAlignedNT,AssignedGenotype,Subtype1aDistance,Subtype1aDistance,Subtype1bDistance,Subtype1bDistance,Subtype1cDistance,Subtype1cDistance,Subtype1dDistance,Subtype1eDistance,Subtype1eDistance,Subtype1gDistance,Subtype1gDistance,Subtype1hDistance,Subtype1hDistance,Subtype1iDistance,Subtype1jDistance,Subtype1kDistance,Subtype1lDistance,Subtype1lDistance,Subtype1mDistance,Subtype1mDistance,Subtype1nDistance,Subtype1nDistance,Subtype1oDistance,Subtype1oDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
KP668776,4116,1,7.507,7.507,20.840,20.840,19.704,19.704,20.899,20.858,20.858,21.319,21.319,21.127,21.127,21.469,17.129,16.262,21.196,21.196,16.971,16.971,15.786,15.786,20.393,20.393,1a,7.507,1n,15.786
KP721803,339,1,16.867,16.867,6.195,6.195,19.277,19.277,13.650,19.288,19.288,18.991,18.991,20.944,20.944,14.159,18.675,20.552,17.169,17.169,18.072,18.072,20.795,20.795,18.976,18.976,1b,6.195,1d,13.650
KP721805,339,1,18.072,18.072,6.785,6.785,18.373,18.373,13.650,18.694,18.694,18.398,18.398,19.764,19.764,13.569,19.880,21.779,16.867,16.867,18.976,18.976,20.795,20.795,19.277,19.277,1b,6.785,1d,13.650
KP721806,337,1,19.174,19.174,5.935,5.935,18.879,18.879,13.274,19.469,19.469,18.879,18.879,20.772,20.772,13.650,19.174,22.124,18.289,18.289,19.527,19.527,22.714,22.714,18.879,18.879,1b,5.935,1d,13.274
KP721808,339,1,18.675,18.675,6.195,6.195,20.181,20.181,15.430,20.475,20.475,18.991,18.991,22.419,22.419,13.569,18.654,20.181,15.361,15.361,17.771,17.771,19.632,19.632,18.976,18.976,1b,6.195,1i,13.569
KP721813,337,1,19.764,19.764,4.748,4.748,20.649,20.649,14.454,19.174,19.174,19.764,19.764,20.475,20.475,13.947,20.059,21.829,17.404,17.404,19.527,19.527,21.893,21.893,18.879,18.879,1b,4.748,1d,14.454
KP721815,337,1,20.354,20.354,5.638,5.638,19.764,19.764,12.979,18.584,18.584,19.174,19.174,19.288,19.288,13.650,20.354,21.534,15.929,15.929,18.935,18.935,20.118,20.118,18.584,18.584,1b,5.638,1d,12.979
KP721816,339,1,18.373,18.373,6.195,6.195,19.578,19.578,13.650,19.288,19.288,19.288,19.288,20.354,20.354,12.979,19.578,21.407,17.169,17.169,18.976,18.976,21.166,21.166,18.976,18.976,1b,6.195,1i,12.979
KP721820,339,1,19.578,19.578,6.490,6.490,20.783,20.783,15.134,20.178,20.178,20.772,20.772,22.124,22.124,15.044,19.277,22.086,17.470,17.470,19.880,19.880,21.407,21.407,18.976,18.976,1b,6.490,1d,15.134
KP721823,337,1,17.994,17.994,6.528,6.528,17.994,17.994,13.274,19.174,19.174,19.174,19.174,20.772,20.772,14.540,18.584,20.944,16.519,16.519,18.047,18.047,20.944,20.944,19.174,19.174,1b,6.528,1d,13.274
KP721824,339,1,17.169,17.169,6.785,6.785,18.675,18.675,13.947,18.694,18.694,18.694,18.694,19.174,19.174,15.044,18.976,20.859,16.566,16.566,18.072,18.072,20.489,20.489,19.277,19.277,1b,6.785,1d,13.947
KP721825,339,1,18.373,18.373,4.130,4.130,19.880,19.880,13.947,18.694,18.694,18.694,18.694,19.764,19.764,13.274,19.880,21.166,16.566,16.566,19.277,19.277,21.687,21.687,18.072,18.072,1b,4.130,1i,13.274
KP721829,337,1,17.699,17.699,5.935,5.935,18.289,18.289,13.864,18.289,18.289,17.994,17.994,21.068,21.068,14.540,19.469,22.714,16.224,16.224,18.343,18.343,20.710,20.710,17.699,17.699,1b,5.935,1d,13.864
KP721830,339,1,18.675,18.675,3.835,3.835,19.880,19.880,13.650,18.991,18.991,18.991,18.991,20.649,20.649,12.979,20.181,21.472,16.867,16.867,18.976,18.976,20.795,20.795,17.771,17.771,1b,3.835,1i,12.979
KP721832,337,1,20.059,20.059,5.341,5.341,19.469,19.469,13.864,18.879,18.879,19.764,19.764,20.772,20.772,13.056,20.059,21.829,15.929,15.929,19.231,19.231,20.414,20.414,18.289,18.289,1b,5.341,1i,13.056
KP721833,339,1,19.277,19.277,7.080,7.080,19.277,19.277,12.760,19.288,19.288,20.178,20.178,22.714,22.714,14.749,22.289,22.086,17.169,17.169,19.880,19.880,21.407,21.407,18.018,18.018,1b,7.080,1d,12.760
KP721834,337,1,17.699,17.699,6.825,6.825,18.879,18.879,12.979,18.879,18.879,18.879,18.879,19.881,19.881,13.650,18.289,21.239,17.109,17.109,18.343,18.343,21.829,21.829,18.289,18.289,1b,6.825,1d,12.979
KP721837,337,1,18.072,18.072,4.154,4.154,19.578,19.578,14.749,19.174,19.174,18.584,18.584,20.181,20.181,13.353,20.181,21.472,16.867,16.867,19.277,19.277,20.795,20.795,18.373,18.373,1b,4.154,1i,13.353
KP721838,339,1,19.880,19.880,7.080,7.080,20.181,20.181,14.837,18.694,18.694,18.991,18.991,22.419,22.419,13.569,18.349,21.386,17.117,17.117,18.976,18.976,20.552,20.552,17.771,17.771,1b,7.080,1i,13.569
KP721839,337,1,17.771,17.771,3.858,3.858,19.277,19.277,14.454,19.469,19.469,18.879,18.879,20.482,20.482,13.056,19.880,21.779,17.169,17.169,19.277,19.277,21.084,21.084,18.072,18.072,1b,3.858,1i,13.056
KP721841,339,1,18.373,18.373,6.785,6.785,19.277,19.277,13.947,19.881,19.881,19.288,19.288,19.764,19.764,13.864,20.181,21.779,17.771,17.771,19.277,19.277,21.101,21.101,19.578,19.578,1b,6.785,1d,13.947
KP721842,339,1,18.373,18.373,4.130,4.130,18.976,18.976,13.947,18.398,18.398,18.991,18.991,20.354,20.354,13.864,19.880,21.166,16.867,16.867,18.072,18.072,19.878,19.878,19.277,19.277,1b,4.130,1d,13.947
KP721843,339,1,20.181,20.181,6.490,6.490,20.783,20.783,15.727,21.365,21.365,19.881,19.881,22.419,22.419,14.159,20.552,22.289,17.169,17.169,19.277,19.277,21.407,21.407,19.578,19.578,1b,6.490,1i,14.159
KP721844,337,1,18.289,18.289,3.858,3.858,19.764,19.764,13.569,18.879,18.879,18.879,18.879,20.772,20.772,13.056,20.354,22.124,16.814,16.814,18.639,18.639,20.710,20.710,18.584,18.584,1b,3.858,1d,13.569
KP721845,337,1,18.289,18.289,3.858,3.858,19.764,19.764,13.569,18.879,18.879,18.879,18.879,20.772,20.772,13.056,20.354,22.124,16.814,16.814,18.639,18.639,20.710,20.710,18.584,18.584,1b,3.858,1d,13.569
KP721846,339,1,18.072,18.072,4.720,4.720,19.880,19.880,13.056,18.398,18.398,18.694,18.694,20.649,20.649,12.979,19.277,21.472,17.169,17.169,18.976,18.976,20.489,20.489,17.169,17.169,1b,4.720,1d,13.056
KP721852,339,1,19.880,19.880,5.015,5.015,20.181,20.181,14.243,18.991,18.991,19.585,19.585,20.649,20.649,13.569,20.783,22.086,16.867,16.867,19.578,19.578,21.407,21.407,17.771,17.771,1b,5.015,1i,13.569
KP721853,339,1,18.976,18.976,4.130,4.130,19.880,19.880,14.243,19.585,19.585,19.585,19.585,20.944,20.944,13.864,19.880,21.472,16.566,16.566,18.976,18.976,21.687,21.687,18.072,18.072,1b,4.130,1i,13.864
KP721854,337,1,17.994,17.994,5.638,5.638,18.584,18.584,12.684,19.469,19.469,18.879,18.879,20.178,20.178,13.650,17.994,21.829,17.994,17.994,18.935,18.935,22.124,22.124,18.289,18.289,1b,5.638,1d,12.684
KP721857,337,1,18.584,18.584,6.528,6.528,18.879,18.879,13.569,19.764,19.764,19.764,19.764,21.068,21.068,14.540,19.764,22.419,17.699,17.699,19.527,19.527,22.124,22.124,20.059,20.059,1b,6.528,1d,13.569
KP721858,337,1,18.289,18.289,6.825,6.825,19.174,19.174,12.094,18.879,18.879,18.879,18.879,19.881,19.881,14.243,19.469,21.829,17.699,17.699,18.935,18.935,22.124,22.124,18.879,18.879,1b,6.825,1d,12.094
KP721859,337,1,19.764,19.764,4.748,4.748,20.354,20.354,15.634,20.059,20.059,20.059,20.059,20.475,20.475,13.947,21.829,23.599,17.109,17.109,19.231,19.231,22.124,22.124,19.764,19.764,1b,4.748,1i,13.947
KP721860,339,1,18.675,18.675,5.900,5.900,19.578,19.578,15.134,17.804,17.804,20.178,20.178,20.059,20.059,15.044,18.976,21.472,17.169,17.169,18.373,18.373,21.101,21.101,19.578,19.578,1b,5.900,1d,15.134
KP721861,339,1,18.072,18.072,5.015,5.015,18.976,18.976,14.837,18.398,18.398,19.585,19.585,20.649,20.649,14.159,19.578,21.472,16.566,16.566,18.373,18.373,20.795,20.795,18.976,18.976,1b,5.015,1i,14.159
KP721862,337,1,19.764,19.764,4.748,4.748,20.354,20.354,15.634,20.059,20.059,20.059,20.059,20.475,20.475,13.947,21.829,23.599,17.109,17.109,19.231,19.231,22.124,22.124,19.764,19.764,1b,4.748,1i,13.947
KP721863,337,1,19.764,19.764,4.748,4.748,20.354,20.354,15.634,20.059,20.059,20.059,20.059,20.475,20.475,13.947,21.829,23.599,17.109,17.109,19.231,19.231,22.124,22.124,19.764,19.764,1b,4.748,1i,13.947
KP721864,337,1,19.764,19.764,4.748,4.748,20.354,20.354,15.634,20.059,20.059,20.059,20.059,20.475,20.475,13.947,21.829,23.599,17.109,17.109,19.231,19.231,22.124,22.124,19.764,19.764,1b,4.748,1i,13.947
KP892750,1290,1,23.711,23.711,8.760,8.760,22.760,22.760,18.309,24.620,24.620,22.840,22.840,21.682,21.682,14.717,25.308,22.479,23.136,23.136,23.425,23.425,21.835,21.835,22.745,22.745,1b,8.760,1i,14.717
KP892751,1776,1,18.694,18.694,7.376,7.376,19.741,19.741,13.134,18.997,18.997,19.380,19.380,17.763,17.763,15.034,18.233,19.257,18.412,18.412,18.320,18.320,18.187,18.187,18.243,18.243,1b,7.376,1d,13.134
KP898266,543,1,9.024,9.024,22.426,22.426,19.521,19.521,24.862,25.182,25.182,27.022,27.022,21.956,21.956,22.794,18.232,19.890,22.018,22.018,18.600,18.600,17.831,17.831,21.731,21.731,1a,9.024,1n,17.831
KP898267,542,1,21.179,21.179,9.410,9.410,22.936,22.936,18.416,25.321,25.321,26.888,26.888,17.159,17.159,18.382,21.363,22.836,20.626,20.626,21.363,21.363,21.140,21.140,21.363,21.363,1b,9.410,1h,17.159
KP898268,543,1,22.160,22.160,10.497,10.497,22.509,22.509,21.547,25.926,25.926,26.888,26.888,16.759,16.759,20.185,22.593,24.074,22.963,22.963,22.593,22.593,22.551,22.551,23.148,23.148,1b,10.497,1h,16.759
KP898269,543,1,6.446,6.446,22.325,22.325,18.969,18.969,24.862,25.046,25.046,24.816,24.816,20.849,20.849,23.020,17.864,18.232,23.941,23.941,18.048,18.048,18.382,18.382,22.099,22.099,1a,6.446,1j,17.864
KP898270,543,1,23.801,23.801,10.313,10.313,22.243,22.243,19.742,25.646,25.646,27.206,27.206,18.600,18.600,17.343,23.063,23.432,21.771,21.771,23.432,23.432,22.652,22.652,23.616,23.616,1b,10.313,1i,17.343
KP898271,542,1,21.731,21.731,10.517,10.517,23.670,23.670,20.810,26.151,26.151,25.783,25.783,18.081,18.081,19.118,22.099,23.020,21.507,21.507,23.757,23.757,22.610,22.610,22.836,22.836,1b,10.517,1h,18.081
KP898272,542,1,22.284,22.284,9.041,9.041,21.835,21.835,19.521,25.046,25.046,27.624,27.624,18.081,18.081,18.416,22.652,23.389,21.547,21.547,22.284,22.284,20.772,20.772,21.547,21.547,1b,9.041,1h,18.081
KP898273,543,1,22.509,22.509,12.523,12.523,22.243,22.243,21.284,24.908,24.908,25.414,25.414,18.600,18.600,19.188,22.140,23.801,20.295,20.295,22.325,22.325,21.915,21.915,21.363,21.363,1b,12.523,1h,18.600
KP898274,543,1,6.814,6.814,22.325,22.325,20.221,20.221,25.919,25.783,25.783,25.000,25.000,21.956,21.956,22.936,17.647,20.037,24.678,24.678,18.199,18.199,17.831,17.831,21.363,21.363,1a,6.814,1j,17.647
KP898275,543,1,6.998,6.998,23.801,23.801,21.547,21.547,26.519,25.230,25.230,25.184,25.184,20.664,20.664,23.529,18.416,19.521,23.757,23.757,18.048,18.048,17.463,17.463,19.153,19.153,1a,6.998,1n,17.463
KP898276,543,1,10.497,10.497,22.878,22.878,20.442,20.442,25.824,25.641,25.641,27.574,27.574,22.325,22.325,21.140,20.810,19.337,23.486,23.486,19.337,19.337,18.416,18.416,23.941,23.941,1a,10.497,1n,18.416
KP898277,542,1,21.429,21.429,11.255,11.255,23.389,23.389,18.232,25.967,25.967,26.937,26.937,19.373,19.373,18.785,22.284,23.938,22.284,22.284,22.468,22.468,21.324,21.324,22.468,22.468,1b,11.255,1d,18.232
KP898278,542,1,21.965,21.965,10.701,10.701,23.993,23.993,21.612,25.577,25.577,26.692,26.692,17.712,17.712,20.221,23.573,23.314,24.494,24.494,24.309,24.309,23.162,23.162,23.713,23.713,1b,10.701,1h,17.712
KP898279,543,1,11.234,11.234,19.004,19.004,20.810,20.810,25.599,26.557,26.557,26.103,26.103,22.509,22.509,21.875,20.626,20.258,21.835,21.835,20.810,20.810,18.382,18.382,22.846,22.846,1a,11.234,1n,18.382
KP898280,542,1,22.652,22.652,10.886,10.886,22.161,22.161,20.074,26.606,26.606,26.103,26.103,17.712,17.712,18.934,21.915,22.201,22.794,22.794,21.507,21.507,21.731,21.731,22.099,22.099,1b,10.886,1h,17.712
KP898281,543,1,4.972,4.972,22.694,22.694,20.258,20.258,24.494,24.908,24.908,26.287,26.287,20.849,20.849,21.875,17.495,19.337,22.284,22.284,18.232,18.232,16.544,16.544,21.547,21.547,1a,4.972,1n,16.544
KP898282,542,1,21.915,21.915,10.517,10.517,24.404,24.404,20.037,26.239,26.239,26.838,26.838,18.450,18.450,19.853,21.547,22.099,22.426,22.426,23.573,23.573,21.324,21.324,23.204,23.204,1b,10.517,1h,18.450
KP898283,543,1,7.735,7.735,21.771,21.771,19.890,19.890,25.230,23.993,23.993,26.287,26.287,21.956,21.956,22.794,18.416,18.600,21.468,21.468,18.600,18.600,17.647,17.647,21.547,21.547,1a,7.735,1n,17.647
KP898284,543,1,7.551,7.551,23.432,23.432,21.731,21.731,24.678,25.046,25.046,25.368,25.368,21.771,21.771,22.426,17.495,19.337,22.836,22.836,18.969,18.969,17.647,17.647,22.284,22.284,1a,7.551,1j,17.495
KP898285,543,1,10.497,10.497,23.432,23.432,20.626,20.626,25.967,24.725,24.725,27.206,27.206,22.878,22.878,24.081,19.521,19.705,22.385,22.385,19.153,19.153,18.382,18.382,22.284,22.284,1a,10.497,1n,18.382
KP898286,543,1,23.985,23.985,11.234,11.234,23.529,23.529,21.363,25.461,25.461,26.287,26.287,17.311,17.311,20.442,23.432,22.797,21.402,21.402,22.694,22.694,21.363,21.363,23.801,23.801,1b,11.234,1h,17.311
KP898287,543,1,5.525,5.525,22.509,22.509,20.442,20.442,25.184,25.641,25.641,26.103,26.103,20.849,20.849,23.162,17.127,19.521,23.119,23.119,17.127,17.127,18.015,18.015,21.547,21.547,1a,5.525,1m,17.127
KP898288,542,1,22.468,22.468,10.517,10.517,22.652,22.652,18.048,26.519,26.519,27.072,27.072,19.742,19.742,18.785,21.915,25.414,22.284,22.284,23.020,23.020,21.140,21.140,22.284,22.284,1b,10.517,1d,18.048
KP898289,543,1,5.893,5.893,21.587,21.587,19.301,19.301,25.368,24.176,24.176,25.000,25.000,22.140,22.140,22.018,16.912,19.301,23.941,23.941,16.912,16.912,16.544,16.544,21.179,21.179,1a,5.893,1n,16.544
KP898290,543,1,8.287,8.287,22.509,22.509,20.442,20.442,25.967,24.542,24.542,27.022,27.022,22.305,22.305,23.713,19.153,18.785,22.202,22.202,18.600,18.600,18.750,18.750,22.099,22.099,1a,8.287,1m,18.600
KP898291,543,1,7.919,7.919,23.985,23.985,21.915,21.915,24.862,25.046,25.046,25.551,25.551,22.325,22.325,22.610,17.680,19.890,23.389,23.389,19.153,19.153,17.831,17.831,22.468,22.468,1a,7.919,1j,17.680
KP898292,543,1,11.050,11.050,23.616,23.616,21.179,21.179,26.335,24.954,24.954,26.287,26.287,23.247,23.247,23.713,19.890,19.705,22.569,22.569,18.969,18.969,19.521,19.521,23.020,23.020,1a,11.050,1m,18.969
KP898293,543,1,7.551,7.551,23.432,23.432,21.915,21.915,26.703,25.414,25.414,25.919,25.919,20.849,20.849,24.265,18.600,20.074,24.125,24.125,17.864,17.864,17.647,17.647,20.258,20.258,1a,7.551,1m,17.864
KP898294,543,1,8.840,8.840,22.878,22.878,20.442,20.442,25.783,25.000,25.000,26.703,26.703,21.587,21.587,22.794,18.232,19.705,22.752,22.752,18.785,18.785,18.015,18.015,21.731,21.731,1a,8.840,1j,18.232
KP898295,543,1,7.366,7.366,23.247,23.247,18.969,18.969,25.230,23.757,23.757,25.735,25.735,22.325,22.325,22.836,17.864,19.521,23.573,23.573,19.153,19.153,16.544,16.544,22.284,22.284,1a,7.366,1n,16.544
KP898296,543,1,6.077,6.077,21.587,21.587,19.485,19.485,25.368,24.176,24.176,24.265,24.265,22.325,22.325,22.018,17.096,19.485,24.125,24.125,17.096,17.096,16.544,16.544,21.363,21.363,1a,6.077,1n,16.544
KP898297,543,1,6.814,6.814,23.897,23.897,21.915,21.915,26.888,26.888,26.888,26.287,26.287,21.402,21.402,24.632,19.521,20.258,24.309,24.309,18.416,18.416,18.566,18.566,21.731,21.731,1a,6.814,1m,18.416
KP898298,543,1,8.471,8.471,22.325,22.325,20.442,20.442,25.783,24.725,24.725,26.838,26.838,22.694,22.694,23.713,19.337,18.969,22.385,22.385,18.785,18.785,18.566,18.566,22.284,22.284,1a,8.471,1m,18.785
KP898299,542,1,22.099,22.099,11.993,11.993,24.404,24.404,21.731,27.156,27.156,27.072,27.072,18.450,18.450,19.890,21.731,23.389,23.941,23.941,21.179,21.179,22.610,22.610,24.678,24.678,1b,11.993,1h,18.450
KP898300,543,1,5.341,5.341,22.140,22.140,18.969,18.969,26.151,25.641,25.641,26.287,26.287,20.849,20.849,22.243,18.048,20.258,23.757,23.757,19.153,19.153,16.912,16.912,21.731,21.731,1a,5.341,1n,16.912
KP898301,542,1,20.503,20.503,9.225,9.225,24.486,24.486,19.705,24.561,24.561,25.838,25.838,19.004,19.004,19.083,22.846,21.637,21.951,21.951,22.097,22.097,21.388,21.388,22.139,22.139,1b,9.225,1h,19.004
KP898302,543,1,10.497,10.497,22.509,22.509,20.626,20.626,24.862,24.404,24.404,25.735,25.735,22.140,22.140,22.426,20.074,18.969,21.651,21.651,18.969,18.969,18.600,18.600,23.020,23.020,1a,10.497,1n,18.600
KP898303,542,1,20.994,20.994,9.963,9.963,22.018,22.018,19.890,26.519,26.519,28.125,28.125,16.421,16.421,19.853,20.810,23.204,20.810,20.810,21.179,21.179,19.853,19.853,21.731,21.731,1b,9.963,1h,16.421
KP898304,542,1,22.468,22.468,9.410,9.410,23.810,23.810,19.705,25.967,25.967,26.103,26.103,17.159,17.159,19.118,22.468,23.389,19.669,19.669,22.099,22.099,22.284,22.284,22.794,22.794,1b,9.410,1h,17.159
KP898305,543,1,10.129,10.129,20.849,20.849,20.810,20.810,25.414,25.872,25.872,26.654,26.654,20.480,20.480,22.243,19.337,18.416,23.853,23.853,18.785,18.785,17.647,17.647,22.652,22.652,1a,10.129,1n,17.647
KP898306,542,1,21.363,21.363,9.410,9.410,22.936,22.936,19.521,26.151,26.151,25.735,25.735,17.712,17.712,17.463,23.204,24.125,21.179,21.179,23.941,23.941,21.875,21.875,22.652,22.652,1b,9.410,1i,17.463
KP898307,542,1,21.146,21.146,8.672,8.672,22.202,22.202,19.521,25.046,25.046,27.306,27.306,18.450,18.450,18.785,22.652,23.389,21.915,21.915,22.652,22.652,20.772,20.772,21.915,21.915,1b,8.672,1h,18.450
KP898308,543,1,4.604,4.604,22.509,22.509,19.890,19.890,24.309,24.542,24.542,26.103,26.103,20.480,20.480,21.875,17.127,19.337,21.915,21.915,17.864,17.864,16.176,16.176,21.179,21.179,1a,4.604,1n,16.176
KP898309,543,1,6.446,6.446,22.160,22.160,20.626,20.626,24.855,25.275,25.275,26.838,26.838,21.229,21.229,23.713,17.495,18.969,23.389,23.389,17.680,17.680,17.096,17.096,21.731,21.731,1a,6.446,1n,17.096
KP898310,543,1,8.471,8.471,22.059,22.059,18.416,18.416,24.678,24.453,24.453,26.007,26.007,21.956,21.956,21.140,18.600,19.337,21.468,21.468,16.759,16.759,16.728,16.728,22.284,22.284,1a,8.471,1m,16.759
KP898311,542,1,23.119,23.119,10.517,10.517,25.321,25.321,21.363,26.874,26.874,27.890,27.890,19.004,19.004,20.221,22.284,23.486,22.161,22.161,22.752,22.752,23.303,23.303,23.119,23.119,1b,10.517,1h,19.004
KP898312,542,1,22.468,22.468,9.410,9.410,22.752,22.752,21.140,26.055,26.055,25.599,25.599,17.159,17.159,18.934,22.836,22.836,21.324,21.324,21.547,21.547,20.994,20.994,23.573,23.573,1b,9.410,1h,17.159
KP898313,542,1,21.547,21.547,8.856,8.856,24.037,24.037,20.258,23.941,23.941,26.103,26.103,17.343,17.343,18.048,21.547,23.020,21.140,21.140,22.099,22.099,20.772,20.772,21.915,21.915,1b,8.856,1h,17.343
KP898314,543,1,7.182,7.182,22.694,22.694,20.810,20.810,24.855,25.046,25.046,25.368,25.368,21.788,21.788,22.610,16.022,20.258,22.836,22.836,17.127,17.127,16.544,16.544,20.626,20.626,1a,7.182,1j,16.022
KP898315,542,1,20.890,20.890,8.487,8.487,24.486,24.486,19.337,24.561,24.561,26.036,26.036,18.819,18.819,18.716,23.034,21.637,21.576,21.576,21.910,21.910,21.013,21.013,22.889,22.889,1b,8.487,1h,18.819
KP898316,543,1,6.077,6.077,20.703,20.703,19.521,19.521,23.715,23.573,23.573,25.000,25.000,19.926,19.926,22.836,17.864,18.232,23.204,23.204,17.127,17.127,16.575,16.575,21.731,21.731,1a,6.077,1n,16.575
KP898317,692,1,22.353,22.353,9.393,9.393,21.614,21.614,19.559,24.711,24.711,25.289,25.289,18.064,18.064,18.300,21.583,23.487,20.779,20.779,21.513,21.513,21.645,21.645,20.954,20.954,1b,9.393,1h,18.064
KP898318,830,1,21.807,21.807,9.639,9.639,21.514,21.514,20.241,24.699,24.699,24.578,24.578,18.582,18.582,18.795,21.205,22.410,22.022,22.022,21.325,21.325,21.179,21.179,20.723,20.723,1b,9.639,1i,18.795
KP898319,699,1,10.157,10.157,23.352,23.352,21.459,21.459,26.218,23.613,23.613,27.000,27.000,22.350,22.350,23.571,19.198,19.599,22.714,22.714,17.883,17.883,18.884,18.884,22.350,22.350,1a,10.157,1m,17.883
KP898320,686,1,11.370,11.370,22.303,22.303,20.554,20.554,24.559,23.650,23.650,25.764,25.764,22.449,22.449,21.880,19.242,19.388,22.820,22.820,18.367,18.367,18.049,18.049,22.012,22.012,1a,11.370,1n,18.049
KP898321,542,1,22.385,22.385,8.672,8.672,21.978,21.978,20.258,28.729,28.729,27.122,27.122,18.635,18.635,19.337,21.731,23.670,22.836,22.836,22.284,22.284,20.772,20.772,22.426,22.426,1b,8.672,1h,18.635
KP898322,543,1,22.099,22.099,10.313,10.313,24.265,24.265,20.664,26.753,26.753,27.256,27.256,18.600,18.600,20.810,22.694,23.162,23.573,23.573,22.878,22.878,22.099,22.099,23.801,23.801,1b,10.313,1h,18.600
KP898323,542,1,22.099,22.099,8.856,8.856,21.978,21.978,20.258,24.862,24.862,25.230,25.230,16.236,16.236,18.600,23.020,23.846,21.507,21.507,22.610,22.610,21.547,21.547,22.610,22.610,1b,8.856,1h,16.236
KP898324,542,1,23.757,23.757,11.070,11.070,24.771,24.771,18.416,26.888,26.888,26.277,26.277,17.343,17.343,18.969,23.020,25.230,21.875,21.875,22.836,22.836,22.794,22.794,23.757,23.757,1b,11.070,1h,17.343
KP898325,542,1,22.099,22.099,9.041,9.041,23.303,23.303,19.337,26.239,26.239,27.072,27.072,19.004,19.004,19.669,22.752,23.020,22.059,22.059,21.915,21.915,22.610,22.610,23.204,23.204,1b,9.041,1h,19.004
KP898326,542,1,22.652,22.652,9.779,9.779,22.385,22.385,18.048,25.967,25.967,26.753,26.753,18.081,18.081,20.074,22.099,23.757,22.243,22.243,22.284,22.284,21.691,21.691,23.020,23.020,1b,9.779,1d,18.048
KP898327,543,1,22.140,22.140,9.024,9.024,22.794,22.794,20.295,24.517,24.517,26.519,26.519,15.654,15.654,19.004,22.140,22.325,19.705,19.705,21.402,21.402,20.442,20.442,22.140,22.140,1b,9.024,1h,15.654
KP898328,542,1,22.059,22.059,9.594,9.594,23.346,23.346,21.218,26.199,26.199,27.624,27.624,18.450,18.450,18.785,23.432,23.063,21.915,21.915,22.325,22.325,22.426,22.426,23.432,23.432,1b,9.594,1h,18.450
KP898329,1633,1,18.148,18.148,7.900,7.900,18.811,18.811,13.734,18.171,18.171,17.575,17.575,17.822,17.822,14.574,18.332,19.388,18.351,18.351,17.687,17.687,18.360,18.360,18.260,18.260,1b,7.900,1d,13.734
KP898330,1633,1,18.627,18.627,7.226,7.226,18.666,18.666,12.508,18.789,18.789,17.676,17.676,17.389,17.389,13.656,18.137,18.911,18.300,18.300,17.442,17.442,17.485,17.485,17.647,17.647,1b,7.226,1d,12.508
KP898331,1640,1,18.110,18.110,7.622,7.622,19.378,19.378,13.354,20.012,20.012,19.268,19.268,17.969,17.969,15.000,18.525,20.183,19.383,19.383,18.403,18.403,18.354,18.354,18.232,18.232,1b,7.622,1d,13.354
KP898332,1631,1,18.004,18.004,6.009,6.009,19.166,19.166,13.043,18.564,18.564,17.892,17.892,17.512,17.512,13.857,18.148,19.779,17.946,17.946,17.770,17.770,17.781,17.781,17.229,17.229,1b,6.009,1d,13.043
KP898333,1640,1,17.550,17.550,7.500,7.500,18.586,18.586,12.622,17.813,17.813,17.092,17.092,17.690,17.690,14.146,17.307,18.464,18.238,18.238,17.866,17.866,17.683,17.683,17.174,17.174,1b,7.500,1d,12.622
KP898334,1640,1,17.500,17.500,7.012,7.012,19.512,19.512,13.598,18.646,18.646,18.149,18.149,18.550,18.550,14.390,17.307,18.780,18.322,18.322,17.744,17.744,17.805,17.805,17.500,17.500,1b,7.012,1d,13.598
KP898335,1640,1,18.110,18.110,6.890,6.890,19.146,19.146,12.622,19.085,19.085,17.235,17.235,17.528,17.528,14.268,17.550,19.378,18.403,18.403,17.927,17.927,18.315,18.315,18.415,18.415,1b,6.890,1d,12.622
KP898336,1640,1,18.099,18.099,8.293,8.293,19.549,19.549,12.317,19.439,19.439,18.891,18.891,18.338,18.338,14.756,18.221,19.988,18.669,18.669,18.160,18.160,17.521,17.521,18.537,18.537,1b,8.293,1d,12.317
KR071882,564,1,4.610,4.610,17.229,17.229,15.162,15.162,15.913,14.260,14.260,12.966,12.966,18.004,18.004,17.407,10.993,12.478,13.357,13.357,12.766,12.766,10.619,10.619,14.565,14.565,1a,4.610,1n,10.619
