Accession,AssignedGenotype,Subtype4aDistance,Subtype4bDistance,Subtype4cDistance,Subtype4dDistance,Subtype4dDistance,Subtype4fDistance,Subtype4fDistance,Subtype4gDistance,Subtype4kDistance,Subtype4kDistance,Subtype4lDistance,Subtype4mDistance,Subtype4nDistance,Subtype4oDistance,Subtype4pDistance,Subtype4qDistance,Subtype4rDistance,Subtype4sDistance,Subtype4tDistance,Subtype4vDistance,Subtype4vDistance,Subtype4wDistance,Subtype4wDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
OK001638,4,11.955,24.149,16.155,20.194,20.194,19.256,19.256,23.339,22.330,22.330,18.123,20.388,20.908,20.355,19.256,18.932,24.110,23.177,21.036,17.666,17.666,24.635,24.635,4a,11.955,4c,16.155
OK001639,4,20.069,22.399,18.718,8.463,8.463,18.544,18.544,22.664,21.416,21.416,17.241,19.435,20.451,18.339,15.862,17.108,20.069,21.071,17.586,18.310,18.310,19.550,19.550,4d,8.463,4p,15.862
OK001640,4,11.859,24.398,16.506,21.348,21.348,18.941,18.941,24.719,22.953,22.953,18.299,21.955,20.546,18.750,19.872,19.743,23.596,23.435,19.904,20.064,20.064,24.178,24.178,4a,11.859,4c,16.506
OK001641,4,11.340,22.203,15.979,20.619,20.619,18.933,18.933,22.031,21.478,21.478,18.213,19.793,19.793,19.072,17.900,18.213,23.196,22.547,19.931,16.151,16.151,24.096,24.096,4a,11.340,4c,15.979
OK001642,4,12.821,23.482,15.730,19.010,19.010,19.583,19.583,23.756,21.955,21.955,17.496,20.867,21.027,20.032,19.101,17.628,22.151,21.955,19.904,19.071,19.071,25.201,25.201,4a,12.821,4c,15.730
OK001643,4,20.517,22.042,18.608,8.414,8.414,19.417,19.417,23.177,22.654,22.654,16.505,21.880,21.880,18.285,17.018,19.256,21.521,22.204,18.608,19.125,19.125,20.712,20.712,4d,8.414,4l,16.505
OK001644,4,11.309,23.663,16.155,21.197,21.197,19.773,19.773,23.339,22.330,22.330,17.638,22.330,20.583,19.386,20.388,19.256,24.434,23.501,20.712,18.801,18.801,,,4a,11.309,4c,16.155
OK001645,4,11.859,24.238,16.827,21.188,21.188,18.941,18.941,24.559,22.953,22.953,18.459,21.795,20.225,18.910,19.712,20.064,23.274,23.435,19.743,19.904,19.904,24.342,24.342,4a,11.859,4c,16.827
OK180963,4,10.231,20.748,11.221,14.851,14.851,16.838,16.838,20.462,17.466,17.466,17.219,12.500,18.430,20.619,17.219,20.521,17.162,18.212,17.687,17.590,17.590,20.132,20.132,4a,10.231,4c,11.221
OK180964,4,10.098,19.454,11.864,15.961,15.961,16.892,16.892,18.567,15.615,15.615,14.007,13.851,17.288,19.218,17.049,19.205,15.961,16.612,17.568,15.068,15.068,19.728,19.728,4a,10.098,4c,11.864
OK180965,4,9.901,20.261,11.551,13.861,13.861,14.851,14.851,17.526,15.808,15.808,15.563,14.521,19.802,21.122,16.887,19.870,14.191,18.212,18.771,17.590,17.590,19.931,19.931,4a,9.901,4c,11.551
OK180966,4,16.938,19.863,15.961,3.909,3.909,17.391,17.391,20.678,11.864,11.864,14.576,14.332,17.288,17.230,14.754,16.552,17.264,16.612,14.094,14.191,14.191,18.627,18.627,4d,3.909,4k,11.864
OK180967,4,17.219,18.836,18.543,14.570,14.570,18.212,18.212,17.288,6.441,6.441,14.915,15.894,20.792,18.280,15.932,17.241,15.541,16.892,18.456,15.772,15.772,17.845,17.845,4k,6.441,4d,14.570
OK180968,4,16.887,18.836,18.305,14.430,14.430,18.543,18.543,17.288,7.818,7.818,15.593,15.152,21.523,18.280,15.254,17.931,16.556,17.550,19.865,17.065,17.065,19.048,19.048,4k,7.818,4d,14.430
OR902261,4,19.195,17.337,17.337,17.028,17.028,8.669,8.669,19.505,18.266,18.266,17.337,16.099,18.125,20.124,16.718,17.028,17.647,21.362,20.124,16.718,16.718,20.124,20.124,4f,8.669,4m,16.099
OR902262,4,15.789,18.885,17.647,12.384,12.384,16.409,16.409,19.814,14.861,14.861,12.693,13.313,15.938,18.576,6.192,13.622,16.409,17.957,11.455,11.765,11.765,17.028,17.028,4p,6.192,4t,11.455
OR902263,4,12.188,21.875,9.688,15.312,15.312,16.875,16.875,20.063,16.614,16.614,12.812,11.875,17.134,19.062,15.000,16.250,13.889,18.125,16.250,14.062,14.062,19.626,19.626,4c,9.688,4m,11.875
OR902265,4,18.576,17.957,17.647,17.647,17.647,9.288,9.288,21.053,19.814,19.814,17.028,16.099,18.750,20.124,16.718,19.505,17.647,19.505,21.981,18.885,18.885,20.433,20.433,4f,9.288,4m,16.099
OR902266,4,20.743,16.099,19.505,17.957,17.957,11.146,11.146,19.505,17.957,17.957,17.337,17.337,18.750,19.444,14.551,17.957,16.975,19.444,18.827,17.337,17.337,21.296,21.296,4f,11.146,4p,14.551
OR902268,4,17.957,22.291,17.337,14.241,14.241,17.337,17.337,21.053,18.266,18.266,14.241,16.099,19.062,21.981,13.003,17.337,18.576,17.028,10.526,12.693,12.693,21.672,21.672,4t,10.526,4v,12.693
OR902270,4,17.337,17.337,16.718,15.170,15.170,9.598,9.598,19.505,17.647,17.647,16.409,16.099,17.500,20.124,16.409,18.576,16.718,17.957,21.053,16.718,16.718,20.743,20.743,4f,9.598,4d,15.170
OR923662,4,17.466,22.260,18.836,19.178,19.178,19.930,19.930,23.288,17.808,17.808,17.931,17.483,22.069,22.414,18.151,20.000,13.014,23.103,23.973,19.310,19.310,25.172,25.172,4r,13.014,4a,17.466
OR923663,4,18.060,17.057,20.067,17.726,17.726,8.361,8.361,20.736,19.398,19.398,16.054,16.054,16.667,21.739,16.000,19.398,18.339,21.070,20.333,17.301,17.301,21.405,21.405,4f,8.361,4m,16.054
OR923665,4,17.391,17.057,17.391,15.050,15.050,6.689,6.689,18.729,17.057,17.057,15.385,15.719,17.726,20.067,15.050,18.395,12.803,19.398,19.064,15.385,15.385,21.070,21.070,4f,6.689,4r,12.803
OR923667,4,19.732,18.729,18.395,16.722,16.722,8.696,8.696,21.739,18.395,18.395,17.726,15.385,19.064,19.732,15.050,19.064,16.028,21.739,20.736,16.722,16.722,20.736,20.736,4f,8.696,4p,15.050
OR923668,4,18.212,17.726,17.057,15.050,15.050,9.365,9.365,21.070,18.060,18.060,14.716,15.050,17.391,20.067,17.057,19.064,16.609,19.064,19.398,15.050,15.050,20.415,20.415,4f,9.365,4l,14.716
OR923669,4,11.706,21.405,11.706,15.385,15.385,16.722,16.722,18.060,17.726,17.726,15.719,16.388,17.726,19.732,17.391,19.064,15.932,18.729,19.732,15.050,15.050,21.739,21.739,4c,11.706,4a,11.706
OR923674,4,20.861,17.726,19.398,18.729,18.729,7.692,7.692,20.667,19.732,19.732,16.388,16.054,19.064,20.401,16.388,18.729,16.263,22.742,21.405,17.057,17.057,20.736,20.736,4f,7.692,4m,16.054
OR923675,4,16.609,18.060,18.395,16.609,16.609,7.023,7.023,21.453,19.064,19.064,16.722,15.385,18.729,20.401,15.719,17.726,16.609,22.074,20.067,17.057,17.057,21.107,21.107,4f,7.023,4m,15.385
OR923687,4,20.736,18.060,17.726,17.391,17.391,10.702,10.702,22.742,17.726,17.726,16.722,17.726,17.726,21.070,17.057,18.729,16.609,21.405,23.077,19.064,19.064,19.723,19.723,4f,10.702,4l,16.722
OR923690,4,18.060,20.067,18.060,13.712,13.712,15.385,15.385,19.398,16.722,16.722,12.040,12.375,16.722,19.512,8.361,13.149,15.254,16.388,13.378,12.040,12.040,20.415,20.415,4p,8.361,4v,12.040
OR923691,4,18.729,22.074,16.054,17.057,17.057,18.729,18.729,20.401,18.729,18.729,16.388,17.391,18.395,22.742,16.722,19.064,19.322,20.401,18.060,16.388,16.388,20.736,20.736,4c,16.054,4v,16.388
OR923692,4,16.722,20.067,14.716,14.716,14.716,15.719,15.719,17.726,16.388,16.388,12.375,12.709,17.726,17.770,7.692,12.803,14.576,19.732,13.378,11.037,11.037,17.726,17.726,4p,7.692,4v,11.037
OR923694,4,18.060,21.405,16.722,16.388,16.388,16.054,16.054,18.272,21.070,21.070,14.533,17.726,18.815,22.742,14.716,17.301,20.000,18.685,10.368,13.667,13.667,21.107,21.107,4t,10.368,4v,13.667
OR923695,4,19.398,18.729,16.722,17.726,17.726,8.696,8.696,20.736,19.064,19.064,17.057,14.047,19.064,22.074,17.391,19.398,16.263,22.074,21.405,17.057,17.057,19.667,19.667,4f,8.696,4m,14.047
OR923697,4,20.401,17.726,18.060,17.391,17.391,9.030,9.030,20.067,19.398,19.398,18.395,16.722,18.395,20.401,17.391,17.726,17.301,22.408,21.070,17.391,17.391,21.070,21.070,4f,9.030,4m,16.722
OR923698,4,17.057,19.732,18.729,12.709,12.709,17.391,17.391,20.067,15.385,15.385,13.712,14.047,16.388,18.118,6.355,13.240,16.271,19.064,12.040,12.375,12.375,17.301,17.301,4p,6.355,4t,12.040
OR923699,4,13.043,22.742,10.033,16.054,16.054,17.391,17.391,20.401,17.391,17.391,13.712,12.375,17.726,19.398,15.719,17.057,13.311,19.064,16.028,14.716,14.716,20.736,20.736,4c,10.033,4m,12.375
OR923701,4,19.064,18.060,17.726,17.726,17.726,9.699,9.699,21.739,19.732,19.732,17.391,16.722,19.064,21.070,17.391,19.732,16.609,19.732,22.408,18.685,18.685,20.401,20.401,4f,9.699,4m,16.722
OR923703,4,19.064,20.736,17.057,16.054,16.054,18.395,18.395,19.398,19.667,19.667,15.225,15.719,17.770,22.300,13.378,16.609,17.627,18.339,9.699,13.378,13.378,21.107,21.107,4t,9.699,4v,13.378
OR923705,4,13.712,20.401,14.381,14.716,14.716,17.391,17.391,20.067,17.391,17.391,15.050,14.716,16.722,15.719,15.719,17.057,13.898,20.736,17.057,13.378,13.378,20.736,20.736,4v,13.378,4a,13.712
OR923706,4,15.385,19.485,15.050,17.057,17.057,18.060,18.060,21.739,20.401,20.401,16.722,14.338,20.588,18.382,17.726,18.395,16.610,19.398,16.117,15.018,15.018,22.140,22.140,4c,15.050,4a,15.385
OR923711,4,17.726,18.060,17.726,18.729,18.729,7.692,7.692,19.398,19.398,19.398,16.722,16.388,18.060,21.739,15.385,20.067,16.609,21.405,20.736,18.060,18.060,20.401,20.401,4f,7.692,4p,15.385
OM811664,4,20.408,22.452,18.911,19.601,19.601,20.176,20.176,21.129,21.395,21.395,19.162,20.186,9.161,19.978,20.309,17.884,21.526,20.334,20.408,18.733,18.733,21.815,21.815,4n,9.161,4q,17.884
OM811665,4,11.053,23.110,17.797,20.268,20.268,20.498,20.498,21.938,22.067,22.067,20.125,21.416,20.989,20.571,20.687,20.073,22.408,21.442,21.431,20.557,20.557,22.271,22.271,4a,11.053,4c,17.797
OM811666,4,10.202,22.214,15.842,19.328,19.328,19.953,19.953,21.567,21.654,21.654,18.832,20.411,20.386,19.783,19.937,19.472,21.717,20.587,20.923,19.375,19.375,21.995,21.995,4a,10.202,4c,15.842
MW927610,4,19.763,22.593,16.206,6.275,6.275,19.216,19.216,21.557,16.966,16.966,15.810,16.996,18.972,19.291,17.304,19.094,19.170,16.667,17.984,16.142,16.142,22.376,22.376,4d,6.275,4l,15.810
MW927622,4,19.170,22.593,17.194,6.275,6.275,19.608,19.608,21.158,17.764,17.764,16.798,17.391,18.775,19.291,17.034,19.882,19.565,17.647,17.589,16.535,16.535,22.970,22.970,4d,6.275,4v,16.535
MW927623,4,19.170,22.397,16.633,7.059,7.059,19.020,19.020,21.158,17.764,17.764,16.996,17.391,18.972,19.488,17.589,19.488,19.368,17.255,16.996,16.142,16.142,21.980,21.980,4d,7.059,4v,16.142
MW927632,4,18.577,21.765,15.810,5.294,5.294,18.627,18.627,20.559,16.367,16.367,15.415,16.798,18.577,18.898,16.700,18.504,17.984,16.667,16.996,16.142,16.142,21.105,21.105,4d,5.294,4l,15.415
MW927641,4,18.468,20.669,16.732,16.732,16.732,17.323,17.323,19.919,18.637,18.637,14.625,16.996,17.391,7.087,15.551,15.686,18.511,17.635,16.339,14.118,14.118,21.471,21.471,4o,7.087,4v,14.118
MW927648,4,18.577,21.807,15.415,5.294,5.294,18.110,18.110,21.158,18.110,18.110,15.613,16.601,18.379,17.717,16.097,18.307,18.775,17.059,16.798,14.961,14.961,21.386,21.386,4d,5.294,4v,14.961
MW927664,4,18.775,22.004,14.822,8.431,8.431,17.451,17.451,20.040,18.563,18.563,14.625,16.403,16.798,17.913,15.400,17.323,18.109,17.255,16.008,15.157,15.157,22.863,22.863,4d,8.431,4l,14.625
MW927687,4,19.763,22.244,16.403,5.294,5.294,18.431,18.431,21.357,17.365,17.365,15.613,16.403,18.577,18.898,16.499,18.701,18.182,16.863,17.589,15.945,15.945,21.980,21.980,4d,5.294,4l,15.613
MW927694,4,18.972,22.593,16.206,5.882,5.882,17.520,17.520,20.359,17.520,17.520,15.810,16.206,19.170,19.094,16.700,19.094,18.577,16.667,16.403,15.945,15.945,22.376,22.376,4d,5.882,4l,15.810
MW927697,4,18.343,21.415,16.798,5.098,5.098,17.059,17.059,20.359,17.323,17.323,15.613,16.996,18.972,18.898,16.901,18.504,18.775,17.059,17.194,15.748,15.748,21.386,21.386,4d,5.098,4l,15.613
MW927698,4,20.710,22.896,17.984,7.451,7.451,20.196,20.196,23.154,19.162,19.162,17.589,17.787,20.158,19.488,18.310,19.291,21.146,18.627,18.577,17.323,17.323,23.168,23.168,4d,7.451,4v,17.323
MW947497,4,6.487,18.196,10.127,14.715,14.715,15.665,15.665,16.272,13.608,13.608,14.873,13.608,15.773,17.192,15.506,15.506,14.669,14.399,16.772,15.032,15.032,17.405,17.405,4a,6.487,4c,10.127
PV239584,4,6.601,20.548,11.628,15.333,15.333,15.615,15.615,18.272,15.101,15.101,15.947,13.621,17.687,17.172,16.388,16.054,15.050,18.605,19.934,16.611,16.611,19.064,19.064,4a,6.601,4c,11.628
PV239585,4,6.601,20.548,11.628,15.333,15.333,15.615,15.615,18.272,15.101,15.101,15.947,13.621,17.687,17.172,16.388,16.054,15.050,18.605,19.934,16.611,16.611,19.064,19.064,4a,6.601,4c,11.628
PV239586,4,6.601,20.548,11.628,15.333,15.333,15.615,15.615,18.272,15.101,15.101,15.947,13.621,17.687,17.172,16.388,16.054,15.050,18.605,19.934,16.611,16.611,19.064,19.064,4a,6.601,4c,11.628
PV239587,4,6.601,20.548,11.628,15.333,15.333,15.615,15.615,18.272,15.101,15.101,15.947,13.621,17.687,17.172,16.388,16.054,15.050,18.605,19.934,16.611,16.611,19.064,19.064,4a,6.601,4c,11.628
PV239588,4,6.601,20.548,11.628,15.333,15.333,15.615,15.615,18.272,15.101,15.101,15.947,13.621,17.687,17.172,16.388,16.054,15.050,18.605,19.934,16.611,16.611,19.064,19.064,4a,6.601,4c,11.628
PV239589,4,6.601,20.548,11.628,15.333,15.333,15.615,15.615,18.272,15.101,15.101,15.947,13.621,17.687,17.172,16.388,16.054,15.050,18.605,19.934,16.611,16.611,19.064,19.064,4a,6.601,4c,11.628
PV239590,4,6.601,20.548,11.628,15.333,15.333,15.615,15.615,18.272,15.101,15.101,15.947,13.621,17.687,17.172,16.388,16.054,15.050,18.605,19.934,16.611,16.611,19.064,19.064,4a,6.601,4c,11.628
PV239591,4,6.601,20.548,11.628,15.333,15.333,15.615,15.615,18.272,15.101,15.101,15.947,13.621,17.687,17.172,16.388,16.054,15.050,18.605,19.934,16.611,16.611,19.064,19.064,4a,6.601,4c,11.628
MZ131602,4,19.414,19.245,17.531,5.372,5.372,18.926,18.926,20.320,19.536,19.536,16.748,16.870,17.237,18.215,18.437,14.390,20.715,18.559,17.604,15.263,15.263,21.612,21.612,4d,5.372,4q,14.390
MZ131603,4,19.201,18.849,17.647,5.088,5.088,18.889,18.889,20.399,18.473,18.473,16.444,16.854,17.002,17.713,17.869,14.333,20.605,18.514,17.719,15.462,15.462,21.310,21.310,4d,5.088,4q,14.333
MZ131604,4,18.729,18.531,17.057,6.030,6.030,19.095,19.095,20.273,18.056,18.056,16.918,17.420,16.415,18.824,18.624,15.050,20.101,19.160,17.755,16.583,16.583,21.380,21.380,4d,6.030,4q,15.050
MZ131605,4,19.059,19.059,17.816,4.702,4.702,18.412,18.412,20.207,18.900,18.900,16.552,17.011,16.782,17.401,17.681,14.007,20.486,18.693,17.087,15.535,15.535,21.379,21.379,4d,4.702,4q,14.007
MZ131606,4,19.030,19.152,17.423,4.848,4.848,18.689,18.689,20.171,18.909,18.909,16.505,16.626,16.748,17.840,18.083,14.303,20.073,18.083,17.354,15.291,15.291,21.481,21.481,4d,4.848,4q,14.303
MZ131607,4,19.006,18.985,17.569,4.950,4.950,18.805,18.805,20.419,18.612,18.612,16.482,17.146,16.927,17.746,17.920,14.270,20.824,18.653,17.641,15.487,15.487,21.326,21.326,4d,4.950,4q,14.270
MZ131608,4,19.193,19.024,17.705,5.257,5.257,18.704,18.704,20.147,19.170,19.170,16.504,16.769,16.748,17.971,17.726,14.408,20.660,18.627,17.359,15.403,15.403,21.516,21.516,4d,5.257,4q,14.408
MZ131609,4,17.974,17.915,16.476,5.383,5.383,18.434,18.434,19.935,18.241,18.241,16.476,16.476,15.661,18.760,17.945,14.658,19.576,18.923,16.639,15.498,15.498,21.207,21.207,4d,5.383,4q,14.658
MZ131610,4,19.100,19.580,17.912,4.835,4.835,18.826,18.826,20.527,18.771,18.771,16.832,17.386,16.834,17.989,18.132,14.599,20.736,18.791,17.932,15.934,15.934,21.681,21.681,4d,4.835,4q,14.599
MZ131611,4,18.447,18.065,16.613,6.139,6.139,19.094,19.094,20.388,18.740,18.740,16.801,16.801,16.478,19.256,18.578,14.677,19.871,19.417,17.152,15.832,15.832,21.359,21.359,4d,6.139,4q,14.677
MZ131612,4,18.106,17.579,16.113,5.482,5.482,18.771,18.771,20.730,18.408,18.408,15.781,16.445,15.615,18.605,18.272,14.262,19.934,18.605,16.777,15.615,15.615,21.262,21.262,4d,5.482,4q,14.262
MZ131613,4,19.067,19.395,17.379,6.011,6.011,18.741,18.741,20.713,20.055,20.055,16.804,17.033,16.276,18.057,18.819,14.754,19.831,19.152,17.355,15.458,15.458,21.175,21.175,4d,6.011,4q,14.754
MZ131614,4,18.568,19.256,17.001,4.914,4.914,18.218,18.218,20.186,19.363,19.363,16.600,16.733,16.356,18.351,18.617,14.343,20.346,18.750,16.999,15.671,15.671,20.912,20.912,4d,4.914,4q,14.343
MZ131615,4,17.230,17.391,15.916,5.466,5.466,17.742,17.742,19.485,17.552,17.552,15.916,15.756,16.238,18.387,17.363,13.965,18.650,17.903,16.774,15.113,15.113,20.323,20.323,4d,5.466,4q,13.965
MZ131616,4,13.750,20.200,14.250,5.985,5.985,16.250,16.250,19.250,15.000,15.000,15.212,14.214,17.500,19.000,15.000,17.955,16.209,17.000,14.250,15.000,15.000,18.000,18.000,4d,5.985,4a,13.750
MZ131617,4,13.947,20.210,14.211,5.249,5.249,15.789,15.789,19.474,14.737,14.737,15.223,14.436,17.368,19.474,15.000,18.373,16.010,17.105,14.211,15.000,15.000,18.421,18.421,4d,5.249,4a,13.947
MZ131618,4,13.555,20.205,14.322,5.882,5.882,16.113,16.113,19.437,15.090,15.090,15.345,13.811,17.647,19.182,15.090,17.903,16.368,17.136,14.322,14.834,14.834,18.159,18.159,4d,5.882,4a,13.555
MZ131619,4,14.477,21.180,15.282,6.434,6.434,16.890,16.890,18.466,14.489,14.489,16.354,14.745,18.499,20.375,16.086,19.035,17.158,16.890,15.282,15.818,15.818,18.231,18.231,4d,6.434,4a,14.477
MZ131620,4,13.731,20.207,14.249,5.440,5.440,16.062,16.062,19.330,14.691,14.691,15.285,14.433,16.839,19.330,15.026,18.299,15.544,17.098,13.731,15.026,15.026,18.299,18.299,4d,5.440,4t,13.731
MZ131621,4,13.402,20.103,14.175,5.670,5.670,15.979,15.979,19.330,14.948,14.948,15.206,13.660,17.526,19.072,14.948,17.784,16.237,17.010,14.175,14.691,14.691,18.041,18.041,4d,5.670,4a,13.402
MZ131622,4,14.000,20.698,14.750,6.234,6.234,16.500,16.500,19.250,15.500,15.500,15.461,13.965,18.250,19.500,15.500,18.703,16.708,16.500,14.250,15.000,15.000,18.250,18.250,4d,6.234,4m,13.965
MZ131623,4,13.421,20.263,14.211,5.526,5.526,15.789,15.789,19.634,14.921,14.921,15.263,14.136,17.368,19.372,15.263,18.063,16.316,17.105,14.211,14.737,14.737,18.325,18.325,4d,5.526,4a,13.421
MZ131624,4,13.421,20.000,14.211,5.263,5.263,15.789,15.789,19.372,14.660,14.660,15.263,13.874,17.368,19.372,15.000,18.063,16.053,17.105,14.211,14.737,14.737,18.325,18.325,4d,5.263,4a,13.421
MZ131625,4,13.684,20.263,14.173,4.987,4.987,16.053,16.053,19.423,14.698,14.698,15.486,13.684,17.585,19.423,14.961,18.421,16.010,16.798,14.173,14.737,14.737,18.373,18.373,4d,4.987,4m,13.684
MZ131626,4,13.731,20.207,13.990,4.922,4.922,16.062,16.062,19.072,14.433,14.433,15.285,13.918,17.358,19.072,14.767,18.299,15.803,16.580,13.990,14.767,14.767,18.041,18.041,4d,4.922,4m,13.918
MZ131627,4,14.750,21.197,14.500,6.733,6.733,17.250,17.250,19.750,15.250,15.250,16.209,14.963,18.500,19.750,15.750,18.953,16.708,17.750,15.000,15.500,15.500,18.750,18.750,4d,6.733,4c,14.500
MZ131628,4,13.959,20.408,14.721,6.345,6.345,16.327,16.327,19.797,14.948,14.948,15.736,13.918,17.857,19.543,15.482,18.274,16.751,17.513,14.721,15.228,15.228,18.367,18.367,4d,6.345,4a,13.959
OM884317,4,19.367,20.691,17.080,17.850,17.850,17.916,17.916,19.377,19.085,19.085,16.496,18.978,18.005,18.920,17.713,16.010,21.800,20.058,18.637,8.370,8.370,19.854,19.854,4v,8.370,4q,16.010
OM884318,4,19.407,20.341,20.351,19.669,19.669,19.173,19.173,15.759,8.808,8.808,19.377,20.010,19.523,18.102,19.036,19.620,19.328,21.606,19.912,19.279,19.279,20.107,20.107,4k,8.808,4g,15.759
OM884319,4,20.876,21.130,20.535,19.805,19.805,20.740,20.740,19.620,19.133,19.133,20.292,20.779,20.633,20.876,20.341,20.487,10.316,21.946,21.071,21.800,21.800,20.389,20.389,4r,10.316,4k,19.133
OM884320,4,20.487,20.935,20.341,19.562,19.562,20.643,20.643,19.328,18.744,18.744,19.951,20.584,20.535,20.730,20.146,20.341,10.170,21.606,21.071,21.606,21.606,19.854,19.854,4r,10.170,4k,18.744
OM884321,4,21.158,21.109,21.130,20.691,20.691,20.584,20.584,16.302,9.927,9.927,20.399,21.616,20.886,20.487,20.253,20.302,19.815,23.406,20.594,20.448,20.448,20.789,20.789,4k,9.927,4g,16.302
OM884322,4,18.920,22.422,18.076,18.647,18.647,19.212,19.212,20.584,20.525,20.525,18.394,19.835,17.908,18.793,19.182,18.744,21.860,10.657,18.841,19.523,19.523,20.886,20.886,4s,10.657,4n,17.908
OM884323,4,21.745,22.721,21.540,21.404,21.404,21.101,21.101,17.796,10.136,10.136,21.892,22.017,20.917,20.332,20.868,21.540,20.575,23.842,21.209,21.296,21.296,21.258,21.258,4k,10.136,4g,17.796
OM884324,4,20.613,20.914,20.253,20.302,20.302,20.681,20.681,17.032,8.613,8.613,20.204,21.411,19.231,20.253,19.620,20.399,19.601,22.774,20.789,19.815,19.815,20.292,20.292,4k,8.613,4g,17.032
OM884325,4,20.886,21.616,20.049,20.243,20.243,20.351,20.351,17.186,9.591,9.591,20.195,21.363,20.633,19.611,20.779,20.779,19.805,23.077,19.854,19.367,19.367,20.584,20.584,4k,9.591,4g,17.186
OM884326,4,20.438,20.243,19.669,20.643,20.643,19.367,19.367,16.399,8.127,8.127,19.961,19.796,19.036,18.598,20.253,20.204,19.328,22.228,20.156,19.669,19.669,19.766,19.766,4k,8.127,4g,16.399
OM884327,4,19.163,19.562,18.793,19.572,19.572,19.124,19.124,15.710,8.418,8.418,19.620,20.049,18.793,19.075,19.377,19.572,18.208,22.033,19.728,19.231,19.231,19.242,19.242,4k,8.418,4g,15.710
OM884328,4,20.623,21.276,20.973,20.097,20.097,20.681,20.681,18.744,19.426,19.426,20.535,21.314,21.071,21.022,20.243,20.341,9.392,22.336,21.411,21.449,21.449,19.309,19.309,4r,9.392,4g,18.744
OM884329,4,18.540,20.195,16.496,17.275,17.275,18.111,18.111,19.513,19.270,19.270,14.883,19.027,16.432,17.498,16.837,14.842,21.460,18.765,18.589,13.709,13.709,19.835,19.835,4v,13.709,4q,14.842
OM884330,4,20.730,20.525,20.691,20.545,20.545,20.049,20.049,16.399,9.002,9.002,20.837,20.925,19.864,19.961,20.302,20.594,19.377,22.120,19.864,19.620,19.620,20.243,20.243,4k,9.002,4g,16.399
OM884331,4,21.800,23.077,22.238,21.655,21.655,22.736,22.736,20.837,21.519,21.519,21.509,22.336,22.336,21.800,22.238,21.800,10.560,23.856,22.190,23.335,23.335,22.336,22.336,4r,10.560,4g,20.837
OM884332,4,21.255,21.217,20.594,19.718,19.718,20.827,20.827,18.735,19.367,19.367,20.983,20.876,20.545,20.497,20.448,21.032,8.909,22.141,20.886,21.324,21.324,21.032,21.032,4r,8.909,4g,18.735
OM884333,4,19.854,20.643,19.270,20.292,20.292,19.718,19.718,16.796,8.666,8.666,20.487,20.487,19.465,18.929,19.416,19.757,19.903,22.287,20.438,19.173,19.173,19.805,19.805,4k,8.666,4g,16.796
OM884334,4,20.681,20.243,20.886,20.633,20.633,20.925,20.925,17.956,9.392,9.392,20.691,21.265,20.837,20.545,20.691,20.740,20.058,23.066,21.081,19.864,19.864,20.399,20.399,4k,9.392,4g,17.956
OM884335,4,19.553,23.358,17.575,19.279,19.279,18.881,18.881,20.925,21.158,21.158,18.500,20.058,18.695,19.133,19.718,19.133,22.541,10.365,18.832,18.890,18.890,21.519,21.519,4s,10.365,4c,17.575
OM884336,4,20.914,21.498,20.515,20.399,20.399,20.876,20.876,16.740,13.820,13.820,20.428,21.276,20.691,19.864,19.796,20.837,18.337,23.358,20.914,20.428,20.428,20.302,20.302,4k,13.820,4g,16.740
OM884337,4,19.562,19.903,19.864,20.107,20.107,18.783,18.783,15.953,8.418,8.418,20.351,20.302,19.182,18.345,19.231,19.766,18.500,22.579,19.864,19.231,19.231,19.766,19.766,4k,8.418,4g,15.953
OM884338,4,20.487,20.477,19.815,19.669,19.669,19.513,19.513,15.912,8.808,8.808,20.351,20.399,19.669,19.523,20.107,19.572,18.257,23.395,20.058,19.669,19.669,19.426,19.426,4k,8.808,4g,15.912
OM884339,4,22.395,22.736,21.557,21.168,21.168,22.055,22.055,20.010,20.107,20.107,22.044,22.460,22.190,22.384,21.606,22.190,10.414,23.796,22.676,23.163,23.163,21.363,21.363,4r,10.414,4g,20.010
