name,virus,subtype,bootstrap support
PQ335093|geneNS5B|query1-1317|h77_aa123-561|extracted_nt1317|aligned_aa439|pident77.904,HCV,4a,100.0
KT871847|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
KT871850|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.293,HCV,1a,100.0
KT871878|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
KT871883|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
KT871854|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.310,HCV,1b,100.0
KT871884|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.494,HCV,1b,100.0
KT871893|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT871901|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.479,HCV,1b,100.0
KT871915|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.479,HCV,1b,100.0
KT871891|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
KT871916|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
KT871908|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.616,HCV,1a,100.0
KT871918|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.447,HCV,1a,100.0
KT871927|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.479,HCV,1b,100.0
KT871929|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident89.171,HCV,1b,100.0
KT871928|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.462,HCV,1a,100.0
KT871935|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT871942|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
KT871948|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
KT871945|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
KT871941|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident89.002,HCV,1b,100.0
KT871949|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
KT871943|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
KT871964|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT871968|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.800,HCV,1a,100.0
KT871972|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.832,HCV,1b,100.0
KT871974|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident89.002,HCV,1b,100.0
KT871977|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
KT871983|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
KT871987|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
KT871986|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
KT871973|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
KT872013|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
KT871988|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.832,HCV,1b,100.0
KT872004|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
KT872012|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.479,HCV,1b,100.0
KT872032|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.479,HCV,1b,100.0
KT872027|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
KT872021|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.447,HCV,1a,100.0
KT872035|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
KT872041|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident89.171,HCV,1b,100.0
KT872045|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.479,HCV,1b,100.0
KT872050|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.140,HCV,1b,100.0
KT872056|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
KT872049|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.785,HCV,1a,100.0
KT872051|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
KT872048|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.293,HCV,1a,100.0
KT872062|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
KT872069|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.462,HCV,1a,100.0
KT872070|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.785,HCV,1a,100.0
KT872078|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT872065|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT872079|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.494,HCV,1b,100.0
KT872085|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
KT872083|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.310,HCV,1b,100.0
KT872080|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.479,HCV,1b,100.0
KT872091|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident86.125,HCV,1b,100.0
KT872098|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.310,HCV,1b,100.0
KT872105|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident90.017,HCV,1b,100.0
KT872107|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
KT872102|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.140,HCV,1b,100.0
KT872103|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.954,HCV,1a,100.0
KT872106|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
KT872115|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT872121|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.310,HCV,1b,100.0
KT872123|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident89.171,HCV,1b,100.0
KT872132|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident86.971,HCV,1b,100.0
KT872108|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident95.262,HCV,1a,100.0
KT872139|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
KT872144|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
KT872143|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident86.971,HCV,1b,100.0
KT872148|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
KT872151|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.494,HCV,1b,100.0
KT872140|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.140,HCV,1b,100.0
KT872160|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.954,HCV,1a,100.0
KT872154|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
KT872159|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
KT872167|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
KT872172|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
KT872177|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
KT872171|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
KT872188|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.800,HCV,1a,100.0
KT872189|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
KT872197|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
KT872183|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
KT872192|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
KT872212|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
KT872205|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.310,HCV,1b,100.0
KT872219|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.310,HCV,1b,100.0
KT872217|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.494,HCV,1b,100.0
KT872229|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
KT872221|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.310,HCV,1b,100.0
KT872238|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
KT872236|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.494,HCV,1b,100.0
KT872241|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident86.971,HCV,1b,100.0
KT872247|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.494,HCV,1b,100.0
KT872256|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.293,HCV,1a,100.0
KT872243|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
KT872264|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.140,HCV,1b,100.0
KT872248|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident86.971,HCV,1b,100.0
KT872275|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT872277|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT872282|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.832,HCV,1b,100.0
KT872287|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.124,HCV,1a,100.0
KT872289|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.631,HCV,1a,100.0
KT872288|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT872291|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
KT872290|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
KT872303|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.447,HCV,1a,100.0
KT872283|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.479,HCV,1b,100.0
KT872305|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
KT872302|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.310,HCV,1b,100.0
KT872314|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
KT872313|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
KT872319|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.140,HCV,1b,100.0
KT872312|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
KT872320|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.494,HCV,1b,100.0
KT872329|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident86.971,HCV,1b,100.0
KT872340|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT872333|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
KT872341|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT872345|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident94.416,HCV,1a,100.0
KT872348|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
KT872357|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
KT872351|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
KT872358|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.494,HCV,1b,100.0
KT872366|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
KT872368|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.494,HCV,1b,100.0
KT872374|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
KT872356|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.124,HCV,1a,100.0
KT872376|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
KT872390|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
KT872393|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT872404|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
KT872423|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.785,HCV,1a,100.0
KT872426|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.124,HCV,1a,100.0
KT872439|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT872456|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.631,HCV,1a,100.0
KT872452|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
KT872434|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT872465|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident95.770,HCV,1a,100.0
KT872463|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
KT872468|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
KT872473|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT872487|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
KT872469|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.816,HCV,1a,100.0
KT872486|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.479,HCV,1b,100.0
KT872483|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
KT872484|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.310,HCV,1b,100.0
KT872492|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
KT872502|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
KT872501|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
KT872500|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
KT872513|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
KT872504|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
KT872515|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
KT872526|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
KT872532|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
KT872535|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
KT872521|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
KT872533|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.477,HCV,1a,100.0
KT872530|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.954,HCV,1a,100.0
KT872539|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
KT872545|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.832,HCV,1b,100.0
KT872542|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
KT872546|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident89.002,HCV,1b,100.0
KT872555|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.479,HCV,1b,100.0
KT872565|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.646,HCV,1a,100.0
KT872554|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
KT872560|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.479,HCV,1b,100.0
KT872578|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
KT872590|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.494,HCV,1b,100.0
KT872585|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.139,HCV,1a,100.0
KT872577|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
KT872601|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.479,HCV,1b,100.0
KT872593|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.140,HCV,1b,100.0
KT872606|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.494,HCV,1b,100.0
KT872608|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
KT872613|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
KT872602|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.816,HCV,1a,100.0
KT872614|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
KT872618|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.462,HCV,1a,100.0
KT872624|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.494,HCV,1b,100.0
KT872653|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.785,HCV,1a,100.0
KT872652|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
KT872654|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
KT872665|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.462,HCV,1a,100.0
KT872664|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
KT872662|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.124,HCV,1a,100.0
KT872689|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.616,HCV,1a,100.0
KT872684|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT872682|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.954,HCV,1a,100.0
KT872683|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT872687|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
KT872685|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
KT872692|geneNS5B|query1-1761|h77_aa1-587|extracted_nt1761|aligned_aa587|pident87.564,HCV,1b,100.0
KT872695|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.477,HCV,1a,100.0
KT872701|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
KT872667|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.970,HCV,1a,100.0
KT872702|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
KT872710|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.800,HCV,1a,100.0
KT872703|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT872711|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
KT872714|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
KT872726|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
KT872732|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
KT872707|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident86.971,HCV,1b,100.0
KT872741|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.494,HCV,1b,100.0
KT872752|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.140,HCV,1b,100.0
KT872755|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.447,HCV,1a,100.0
KT872747|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
KT872748|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.462,HCV,1a,100.0
KT872763|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.494,HCV,1b,100.0
KT872762|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT872753|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
KT872772|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
KT872773|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
KT872778|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.308,HCV,1a,100.0
KT872781|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT872787|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT872788|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
KT872776|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.479,HCV,1b,100.0
KT872792|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
KT872794|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.479,HCV,1b,100.0
KT872797|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident86.802,HCV,1b,100.0
KT872791|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.785,HCV,1a,100.0
KT872808|geneNS5B|query1-1773|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
