name,virus,subtype,bootstrap support
MW205383|geneNS5A|query10-648|h77_aa9-221|extracted_nt639|aligned_aa213|pident79.812,HCV,4o,100.0
KY620355|geneNS5A|query6274-7671|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.475,HCV,2b,100.0
KY620357|geneNS5A|query6278-7675|h77_aa1-448|extracted_nt1398|aligned_aa472|pident59.534,HCV,2b,100.0
KY620363|geneNS5A|query6288-7643|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
KY620349|geneNS5A|query6274-7671|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.686,HCV,2b,100.0
KY620356|geneNS5A|query6274-7671|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.263,HCV,2b,100.0
KY620365|geneNS5A|query6303-7658|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620362|geneNS5A|query6294-7649|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.989,HCV,3a,100.0
KY620358|geneNS5A|query6295-7692|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.475,HCV,2b,100.0
KY620361|geneNS5A|query6312-7709|h77_aa1-448|extracted_nt1398|aligned_aa472|pident59.110,HCV,2b,100.0
KY620366|geneNS5A|query6288-7643|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620368|geneNS5A|query6264-7619|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620344|geneNS5A|query6279-7676|h77_aa1-448|extracted_nt1398|aligned_aa473|pident58.774,HCV,2b,100.0
KY620345|geneNS5A|query6273-7670|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.475,HCV,2b,100.0
KY620376|geneNS5A|query6289-7644|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620378|geneNS5A|query6300-7655|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620379|geneNS5A|query6287-7642|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620377|geneNS5A|query6295-7650|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.231,HCV,3a,100.0
KY620381|geneNS5A|query6288-7643|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KY620375|geneNS5A|query6278-7633|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.549,HCV,3a,100.0
KY620382|geneNS5A|query6262-7617|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.451,HCV,3a,100.0
KY620387|geneNS5A|query6265-7617|h77_aa2-448|extracted_nt1353|aligned_aa454|pident70.044,HCV,3a,100.0
KY620393|geneNS5A|query6295-7650|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KY620374|geneNS5A|query6282-7637|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.989,HCV,3a,100.0
KY620392|geneNS5A|query6292-7647|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KY620389|geneNS5A|query6295-7650|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620396|geneNS5A|query6277-7632|h77_aa1-447|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620397|geneNS5A|query6273-7628|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
KY620385|geneNS5A|query6295-7650|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KY620400|geneNS5A|query6272-7627|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.298,HCV,3a,100.0
KY620401|geneNS5A|query6270-7625|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.451,HCV,3a,100.0
KY620391|geneNS5A|query6262-7617|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620403|geneNS5A|query6302-7657|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KY620398|geneNS5A|query6284-7639|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.549,HCV,3a,100.0
KY620409|geneNS5A|query6266-7621|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620413|geneNS5A|query6292-7647|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
KY620412|geneNS5A|query6307-7662|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620416|geneNS5A|query6315-7670|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
KY620424|geneNS5A|query6295-7650|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620425|geneNS5A|query6320-7675|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620420|geneNS5A|query6298-7653|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620423|geneNS5A|query6267-7622|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KY620422|geneNS5A|query6263-7618|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.549,HCV,3a,100.0
KY620428|geneNS5A|query6303-7658|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620524|geneNS5A|query6277-7632|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.833,HCV,3a,100.0
KY620500|geneNS5A|query6288-7643|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.833,HCV,3a,100.0
KY620532|geneNS5A|query6408-7763|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
KY620527|geneNS5A|query6293-7648|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.549,HCV,3a,100.0
KY620520|geneNS5A|query6294-7649|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
KY620538|geneNS5A|query6296-7651|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
KY620535|geneNS5A|query6285-7640|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
KY620536|geneNS5A|query6298-7653|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
KY620539|geneNS5A|query6302-7657|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
KY620543|geneNS5A|query6287-7642|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.518,HCV,3a,100.0
KY620545|geneNS5A|query6289-7644|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620537|geneNS5A|query6293-7648|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620542|geneNS5A|query6280-7635|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620553|geneNS5A|query6296-7651|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
KY620548|geneNS5A|query6252-7607|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620558|geneNS5A|query6288-7643|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620556|geneNS5A|query6209-7564|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620555|geneNS5A|query6280-7635|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
KY620563|geneNS5A|query6264-7619|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620564|geneNS5A|query6428-7783|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
KY620570|geneNS5A|query6280-7635|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
KY620550|geneNS5A|query6277-7632|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620569|geneNS5A|query6367-7722|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.231,HCV,3a,100.0
KY620572|geneNS5A|query5971-7326|h77_aa1-448|extracted_nt1356|aligned_aa456|pident67.325,HCV,3a,100.0
KY620575|geneNS5A|query6276-7631|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
KY620581|geneNS5A|query6267-7622|h77_aa1-447|extracted_nt1356|aligned_aa455|pident69.011,HCV,3a,100.0
KY620583|geneNS5A|query6299-7654|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KY620578|geneNS5A|query6272-7627|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620577|geneNS5A|query6298-7653|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
KY620604|geneNS5A|query6277-7632|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.518,HCV,3a,100.0
KY620605|geneNS5A|query6268-7623|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
KY620603|geneNS5A|query6273-7628|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
KY620599|geneNS5A|query6284-7639|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
KY620609|geneNS5A|query6293-7648|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
KY620610|geneNS5A|query6505-7860|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.518,HCV,3a,100.0
KY620611|geneNS5A|query6290-7645|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
KY620598|geneNS5A|query6288-7643|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.833,HCV,3a,100.0
KY620620|geneNS5A|query6282-7637|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620622|geneNS5A|query6277-7632|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.518,HCV,3a,100.0
KY620623|geneNS5A|query6171-7526|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620621|geneNS5A|query6280-7635|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.518,HCV,3a,100.0
KY620627|geneNS5A|query6282-7637|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.549,HCV,3a,100.0
KY620617|geneNS5A|query6284-7639|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.518,HCV,3a,100.0
KY620625|geneNS5A|query6296-7651|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
KY620629|geneNS5A|query6284-7639|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620713|geneNS5A|query6266-7621|h77_aa1-448|extracted_nt1356|aligned_aa456|pident68.202,HCV,3a,100.0
KY620712|geneNS5A|query6311-7666|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KY620700|geneNS5A|query6280-7635|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.011,HCV,3a,100.0
KY620716|geneNS5A|query6295-7650|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
KY620711|geneNS5A|query6212-7567|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.833,HCV,3a,100.0
KY620709|geneNS5A|query6293-7645|h77_aa2-448|extracted_nt1353|aligned_aa455|pident69.451,HCV,3a,100.0
KY620723|geneNS5A|query6285-7640|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.231,HCV,3a,100.0
KY620725|geneNS5A|query6243-7598|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.451,HCV,3a,100.0
KY620720|geneNS5A|query6288-7643|h77_aa1-448|extracted_nt1356|aligned_aa456|pident68.860,HCV,3a,100.0
KY620693|geneNS5A|query6296-7651|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.549,HCV,3a,100.0
KY620719|geneNS5A|query6277-7632|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
KY620726|geneNS5A|query6263-7618|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.011,HCV,3a,100.0
KY620730|geneNS5A|query6294-7649|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
KY620727|geneNS5A|query6279-7634|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620718|geneNS5A|query6275-7630|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.231,HCV,3a,100.0
KY620732|geneNS5A|query6280-7635|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
KY620733|geneNS5A|query6278-7633|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
KY620731|geneNS5A|query6236-7591|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
KY620734|geneNS5A|query6292-7647|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
KY620737|geneNS5A|query6273-7628|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620741|geneNS5A|query6293-7648|h77_aa1-448|extracted_nt1356|aligned_aa456|pident68.860,HCV,3a,100.0
KY620747|geneNS5A|query6294-7649|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.549,HCV,3a,100.0
KY620749|geneNS5A|query6294-7649|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620743|geneNS5A|query6267-7622|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.298,HCV,3a,100.0
KY620750|geneNS5A|query6305-7660|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620745|geneNS5A|query6266-7621|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620729|geneNS5A|query6295-7650|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.451,HCV,3a,100.0
KY620753|geneNS5A|query6275-7633|h77_aa1-448|extracted_nt1359|aligned_aa457|pident69.365,HCV,3a,100.0
KY620757|geneNS5A|query6264-7619|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620766|geneNS5A|query6278-7633|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
KX621492|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KX621488|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.549,HCV,3a,100.0
KX621487|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KX621491|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KX621484|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
KX621503|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KX621500|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.866,HCV,1a,100.0
KX621505|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
KX621498|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.549,HCV,3a,100.0
KX621497|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
KX621501|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
KX621507|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KX621499|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
KX621511|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.080,HCV,1a,100.0
KX621515|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
KX621516|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KX621509|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
KX621508|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.451,HCV,3a,100.0
KX621520|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.634,HCV,1a,100.0
KX621522|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KX621528|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
KX621527|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
KY620687|geneNS5A|query6280-7635|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
KY620677|geneNS5A|query6262-7617|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620691|geneNS5A|query6296-7651|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
KY620695|geneNS5A|query6298-7653|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620694|geneNS5A|query6295-7650|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
KY620699|geneNS5A|query6265-7620|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.011,HCV,3a,100.0
KY620684|geneNS5A|query6285-7640|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.298,HCV,3a,100.0
KY620697|geneNS5A|query6280-7635|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.298,HCV,3a,100.0
KY620701|geneNS5A|query6290-7645|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620703|geneNS5A|query6260-7615|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620708|geneNS5A|query6283-7638|h77_aa1-448|extracted_nt1356|aligned_aa456|pident66.667,HCV,3a,100.0
KY620707|geneNS5A|query6301-7656|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
KY620704|geneNS5A|query6279-7634|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
KY620706|geneNS5A|query6291-7646|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620710|geneNS5A|query6295-7650|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
KY620683|geneNS5A|query6008-7318|h77_aa16-448|extracted_nt1311|aligned_aa441|pident68.027,HCV,3a,100.0
KY620714|geneNS5A|query6302-7657|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KX621525|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.536,HCV,1a,100.0
KX621531|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KX621532|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.429,HCV,1a,100.0
KX621521|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
KX621537|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KX621514|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.536,HCV,1a,100.0
KX621540|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.205,HCV,1a,100.0
KX621536|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.205,HCV,1a,100.0
KX621530|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KX621541|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
KX621535|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
KX621550|geneNS5A|query5929-7326|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.686,HCV,2b,100.0
KX621545|geneNS5A|query5926-7323|h77_aa1-448|extracted_nt1398|aligned_aa473|pident58.985,HCV,2b,100.0
KX621548|geneNS5A|query5929-7326|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.898,HCV,2b,100.0
KX621547|geneNS5A|query5929-7326|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.898,HCV,2b,100.0
KX621546|geneNS5A|query5929-7326|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.051,HCV,2b,100.0
KX621552|geneNS5A|query5929-7326|h77_aa1-448|extracted_nt1398|aligned_aa472|pident59.322,HCV,2b,100.0
KX621555|geneNS5A|query5929-7326|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.686,HCV,2b,100.0
KX688330|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
KX688328|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.857,HCV,1a,100.0
KX688335|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
KX688336|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.536,HCV,1a,100.0
KY460622|geneNS5A|query7-396|h77_aa3-132|extracted_nt390|aligned_aa130|pident76.154,HCV,4a,100.0
KY460634|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident77.941,HCV,4d,100.0
KY460635|geneNS5A|query10-414|h77_aa4-138|extracted_nt405|aligned_aa135|pident79.259,HCV,4d,100.0
KY460633|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident78.676,HCV,4d,100.0
KY460636|geneNS5A|query10-414|h77_aa4-138|extracted_nt405|aligned_aa135|pident78.519,HCV,4d,100.0
KY460638|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident77.206,HCV,4d,100.0
KY460637|geneNS5A|query10-414|h77_aa4-138|extracted_nt405|aligned_aa135|pident77.037,HCV,4d,100.0
KY460642|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident77.941,HCV,4d,100.0
KY460641|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident77.941,HCV,4d,100.0
KY460644|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident78.676,HCV,4d,100.0
KY460646|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident79.412,HCV,4d,100.0
KY460647|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident79.412,HCV,4d,100.0
KY460648|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident79.412,HCV,4d,100.0
KY460649|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident79.412,HCV,4d,100.0
KY460653|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident78.676,HCV,4d,100.0
KY460640|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident80.147,HCV,4d,100.0
KY460655|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident78.676,HCV,4d,100.0
KY460652|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident78.676,HCV,4d,100.0
KY460650|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident80.882,HCV,4d,100.0
KY460657|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident77.941,HCV,4d,100.0
KY460659|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident77.941,HCV,4d,100.0
KY460656|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident79.412,HCV,4d,100.0
KY460662|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident74.265,HCV,4d,100.0
KY460661|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident78.676,HCV,4d,100.0
KY460658|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident78.676,HCV,4d,100.0
KY460663|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident79.412,HCV,4d,100.0
KY460660|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident78.676,HCV,4d,100.0
KY460651|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident79.412,HCV,4d,100.0
KY460667|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident78.676,HCV,4d,100.0
KY460668|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident79.412,HCV,4d,100.0
KY460670|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident78.676,HCV,4d,100.0
KY460671|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident78.676,HCV,4d,100.0
KY474422|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident76.471,HCV,3a,100.0
KY474421|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident74.790,HCV,3a,100.0
KY460672|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident78.676,HCV,4d,100.0
KY474420|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident74.790,HCV,3a,100.0
KY474426|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident76.471,HCV,3a,100.0
LC368375|geneNS5A|query6159-7499|h77_aa1-448|extracted_nt1341|aligned_aa448|pident79.688,HCV,1b,100.0
KY927015|geneNS5A|query26-391|h77_aa1-122|extracted_nt366|aligned_aa122|pident73.770,HCV,4a,100.0
KY620780|geneNS5A|query6304-7659|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.451,HCV,3a,100.0
KY620779|geneNS5A|query6289-7644|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
