Accession,PerGeneSubtype,FullGenomeSubtype,CometPerGeneSubtype,CometFullGenomeSubtype,GenBankSubtype,PresentMethodCount,BlankMethods,DistinctSubtypeCount,SubtypesObserved,AgreementStatus
KT234520,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234521,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234522,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234523,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234524,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234525,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234526,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234527,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234528,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234529,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234530,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234531,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234532,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234533,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234535,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234536,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234537,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234538,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234540,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234541,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234543,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234544,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234545,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234546,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234547,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234549,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234550,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234551,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234552,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234553,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234554,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234555,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234556,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234557,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234559,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234560,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234563,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234564,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234565,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234568,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234569,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234570,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234572,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234574,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234575,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234576,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234577,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234578,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234579,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234581,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234582,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234583,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234586,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234587,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234589,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234590,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234594,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234597,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234598,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234600,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234601,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234602,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234603,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234604,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234605,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234609,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234610,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234611,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234612,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234614,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234615,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234617,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234618,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234621,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234623,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234624,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234625,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234627,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234628,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234631,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234632,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234633,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234634,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234636,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234637,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234639,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234641,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234642,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234643,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234646,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234647,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234650,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234652,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234655,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234657,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234660,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234662,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234663,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234669,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234672,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234674,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234675,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234676,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234677,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234679,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234681,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234684,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234687,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234688,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234690,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234694,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234696,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234697,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234699,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234702,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234704,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234707,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234709,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234710,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234712,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234714,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234715,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234718,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234719,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234723,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234725,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234726,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234728,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234729,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234731,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234732,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234735,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234736,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234737,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234738,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234739,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234741,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234743,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234745,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234747,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234748,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234750,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234752,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234753,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234756,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234757,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234759,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234760,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234761,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234763,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234767,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234769,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234773,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234774,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234775,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234779,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234784,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234785,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234787,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234788,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234795,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234796,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234798,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234800,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234803,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234804,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234805,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234806,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234807,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234808,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234809,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234810,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234812,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234813,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234814,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234816,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234820,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234822,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234823,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234824,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234825,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234829,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234830,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234831,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234832,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234834,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234835,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234838,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234839,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234840,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234842,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234843,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234844,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234845,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234847,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234848,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234850,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234852,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234853,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234854,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234855,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234856,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234858,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234859,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234860,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234862,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234864,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234865,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234866,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234867,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234868,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234869,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234871,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234872,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234876,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234878,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234881,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234882,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234883,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234885,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234888,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234889,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234890,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234897,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234898,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234900,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234901,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234903,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234904,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234905,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234908,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234909,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234910,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234911,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234912,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234913,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234916,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234918,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234920,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234921,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234923,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234925,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234926,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234928,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234936,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234941,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234942,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234943,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234946,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234949,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234950,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234952,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234953,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234954,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234955,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234956,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234957,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234963,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234964,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234965,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234966,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234967,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234968,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT234969,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234970,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234973,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234974,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234977,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234979,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234981,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234987,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234989,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234990,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234993,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234994,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234997,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT234998,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235002,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235003,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235004,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235006,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235009,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235010,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235012,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235013,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235015,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235016,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235017,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235018,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235019,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235020,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235021,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235022,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235024,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235025,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235026,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235027,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235028,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235029,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235030,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235031,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235033,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235035,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235036,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235038,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235041,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235042,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235049,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235050,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235051,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235052,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235054,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235055,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235056,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235057,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235059,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235060,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235064,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235065,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235067,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235068,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235069,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235070,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235074,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235075,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235076,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235077,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235078,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235079,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235080,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235081,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235082,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235083,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235084,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235085,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235087,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235090,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235092,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235094,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235095,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235096,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235097,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235099,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235100,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235102,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235105,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235107,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235108,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235112,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235113,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235114,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235115,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235116,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235117,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235120,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235121,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235122,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235124,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235125,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235126,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235128,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235129,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235132,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235137,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235139,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235142,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235143,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235144,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235145,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235147,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235150,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235153,1B,1B,1B,1B,1B,5,,1,1B,AllFiveAgree
KT235154,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235155,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
KT235156,1A,1A,1A,1A,1A,5,,1,1A,AllFiveAgree
