Accession,PerGeneGenotype,PerGeneSubtype,FullGenomeGenotype,FullGenomeSubtype,CometPerGeneGenotype,CometPerGeneSubtype,CometFullGenomeGenotype,CometFullGenomeSubtype,GenBankGenotype,GenBankSubtype
KY620559,3,3a,3,3a,3,3a,3,3a,3,
KY620560,3,3a,3,3a,3,3a,3,3a,3,
KY620561,3,3a,3,3a,3,3a,3,3a,3,
KY620562,3,3a,3,3a,3,3a,3,3a,3,
KY620563,3,3a,3,3a,3,3a,3,3a,3,
KY620564,3,3a,3,3a,3,3a,3,3a,3,
KY620565,3,3a,3,3a,3,3a,3,3a,3,
KY620566,3,3a,3,3a,3,3a,3,3a,3,
KY620567,3,3a,3,3a,3,3a,3,3a,3,
KY620569,3,3a,3,3a,3,3a,3,3a,3,
KY620570,3,3a,3,3a,3,3a,3,3a,3,
KY620571,3,3a,3,3a,3,3a,3,3a,3,
KY620572,3,3a,3,3a,3,3a,3,3a,3,
KY620573,3,3a,3,3a,3,3a,3,3a,3,
KY620575,3,3a,3,3a,3,3a,3,3a,3,
KY620576,3,3a,3,3a,3,3a,3,3a,3,
KY620577,3,3a,3,3a,3,3a,3,3a,3,
KY620578,3,3a,3,3a,3,3a,3,3a,3,
KY620579,3,3a,3,3a,3,3a,3,3a,3,
KY620581,3,3a,3,3a,3,3a,3,3a,3,
KY620582,3,3a,3,3a,3,3a,3,3a,3,
KY620583,3,3a,3,3a,3,3a,3,3a,3,
KY620584,3,3a,3,3a,3,3a,3,3a,3,
KY620585,3,3a,3,3a,3,3a,3,3a,3,
KY620586,3,3a,3,3a,3,3a,3,3a,3,
KY620587,3,3a,3,3a,3,3a,3,3a,3,
KY620588,3,3a,3,3a,3,3a,3,3a,3,
KY620589,3,3a,3,3a,3,3a,3,3a,3,
KY620590,3,3a,3,3a,3,3a,3,3a,3,
KY620591,3,3a,3,3a,3,3a,3,3a,3,
KY620592,3,3a,3,3a,3,3a,3,3a,3,
KY620593,3,3a,3,3a,3,3a,3,3a,3,
KY620594,3,3a,3,3a,3,3a,3,3a,3,
KY620595,3,3a,3,3a,3,3a,3,3a,3,
KY620596,3,3a,3,3a,3,3a,3,3a,3,
KY620597,3,3a,3,3a,3,3a,3,3a,3,
KY620598,3,3a,3,3a,3,3a,3,3a,3,
KY620599,3,3a,3,3a,3,3a,3,3a,3,
KY620600,3,3a,3,3a,3,3a,3,3a,3,
KY620601,3,3a,3,3a,3,3a,3,3a,3,
KY620602,3,3a,3,3a,3,3a,3,3a,3,
KY620603,3,3a,3,3a,3,3a,3,3a,3,
KY620604,3,3a,3,3a,3,3a,3,3a,3,
KY620605,3,3a,3,3a,3,3a,3,3a,3,
KY620607,3,3a,3,3a,3,3a,3,3a,3,
KY620608,3,3a,3,3a,3,3a,3,3a,3,
KY620609,3,3a,3,3a,3,3a,3,3a,3,
KY620610,3,3a,3,3a,3,3a,3,3a,3,
KY620611,3,3a,3,3a,3,3a,3,3a,3,
KY620612,3,3a,3,3a,3,3a,3,3a,3,
KY620613,3,3a,3,3a,3,3a,3,3a,3,
KY620614,3,3a,3,3a,3,3a,3,3a,3,
KY620615,3,3a,3,3a,3,3a,3,3a,3,
KY620616,3,3a,3,3a,3,3a,3,3a,3,
KY620617,3,3a,3,3a,3,3a,3,3a,3,
KY620618,3,3a,3,3a,3,3a,3,3a,3,
KY620619,3,3a,3,3a,3,3a,3,3a,3,
KY620620,3,3a,3,3a,3,3a,3,3a,3,
KY620621,3,3a,3,3a,3,3a,3,3a,3,
KY620622,3,3a,3,3a,3,3a,3,3a,3,
KY620623,3,3a,3,3a,3,3a,3,3a,3,
KY620624,3,3a,3,3a,3,3a,3,3a,3,
KY620625,3,3a,3,3a,3,3a,3,3a,3,
KY620626,3,3a,3,3a,3,3a,3,3a,3,
KY620627,3,3a,3,3a,3,3a,3,3a,3,
KY620628,3,3a,3,3a,3,3a,3,3a,3,
KY620629,3,3a,3,3a,3,3a,3,3a,3,
KY620630,3,3a,3,3a,3,3a,3,3a,3,
KY620631,3,3a,3,3a,3,3a,3,3a,3,
KY620632,3,3a,3,3a,3,3a,3,3a,3,
KY620633,3,3a,3,3a,3,3a,3,3a,3,
KY620634,3,3a,3,3a,3,3a,3,3a,3,
KY620635,3,3a,3,3a,3,3a,3,3a,3,
KY620636,3,3a,3,3a,3,3a,3,3a,3,
KY620637,3,3a,3,3a,3,3a,3,3a,3,
KY620638,3,3a,3,3a,3,3a,3,3a,3,
KY620639,3,3a,3,3a,3,3a,3,3a,3,
KY620640,3,3a,3,3a,3,3a,3,3a,3,
KY620642,3,3a,3,3a,3,3a,3,3a,3,
KY620643,3,3a,3,3a,3,3a,3,3a,3,
KY620644,3,3a,3,3a,3,3a,3,3a,3,
KY620645,3,3a,3,3a,3,3a,3,3a,3,
KY620646,3,3a,3,3a,3,3a,3,3a,3,
KY620647,3,3a,3,3a,3,3a,3,3a,3,
KY620648,3,3a,3,3a,3,3a,3,3a,3,
KY620649,3,3a,3,3a,3,3a,3,3a,3,
KY620650,3,3a,3,3a,3,3a,3,3a,3,
KY620651,3,3a,3,3a,3,3a,3,3a,3,
KY620652,3,3a,3,3a,3,3a,3,3a,3,
KY620653,3,3a,3,3a,3,3a,3,3a,3,
KY620654,3,3a,3,3a,3,3a,3,3a,3,
KY620655,3,3a,3,3a,3,3a,3,3a,3,
KY620656,3,3a,3,3a,3,3a,3,3a,3,
KY620657,3,3a,3,3a,3,3a,3,3a,3,
KY620658,3,3a,3,3a,3,3a,3,3a,3,
KY620659,3,3a,3,3a,3,3a,3,3a,3,
KY620660,3,3a,3,3a,3,3a,3,3a,3,
KY620661,3,3a,3,3a,3,3a,3,3a,3,
KY620662,3,3a,3,3a,3,3a,3,3a,3,
KY620663,3,3a,3,3a,3,3a,3,3a,3,
KY620664,3,3a,3,3a,3,3a,3,3a,3,
KY620665,3,3a,3,3a,3,3a,3,3a,3,
KY620666,3,3a,3,3a,3,3a,3,3a,3,
KY620667,3,3a,3,3a,3,3a,3,3a,3,
KY620668,3,3a,3,3a,3,3a,3,3a,3,
KY620669,3,3a,3,3a,3,3a,3,3a,3,
KY620670,3,3a,3,3a,3,3a,3,3a,3,
KY620672,3,3a,3,3a,3,3a,3,3a,3,
KY620673,3,3a,3,3a,3,3a,3,3a,3,
KY620674,3,3a,3,3a,3,3a,3,3a,3,
KY620676,3,3a,3,3a,3,3a,3,3a,3,
KY620677,3,3a,3,3a,3,3a,3,3a,3,
KY620678,3,3a,3,3a,3,3a,3,3a,3,
KY620679,3,3a,3,3a,3,3a,3,3a,3,
KY620680,3,3a,3,3a,3,3a,3,3a,3,
KY620681,3,3a,3,3a,3,3a,3,3a,3,
KY620682,3,3a,3,3a,3,3a,3,3a,3,
KY620683,3,3a,3,3a,3,3a,3,3a,3,
KY620684,3,3a,3,3a,3,3a,3,3a,3,
KY620685,3,3a,3,3a,3,3a,3,3a,3,
KY620686,3,3a,3,3a,3,3a,3,3a,3,
KY620687,3,3a,3,3a,3,3a,3,3a,3,
KY620688,3,3a,3,3a,3,3a,3,3a,3,
KY620689,3,3a,3,3a,3,3a,3,3a,3,
KY620690,3,3a,3,3a,3,3a,3,3a,3,
KY620691,3,3a,3,3a,3,3a,3,3a,3,
KY620692,3,3a,3,3a,3,3a,3,3a,3,
KY620693,3,3a,3,3a,3,3a,3,3a,3,
KY620694,3,3a,3,3a,3,3a,3,3a,3,
KY620695,3,3a,3,3a,3,3a,3,3a,3,
KY620696,3,3a,3,3a,3,3a,3,3a,3,
KY620697,3,3a,3,3a,3,3a,3,3a,3,
KY620698,3,3a,3,3a,3,3a,3,3a,3,
KY620699,3,3a,3,3a,3,3a,3,3a,3,
KY620700,3,3a,3,3a,3,3a,3,3a,3,
KY620701,3,3a,3,3a,3,3a,3,3a,3,
KY620702,3,3a,3,3a,3,3a,3,3a,3,
KY620703,3,3a,3,3a,3,3a,3,3a,3,
KY620704,3,3a,3,3a,3,3a,3,3a,3,
KY620705,3,3a,3,3a,3,3a,3,3a,3,
KY620706,3,3a,3,3a,3,3a,3,3a,3,
KY620707,3,3a,3,3a,3,3a,3,3a,3,
KY620708,3,3a,3,3a,3,3a,3,3a,3,
KY620709,3,3a,3,3a,3,3a,3,3a,3,
KY620710,3,3a,3,3a,3,3a,3,3a,3,
KY620711,3,3a,3,3a,3,3a,3,3a,3,
KY620712,3,3a,3,3a,3,3a,3,3a,3,
KY620713,3,3a,3,3a,3,3a,3,3a,3,
KY620714,3,3a,3,3a,3,3a,3,3a,3,
KY620715,3,3a,3,3a,3,3a,3,3a,3,
KY620716,3,3a,3,3a,3,3a,3,3a,3,
KY620717,3,3a,3,3a,3,3a,3,3a,3,
KY620718,3,3a,3,3a,3,3a,3,3a,3,
KY620719,3,3a,3,3a,3,3a,3,3a,3,
KY620720,3,3a,3,3a,3,3a,3,3a,3,
KY620722,3,3a,3,3a,3,3a,3,3a,3,
KY620723,3,3a,3,3a,3,3a,3,3a,3,
KY620725,3,3a,3,3a,3,3a,3,3a,3,
KY620726,3,3a,3,3a,3,3a,3,3a,3,
KY620727,3,3a,3,3a,3,3a,3,3a,3,
KY620728,3,3a,3,3a,3,3a,3,3a,3,
KY620729,3,3a,3,3a,3,3a,3,3a,3,
KY620730,3,3a,3,3a,3,3a,3,3a,3,
KY620731,3,3a,3,3a,3,3a,3,3a,3,
KY620732,3,3a,3,3a,3,3a,3,3a,3,
KY620733,3,3a,3,3a,3,3a,3,3a,3,
KY620734,3,3a,3,3a,3,3a,3,3a,3,
KY620735,3,3a,3,3a,3,3a,3,3a,3,
KY620736,3,3a,3,3a,3,3a,3,3a,3,
KY620737,3,3a,3,3a,3,3a,3,3a,3,
KY620739,3,3a,3,3a,3,3a,3,3a,3,
KY620740,3,3a,3,3a,3,3a,3,3a,3,
KY620741,3,3a,3,3a,3,3a,3,3a,3,
KY620742,3,3a,3,3a,3,3a,3,3a,3,
KY620743,3,3a,3,3a,3,3a,3,3a,3,
KY620744,3,3a,3,3a,3,3a,3,3a,3,
KY620745,3,3a,3,3a,3,3a,3,3a,3,
KY620746,3,3a,3,3a,3,3a,3,3a,3,
KY620747,3,3a,3,3a,3,3a,3,3a,3,
KY620749,3,3a,3,3a,3,3a,3,3a,3,
KY620750,3,3a,3,3a,3,3a,3,3a,3,
KY620751,3,3a,3,3a,3,3a,3,3a,3,
KY620752,3,3a,3,3a,3,3a,3,3a,3,
KY620753,3,3a,3,3a,3,3a,3,3a,3,
KY620754,3,3a,3,3a,3,3a,3,3a,3,
KY620755,3,3a,3,3a,3,3a,3,3a,3,
KY620756,3,3a,3,3a,3,3a,3,3a,3,
KY620757,3,3a,3,3a,3,3a,3,3a,3,
KY620758,3,3a,3,3a,3,3a,3,3a,3,
KY620760,3,3a,3,3a,3,3a,3,3a,3,
KY620761,3,3a,3,3a,3,3a,3,3a,3,
KY620762,3,3a,3,3a,3,3a,3,3a,3,
KY620763,3,3a,3,3a,3,3a,3,3a,3,
KY620764,3,3a,3,3a,3,3a,3,3a,3,
KY620765,3,3a,3,3a,3,3a,3,3a,3,
KY620766,3,3a,3,3a,3,3a,3,3a,3,
KY620767,3,3a,3,3a,3,3a,3,3a,3,
KY620768,3,3a,3,3a,3,3a,3,3a,3,
KY620769,3,3a,3,3a,3,3a,3,3a,3,
KY620770,3,3a,3,3a,3,3a,3,3a,3,
KY620771,3,3a,3,3a,3,3a,3,3a,3,
KY620772,3,3a,3,3a,3,3a,3,3a,3,
KY620773,3,3a,3,3a,3,3a,3,3a,3,
KY620774,3,3a,3,3a,3,3a,3,3a,3,
KY620775,3,3a,3,3a,3,3a,3,3a,3,
KY620776,3,3a,3,3a,3,3a,3,3a,3,
KY620777,3,3a,3,3a,3,3a,3,3a,3,
KY620778,3,3a,3,3a,3,3a,3,3a,3,
KY620779,3,3a,3,3a,3,3a,3,3a,3,
KY620780,3,3a,3,3a,3,3a,3,3a,3,
KY620781,3,3a,3,3a,3,3a,3,3a,3,
KY620782,3,3a,3,3a,3,3a,3,3a,3,
KY620783,3,3a,3,3a,3,3a,3,3a,3,
KY620784,3,3a,3,3a,3,3a,3,3a,3,
KY620785,3,3a,3,3a,3,3a,3,3a,3,
KY620786,3,3a,3,3a,3,3a,3,3a,3,
KY620787,3,3a,3,3a,3,3a,3,3a,3,
KY620788,3,3a,3,3a,3,3a,3,3a,3,
KY620789,3,3a,3,3a,3,3a,3,3a,3,
KY620792,3,3a,3,3a,3,3a,3,3a,3,
KY620793,3,3a,3,3a,3,3a,3,3a,3,
KY620794,3,3a,3,3a,3,3a,3,3a,3,
KY620795,3,3a,3,3a,3,3a,3,3a,3,
KY620796,3,3a,3,3a,3,3a,3,3a,3,
KY620797,3,3a,3,3a,3,3a,3,3a,3,
KY620798,3,3a,3,3a,3,3a,3,3a,3,
KY620799,3,3a,3,3a,3,3a,3,3a,3,
KY620800,3,3a,3,3a,3,3a,3,3a,3,
KY620802,3,3a,3,3a,3,3a,3,3a,3,
KY620803,3,3a,3,3a,3,3a,3,3a,3,
KY620804,3,3a,3,3a,3,3a,3,3a,3,
KY620805,3,3a,3,3a,3,3a,3,3a,3,
KY620806,3,3a,3,3a,3,3a,3,3a,3,
KY620807,3,3a,3,3a,3,3a,3,3a,3,
KY620808,3,3a,3,3a,3,3a,3,3a,3,
KY620809,3,3a,3,3a,3,3a,3,3a,3,
KY620810,3,3a,3,3a,3,3a,3,3a,3,
KY620812,3,3a,3,3a,3,3a,3,3a,3,
KY620813,3,3a,3,3a,3,3a,3,3a,3,
KY620814,3,3a,3,3a,3,3a,3,3a,3,
KY620816,3,3a,3,3a,3,3a,3,3a,3,
KY620817,3,3a,3,3a,3,3a,3,3a,3,
KY620818,3,3a,3,3a,3,3a,3,3a,3,
KY620819,3,3a,3,3a,3,3a,3,3a,3,
KY620820,3,3a,3,3a,3,3a,3,3a,3,
KY620821,3,3a,3,3a,3,3a,3,3a,3,
KY620822,3,3a,3,3a,3,3a,3,3a,3,
KY620825,3,3a,3,3a,3,3a,3,3a,3,
KY620826,3,3a,3,3a,3,3a,3,3a,3,
KY620827,3,3a,3,3a,3,3a,3,3a,3,
KY620828,3,3a,3,3a,3,3a,3,3a,3,
KY620829,3,3a,3,3a,3,3a,3,3a,3,
KY620830,3,3a,3,3a,3,3a,3,3a,3,
KY620831,3,3a,3,3a,3,3a,3,3a,3,
KY620833,3,3a,3,3a,3,3a,3,3a,3,
KY620834,3,3a,3,3a,3,3a,3,3a,3,
KY620835,3,3a,3,3a,3,3a,3,3a,3,
KY620837,3,3a,3,3a,3,3a,3,3a,3,
KY620838,3,3a,3,3a,3,3a,3,3a,3,
KY620839,3,3a,3,3a,3,3a,3,3a,3,
KY620840,3,3a,3,3a,3,3a,3,3a,3,
KY620841,3,3a,3,3a,3,3a,3,3a,3,
KY620842,3,3a,3,3a,3,3a,3,3a,3,
KY620843,3,3a,3,3a,3,3a,3,3a,3,
KY620844,3,3a,3,3a,3,3a,3,3a,3,
KY620845,3,3a,3,3a,3,3a,3,3a,3,
KY620846,3,3a,3,3a,3,3a,3,3a,3,
KY620847,3,3a,3,3a,3,3a,3,3a,3,
KY620848,3,3a,3,3a,3,3a,3,3a,3,
KY620849,3,3a,3,3a,3,3a,3,3a,3,
KY620850,3,3a,3,3a,3,3a,3,3a,3,
KY620851,3,3a,3,3a,3,3a,3,3a,3,
KY620852,3,3a,3,3a,3,3a,3,3a,3,
KY620853,3,3a,3,3a,3,3a,3,3a,3,
KY620854,3,3a,3,3a,3,3a,3,3a,3,
KY620855,3,3a,3,3a,3,3a,3,3a,3,
KY620856,3,3a,3,3a,3,3a,3,3a,3,
KY620857,3,3a,3,3a,3,3a,3,3a,3,
KY620858,3,3a,3,3a,3,3a,3,3a,3,
KY620859,3,3a,3,3a,3,3a,3,3a,3,
KY620861,3,3a,3,3a,3,3a,3,3a,3,
KY620862,3,3a,3,3a,3,3a,3,3a,3,
KY620863,3,3a,3,3a,3,3a,3,3a,3,
KY620864,3,3a,3,3a,3,3a,3,3a,3,
KY620865,3,3a,3,3a,3,3a,3,3a,3,
KY620866,3,3a,3,3a,3,3a,3,3a,3,
KY620867,3,3a,3,3a,3,3a,3,3a,3,
KY620869,3,3b,3,3b,3,3b,3,3b,3,
KY620870,3,3b,3,3b,3,3b,3,3b,3,
KY620871,3,3b,3,3b,3,3b,3,3b,3,
KY620873,3,3b,3,3b,3,3b,3,3b,3,
KY620874,3,3b,3,3b,3,3b,3,3b,3,
KY620876,3,3g,3,3g,3,3g,3,3g,3,
KY620877,3,3g,3,3g,3,3g,3,3g,3,
KY620878,3,3i,3,3i,3,3i,3,3i,3,
KY620879,3,3g,3,3i,3,3g,3,3g,3,
KY926904,4,4c,4,4c,4,4a,4,4a,,
KY926905,3,3a,3,3a,3,3a,3,3a,,
KY926906,4,4c,4,4c,4,4a,4,4a,,
KY926908,4,4d,4,4d,4,4d,4,4d,,
KY926913,3,3a,3,3a,3,3a,3,3a,,
KY926916,4,4c,4,4c,4,4a,4,4a,,
KY926918,4,4l,4,4a,4,4a,4,4a,,
KY926920,4,4c,4,4a,4,4a,4,4a,,
KY926921,3,3a,3,3a,3,3a,3,3a,,
KY926922,4,4o,4,4o,4,4o,4,4o,,
KY926923,4,4c,4,4a,4,4a,4,4a,,
KY926925,4,4c,4,4a,4,4a,4,4a,,
KY926926,4,4c,4,4a,4,4a,4,4a,,
KY926928,4,4c,4,4a,4,4a,4,4a,,
KY926929,4,4a,4,4a,4,4a,4,4a,,
KY926930,4,4c,4,4c,4,4a,4,4a,,
KY926931,4,4a,4,4a,4,4a,4,4a,,
KY926932,4,4a,4,4a,4,4a,4,4a,,
KY926933,4,4c,4,4c,4,4a,4,4a,,
KY926934,4,4c,4,4c,4,4a,4,4a,,
KY926936,4,4c,4,4c,4,4a,4,4a,,
KY926938,4,4c,4,4a,4,4a,4,4a,,
KY926939,4,4a,4,4a,4,4a,4,4a,,
KY926940,4,4c,4,4c,4,4a,4,4a,,
KY926941,4,4r,4,4r,4,4r,4,4r,,
KY926942,4,4c,4,4a,4,4a,4,4a,,
KY926944,4,4c,4,4c,4,4a,4,4a,,
KY926945,4,4a,4,4a,4,4a,4,4a,,
KY926947,4,4o,4,4o,4,4o,4,4o,,
KY926948,4,4a,4,4a,4,4a,4,4a,,
KY926950,4,4c,4,4a,4,4a,4,4a,,
KY926951,4,4a,4,4a,4,4a,4,4a,,
KY926952,4,4o,4,4o,4,4o,4,4o,,
KY926953,4,4o,4,4o,4,4o,4,4o,,
KY926954,4,4c,4,4c,4,4a,4,4a,,
KY926955,4,4a,4,4a,4,4a,4,4a,,
KY926956,4,4a,4,4a,4,4a,4,4a,,
KY926957,4,4c,4,4c,4,4a,4,4a,,
KY926959,4,4o,4,4o,4,4o,4,4o,,
KY926960,4,4a,4,4a,4,4a,4,4a,,
KY926961,4,4c,4,4a,4,4a,4,4a,,
KY926962,4,4a,4,4a,4,4a,4,4a,,
KY926963,4,4n,4,4v,4,4a,4,4a,,
KY926964,4,4a,4,4a,4,4a,4,4a,,
KY926965,4,4c,4,4c,4,4a,4,4a,,
KY926967,4,4c,4,4c,4,4a,4,4a,,
KY926968,4,4c,4,4a,4,4a,4,4a,,
KY926969,4,4c,4,4a,4,4a,4,4a,,
KY926970,4,4c,4,4c,4,4a,4,4a,,
KY926971,4,4c,4,4a,4,4a,4,4a,,
KY926973,4,4n,4,4n,4,4n,4,4n,,
KY926974,4,4a,4,4a,4,4a,4,4a,,
KY926975,4,4c,4,4c,4,4a,4,4a,,
KY926976,4,4c,4,4c,4,4a,4,4a,,
KY926977,4,4c,4,4c,4,4a,4,4a,,
KY926978,4,4a,4,4a,4,4a,4,4a,,
KY926979,4,4c,4,4a,4,4a,4,4a,,
KY926980,4,4d,4,4d,4,4d,4,4d,,
KY926981,4,4r,4,4r,4,4r,4,4r,,
KY926982,4,4c,4,4c,4,4a,4,4a,,
KY926983,4,4d,4,4d,4,4d,4,4d,,
KY926984,4,4a,4,4a,4,4a,4,4a,,
KY926985,4,4c,4,4c,4,4a,4,4a,,
KY926986,4,4c,4,4v,4,4a,4,4a,,
KY926988,4,4a,4,4a,4,4a,4,4a,,
KY926989,4,4c,4,4c,4,4a,4,4a,,
KY926990,4,4l,4,4l,4,4a,4,4a,,
KY926991,4,4c,4,4c,4,4a,4,4a,,
KY926994,1,1b,1,1b,1,1b,1,1b,,
KY926998,1,1a,1,1a,1,1a,1,1a,,
KY927000,1,1a,1,1a,1,1a,1,1a,,
KY927002,1,1d,1,1d,1,1b,1,1b,,
KY927004,1,1g,1,1g,1,1g,1,1g,,
KY927005,1,1g,1,1g,1,1g,1,1g,,
KY927006,1,1g,1,1g,1,1g,1,1g,,
KY927007,3,3a,3,3a,3,3a,3,3a,,
KY927009,4,4c,4,4c,4,4a,4,4a,,
KY927011,4,4n,4,4n,4,4n,4,4n,,
KY927014,4,4c,4,4c,4,4a,4,4a,,
KY927015,4,4c,4,4a,4,4a,4,4a,,
KY927016,4,4d,4,4d,4,4d,4,4d,,
KY927019,4,4c,4,4c,4,4a,4,4a,,
KY927022,4,4c,4,4c,4,4a,4,4a,,
LC209863,1,1a,1,1a,1,1a,1,1a,,
LC209864,1,1a,1,1a,1,1a,1,1a,,
LC209865,1,1a,1,1a,1,1a,1,1a,,
LC209866,1,1a,1,1a,1,1a,1,1a,,
LC209867,1,1a,1,1a,1,1a,1,1a,,
LC209868,1,1a,1,1a,1,1a,1,1a,,
LC209869,1,1a,1,1a,1,1a,1,1a,,
LC209870,1,1a,1,1a,1,1a,1,1a,,
LC209871,1,1a,1,1a,1,1a,1,1a,,
LC209872,1,1a,1,1a,1,1a,1,1a,,
LC209873,1,1a,1,1a,1,1a,1,1a,,
LC209874,1,1a,1,1a,1,1a,1,1a,,
LC209875,1,1a,1,1a,1,1a,1,1a,,
LC209876,1,1a,1,1a,1,1a,1,1a,,
LC209877,1,1a,1,1a,1,1a,1,1a,,
LC209878,1,1a,1,1a,1,1a,1,1a,,
LC209879,1,1a,1,1a,1,1a,1,1a,,
LC209880,1,1a,1,1a,1,1a,1,1a,,
LC209881,1,1a,1,1a,1,1a,1,1a,,
LC209882,1,1a,1,1a,1,1a,1,1a,,
LC209883,1,1a,1,1a,1,1a,1,1a,,
LC209884,1,1a,1,1a,1,1a,1,1a,,
LC209885,1,1a,1,1a,1,1a,1,1a,,
LC209886,1,1a,1,1a,1,1a,1,1a,,
LC209887,1,1a,1,1a,1,1a,1,1a,,
LC209888,1,1a,1,1a,1,1a,1,1a,,
LC368309,1,1b,1,1b,1,1b,1,1b,,
LC368310,1,1b,1,1b,1,1b,1,1b,,
LC368311,1,1a,1,1a,1,1a,1,1a,,
LC368312,1,1a,1,1a,1,1a,1,1a,,
LC368313,1,1a,1,1a,1,1a,1,1a,,
LC368314,1,1b,1,1b,1,1b,1,1b,,
LC368315,1,1a,1,1a,1,1a,1,1a,,
LC368316,1,1a,1,1a,1,1a,1,1a,,
LC368317,1,1a,1,1a,1,1a,1,1a,,
LC368318,1,1b,1,1b,1,1b,1,1b,,
LC368319,1,1b,1,1b,1,1b,1,1b,,
LC368320,1,1a,1,1a,1,1a,1,1a,,
LC368321,1,1a,1,1a,1,1a,1,1a,,
LC368322,1,1b,1,1b,1,1b,1,1b,,
LC368323,1,1b,1,1b,1,1b,1,1b,,
LC368324,1,1a,1,1a,1,1a,1,1a,,
LC368325,1,1b,1,1b,1,1b,1,1b,,
LC368326,1,1a,1,1a,1,1a,1,1a,,
LC368327,1,1a,1,1a,1,1a,1,1a,,
LC368328,1,1a,1,1a,1,1a,1,1a,,
LC368329,1,1a,1,1a,1,1a,1,1a,,
LC368330,1,1b,1,1b,1,1b,1,1b,,
LC368331,1,1a,1,1a,1,1a,1,1a,,
LC368332,1,1a,1,1a,1,1a,1,1a,,
LC368333,1,1b,1,1b,1,1b,1,1b,,
LC368334,1,1b,1,1b,1,1b,1,1b,,
LC368335,1,1b,1,1b,1,1b,1,1b,,
LC368336,1,1b,1,1b,1,1b,1,1b,,
LC368337,1,1b,1,1b,1,1b,1,1b,,
LC368338,1,1b,1,1b,1,1b,1,1b,,
LC368339,1,1b,1,1b,1,1b,1,1b,,
LC368340,1,1b,1,1b,1,1b,1,1b,,
LC368341,1,1b,1,1b,1,1b,1,1b,,
LC368342,1,1b,1,1b,1,1b,1,1b,,
LC368343,1,1b,1,1b,1,1b,1,1b,,
LC368344,1,1b,1,1b,1,1b,1,1b,,
LC368345,1,1b,1,1b,1,1b,1,1b,,
LC368346,1,1b,1,1b,1,1b,1,1b,,
LC368347,1,1a,1,1a,1,1a,1,1a,,
LC368348,1,1b,1,1b,1,1b,1,1b,,
LC368349,1,1b,1,1b,1,1b,1,1b,,
LC368350,1,1b,1,1b,1,1b,1,1b,,
LC368353,3,3a,3,3a,3,3a,3,3a,,
LC368354,2,2a,2,2a,2,2a,2,2a,,
LC368355,3,3a,3,3a,3,3a,3,3a,,
LC368356,4,4a,4,4a,4,4a,4,4a,,
LC368357,4,4a,4,4a,4,4a,4,4a,,
LC368358,3,3a,3,3a,3,3a,3,3a,,
LC368359,1,1b,1,1b,1,1b,1,1b,,
LC368360,3,3a,3,3a,3,3a,3,3a,,
LC368361,3,3a,3,3a,3,3a,3,3a,,
LC368362,2,2a,2,2a,2,2a,2,2a,,
LC368363,2,2b,2,2b,2,2b,2,2b,,
LC368364,3,3a,3,3a,3,3a,3,3a,,
LC368365,3,3a,3,3a,3,3a,3,3a,,
LC368367,2,2b,2,2b,2,2b,2,2b,,
LC368368,3,3a,3,3a,3,3a,3,3a,,
LC368369,3,3a,3,3a,3,3a,3,3a,,
LC368370,3,3a,3,3a,3,3a,3,3a,,
LC368371,2,2a,2,2a,2,2a,2,2a,,
LC368372,3,3a,3,3a,3,3a,3,3a,,
LC368373,2,2a,2,2a,2,2a,2,2a,,
LC368374,1,1a,1,1a,1,1a,1,1a,,
LC368375,1,1b,1,1b,1,1b,1,1b,,
LC368376,1,1b,1,1b,1,1b,1,1b,,
LC368377,1,1b,1,1b,1,1b,1,1b,,
LC368378,2,2a,2,2a,2,2a,2,2a,,
LC368379,1,1b,1,1b,1,1b,1,1b,,
LC368380,1,1b,1,1b,1,1b,1,1b,,
LC368381,1,1b,1,1b,1,1b,1,1b,,
LC368382,3,3a,3,3a,3,3a,3,3a,,
LC368383,1,1b,1,1b,1,1b,1,1b,,
LC368384,1,1b,1,1b,1,1b,1,1b,,
LC368385,1,1b,1,1b,1,1b,1,1b,,
LC368386,1,1b,1,1b,1,1b,1,1b,,
LC368387,1,1b,1,1b,1,1b,1,1b,,
LC368388,2,2a,2,2a,2,2a,2,2a,,
LC368389,2,2a,2,2a,2,2a,2,2a,,
LC368390,1,1b,1,1b,1,1b,1,1b,,
LC368391,1,1a,1,1a,1,1a,1,1a,,
LC368392,2,2a,2,2a,2,2a,2,2a,,
LC368393,2,2a,2,2a,2,2a,2,2a,,
LC368394,1,1b,1,1b,1,1b,1,1b,,
LC368395,1,1b,1,1b,1,1b,1,1b,,
LC368396,1,1b,1,1b,1,1b,1,1b,,
LC368397,2,2b,2,2b,2,2b,2,2b,,
LC368398,1,1b,1,1b,1,1b,1,1b,,
LC368399,1,1b,1,1b,1,1b,1,1b,,
LC368400,1,1b,1,1b,1,1b,1,1b,,
LC368401,1,1b,1,1b,1,1b,1,1b,,
LC368402,1,1b,1,1b,1,1b,1,1b,,
LC368403,1,1b,1,1b,1,1b,1,1b,,
LC368404,1,1a,1,1a,1,1a,1,1a,,
LC368405,1,1b,1,1b,1,1b,1,1b,,
LC368406,1,1b,1,1b,1,1b,1,1b,,
LC368407,1,1b,1,1b,1,1b,1,1b,,
LC368408,1,1b,1,1b,1,1b,1,1b,,
LC368409,6,6n,6,6n,6,6n,6,6n,,
